Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
"Decent stay, excellent location",Rather late check-in window.,Centrally located. You can walk to all major spots within 20-30 minutes. Good facilities.,9.0,April 2023,"April 12, 2023",Bed in All-Gender 4-Bed Dorm,1,Solo traveler,8.3,0,0,1,0,0,0,0,0,1,0
"Nice, affordable stay for a quick 2 days in Chicago. Close to parks, metro lines and easy to walk around","Not very social, staff seemed indifferent and not invested in property mission, no blankets were given at night only stained sheets which the guests had to make up the beds themselves","Lots of kitchen/apt space, private bathrooms, communal hangout floor",7.0,April 2023,"April 10, 2023",Bed in All-Gender 4-Bed Dorm,2,Solo traveler,8.3,1,1,1,0,0,1,0,0,0,0
Very Good,Kitchen facilities could have been better.,"The staff was very kind, friendly and helpful. The location is very good.  Everything you need for a short stay...",8.0,March 2023,"April 5, 2023",Bed in Women's 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,1,1,0,0,0,1,0
IT IS GOOD,,LOCATION IS PERFECT,8.0,March 2023,"April 4, 2023",Full Size Bed,4,Family,8.3,0,0,0,0,0,0,0,0,1,0
Very Good,Rooms are too hot. My room was facing the CTA train line and was unfortunately very very very noisy because of the train.,Very nice hostel.,8.0,March 2023,"April 1, 2023",Bed in Women's 4-Bed Dorm,2,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
"Good for first time. Not sure if I would do it again, or maybe I would choose a better room.","It was the first time I was there so had to figure things out at first.  I had to change my bed to bottom bunk because of height of top bunk.  Storage locker was too close to the floor.  Bathrooms were down the hall a ways, but I did know this was possible.  Door and elevator access was a bit confusing at first.",Location was really close to where I wanted to be.,7.0,March 2023,"March 30, 2023",Bed in Men's 10-Bed Dorm,1,Solo traveler,8.3,0,1,0,1,0,0,0,0,1,0
good for a budget,"had to ask for blankets , bathrooms weren’t that clean lots of hair was laying around , top bunk is not great as the stairs are blocked by the bed frame. breakfast wasn’t the best.","Perfect location , staff was helpful and nice , breakfast is free",7.0,March 2023,"March 30, 2023",Bed in Women's 8-Bed Dorm Ensuite,1,Solo traveler,8.3,0,1,0,0,1,0,1,1,1,0
Good,There was a group of chaperoned spring breakers which was odd. Had a sick person in my room who left excrement all over the toilet somehow. Now I'm sick.,"The space is huge and has a nice location in the loop near all the trains, the lake, and main tourist attractions",7.0,March 2023,"March 27, 2023",Bed in Men's 4-Bed Dorm,3,Solo traveler,8.3,0,1,1,0,0,0,0,0,1,0
Good,it was very noisy as best to the El. it’s a big place though so I’m sure not all rooms are as noisy.,great location and good value,7.0,March 2023,"March 27, 2023",Bed in Women's 4-Bed Dorm,1,Solo traveler,8.3,0,1,0,0,0,0,0,0,1,0
Great location and all in all a good place to stay if you're traveling on a budget,The room was very cold at times so that we ended up asking for two additional blankets since you only have a thin sheet to begin with. The shared bathroom was very dirty at times with hairs all over the sink and dirty towels just laying around (I know it's not necessarily the staffs fault but it's still pretty disgusting and maybe some guests need to be reminded more often that it's indeed a SHARED bathroom and everyone has to clean up after themselves a bit).,"The location of the hostel is great! Very close to a lot of tourist attractions, bus or subway stops and shops. They have free breakfast every morning. There's not too much to choose from (mostly bagel, cereal, toast or oatmeal) but it's still nice. The staff was very nice and helpful.",8.0,March 2023,"March 23, 2023",Bed in Women's 4-Bed Dorm,4,Group,8.3,0,1,0,1,1,1,1,0,1,0
I loved it. I would always recommend HI at any possible destination.,"I don't think the room (toilet specifically) is really clean enough. also, side note for the female travelers. I'm a solo female traveler and I've read that the loop is super safe. well, its not. Ladies, do not wonder the streets here after dark. there is a homeless pandemic here.","there is a lot of space. very comfy common area and kitchen on every floor. super nice, young people with lots of activities. there is a sense of community here which is priceless if you're traveling alone. also free breakfast. I tried other hostels in Chicago and this one is really the only ""home away from home"" I found.",9.0,March 2023,"March 23, 2023",Bed in Women's 8-Bed Dorm Ensuite,1,Solo traveler,8.3,0,1,1,0,0,0,1,0,0,0
Very Good,I dislike South Chicago according to high crime and violence most time,Many to do things around Chicago Loop👍,8.0,March 2023,"March 22, 2023",Bed in Men's 8-Bed Dorm Ensuite,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Very Good,All good,"good location,  comfortable beds, nice shared spaces and good breakfast",8.0,March 2023,"March 21, 2023",Bed in Men's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,1,0,1,0,0,0,1,0,1,0
Very Good,Breakfast could be better,Location was good and convenient. The group activities were great,8.0,March 2023,"March 12, 2023",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,0,0,0,0,0,0,0,1,1,0
Very Good,Elevators are horrible,Breakfast and location,8.0,February 2023,"March 7, 2023",Bed in All-Gender 4-Bed Dorm,3,Solo traveler,8.3,0,0,0,1,0,0,1,0,1,0
Very Good,You could hear the 'L' all night but I expected that.,"Good room, good view, good location.",8.0,February 2023,"March 1, 2023",Twin Over Full Bunk Bedroom,1,Solo traveler,8.3,1,0,0,0,0,0,0,0,1,0
"Nice hostel, great location",The shower wasn’t too nice. Breakfast was just O.K.,"Liked the atmosphere. The location is great, stuff was nice.",8.0,February 2023,"February 26, 2023",Twin Over Full Bunk Bedroom,1,Group,8.3,0,1,0,0,0,0,0,1,1,0
cleaner should pass by twice a day in each floor,,the location,8.0,February 2023,"February 26, 2023",Twin Over Full Bunk Bedroom,4,Family,8.3,0,0,0,0,0,0,0,0,1,0
Lobo Industry UPO words.,Not many girls around,Nice people,9.0,February 2023,"February 24, 2023",Bed in All-Gender 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Good,Needs better beddings,,7.0,February 2023,"February 21, 2023",Bed in Women's 4-Bed Dorm,4,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
convenient and good price for a weekend trip,the room and restrooms lights were poor quality and it was hard to see during night time also the restrooms need more cleaning,nice location and good space in the rooms,8.0,February 2023,"February 14, 2023",Full Size Bed,3,Solo traveler,8.3,1,1,1,0,0,0,0,0,1,0
overall it was a great experience & theres room for improvement,the bathrooms and bedroom felt cold,"so many common areas, love that. easily accessible & easy to navigate.",7.0,February 2023,"February 13, 2023",Full Size Bed,2,Group,8.3,0,1,0,0,0,0,0,0,0,0
Very Good,You should prepare comforter. it was freaking cold while sleeping.,,8.0,January 2023,"January 30, 2023",Bed in Men's 4-Bed Dorm,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
,,,8.0,January 2023,"January 26, 2023",Bed in Men's 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
fair,"coffee was awful, the room was not cleaned daily so it stinks with 4 people inside of it. bed was not comfortable, blankets were uncomfortable as well","location, snacks 24h, staff",7.0,December 2022,"January 1, 2023",Bed in Men's 4-Bed Dorm,12,Solo traveler,8.3,0,1,0,0,1,0,0,0,1,0
Good,The room was very cold and it didn't have the best blankets,"Location, and ok breakfast for the price",7.0,December 2022,"December 25, 2022",Twin Over Full Bunk Bedroom,3,Family,8.3,0,1,0,0,0,0,1,0,1,0
Very Good,"The bed makes  lot of noise, the room was cold t night",,8.0,December 2022,"December 22, 2022",Bed in All-Gender 4-Bed Dorm,2,Solo traveler,8.3,0,1,0,1,0,0,0,0,0,0
Expensive but a very good hostel in a central location,"You have to make your own bed.
No hooks anywhere in the room to hang things (wet towels, etc).
Expensive for a dorm bed.","Spacious room.
Comfortable bed.
Great location.
Wifi worked very well.
Big common area.",9.0,December 2022,"December 22, 2022",Bed in Men's 4-Bed Dorm,3,Solo traveler,8.3,1,1,1,1,0,0,0,0,1,0
Very Good,They charged me extra 4 dollars at check-in. They said It is mandatory.,,8.0,December 2022,"December 21, 2022",Bed in All-Gender 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
A week in Chicago for a conference,"The warm water didn't work one day, but the staff was cooperative and fixed it on the same day. 
I also didn't like the idea of the mandatory membership.",Breakfast was good. Location is good. Staff was friendly and helpful.,9.0,December 2022,"December 18, 2022",King size bed,6,Solo traveler,8.3,0,0,0,0,1,1,1,0,1,0
good stay in a bargain property,nothing really it fulfilled our needs at a price we could afford in an expensive city,the central location of the property just off Michigan Avenue is great for exploring the loop and the Magnificent Mile,8.0,December 2022,"December 16, 2022",Private One Bedroom Ensuite,2,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Good,"The staff in the kitchen is absolutely rude. Breakfast is messy, really messy. And it looks like people haven't eaten for years at breakfast time! 
If you want to get breakfast, go early. After 8 or something, you won't have food, because it is limited, not by time, but, apparently, by amount.",Location is the best thing about this stay.,7.0,December 2022,"December 15, 2022",Bed in Women's 4-Bed Dorm,5,Solo traveler,8.3,0,0,0,1,0,1,0,1,1,0
"Great place to stay, good location","No blankets, had to ask at the reception for one.",,8.0,December 2022,"December 14, 2022",Bed in Women's 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Good,"You will probably hear the elevated train from the room at night, but it wasn't a problem for us after we bought some earplugs.
Breakfast runs from 7 to 10 but most days it had already run out of many things by 9.
During our stay, the common areas were often occupied by groups of hispanic men who were there as if it was their own living room. Although we are all in for integration and support schemes, at first this may not be what you expect at a Hostel.","The Hostel is well located in the southern part of the Chicago Loop and is well connected by the L system. The breakfast has pretty much everything you need (if you arrive in time) and lovely views of the Chicago L. There's a TV, a snooker table and a ping-pong table in the common areas. The hostel offers some outdoor activities (although we were not able to fit any into our schedule).",7.0,December 2022,"December 6, 2022",Twin Over Full Bunk Bedroom,7,Couple,8.3,0,1,0,1,0,0,1,1,1,0
Good,Bed could be more comfortable,"Location.
Very quiet for a big hostel.",7.0,December 2022,"December 5, 2022",Bed in Women's 4-Bed Dorm,6,Solo traveler,8.3,0,1,0,0,0,0,0,0,1,0
Ask for a blanket before leaving the front desk,"The private spaces (toilet, shower) spaces could have been a bit cleaner. And blankets could have already been provided in the room. Especially when checking in really late.

Probably a knit-pick but the bunk bed sleeping spaces didn't provide any type of shelfing for things like a card key, passport, phone and charger. Little things like this are so convenient and make the biggest difference.",The location and common spaces were really nice. The staff were also really nice.,7.0,December 2022,"December 4, 2022",Bed in Women's 4-Bed Dorm,1,Solo traveler,8.3,0,1,1,1,1,0,0,0,1,1
good,the living room,good but the washing machines were broken,7.0,November 2022,"December 2, 2022",Bed in Women's 4-Bed Dorm,7,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
Great stay,Ventilation in the room was very loud,"Very kind people working there, always helpful. Great breakfast. Perfect location",9.0,December 2022,"December 2, 2022",Full Size Bed,4,Group,8.3,0,1,0,0,1,0,1,0,1,0
Very Good,,"great location! Nice rooms, a big variety of food for breakfast and",8.0,October 2022,"November 29, 2022",Bed in Women's 8-Bed Dorm Ensuite,1,Couple,8.3,1,0,0,0,0,0,1,0,1,0
Great place,Breakfast could have been a bit better,"The location was perfect, close to the city center and to main transportation
The facility is great, clean 
The walking tour was amazing",9.0,November 2022,"November 29, 2022",Twin Over Full Bunk Bedroom,3,Family,8.3,1,0,1,0,0,0,0,1,1,0
"good decision to stay here, I‘ll come back!",breakfast been broken down too early…,spacious facilities; the „private“ doubleroom; staff; games,9.0,November 2022,"November 27, 2022",Full Size Bed,3,Solo traveler,8.3,1,0,1,0,1,0,0,1,0,0
so-so,the noise of the train outside can be heard in the rooms,cheap price,8.0,September 2022,"November 21, 2022",Twin Over Full Bunk Bedroom,1,Group,8.3,0,1,0,1,0,0,0,0,0,0
Wonderful,,Great amenities and spacious room.,9.0,October 2022,"November 18, 2022",King size bed,3,Solo traveler,8.3,1,0,1,0,0,0,0,0,0,0
just ok. but never going to book a 10 bedroom dorm again. the 4 bed dorm is pretty decent.,coffee not available,location,7.0,October 2022,"November 15, 2022",Bed in Women's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Good,"In the three days I was there, I saw no evidence that the rooms were cleaned or swept. The floors were dusty... major dust bunnies under the beds. The room definitely could be cleaner. The beds themselves were clean.",Big shared kitchen with all the equipment and utensils one needs. Lots of seating options in the kitchen and lounge areas. The overall facility is huge.,7.0,October 2022,"November 14, 2022",Bed in Men's 10-Bed Dorm,3,Solo traveler,8.3,0,1,1,0,0,0,0,0,0,0
I hope I will visit Chicago again!,"I checked in a day after because my flight there was postponed, but the bed/room wasn't ready...Not a big deal for me, I wanted to explore the city :) but it should have been ready. 
Breakfast could offer more things","The pregnant girl at the reception was very nice :) 
The room was big and well equipped. I'd stay again!",8.0,November 2022,"November 14, 2022",Bed in Women's 4-Bed Dorm,4,Solo traveler,8.3,1,1,0,0,0,0,0,1,0,0
Wonderful,The showers werent super clean.,"Great room, we had a fridge for our floor and a common area for our dorms. The hostel had a good vibe, decent sized rooms and nice common areas. You could walk basically anywhere which is a plus!",9.0,October 2022,"November 13, 2022",Bed in Women's 4-Bed Dorm,3,Group,8.3,1,1,0,0,0,0,0,0,0,0
awesome,"The hostel has a great position, but there are many homeless people in the street right next to the hostel entry.","The hostel exceeded my expectations. I loved having clean bedsheets and towels prepared for me in a secured bag. The hostel was clean and the breakfast was pretty decent - I was surprised they had boiled eggs, besides from the bagels.
The wi-fi was really good too, it worked great even outside the hostel. 
Big Advantage: it's a hostel that has an elevator, so you don't have to carry your luggage all the way up by stairs.",9.0,November 2022,"November 12, 2022",Bed in Women's 4-Bed Dorm,3,Solo traveler,8.3,1,0,1,0,0,0,1,0,0,0
First time to live in hostel. People are friendly to me and it was nice to meet travelers from various places.,Hair dryer is malfunction,Reasonable price and good location,8.0,November 2022,"November 12, 2022",Bed in Men's 10-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Great location and value for the money.,"The initial interaction with staff was rude and was zero help. Luckily, another staff member helped me out and saved the day with her helpful kind attitude.",The location and free breakfast.,7.0,October 2022,"November 11, 2022",Bed in Women's 8-Bed Dorm Ensuite,3,Solo traveler,8.3,0,0,0,0,0,1,1,0,1,0
Very Good,,The location is awesome,8.0,November 2022,"November 5, 2022",Bed in Men's 4-Bed Dorm,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Wonderful,I wish would have a singled rooms so I wouldn't disperber the others but thats my fault,I like the fact it was cheap and that there were lights in our own bed space.,9.0,October 2022,"November 2, 2022",Bed in Men's 10-Bed Dorm,2,Solo traveler,8.3,1,1,1,0,0,0,0,0,0,0
Closer to good places,"the breakfast should have more protein, there was a lot carbs.",Confortable bedroom. We would like controle bedroom temperature was really hot.,8.0,October 2022,"October 31, 2022",Twin Over Full Bunk Bedroom,1,Couple,8.3,1,0,0,0,0,0,0,1,0,0
Good,The noises from the train was VERY loud to the point that the beds seemed to shake a bit. FYI the train is right outside the building and there’s probably no sound insulation,Location is great,7.0,October 2022,"October 30, 2022",Bed in Women's 4-Bed Dorm,3,Solo traveler,8.3,0,1,0,1,0,0,0,0,1,0
Wonderful,"Room could be cleaner, especially the floor 👎",Location 👍,9.0,October 2022,"October 29, 2022",Bed in All-Gender 4-Bed Dorm,1,Solo traveler,8.3,0,1,0,0,0,0,0,0,1,0
Great central place to stay,,"Great, spacious rooms. Nice hot showers. Private bunk beds. Decent breakfast",9.0,October 2022,"October 28, 2022",Bed in Men's 10-Bed Dorm,1,Solo traveler,8.3,1,0,1,0,0,0,1,0,0,0
Good place depending on what's important to you,"Noisy metro all the time
Breakfast is limited
Dirty floors in the bedrooms
No kitchenware in the kitchens","Good quality price ratio.
Downtown.
Free breakfast
Good wifi
Extra blankets upon request",7.0,October 2022,"October 25, 2022",Full Size Bed,4,Couple,8.3,0,1,1,1,0,0,1,1,0,0
Very Good,"- It was cold room with only thin blanket for sleeping.  
- Only bathroom and shower room was not clean.
- There were noisy roommates and they allowed to stay their guy friends at our room for couple of hours. It’s not hostel fault, but it was so discussing.","- Large shared spaces like relax place, waiting place for check in, eating place etc. It was not crowded except breakfast time, and comfortable.
- Breakfast was ok, but it was totally same menue for everyday, so I got bored after few days. 
- Nice location. Most of places are walkable from the hostel.",8.0,October 2022,"October 24, 2022",Bed in Women's 10-Bed Dorm,4,Solo traveler,8.3,0,1,1,0,0,0,1,0,1,0
"Affordable, safe, mostly clean place. Very central - a block from the Loop.","There used to be a shared kitchen adjacent to the ""living room"" common area shared by 4 rooms, but the hostel decided to remove this ""local"" kitchen (except for the fridge and a cupboard) and just allow guests to cook in the big kitchen downstairs. But instead of removing the stove they just disconnected the power and left it there gathering dust/grease. They should make it into an office space or something else useful.
The adjacent building used to be some kind of institute which closed so the nearby sidewalk is somewhat dirty with homeless ppl sleeping. It's the reality in the downtown of many US cities though, sigh.","A lot of practical amenities like laundry, luggage storage, public space for working / hanging out. Very central.",7.0,September 2022,"October 18, 2022",Twin Over Full Bunk Bedroom,1,Couple,8.3,1,1,1,1,0,0,0,0,1,0
"Great location, clean and opportunity to meet people from different cultures.",Breakfast could improve by adding a little more variety,"Great location, the staff was friendly, the property is clean and I enjoyed the opportunity to meet people from a various backgrounds, cultures etc. I will definitely stay here again!",9.0,October 2022,"October 16, 2022",Bed in Women's 4-Bed Dorm,1,Family,8.3,1,0,0,0,1,0,0,1,1,0
Very Good,,Perfect location for Chicago Marathon,8.0,October 2022,"October 13, 2022",Full Size Bed,2,Couple,8.3,0,0,0,0,0,0,0,0,1,0
It was good location very close to start line and finish line of Chicago Marathon,Room is big but only one or two chairs inside room.,Location,8.0,October 2022,"October 12, 2022",Bed in Men's 10-Bed Dorm,2,Solo traveler,8.3,0,1,0,0,0,0,0,0,1,0
Very Good,Na,Location- and like siting area .,8.0,October 2022,"October 11, 2022",Bed in Men's 10-Bed Dorm,4,Group,8.3,0,0,0,0,0,0,0,0,1,0
"my daughter and I I stayed for marathon weekend and it was perfect location. i appreciated the early morning breakfast,","Could have been a little cleaner, vacuumed. The room was hot during the night, all in all it was a good place to stay and i would stay again.",the location was outstanding. they were friendly and helpful.,8.0,October 2022,"October 10, 2022",Bed in Women's 10-Bed Dorm,1,Couple,8.3,0,1,0,0,1,0,0,0,1,0
,,,7.0,October 2022,"October 9, 2022",Bed in Men's 8-Bed Dorm Ensuite,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Wonderful,"it is not very easy to socialize and meet people, but in general is a nice atmosphere.","the location is perfect, the breakfast was great, the wifi works well, bathrooms clean in general.",9.0,October 2022,"October 9, 2022",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,1,0,1,0,0,0,1,0,1,0
Very Good,"The only room I could get was a 4 person bunk bed room. While clean this is something which I wouldn't recommend for most travelers considering the need for privacy.. 
Good value for mone though","The place was very clean and nice looking and the staff were kind, polite and all for helping.
Breakfast was good and filling 
But the best thing was the location. Right in the center of center of Chicago.
All and all, a good experience.
There are free walking tours leaving the inn",8.0,October 2022,"October 9, 2022",Bed in Men's 4-Bed Dorm,1,Solo traveler,8.3,1,1,0,0,1,0,1,0,1,0
Good hostel,"Loud noise coming from outside at night (subway/train/ cars honking or playing loud music). The sheets of the bed were okay, but the blanket was rough and not comfortable.",Great location with ease of access to public transit.,7.0,October 2022,"October 7, 2022",Full Size Bed,2,Solo traveler,8.3,0,1,0,1,0,0,0,0,1,0
Very Good,Just the breakfast didn't meet my expectations. There weren't a lot of choice.,The rooms are good with a lot of space. The check in is really easy and the employees are nice and helpful.,8.0,September 2022,"October 6, 2022",Bed in Men's 8-Bed Dorm Ensuite,9,Solo traveler,8.3,1,0,1,0,1,0,0,1,0,0
Wonderful,,"Great location - I always walked and only once took subway. Nice rooms with a common area and a shared bathroom. Every bed has a curtain which is really nice! Good doors so that you won't hear the noise from the shared areas. You will hear the subway trains from the closed windows though, but for me it was a nice experience too, I didn't mind that. I also liked the breakfast - I ate some porridge and a cupcake, that was enough for me.",9.0,August 2022,"October 6, 2022",Bed in Women's 4-Bed Dorm,4,Solo traveler,8.3,1,0,0,0,0,0,1,0,1,0
Great value and location for a couple of days stay,"Sleeping in a room with other people there, but hey, its a hostel!",The location was perfect for the value.  The shared facilities are also pretty vast so you're not relegated to your room the whole time.  Pretty clean overall as well.,8.0,August 2022,"October 5, 2022",Bed in Men's 10-Bed Dorm,2,Solo traveler,8.3,1,1,1,0,0,0,0,0,1,0
nice place for short stay,breakfast not okay.. very limited options,good location with spacious room with environment friendly accommodation,9.0,October 2022,"October 5, 2022",Bed in Men's 10-Bed Dorm,5,Solo traveler,8.3,1,0,1,0,1,0,0,1,1,0
Good,"It could be cleaner, fancier, and not so crowded.",Location. Cheap.,7.0,September 2022,"October 4, 2022",Bed in Women's 10-Bed Dorm,5,Solo traveler,8.3,0,1,0,1,0,0,0,0,1,0
good location good value good ppl,"the suite kitchen was not tidy, seemed like staff didnt check or clean that area. I would have enjoyed eating in the little kitchenette","it was in a great location! I wish they had a collaborative deal with the cafe that is inside or beside the hostel! soo good! 
the breakfast the hostel provided was more than I expected.",8.0,September 2022,"October 4, 2022",Bed in Women's 4-Bed Dorm,5,Solo traveler,8.3,0,1,0,1,0,1,1,0,1,0
comfortable and pleasant,the shared toilet was a bit dirty at times,the location was fantastic,8.0,September 2022,"October 4, 2022",Twin Over Full Bunk Bedroom,4,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Good,Breakfast was okay but what really bothers me is that everything is served on disposable plates and cups. At the same time they write something like “let’s be green” on the wall. Not green at all.,"Perfect location, very central and in a safe area. Room was very big.",7.0,October 2022,"October 3, 2022",Bed in Women's 4-Bed Dorm,1,Solo traveler,8.3,1,0,0,0,0,0,0,1,1,0
Excellent location for a sensible price,The breakfast was pretty crowded and is served only until 9 pm.,"Serves it's purpose. Relatively cheap stay in the heart of Chicago, excellent for solo or duo travelers looking for a short stay. Breakfast is provided and rooms are pretty spacious. My dorm had it's own bathroom.",7.0,September 2022,"October 1, 2022",Bed in Men's 10-Bed Dorm,1,Solo traveler,8.3,1,0,1,1,0,0,1,1,0,0
Very Good,The mattress I had was completely sunken in and made for an extremely bad night of sleep,,8.0,August 2022,"September 29, 2022",Twin Over Full Bunk Bedroom,2,Family,8.3,0,0,0,0,0,0,0,0,0,0
good value for money,"Would be great to have blankets provided. if you are sensitive to noises, bring a pair of earplugs, trains are running by the building from time to time. 

Sometimes coffee or coffee cups ran out, but there were no staff to ask.
Some hand sanitizer distributers were out of function for days but no one to fix them.",location. the reception staff is very friendly and helpful. and there are curtains around the bed for better privacy.,7.0,September 2022,"September 23, 2022",Bed in Women's 10-Bed Dorm,3,Solo traveler,8.3,1,0,0,1,1,1,0,0,1,0
"Wonderful place, met lots of amazing people!","It gets pretty cold at night and on the first night nobody at the hostel tells you this, so request a blanket when you check in so that your first night isn't ruined by that!","Very well located, close to several train stations and within walking distance of many touristic places.",9.0,September 2022,"September 23, 2022",Bed in Women's 4-Bed Dorm,4,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Ok stay for a few nights,I messaged the staff and asked more than once how big the lockers were as I was switching from an hotel to the hostel with work equipment and the answer was “standard size”. I asked again if I could fit a trolley and same answer. The girls who were there seemed pretty careless. I had no towel the night I got there and they didn’t provide me with any until the day after. Breakfast ends at 9am which is pretty wack. The room was too cold and I heard the other girls complaining about it too and using towels to stay warmer.,I came here for 2 nights due to a large event happening and limited availability in the downtown area. I like that it’s in a central location and i’d say it’s safe during day time but wouldn’t walk alone at night as there are some creepy people around. I like that a key card is needed to enter. Overall it was clean for an hostel in the US and lockers would fit a medium size trolley and another small backpack.,7.0,September 2022,"September 22, 2022",Bed in Women's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,1,1,0,1,0,1,0,1,1,0
Centrally located and connected to the main points of Chicago,"I think they can improve the fact of letting you know better the services offered by the hostel. Offering a blanket at check-in could be a good point, as well as changing towels.",The free architecture tour was a great surprise that I enjoyed so much. The breakfast was good although you have to be in the early in the dining room to have some options.,8.0,August 2022,"September 22, 2022",Bed in Women's 10-Bed Dorm,3,Group,8.3,1,0,0,1,0,1,1,0,0,0
Very Good,Room beds require some upgrade. Beds were too noisy just at touch. Still manageable at the end od the day. Some basic rules could be reinforced with the roommate's.,The tours organized by HI Volunteers. Allowed me to go around Chicago more confident and to meet new friends from around the globe.,8.0,September 2022,"September 18, 2022",Bed in Women's 8-Bed Dorm Ensuite,5,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
Very Good,"The cleaning could be better, from the bottom of my bed you could see the cleaners weren't cleaning at all... Lots of dust and Im allergic. The bathroom same thing... I had a 5 day stay and I could just see some cleaning on the bathroom after day 3.","I like all the facilities provided by the hostel, great kitchen, laundry room for use and Wifi. I like the beds have some curtains so you feel you have some more privacy.",8.0,September 2022,"September 15, 2022",Bed in Women's 10-Bed Dorm,5,Solo traveler,8.3,1,1,1,0,0,0,0,0,0,0
Good,,"Clean place, staff helpful friendly ,good location, good choice for breakfast",7.0,September 2022,"September 13, 2022",Bed in Women's 4-Bed Dorm,2,Solo traveler,8.3,1,0,0,0,1,0,1,0,1,0
Good,air-conitioning,"location, breakfast",7.0,August 2022,"September 8, 2022",Twin Over Full Bunk Bedroom,1,Group,8.3,0,0,0,0,0,0,1,0,1,0
Hi hostel,Co ed room,The guests,9.0,September 2022,"September 8, 2022",Bed in Men's 10-Bed Dorm,6,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
Very Good,The bunk beds. People really need their separate beds and not worry about ladders that certain people can't climb.,"The location was very good for my needs, and the staff was really nice. I enjoyed myself there.",8.0,September 2022,"September 6, 2022",Bed in Men's 8-Bed Dorm Ensuite,4,Solo traveler,8.3,0,1,0,0,1,0,0,0,1,0
Wonderful,,Location,9.0,September 2022,"September 6, 2022",Twin Over Full Bunk Bedroom,1,Family,8.3,0,0,0,0,0,0,0,0,1,0
"great value, amazing location very close to the loop, the clean can be better","the bathroom had a bad shower and kinda dirty. the shower ate the hall was better than the one in my room, so everyday I decided to take my shower there. The kitchen in the room is also very poor, but the one in the hostel is good.","I stayed in a private room with shared bathroom. the room was good, small but okay.",7.0,September 2022,"September 6, 2022",King size bed,3,Couple,8.3,1,1,0,1,0,0,0,0,0,0
Very Good,"this is the biggest and busiest hostel I’ve ever stayed in but there is only 2/3 receptionists this unfortunately meant I had to queue for approx half an hour to check in.
there was a problem with the door of my room (which staff did attempt to fix) but it meant the door had to be slammed shut otherwise it wouldn’t lock properly because of this, I was woken from 6am onwards with other guests coming and going from the room","the breakfast was great, lots of choices in a buffet style. the location was also very good, I didn’t have to use public transport at all. Clean, tidy and very large rooms",8.0,August 2022,"September 5, 2022",Bed in Women's 10-Bed Dorm,4,Solo traveler,8.3,1,1,0,0,0,1,1,0,1,0
clean and pleasant!,"the bathrooms and dorm rooms could do with a deep cleaning, general wear and tear all around. the larger dorm, the more likely it didn't feel as clean as it could be. top tip for hostel travellers-please don't turn on the room lights in the middle of the night when you arrive! it's pretty rude to wake up to you unpacking loudly too, especially if you can see there are people asleep already.","The communal space on the 2nd floor had lots of seating and was very well kept. The 4 bed female dorm was in supurb condition and cleanliness! there were no issues with any of the staff, everyone was welcoming and lovely.I requested to add one more nights stay here at the last minute and the front desk staff were so lovely and helpful to help organise this for me even though it was tricky.",8.0,September 2022,"September 4, 2022",Bed in Women's 4-Bed Dorm,2,Solo traveler,8.3,1,1,1,0,1,0,0,0,0,0
Good,,location,7.0,August 2022,"September 1, 2022",Full Size Bed,3,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Wonderful,the staff sometime no is very nice. The staff at night,location,9.0,July 2022,"August 29, 2022",Bed in Men's 8-Bed Dorm Ensuite,2,Solo traveler,8.3,0,0,0,0,0,1,0,0,1,0
