Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Exceptional,there is only valet parking. it should be complementary,the hotel was very nice compared to originally thought.,10.0,October 2023,"October 31, 2023",Queen Room with Two Queen Beds and Balcony,3,Group,8.5,0,0,0,1,0,0,0,0,0,0
Wonderful,"Not having my rooms close together. They were four floors apart and I feel booking the rooms six months in advance, you wouldn't have this problem.",Just about everything.,9.0,October 2023,"October 31, 2023",Queen Room,3,Group,8.5,0,1,0,0,0,0,0,0,0,0
Nice stay,The refrigerator/cooler didn’t work. Neither did the coffee maker. Contacted the front desk for assistance and no one ever came to fix it.,Location,8.0,October 2023,"October 30, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,0,0,0,0,0,0,0,1,0
Surprisingly pleased.,No complaints,"Front desk staff was pleasant and helpful, checking in and out. Binta was most gracious. 
Concierge helped me get a ride to the airport. Just helpful start to finish.",10.0,October 2023,"October 30, 2023",King Room with Accessible Tub - Disability Access,2,Solo traveler,8.5,0,0,0,0,1,0,0,0,0,0
Good,Restaurant so so - Kind of sketch neighborhood,,7.0,October 2023,"October 28, 2023",Queen Room with Two Queen Beds with Balcony and City View,2,Group,8.5,0,0,0,0,0,0,0,1,0,0
The hotel was very clean and well staffed for its size.,"Being forced into valet parking wasn’t my idea of a good value, but the facility was very nice, especially for its age.",Location was good,9.0,October 2023,"October 26, 2023",King Room,2,Couple,8.5,0,0,0,1,0,0,0,0,1,0
We enjoyed it very much.  Will definitely stay there in the future.,,All the staff we interacted with were very nice and helpful.   We were thankful that we were able to check in early since we were going to the concert at the Benz stadium that began at 5:00.   We were thankful also for the unexpected upgrade with an extra bed.,10.0,October 2023,"October 26, 2023",Queen Room,1,Couple,8.5,1,0,0,0,1,0,0,0,0,0
Pleasant. Would stay here again.,,Cleanlines. Shower head was wonderful! Staff was very nice and helpful.,10.0,October 2023,"October 25, 2023",Queen Room,3,Solo traveler,8.5,1,0,0,0,1,0,0,0,0,0
Very Good,Parking was not explained well.,The price was great for the location and the security presence made us feel comfortable as a family staying there,8.0,October 2023,"October 24, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,0,0,1,0,0,0,0,1,0
We were there for a concert at Mercedes-Benz Stadium. We were convenient and Uber was sensational and quick. The valet p,,What convenience and comfort?,10.0,October 2023,"October 23, 2023",Corner Deluxe King Room,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
"Great stay.  Came for a concert, always a great place to stay.  Even with even with the valet.",Nothing. All was good.,"Only thing was when we checked in, the room had no shower curtain, had to call the desk and someone immediately came and put one up.",10.0,October 2023,"October 23, 2023",Queen Room with Two Queen Beds with Balcony and City View,1,Family,8.5,1,0,0,0,0,0,0,0,0,0
Check in/check out was easy!  Staff was friendly and what to help.,"The AC unit did not keep our room cool.
Hair in the tub",,8.0,October 2023,"October 23, 2023",King Room,1,Couple,8.5,0,1,0,0,0,0,0,0,0,0
Loved our stay!,Cant really think of anything!,We love the cleanliness and comfort.  The food and drinks at twenty two bar were delicious.    All the staff were polite and friendly.,9.0,October 2023,"October 23, 2023",King Room,1,Couple,8.5,1,0,1,0,1,0,1,0,0,0
Very Good,Had to park somewhere else because valet wasn't available. Air didn't work great,"Nice hotel,  clean,  friendly staff",8.0,October 2023,"October 23, 2023",Queen Room,1,Family,8.5,1,0,0,0,1,0,0,0,0,0
Excellent,Everything was good,Didn't have breakfast,10.0,September 2023,"October 21, 2023",Queen Room,1,Couple,8.5,0,0,0,0,0,0,1,0,0,0
Accommodating and courteous,,"The room we were given was small, bed was suppose to be queen but didn’t seem that size. It felt like a large closet for two. Front desk was able to move us to a king room and we were very happy ! Hotel staff was very accommodating ! Will go back .",8.0,October 2023,"October 21, 2023",Queen Room,1,Couple,8.5,1,0,0,0,1,0,0,0,0,0
It wasn't worth the price. Embassy Suites is where we should've stayed,"I was charged twice for parking when I stayed one night,  there's also a 3.70 charge that was billed!! Get your receipts !!",,9.0,September 2023,"October 21, 2023",Queen Room with Two Queen Beds and Balcony,1,Group,8.5,0,0,0,1,0,0,0,0,0,0
Good,Pretty loud at night due to the design of the hotel.,Great location and easy to drive to.,7.0,October 2023,"October 21, 2023",King Room with Balcony,1,Family,8.5,0,0,0,0,0,0,0,0,1,0
Very Good,the coffee in the room and no balcony furniture,The beds were very comfortable.  A very convenient/ great location for everything we had planned to do.,8.0,October 2023,"October 20, 2023",Queen Room with Two Queen Beds and Balcony,3,Couple,8.5,1,1,0,0,0,0,0,0,1,0
Good,Was charged for valet when I did not valet. I caught it and was refunded but what if I hadn’t? I normally don’t even check details of hotel bills.,,7.0,October 2023,"October 20, 2023",King Room,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Everything was great,With the price for the hotel stay parking was unsafe for women and children to walk back and forth with the environment of the people on the street,"I like the location, staff was very friendly and helpful. I was able to spend more time with my son and enjoy his football game. Love it.",10.0,October 2023,"October 20, 2023",Double Room with Two Double Beds,2,Family,8.5,0,0,0,1,1,0,0,0,1,0
Very Good,There was so much activity and traffic in front of the hotel that it took an hour to check in and park the car.,,8.0,October 2023,"October 19, 2023",Queen Room,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Wonderful,No complimentary coffee as you normally have in hotels.,,9.0,October 2023,"October 18, 2023",King Room with Balcony and City View,2,Family,8.5,0,0,0,0,0,0,0,0,0,0
It was a comfortable stay,,Efficient staff and amenities,9.0,October 2023,"October 16, 2023",Double Room with Two Double Beds,3,Couple,8.5,0,0,0,0,1,0,0,0,0,0
My daughter’s for trip alone with friends for her 18th birthday.,Bathroom lights were not working,"Valet, floor 19, room 33",8.0,October 2023,"October 15, 2023",Queen Room with Two Queen Beds with Balcony and City View,1,Group,8.5,1,1,0,0,0,0,0,0,0,0
More than a touch of class,,I love the aesthetics. The staff were all nice and friendly. Very efficient as well.,9.0,October 2023,"October 15, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,0,0,0,0,1,0,0,0,0,0
Great Hotel and Front Desk staff - would definitely stay again,We had to change rooms because no hot water.  The valet parking staff WERE NOT FRIENDLY at all.  The use of this part of the hotel was a little confusing.  These 2 things are what made me rate the hotel as I did.,The location was perfect.  We did not get to venture out because of the rain but it was in a great area.  The check in was smooth and the staff were very friendly.  The ease of ordering room service was great.,9.0,September 2023,"October 15, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,1,1,0,1,1,1,1,0,1,0
Wonderful,,The room,9.0,October 2023,"October 13, 2023",Corner Deluxe King Room,1,Family,8.5,1,0,0,0,0,0,0,0,0,0
Other than the parking being a little far it was great!,How far the parking was away,,10.0,October 2023,"October 13, 2023",Queen Room with Two Queen Beds and Balcony,4,Couple,8.5,0,0,0,1,0,0,0,0,0,0
Good,"The staff was mostly rude and not friendly 
Shower heads could be changed.  No pressure and they were old.",Very pretty. Very clean.,7.0,October 2023,"October 12, 2023",King Room,2,Group,8.5,1,1,0,0,0,1,0,0,0,0
Very nice stay in Atlanta.,$55 to park for the night is excessive but mostly status quo if you stay downtown.  A note of caution for those staying with small children:  the railing units between the 5 central elevators do not appear to be tight enough to prevent a small child from slipping through; we had both of our kids on total lockdown when we were in this area on the 19th floor.,"Great location for our visit to the Children's Museum.  All areas were super clean, really cool lobby area with wide open access to the restaurants, the large double room with a balcony was perfect, the beds very comfortable.  We ordered food from both restaurants and it was decent, price a little high but not unexpected.  The staff was fantastic, from the parking attendants to hotel services.",8.0,October 2023,"October 12, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,1,0,1,1,1,0,1,0,1,0
Good,"The TV doesn't work well, and the room assigned was not the one I've booked. They Offered me to change to the one I booked, but the next day I have not enough time for that.","The service from the employees was good, the bar was good, and the food was good.",7.0,October 2023,"October 11, 2023",King Room with Accessible Shower - Disability Access,3,Solo traveler,8.5,0,1,1,0,1,0,1,0,0,0
Exceptional,,"Our whole experience was wonderful, we will stay here again in the future.",10.0,October 2023,"October 10, 2023",King Room,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Very Good,"This isnt a bad review! 

After reading the reviews, I think I expected maybe a little more especially at the price. It was a giant hotel though. Very pretty and very clean. The small interaction I did have while checking out was lovely at 430am. I think the price was a little high for a basic room that we were barely in besides sleep. And the amount of homeless lingering around the hotel soliciting. Charging $4 for a bottle water seemed insane and there wasn't a vending machine to buy your own.  Other than that, everything was fine.",The location was great. Right near the Marta and CVS. We were attending a Falcons game and the stadium was in walking distance. The aquarium and the college football hall of fame was a nice walk too. The lotion and hair products in the shower was a nice touch.,8.0,October 2023,"October 10, 2023",King Room with Accessible Tub - Disability Access,4,Couple,8.5,1,1,0,0,0,0,0,0,1,1
Exceptional,Reservations to the dome restaurant,very nice,10.0,October 2023,"October 10, 2023",Double Room with Two Double Beds,3,Family,8.5,0,0,0,0,0,0,0,1,0,0
will be back here all the time!,,the place! amazing!,10.0,September 2023,"October 10, 2023",Queen Room,3,Solo traveler,8.5,0,0,0,0,0,0,0,0,0,0
Exceptional,,The close location to Marta and other areas to visit in the ATL,10.0,October 2023,"October 10, 2023",Queen Room,3,Couple,8.5,0,0,0,0,0,0,0,0,1,0
Exceptional,No microwave in the room,No complaints,10.0,October 2023,"October 9, 2023",King Room with Balcony and City View,2,Couple,8.5,0,1,0,0,0,0,0,0,0,0
Excellent!,Everything was perfect.,Everything!,10.0,October 2023,"October 9, 2023",King Room,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Older property that has been semi renovated.,"The rooms didn’t have enough light at night. As long as the curtains were open and it was sunny outside, the room was bright enough during the day.",The lobby was upgraded so it was pleasant.,7.0,October 2023,"October 5, 2023",King Room with Accessible Tub - Disability Access,1,Couple,8.5,0,1,1,0,0,0,0,0,0,0
Exceptional,,"When we arrived to check in, they offered us an upgrade to a suite for only $10 more. That was an amazing surprise and it really made our getaway even better. As soon as I walked through the front doors, I knew I made a good choice on hotels to stay at. 10/10 recommend!",10.0,September 2023,"October 5, 2023",Queen Room,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Good,The washcloths and towels were very thin. I think for the price per night $299.87 the towels and washcloths should be much thicker. Also there should be more than two sets in the room. One per guest isn't enough.,Location is great for the stay and it was in walking distance to where I needed to go.,7.0,October 2023,"October 2, 2023",King Room,1,Couple,8.5,0,1,0,1,0,0,0,0,1,0
Comfortable and close to where we wanted to be,No I’m room microwave,The place was clean and safe,10.0,September 2023,"October 1, 2023",Double Room with Two Double Beds,2,Family,8.5,1,1,0,0,0,0,0,0,0,0
"Staff, location, and room were amazing. Would stay again!",N/a,Check in process was easy and staff make it pleasant. Room and location met expectations,10.0,September 2023,"September 28, 2023",Queen Room,1,Couple,8.5,1,0,0,0,1,0,0,0,1,0
The overall stay way good...,The main reason for the visit was to celebrate my girlfriends' birthday in the heart of downtown Atlanta. So the Hyatt seemed ideal and having a romantic dinner for two at the Polaris. There was nothing to indicate online that the restaurant was closed on Tuesdays. We only had one night to celebrate!,The location was Great! There is a new Mexican Restaurant named Porfirios located across the street that was very accommodating.,10.0,September 2023,"September 28, 2023",King Room,1,Couple,8.5,0,0,0,0,1,0,1,1,1,0
Raland,The thought the bedding would have larger bedspreads,The quality of the room and its layout.,8.0,September 2023,"September 27, 2023",King Room with Balcony,3,Solo traveler,8.5,1,1,0,0,0,0,0,0,0,0
Great experience and I will book again if I’m in the area!,,I was given a suite at an affordable rate!,10.0,September 2023,"September 26, 2023",Queen Room,1,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Nice place and good service. Staff was excellent!,Microwaves in each room would  be great,,9.0,September 2023,"September 26, 2023",Queen Room with Two Queen Beds and Balcony,3,Family,8.5,0,1,0,0,0,0,0,0,0,0
"A great stay, an a wonderful staff",I liked everything about the experience,"We did not eat breakfast, because they said we would have to pay  for it.",10.0,September 2023,"September 25, 2023",King Room with Balcony,2,Couple,8.5,0,0,0,0,0,0,1,0,0,0
Everything was excellent,,Everything was perfect employees was nice,10.0,September 2023,"September 25, 2023",Queen Room,2,Couple,8.5,0,0,0,0,1,0,0,0,0,0
It was great other than the bed.,The bed. They do not have mattresses protectors on them and our bed was squeaky. It actually sounded like the bed was broke every time we sat down on it.,The room was very nice and clean,8.0,September 2023,"September 25, 2023",King Room,1,Couple,8.5,1,1,0,0,0,0,0,0,0,0
Best stay I have ever had. Valet parking is a little pricey. $55 for overnight per night,It was perfect,Way more than I expected.,10.0,September 2023,"September 25, 2023",King Room,1,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Best experience,Shower had hair on the tile,The design of the hotel which allows inclusiveness,10.0,August 2023,"September 24, 2023",Double Room with Two Double Beds,4,Solo traveler,8.5,0,1,0,0,0,0,0,0,0,0
Average.    Close to stadium so that was benefit,Homeless people surrounding it and no one told us about breakfast or that there were Two separate towers.,Close to destination,7.0,September 2023,"September 24, 2023",Corner Deluxe King Room,1,Couple,8.5,0,0,0,0,0,0,0,1,0,0
Great time!,Nothing,"Everything!
Polaris!!",10.0,September 2023,"September 23, 2023",Queen Room,2,Family,8.5,0,0,0,0,0,0,0,0,0,0
Loved visiting he,Everything was awesome.,"Love location, visited Atlanta for Packers game and will definitely be staying here again whenever we come back to visit beautiful Atlanta.",10.0,September 2023,"September 22, 2023",Queen Room,2,Family,8.5,0,0,0,0,0,0,0,0,1,0
Very Good,"Very had to get a taxi , had to wait a long time - thanks to the parking guys outside who helped me to get a taxi.",The room quite cosy and the bed too. the location was good and walking distance to the attractions which was a plus. i also like the service of Hanna at the restaurant - very charming lady and always smiling.,8.0,September 2023,"September 22, 2023",King Room with Balcony and City View,4,Couple,8.5,1,0,0,1,1,0,1,0,1,0
Overall a nice place.,There was some type of convention going on so the parking was full so we had to park around the corner and walk with ALL of our luggage just to check in. I was not happy about that.,"The spacious rooms, the balcony, and the overall location. Nice area and within walking distance to a lot of places.",7.0,August 2023,"September 22, 2023",Queen Room with Two Queen Beds and Balcony,2,Couple,8.5,1,0,1,1,0,0,0,0,1,0
Exceptional,Kinda far walk with a baby stroller to the attraction sites like The World of Coca-Cola,The hotel had plenty of food options!,10.0,July 2023,"September 21, 2023",Queen Room with Two Queen Beds and Balcony,3,Family,8.5,0,0,0,0,0,0,1,0,0,0
Very Good,The room was pretty bland. There was no art or anything on the walls. The hairdryer was basically useless. It hardly pushed any air through it at all.,The lobby of the hotel was nice. Check-in for the valet & hotel was efficient.,8.0,September 2023,"September 21, 2023",Queen Room,1,Couple,8.5,0,1,1,0,0,0,0,0,0,0
Exceptional,Nothing,Everything,10.0,September 2023,"September 21, 2023",Queen Room,1,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Great place to stay!,Not much to complain about.,Newly renovated with awesome features such as night lights with movement sensors around the beds. Lots of usb a and c plugs. Awesome atrium! Good fitness room. Within walking distance to Aquarium and Stadium.,9.0,September 2023,"September 21, 2023",King Room with Accessible Shower - Disability Access,3,Family,8.5,1,0,0,0,0,0,0,0,0,0
Very nice.,"They gave us an upgrade for a double queen(which we didn’t need since it was just me and my husband) but the room they gave us one of the beds was dirty, lucky we had the other bed. And we couldn’t go out on the balcony because someone was smoking marijuana.",The staff was wonderful and the location could not have been any better.,8.0,September 2023,"September 20, 2023",Queen Room,1,Couple,8.5,0,1,0,0,1,0,0,0,1,0
Great stay,Lack of amenities in the bathroom and no special decoration to my request for the birthday,Clean rooms with good location,9.0,September 2023,"September 19, 2023",Queen Room,4,Couple,8.5,1,1,0,0,0,0,0,0,1,0
Exceptional,The only thing is most of the cleaning staff didn't speak English and it was difficult to explain needs.,The room was spacious and it was a perfect location.,10.0,September 2023,"September 19, 2023",Queen Room with Two Queen Beds and Balcony,3,Family,8.5,1,1,1,0,0,1,0,0,1,0
IT WAS AWESOME,,LOCATION,9.0,August 2023,"September 19, 2023",Double Room with Two Double Beds,2,Family,8.5,0,0,0,0,0,0,0,0,1,0
Perfect,,"Great location, friendly staff, luxurious accommodations for price.",10.0,September 2023,"September 18, 2023",Double Room with Two Double Beds,4,Couple,8.5,0,0,0,0,1,0,0,0,1,0
Don't waste your money rate 4/10,Everything was basic. The hotel super expensive for far less amenities. Cheapest breakfast was a continental breakfast and it started at 15 dollars per person. The room had Dasani water for 4 dollars a bottle. It had a note saying it was complimentary but if you reading fine print it was free for certain guest. Getting into hotel was ridiculous. We stayed in the road for 20 minutes trying to pull into the little parking area to check in. Valet parking was 55 dollars per night. Everything at this hotel was so basic and very expensive. There was nothing about the rooms that was memorable. Very basic bathrooms.  We could have paid less and got much more at cheaper hotels down the road. This hotel is overpriced and underwhelming. I would not recommend staying here. Too expensive to just sleep in. That was all we did. NOTHING was given. EVERYTHING had a cost. Surprised we weren't charged to take a shower.,The atrium were beautiful. The staff was super nice and very helpful.,7.0,September 2023,"September 18, 2023",King Room,2,Couple,8.5,0,1,0,1,1,0,0,1,0,0
Exceptional,,Everything,10.0,September 2023,"September 18, 2023",Corner Deluxe King Room,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Amazing. I would recommend people to stay there,"Nothing, everything was great",Great customer service,10.0,September 2023,"September 18, 2023",Queen Room,2,Solo traveler,8.5,0,0,0,0,1,0,0,0,0,0
Overall lovely stay,Room floor felt like it needed steaming/cleaning,"Pool area, lobby is nice, rooms/bed are comfy, shower is clean",8.0,September 2023,"September 14, 2023",Queen Room,3,Group,8.5,1,1,1,0,0,0,0,0,0,0
Wonderful,,"We stayed for the Beyonce concert, I was thrilled when we walked in to everyone in their Beyonce gear with her playlist playing. The hotel also offered water, drinks, and small trinkets before the concert.",9.0,August 2023,"September 12, 2023",King Room with Balcony,4,Group,8.5,0,0,0,0,0,0,1,0,0,0
Exceptional,,We had a city view room with a balncony and the view was absolutely gorgeous! 10/10,10.0,September 2023,"September 12, 2023",King Room with Balcony,1,Family,8.5,1,0,0,0,0,0,0,0,1,0
Exceptional,,Nice and clean,10.0,August 2023,"September 12, 2023",Double Room with Two Double Beds,1,Family,8.5,1,0,0,0,0,0,0,0,0,0
I traveled to Atlanta to see Beyonce and the hotel made the experience wonderful.,"I loved everything, no complaints at all.","Everything was perfection, the staff was very helpful with everything. The room served wonderful purpose and having the restaurants in the hotel really helped with deciding with what to eat. I would recommend this to anyone traveling to Atlanta.",10.0,August 2023,"September 11, 2023",Queen Room,3,Family,8.5,1,0,0,0,1,0,1,0,0,0
Exceptional,The bathroom door was hard to close and I ripped skin off of 2 fingers as it slid in,It was a beautiful property with a great location close to a lot of things!,10.0,September 2023,"September 11, 2023",Queen Room,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0
Wonderful,Downtown area is pretty quiet,The hotel is walking distance (~20min) to the Mercedes Benz stadium which was perfect for Beyonces concert,9.0,August 2023,"September 11, 2023",Double Room with Two Double Beds and Accessible Tub - Disability Access,3,Group,8.5,0,0,0,0,0,0,0,0,0,0
Looking forward to come back,None,"Everything, it was a great experience",10.0,September 2023,"September 11, 2023",Queen Room,1,Solo traveler,8.5,0,0,0,0,0,0,0,0,0,0
Nice family trip,"$30 per person for breakfast is insane.
Also we used Lyft a lot the morning leaving a woman left out upset someone smashed all of her windows in her car. I wouldn’t park a block away; valet or Lyft. Nothing to do with the hotel just FYI",I loved the multiple elevators there was never a wait. The staff was nice and accommodating; rooms were clean and comfortable.,9.0,September 2023,"September 11, 2023",Double Room with Two Double Beds,2,Family,8.5,1,0,1,0,1,0,0,1,0,0
"Exceptional, I loved that Beyoncé music was played all weekend.",Everything was perfect!,"I loved the customer service, cleanliness of the room, pool area, restaurant food, and the room service was exceptional!  Beyoncé music played all weekend!!",10.0,August 2023,"September 10, 2023",Queen Room,4,Solo traveler,8.5,1,0,0,0,1,0,1,0,0,0
Comfortable,Parking was Valet only. No nearby parking that looked safe,Views,10.0,September 2023,"September 10, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,0,0,0,1,0,0,0,0,1,0
Very Good,Neighborhood,Stuff,8.0,September 2023,"September 9, 2023",Corner Deluxe King Room,4,Solo traveler,8.5,0,0,0,0,0,0,0,0,0,0
Good,,I loved how close all of my planned activities were. Everything is in walking distance.,7.0,August 2023,"September 9, 2023",King Room with Balcony,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Great,No continental breakfast for the price.,Modern.,8.0,August 2023,"September 8, 2023",Queen Room,3,Group,8.5,0,0,0,0,0,0,0,1,0,0
I loved it!,Nothing,Everything. The facility is spotless and beautiful. The staff is friendly and willing to help. Definitely in my Top 3 places that I’ve ever stayed,10.0,July 2023,"September 8, 2023",Queen Room,1,Family,8.5,0,0,1,0,1,0,0,0,0,0
Good,Pricing and no microwave in room. One microwave every other floor,The cleanliness and location,7.0,June 2023,"September 5, 2023",Queen Room with Two Queen Beds with Balcony and City View,4,Group,8.5,1,1,0,0,0,0,0,0,1,0
Exceptional,Nothing,Everything,10.0,August 2023,"September 1, 2023",King Room with Balcony,2,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Would stay again!,The bathroom (room 1122) smelled of mold and the shower tile had mold.,Location was great!,10.0,August 2023,"August 31, 2023",Queen Room,3,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0
"Overall, I was impressed with the staff!  Everyone was very helpful and friendly.  I was given a r….","The pool was closed for repair during stay.
The rooftop restaurant was not open during the days we were there!",The location was great!  Walking distance to great restaurants.,7.0,August 2023,"August 29, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,0,0,0,0,0,1,1,1,0
Older building but clean and maintained,The property is obviously an older building. But it’s well maintained and very clean. The artificial plans in the atrium were a bit much. One of the days during our stay we were notified by a note left on our door that there would be no hot water from 9am-5pm as they were doing renovations. Had we known this we probably would have chosen to stay elsewhere,"The atrium was massive. There were walkways to neighboring properties, so you didn’t have to actually leave the building(or a/c) to walk to other neighboring properties or Starbucks, etc",8.0,July 2023,"August 29, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,1,1,1,0,0,0,0,0,0
very comfortable and pleasant,"There was nothing I did not like regarding the hotel. Only the waiting time for the taxi to the airport was pretty long but that was not to blame to the staff, They guys upfront did everything to get a taxi for me.","Personal was friendly and helpfull, the lobby was clean and the room were very good. Its located in a nice part of town and I always felt safe in the surroundings of the hotel",8.0,August 2023,"August 28, 2023",Queen Room,2,Solo traveler,8.5,1,0,1,0,1,1,0,0,0,0
Wonderful,There is nothing to do downtown in the evening,,9.0,August 2023,"August 28, 2023",Double Room with Two Double Beds,1,Family,8.5,0,0,0,0,0,0,0,0,0,0
Enjoyed it … would for sure stay there again,Car noise from streets was pretty bad on Saturday night.  Not something hotel can control of course.,Convenient location- valet personnel extremely friendly & helpful… everything ran smoothly & effortlessly.,9.0,June 2023,"August 27, 2023",Double Room with Two Double Beds,2,Family,8.5,0,0,0,1,1,0,0,0,1,0
Wonderful,,"comfortable spacious rooms, beautiful lobby",9.0,July 2023,"August 25, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,1,0,1,0,0,0,0,0,0,0
Good,"The pool was closed during our stay ,I would like to be advised  in advance.
Room and bathroom are quite small",The Lounge room Is really amazing,7.0,August 2023,"August 24, 2023",Double Room with Two Double Beds,2,Family,8.5,1,1,1,0,0,0,0,0,0,0
Good,"A number of facilities were out of action during our stay. There was no pool or rooftop bar. The WiFi to our room never worked adequately, despite numerous conversations with guest services. Our devices worked with the WiFi in other parts of the hotel.",We had a good room on the 14th floor. Check in was straight forward. The atrium is beautiful. The front of house staff were very accommodating.,7.0,August 2023,"August 23, 2023",Queen Room with Two Queen Beds and Balcony,3,Family,8.5,1,1,0,1,1,1,0,0,0,0
I had a good stay and it met my needs.,The parking was crazy full and it took forever to get my car out for a meeting. That particular weekend was very busy.,The room was fine tucked away in a side hallway.,8.0,June 2023,"August 22, 2023",Queen Room,1,Solo traveler,8.5,1,0,0,1,0,0,0,0,0,0
Exceptional,"Solaris the restaurant on top is mostly for drinking not for dining. 
I stopped drinking 2 years ago.","Location is very good.
Staff was excellent 
Seems safe.",10.0,August 2023,"August 22, 2023",Queen Room,2,Couple,8.5,0,0,0,0,1,0,0,1,1,0
Very hot room  Restaurant on site has sub par service,The room was EXTREMELY hot when I got there.  They shut the air off and it took a lonnnng time for the room to cool down once I got in there.,We booked this room for the Beyonce concert.  It was a good distance from Mercedes Benz.,7.0,August 2023,"August 22, 2023",Queen Room,1,Group,8.5,1,1,0,0,0,0,0,0,0,0
Lovely,Nothing,Everything,10.0,June 2023,"August 22, 2023",Queen Room,1,Couple,8.5,0,0,0,0,0,0,0,0,0,0
Great location and a great place to stay.,Our room wasn’t the cleanest. The toilet was dirty and their were things on the floor that were left behind by previous guest.,"I liked the location, and that it was newly renovated. I liked the architecture of the building and got some good pictures.",9.0,July 2023,"August 21, 2023",King Room with Balcony,1,Couple,8.5,0,1,1,0,0,0,0,0,1,0
Great hotel downtown,"It was super busy in the hotel, so the staff was abit stressed out and not always pleasant","Great location downtown, nice pool, great atrium with super cool elavators, exclusive breakfast",9.0,August 2023,"August 21, 2023",King Room,2,Family,8.5,0,0,0,0,0,1,1,0,1,0
Pleasant and affordable,No complaints,Very nice and clean,10.0,August 2023,"August 20, 2023",Queen Room,5,Couple,8.5,1,0,0,0,0,0,0,0,0,0
Would stay again,"The beds were comfortable but felt moist, and there was hair in the tub & bed upon arrival. The valet service was useful due to limited street parking, but it was a pretty long wait to get our car when leaving the hotel each time.",The room was very spacious with great location. The hotel staff were very friendly and helpful through our stay.,10.0,June 2023,"August 19, 2023",Double Room with Two Double Beds,3,Group,8.5,1,1,1,1,1,1,0,0,1,0
Comfortable sleep,,"spacious rooms, comfortable beds, beautiful lobby, good amenities",10.0,July 2023,"August 18, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,1,0,1,0,0,0,0,0,0,0
Over all the room was fine.,The only thing was the door keep sticking and hard to open.,The room were fine and clean and nice.,9.0,August 2023,"August 17, 2023",King Room with Balcony and City View,1,Couple,8.5,1,0,0,0,0,0,0,0,0,0
Wonderful,,Excellent location,9.0,August 2023,"August 17, 2023",Queen Room,6,Couple,8.5,0,0,0,0,0,0,0,0,1,0
"Close to EVERYTHING, super clean and friendly staff",A little pricey,Super clean. Modern with old town kept charm.,10.0,August 2023,"August 17, 2023",Queen Room,1,Group,8.5,1,0,0,0,0,0,0,0,0,0
Exceptional,Nothing.,The atmosphere was on point. We were in town for the Renaissance Tour. The staff and lobby had a Renaissance theme. My first stay at a Hyatt Regency property. My new destination for stays in Atlanta. You are walking distance to stores and restaurants. The bar in the lobby is worth dining in the hotel.,10.0,August 2023,"August 17, 2023",Queen Room with Two Queen Beds and Balcony,1,Family,8.5,0,0,1,0,1,0,1,0,0,0
Very nice and convenient,,Location,10.0,August 2023,"August 16, 2023",Queen Room with Two Queen Beds and Balcony,2,Family,8.5,0,0,0,0,0,0,0,0,1,0
Great radius room & perfect Bey-T-L experience with the music and her fav candy!,Shower didn’t drain well.,Location was amazing easy to get to the Mercedes Benz stadium. Stayed in the radius room loved the private entrance it was right near the Marta perfect hotel. Even got checked in early staff was excellent.,10.0,August 2023,"August 16, 2023",Queen Room,1,Group,8.5,1,1,0,0,1,0,0,0,1,0
Very Good,Parking,,8.0,August 2023,"August 14, 2023",Double Room with Two Double Beds,2,Couple,8.5,0,0,0,1,0,0,0,0,0,0
Wonderful,"I'm scared of heights, so the glass elevators and walk to the room took some getting used too. Balcony was small no chairs.",The lobby was beautiful room was nice bathroom was clean,9.0,August 2023,"August 14, 2023",Queen Room with Two Queen Beds and Balcony,2,Couple,8.5,1,1,1,1,0,0,0,0,0,0
