Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Very Good,Really small bathroom in our family room.,3 minutes from the airport so very convenient. Complimentary shuttle as well. Rooftop pool/bar was nice.,8.0,December 2022,"December 26, 2022",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,1,1,0,0,0,0,0,1,0
Terrific!!,Nothing,The pool was great and the atmosphere was nice.,9.0,December 2022,"December 24, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,2,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Wonderful,Food at the roof bar is not good at all.,Location. Room size.,9.0,December 2022,"December 23, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,0,0,0,1,1,0
spent about 7 hours there enroute from airport to another location,small,location,7.0,December 2022,"December 22, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Ok,"Quite annoyed by the way credit cards are handled. It's pretty common in Vietnam for credit cards payments to be issued and canceled several times (also not in you presence and without notice) by hotel staff. This happened again at my stay at Ibis.

All these handlings are usually consolidated on the account. Never had real issues, but it's so annoying to have to double check for weeks the account to understand exactly how much was finally charged.",The room was great.The shuttle service is free of charge and very punctual and convenient for lay overs at the airport,8.0,December 2022,"December 21, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,1,1,0,0,1,0
the perfect place for an airport stay,The rooms were standard and clean. The breakfast was lovely as well as the rooftop bar.,The hotel was easy to access and convenient for our one night stay before airport travel!,8.0,December 2022,"December 20, 2022",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,1,0,0,0,0,0,1,1,0
Very Good,Need more towels and selection.  Hotel only provide bathing towels.  Small room & Bathroom.  No drawers only have limited hanging closet,Staff is awesome.  Staff support upon arrival at the airport is great.  Location next to airport and pricing is good.,8.0,November 2022,"December 20, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,4,Couple,8.3,0,1,0,1,1,0,0,0,1,0
Value for money for an airport hotel,My only comment is the card key slot is quite far from the door like I have to use my suitcase to keep the door open as the room was dark and I arrived at night so I can use the light from the corridor to locate the the card key slot.,I only stayed overnight but the location of the hotel is very convenient for layover from an international trip to a domestic one. The free airport shuttle was amazing. The hotel was clean and the staff are courteous and able to communicate well. The breakfast has a reaonable range of food. It is value for money.,9.0,December 2022,"December 16, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,1,0,0,1,0,1,0,1,0
Very Good,,Rooftop restorant was excelent!,8.0,December 2022,"December 15, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Wonderful,"It is quite close to downtown, if you agree a price with the taxi driver, otherwise they just drive around to get more money.","It is clean. 
Breakfast was diverse for a 1 night stay.",9.0,December 2022,"December 15, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,0,0,1,0,0,0
Very convenient and met all our needs,,location close to airport. shuttle service. day use of room on return few days later. storage of our luggage. helpful staff.,9.0,November 2022,"November 25, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,1,0,0,0,1,0
Very Good,The room is really quite small especially the bathroom.,The breakfast spread is great! And it feel very secure there with all the security measures. They clean the room well.,8.0,November 2022,"November 25, 2022",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,4,Family,8.3,1,1,0,0,0,0,1,0,0,0
Next to the airport. Shuttle service. The property is clean and overall quiet. Friendly staff.,Perfect airport transfer hotel.,The entire staff was helpful and friendly.,9.0,November 2022,"November 24, 2022",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,0,0
the room was nice,so far none,"- near to airport
- the receptionist try to accommodate my request on airport transfer
- the room is cozy, just like at home",8.0,November 2022,"November 23, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,1,0,0,0,0,0
Wonderful,,"Lovely place to stay when transitting through. Room was very clean, bed very confortable. Bathroom was great size. Loved the complimentary airport shuttle transfers.",9.0,November 2022,"November 23, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,0,0,0,0,0,0
Wonderful,,"Great location, very close to airport. Awesome facilities! Really lovely rooms. Very clean. Just what you need when you're transitting through.",9.0,November 2022,"November 23, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,2,Couple,8.3,1,0,1,0,0,0,0,0,1,0
My favorite airport hotel,I like the rooftop bar and would love to have a slightly expanded menu that includes Vietnamese dishes,"very convenient to the airport. clean, great service, shuttle van to airport elegant!",9.0,November 2022,"November 21, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,1,1,0,0,1,0
Generally everything is meeting or exceeding or exceeding our expectation. Thanks to all staff.,,very convenient for airport.,9.0,November 2022,"November 14, 2022",Queen Studio - Complimentary Round-trip Airport Transfer upon request,2,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Great stay with airport views of departing and arriving aircrafts,None,"Near International Airport, location is convenient. Free airport transfer",8.0,November 2022,"November 11, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,1,0
the same were very personable and helpful,not much,it was perfect as an airport hotel. great shuttle service,8.0,November 2022,"November 6, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,0,0
Wonderful,Nothing,All...,9.0,October 2022,"October 31, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Good airport hotel,,Rooms were super comfortable great pool and helpful staff,9.0,October 2022,"October 30, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,1,0,0,0,0,0
Great place to stay when heading to/from the airport,,"free airport shuttle, rooftop bar",9.0,October 2022,"October 28, 2022",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,0,1,0,0,0,0,0,0,0
Wonderful,Bed was a little hard.,Well-rounded,9.0,October 2022,"October 27, 2022",One-Bedroom Apartment - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
Wonderful,,Close to airport meant we could sleep for the maximum amount of time.  Kids loved that the foyer of the hotel also housed a Starbucks.  The rooms were clean and  comfortable,9.0,September 2022,"October 25, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,0,0,0,0,0,0
I like the fitness and location,,Good food Good location,9.0,October 2022,"October 18, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,1,0,1,0
"Fantastic value for money, will definitely go back!",-,I liked everything about it.,9.0,September 2022,"October 13, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Wonderful,,"How friendly the staff is, clean facility. Bed was super comfortable.",9.0,October 2022,"October 12, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,1,0,1,0,0,0,0,0
Perfect for a Ho Chi Minh City stopover,,This is an ideal hotel for an extended layover when flying through Vietnam. It is a 10 minute walk from the International terminal (although you need to dodge the motorcycles crossing the road) but they have an air-conditioned shuttle bus. The room is basic but has everything you need for overnight stop over. There is a rooftop pool and a gym (although we didn't use either). The room service food is once gain pretty basic but absolutely fine and good value for money. We thought it was a great choice.,9.0,October 2022,"October 11, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,1,0,1,0,0,0
Convenient - ideal for a layover,Basic bed set up one pillow and the air con wasn’t great. Not bad enough to put us off staying again.,Great location and staff - complimentary airport transfer well worth selecting this over any other similar hotel,9.0,October 2022,"October 10, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,1,0,0,1,0,0,0,1,0
Very Good,breakfast,everything else,8.0,October 2022,"October 8, 2022",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,0,0,0,0,0,0,1,0,0
very convenient and pleasant,,Very close to airport / a 10 min walk or 4 min drive.,8.0,September 2022,"October 1, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Wonderful,,Great location near the airport. Everything was easy,9.0,September 2022,"September 27, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,1,0
Perfect for an overnight family stay close to the airport.,A minor detail - my eggs were a tad over cooked.,"Very convenient for an overnight stay. Our flight was delayed. We arrived after midnight, were picked up by complimentary shuttle service, slept well on very comfy, well designed small family room and left after breakfast. Seamless check in and check out. Funky, unique design. The bunkbed was a very generous size. The buffet breakfast was not operational due to low occupancy but unlimited a la carte choices were offered instead.",9.0,September 2022,"September 27, 2022",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,1,0,1,0,1,0
was very convenient as we were travelling the next day. will definitely stay again.,"very small room,",close to the airport and great pool and free shuttle service to and from the airport.,7.0,September 2022,"September 26, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,1,0,0,1,0,0,0,0,0
Ibis+,"The only thing that wasn't completely smooth was the complimentary airport pick-up. We could not find the driver and had to call the hotel. It was solved within minutes though, and the driver was super helpful with our bags and the car was very luxurious and comfortable. It turned out the driver had been texting us on WhatsApp but we didn't receive the messages as the wifi didn't work outside the airport and we did not have 4g on.",A fantastic level of service! Sometimes we started wondering if it wasn't actually a 5-star hotel. We went for the Ibis chain because it is a safe bet and we thought we knew what to expect but this far exceeded our expectations! Our bags were taken care of all the way from the airport up to our room. We could really just relax!,9.0,September 2022,"September 24, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,1,1,1,0,0,0,0
Value for Money!,Far away from city.,"Free airport shuttle.
Near to airport",8.0,September 2022,"September 19, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
"Excellent location and hotel, 10/10",,"Perfect location, close to the airport. Super comfy beds and an excellent bar on the roof. Complementary airport transfers with the very friendly and helpful Minh topped off a great stay. Will come back!",9.0,September 2022,"September 14, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,1,0,0,0,1,0
Good,Staff a little bit rude,"Location, pool/bar view, clean room and comfortable bed",7.0,September 2022,"September 6, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,0,1,0,0,1,0
Short overnight stay near the airport that was very comfortable.,,"The room was very nice and comfortable, with an easy transfer from the airport to the Hotel. The food was very good, albeit with a limited number of options.",9.0,September 2022,"September 5, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,0,0,1,0,0,0
Modern and comfortable stay near airport,"It should mention on the booking.com page that for credit card booking, the card must have the same name as the guest. I understand it is a national policy, but it should be stated and checked when booking, not 2 hours before my arrival.","Even though the hotel is located near the airport, it is not that far from the city center. It takes about 10 min by car, or 30min on foot to the city. The room is quite modern, and there are good restaurants/bar on-site, and plenty of shops/street restaurants nearby. The shuttle van to the airport is super luxurious, even though just 5 min short distance. The roof-top pool is quite beautiful, worth spending time.",9.0,August 2022,"September 4, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,2,Solo traveler,8.3,1,0,1,0,0,1,1,0,1,0
Great location.,The breakfast..you need to order the main menus. And the side dishes are too few.,The room was clean and the location was super near to airport. Good if you have a morning flight to catch! They also provided the shuttle to airport.,9.0,September 2022,"September 4, 2022",Queen Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,0,0,0,1,1,0
Wonderful,None,"Location near airport & free pickup from/to airport. Food from restaurant was superb.

After arriving around 8pm, we had to wait for another ~30mins for one of our rooms even though we didn't ask for them to be side by side. I look at this positively as they were trying to be extra nice. Good job.",9.0,September 2022,"September 3, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,0,0,0,0,0,1,0,1,0
"Nice hotel, comfortable stay.",inexperienced staff booked us into a room which already had  someone in it! Not a pleasant experience for either party.,"Comfortable beds, well appointed rooms, handy location next to the airport.",7.0,August 2022,"August 30, 2022",Queen Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,1,0,0,0,1,0,0,1,0
"enjoyable, with better food would have been perfect",food at rooftop wasn’t nice,location and rooftop bar,9.0,August 2022,"August 23, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,0,1,0,0,0,0,1,1,0
value for money,breakfast was so-so.,Convenient location near the airport. clean and modern,8.0,August 2022,"August 22, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,4,Solo traveler,8.3,1,0,0,0,0,0,0,1,1,0
Exceeded my expectation. Very good value for money. Definitely worth coming back.,"Getting to the rooftop bar (T floor) was inconvenient as there were 2/4 lifts dedicated to T floor but all lift calling buttons could not determine whether guests were traveling to T floor or other floors below. 
There was not enough space in front of shower cabinet door to lay the mat (towel) without obstructing the cabinet door.","Having a rooftop bar and swiming pool was not something I would normally expect when visiting an Ibis hotel.
Receptionist was friendly, polite and helpful.
Quality of breakfast exceeded my expectation.
Having free airport transfer was another nice supprise.
The room was clean without any unpleasant smell and was adaquately equipped.",9.0,August 2022,"August 19, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,1,1,1,1,0,1,0,0,1
Wonderful,"not able to walk to airport. 
though this is not the problem of hotel.
airport planning issue","almost everything. Large suite room is a good surprise
one of the best airport hotel I have ever statyed.",9.0,July 2022,"August 17, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,0,0,0,0,0,0
"Comfortable room, quiet, clean and very good value",Its a great property,Airport shuttle operating 24hrs pick up and drop off,9.0,August 2022,"August 13, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Wonderful,,It is very close to the airport with a Shuttle service.  There were many restaurants and shops nearby and it was easy to find things.,9.0,August 2022,"August 11, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,1,0,0,0
Wonderful,,"very good airport hotel, starbucks in same building, ahopping center with restaurants very close.",9.0,July 2022,"July 30, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,1,0,0,0,1,0,1,0
good airport stay,issues with computer system slowed us down a bit a check in but this happens,"pool, airport transfer",8.0,July 2022,"July 27, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Nice hotel near airport that located in city center,There’s only one available trash bin in our room and also the sink in the bathroom got clogged.,"The hotel is near airport and it takes only 5 minutes by car. They provide airport transfer with cool interor felt like a limousine car. Inside the lobby, there’s Starbucks Coffee to satisfy your caffeine needs.",9.0,July 2022,"July 26, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,1,1,0,0,0,0,0,0,0
"A comfortable, convenient and reasonably priced overnight stay. Very happy.","The standard room that we booked was a touch in the small side. We did have the option to book a larger room for a modest extra cost. However, we chose not to because we only needed to overnight pending our flight out the next morning.","Messaged hotel after booking to request shuttle transfer. Received a prompt response, and shuttle was waiting for us on arrival. Everything about our stay was easy and convenient. Breakfast was included in our booking fee, and was very nice. Bed and bedding super comfortable.",8.0,July 2022,"July 21, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,1,0,0,0,0,1,0,1,0
It was comfortable and we will come back,the breakfast wasn’t the best.,"clean, smartly designed, open area, sauna room",8.0,July 2022,"July 18, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,2,Couple,8.3,1,0,0,0,0,0,0,1,0,0
,,,8.0,July 2022,"July 17, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
"clean, comfortable hotel for stay near airport",,"great location close to airport, only stayed one night to get back a connecting flight, clean and comfortable and big room. staff were super friendly and helpful- late check in and all was fine and the rooftop is nice (city/airport views) but nice and drinks and food ok prices.",9.0,June 2022,"July 16, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,1,0,0,0,1,0,1,0,1,0
Wonderful,Nothing,Great customer service. The staff were lovely and helpful. Space was clean and spacious. Simple but comfortable and exactly what a traveller needs after long flight. Near the runway.  Rooftop has great view. Conveniently next to airport.,9.0,July 2022,"July 11, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,1,0,0,0,1,0
Will be using this place again soon,Little improvement for breakfast,"Checkin was great, good location for my office and airport, swimming pool and gym wonderful",9.0,July 2022,"July 6, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,3,Solo traveler,8.3,0,0,1,0,0,0,0,1,1,0
Very Good,"small but cosy and comfortable. physically built in extras like small lounge, bench and shelving gave the room a more finished feel rather than just having a bed swimming in the middle of four walls.",,8.0,June 2022,"June 29, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,1,0,1,0,0,0,0,0,0
"Comfortable, clean and nice hotel","Not being able to charge drinks and food on the room. It is minor, but it was uncomfortable in that moment we just wanted to relax. We had to go to the room and then go up again to pay at the pool bar. Everything else was good.","Very comfortable hotel in front of the airport. Shuttle is inclusive and very punctual. 
We liked the pool!!!",9.0,June 2022,"June 27, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,1,0,0,0,0,0,1,0,0
"Comfortable, airport hotel - highly recommend",Smaller bathroom but I didn’t have an issue with it.,"Value for money
Small room but all we needed before our flight out.
clean, comfy bed. Quiet.
Tv worked great. Pool on rooftop where you can watch planes land.",9.0,June 2022,"June 21, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,1,0,0,0,0,0,0,0,0
Great,More discount would be better esp for long term stay,Good,9.0,May 2022,"June 16, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,8,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Very Good,,Nice airport location,8.0,June 2022,"June 16, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Great place. Highly recommend,Would’ve been nice if the air conditioning in the room could’ve been turned on prior to our arrival,Great location and staff were amazing,9.0,June 2022,"June 15, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,1,0,0,1,0,0,0,1,0
Wonderful,Nothing,Despite our flight arriving two hours late and not getting through customs until after midnight our ibis shuttle was waiting for us. We were very grateful.,9.0,June 2022,"June 12, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Clean. Friendly staff and great location,,great location within walking distance from airport. very convenient for overnight stay.,9.0,June 2022,"June 8, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Wonderful,Nothing,Clean & uncluttered room,9.0,June 2022,"June 6, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,0,0,0,0,0,0
Great location for a flight the next day,,"Fantastic location near the airport which was great when we arrived late into HCM and were flying to Hanoi the next day. The shuttle bus is great! We actually forgot a bag in the lobby and they brought it to us at the airport in the next run - so great of them!! Great rooftop pool with view of planes taking off and landing, the kids loved it!",9.0,May 2022,"May 30, 2022",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,1,0,0,0,0,0,1,0
Very Good,I had a very short overnight layover and had to wait 10-15 minutes to get the shuttle. I thought they'd track my arrival and have shuttle waiting (they had my flight number and local phone number).,Very clean and well-appointed hotel super close to HCMC airport with Starbucks in lobby.,8.0,May 2022,"May 29, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,1,0,0,0,0,0,0,0
Very Good,,Practical if you want to be next to the airport. The shuttle service to the airport worked efficiently.,8.0,May 2022,"May 28, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,0,0,0,0,1,0,0,0,0,0
Great location. Friendly and helpful staff.,,location excellent. Staff at airport pick up friendly and staff at hotel very helpful and friendly.,9.0,May 2022,"May 28, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0
Really enjoyed it - all good,nothing,"funky, trendy, colorful, convenient, and modern.",9.0,May 2022,"May 27, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
perfect place,,close to airport and gave Starbucks,8.0,April 2022,"May 17, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
"ok but, if you offer a shuttle pick up then honour it","Booked a shuttle to pick me up at the airport, no shuttle came. spoke to another couple on my flight and the same thing.","close to the airport
great rooftop bar and pool
large room ( free upgrade to a king)",9.0,May 2022,"May 15, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,1,0,0,0,0,0,0,0
Wonderful,,Cleanliness and staffs are super nice.,9.0,May 2022,"May 14, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,2,Group,8.3,1,0,0,0,1,0,0,0,0,0
Best airport hotel in Saigon,None,"Comfy bed, fell asleep immediately. Efficient staff. Staying at airport hotel is about a fast service. One needs to get in quick to rest in a clean and comfy bed. Precious! 3 weeks ago, I stayed at Ibis Style Jakarta Airport. That was a stark contrast. Ibis Style Jakarta Airport must wake up. Smelly room, unclean bathroom.",9.0,May 2022,"May 11, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,1,0,0,0,0,0
Very Good,,Perfect for an overnight stay,8.0,April 2022,"May 9, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Group,8.3,0,0,0,0,0,0,0,0,0,0
"Easy, efficient, value for money transit hotel.",Would have been great if the rooftop bar was open!,"Perfect location for overnight transit. Super efficient staff who arranged shuttle from/to airport, and were kind enough to receive shipping of urgent food and pharmaceuticals delivered to me at the hotel.",9.0,April 2022,"May 5, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,1,0,1,0,1,0
great hotel very convenient for airport,restaurant closes at 10 and if you have just arrived from a flight there isn’t much else around to eat,close proximity to airport and hotel provide free taxi,9.0,April 2022,"April 29, 2022",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,1,1,0
awesome,nothing,staffs,9.0,April 2022,"April 19, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,1,0,0,0,0,0
very comfortable and convenient,,close to the airport,8.0,February 2022,"April 18, 2022",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Clean and comfortable - great staff.,No issues,Shuttle and airport make travel better when arriving late or departing early in HCMC.,7.0,August 2024,"August 19, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Very Good,"The staff was not so clear to provide further information on the payments process. (Generally, in Vietnam is hard to communicate in English)",Very clean and spacious room. The transfer to the airport was included and perfectly on time.,8.0,August 2024,"August 18, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,1,0,0,1,0,0,0,0
Stay overnight & quicker fly to airports,Ok,N/a,8.0,August 2024,"August 15, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Very Good,Nothing,Close to the airport,8.0,August 2024,"August 7, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
Very Good,Not being able to charge meals to your room unless you pay a bond to hotel. Weird.,The pool.,8.0,August 2024,"August 4, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
"Nice location, clean room and nice staff",For me everything was perfect,Nearby airport,8.0,July 2024,"August 2, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Comfortable place with friendly staff,No issues,"Airport shuttle, staff and comfort of room",8.0,July 2024,"August 1, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Solo traveler,8.3,1,0,0,0,1,0,0,0,0,0
Everything is fine,"The room abit small, should upgrade for longterm members. :))",It is clean,9.0,July 2024,"July 30, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,1,0,0,0,0,0,0,0,0
The perfect choice before an early flight,Nothing. Would stay again.,"We booked this hotel for one night as had a 10am flight out the next day. The airport pickup was seamless. The room was great, apartment style with a little kitchenette. There is a Starbucks in the foyer for early morning coffee and a shopping centre next door which has nearly no shops, but a reasonable food court and two convenience stores (perfect for buying plane snacks). The rooftop pool was great with a view over the runway. A perfect choice for a comfortable arrival or departure.",9.0,July 2024,"July 30, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,1,0,0,0,0,0,1,0,1,0
1st impression,"Mall beside is empty
Around hotel no international fast foods",Breakfast,8.0,July 2024,"July 28, 2024",Standard Queen Room  - Complimentary Round-trip Airport Transfer upon request,3,Solo traveler,8.3,0,0,0,0,0,0,1,1,0,0
Close to airport!  Good Hotel!,Check in was a bit confusing as they wanted to see the card I booked with.  I had used a Chase card which doesn’t show the 16 digit number on it.  So they told me I’d have to pay again and they’d refund the original payment from 2 months ago.,Good hotel close to airport - this is the 2nd time we’ve stayed here.,7.0,June 2024,"July 25, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
"Comfortable, close to airport, great staff","Instructions in room re location of pool, gym would have been helpful.","Close to airport, comfortable, very helpful staff",7.0,July 2024,"July 22, 2024",King Studio - Complimentary Round-trip Airport Transfer upon request,1,Couple,8.3,0,1,0,1,1,1,0,0,0,1
Fun,"Tried to call for room service, receptions and even housekeeping a few times, but nobody answered the calls.  Took the transfer bus quite some time to collect us on arrival.","Roof top pool area and size of family room. Location to shopping area, convenience stores and airport",8.0,July 2024,"July 20, 2024",Family Room - Complimentary Round-trip Airport Transfer upon request,1,Family,8.3,1,1,0,0,0,1,0,1,1,0
I stayed there for 2 nights. It was good.,Not good insulation. I could hear noise from the next room very loud.,Good location to the airport,8.0,July 2024,"July 20, 2024",Standard Twin Room -Complimentary Round-trip Airport Transfer upon request,2,Family,8.3,0,1,0,1,0,0,0,0,1,0
