Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Airport layover,Bed a bit hard,"Easy access to airport. Good sized room, easy check in, welcome drinks. Clean rooms, good shower and large bathroom. Decent price.  Breakfast range pretty good too.",9.0,June 2023,"June 24, 2023",Double Room,1,Couple,8.3,1,1,0,0,0,0,1,0,0,0
Wonderful,Everything is painted WHITE and it's a little odd and sterile.,"The included breakfast was an excellent selection. The hotel is being attached to the airport is key for those on long layovers, it is clean and the staff was friendly and helpful.",9.0,June 2023,"June 23, 2023",Superior Twin Room,1,Family,8.3,1,0,0,0,1,0,1,0,0,0
Very Good,"Breakfast offers at the time of opening are limited, but I understand that 4AM is very early.",Location is a short walk from the airport,8.0,May 2023,"June 21, 2023",Double Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,1,1,0
Very convenient,Tv not working,Convenient location,9.0,June 2023,"June 19, 2023",Twin Room,1,Family,8.3,0,0,0,0,0,0,0,0,1,0
Wonderful,,The property was right across the street from the airport. The breakfast was ok.,9.0,June 2023,"June 18, 2023",Twin Room,1,Couple,8.3,0,0,0,0,0,0,1,0,0,0
good airport option but expensive,I think this hotel is too expensive for what it is but ultimately people will pay for the luxury of being right next to the airport for an early/late flight etc,"if you need somewhere need the airport - this is your place. clean, big rooms with all the amenities you’d expect.",8.0,June 2023,"June 17, 2023",Twin Room,1,Couple,8.3,1,0,0,0,0,0,0,0,0,0
Wonderful,Breakfast could be better.,Everything but breakfast was just mediocre at best.,9.0,June 2023,"June 15, 2023",Twin Room,1,Couple,8.3,0,0,0,0,0,0,1,1,0,0
Very Good,Taking a shower floods the whole bathroom and makes the floor very slippery.,,8.0,June 2023,"June 14, 2023",Twin Room - Disability Access,1,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
A great place to stay while you are on your travel,There was not so much water to provide. I normally like clean water to drink. I think it should be available anywhere. A good and nice clean filteret water for Guest could be useful:),"Costa del Sol is just next to the airport and it makes it very convenient for a traveler to spend the night.
The room was quite spacious. Everything was great. I couldn't stay for the morning breakfast.",8.0,May 2023,"June 13, 2023",Twin Room,1,Family,8.3,1,1,1,0,0,0,1,1,1,0
"Overall, very good experience.",The room had an adjacent door and the people in the next room were very loud and I could hear everything. Next time I will make sure I do not have adjoining room door.,Excellent service. Fast check-in. Free beverage and then free breakfast. Best location for airport in Lima!,8.0,June 2023,"June 13, 2023",Twin Room,1,Solo traveler,8.3,0,1,0,0,1,0,1,0,1,0
Very Good,,Great place to rest while on a long layover,8.0,May 2023,"June 13, 2023",Twin Room,1,Group,8.3,0,0,0,0,0,0,0,0,0,0
Wonderful and convenient,The thermostat for AC in my room # 633 apparently did not work. If “on” it just kept lowering the temperature until it was a freezer. I unfortunately did not tell the lobby about this since I left quickly. Hopefully they read this review and fix for the next guest.,"Approx 10 steps from the exit of the airport. Rooms are extremely quiet. Continental breakfast from 4am-6am and Buffet Breakfast from 6am-10am had a good selection of fresh juices (even detox green juice) fresh fruit, yogurt; granola; flaxseed; chia; oats; etc. different breads; scrambled eggs even with continental breakfast. 
The provide you with a welcome drink or a large bottle of water upon arrival, which I appreciated.",9.0,June 2023,"June 13, 2023",Twin Room,2,Solo traveler,8.3,1,1,0,1,0,0,1,0,0,1
Great airport location,Nothing,"Great location just  a couple minutes away from Gate 3. Excellent staff who are friendly and very helpful. Nice rooms , would stay again if I'm back in lima. Easy to call a Uber if you want to go to Lima centre. Great food at the restaurant. Nice comfortable beds.",9.0,June 2023,"June 13, 2023",Twin Room,1,Family,8.3,1,0,0,0,1,0,1,0,1,0
Great option right at airport,"There was a weird smell in the wrong which makes sense why the AC was super cold but you adapt, I guess…and you could hear people talking from other rooms","Perfect location, walking steps from airport, and there is even a bridge that connects to the hotel. 24/7 front desk which is helpful when you need to do a check in, in the middle of the night. Room was spacious and clean. Breakfast included and 2 welcome drinks. Restaurant opened 24 hours with full menu.",9.0,June 2023,"June 8, 2023",Double Room,1,Couple,8.3,1,1,1,0,1,0,1,0,1,0
Great spot connected to the airport!,The rooms were very basic and ambiance in hallways wasn't terribly inviting.,The location can't be beat if you're staying overnight at the airport!  The breakfast and free welcome drink definitely made the stay a nice stay to our peru trip!,9.0,May 2023,"June 6, 2023",Twin Room,1,Couple,8.3,0,1,0,0,0,0,1,0,1,0
Gave me rest and breakfast before a 9:00 flight.,"It was not clearly marked. I had to use google to find it, even though it was right across the (busy) street. There was a bridge from the airport to the lobby, but it was closed.",Right across the street from Lima airport. The breakfast started early enough for me to eat and have time before checking in. Staff was attentive.,9.0,June 2023,"June 6, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,1,1,0,1,0,0,0
Convenient but needs improvement,Traffic noises throughout the night. Would be ideal if the bathroom had hooks to hang towels and there was no Kettle in the room.,"Location, very close to the airport and the buffet breakfast was decent.",8.0,June 2023,"June 4, 2023",Twin Room,1,Family,8.3,0,1,0,1,0,0,1,0,1,0
Sehr gutes Flughafenhotel,,"The hotel is within walking distance of the airport. The rooms are large, modern and well insulated. The check-in was very quick and there was a welcome drink.",9.0,June 2023,"June 4, 2023",Twin Room,1,Group,8.3,1,0,0,0,0,0,1,0,0,0
Good hotel if you need to catch a connection the next day,,"Just stayed for a few hours between a flight that arrived at 10pm and another that departed at 6am the next day.  For what we needed, it really came through. Later checkins, comfortable bed, clean, hot shower, and the breakfast was early enough for us to eat before our next flight. And the proximity to the airport is great. We were in the airport just minutes after our breakfast.",8.0,May 2023,"June 3, 2023",Twin Room,1,Family,8.3,1,0,0,0,0,0,1,0,1,0
Comfortable & secure stay.,No complaints.,Very good location withing walking distance of airport. Quiet rooms. Friendly staff and good facilities on site.,9.0,April 2023,"June 1, 2023",Suite Twin,1,Group,8.3,1,0,1,0,1,0,0,0,1,0
Wonderful,,Very clean. Comfortable and perfectly located.,9.0,April 2023,"May 28, 2023",Twin Room,1,Couple,8.3,1,0,0,0,0,0,0,0,0,0
A good option for long connections at Lima's airport,"Only one small bottle of water as a welcome gift and any additions only for extra payments  
A bit crowdy reception during check-in due to the location","Location - next to the airport (it's a plus and minus at the same time)))
Good breakfast
Comfy beds",9.0,May 2023,"May 25, 2023",Twin Room,1,Solo traveler,8.3,1,0,0,0,0,0,1,0,1,1
soso,noisey,location & breakfast,8.0,May 2023,"May 23, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,1,0,0,1,0,1,0
Very Good,,great clean accommodation and you can’t beat the location to the airport - you don’t even have to step outside!,8.0,April 2023,"May 20, 2023",Twin Room,1,Solo traveler,8.3,1,0,0,0,0,0,0,0,1,0
very convenient hotel for Lima Airport,,very convenient for a stop over at Lima airport. Helpful and friendly staff. There is a nice restaurant in the hotel. we also enjoyed the free welcome drink.,8.0,May 2023,"May 19, 2023",Double Room,1,Group,8.3,0,0,0,0,1,0,1,0,1,0
perfect for fast turn arounds in Lima.,beds were hard. and no free water in room.,the ease between the airport & hotel. & having a small spa insight is awesome after travel,8.0,April 2023,"May 18, 2023",Twin Room,1,Solo traveler,8.3,0,1,1,0,0,0,0,0,0,0
They charge 10% tax which is not mentioned on booking conditions,"The hotel doesn't mention 10% tax on the booking.com (only 18% tax for peruvians is mentioned), which can be confusing for travellers who visit Peru for the first time, because no-one wants to be scammed. The hotel promised to send me an invoice, which never was received. The rest was good",,9.0,May 2023,"May 18, 2023",Double Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Very good stay and very convenient.,A little bit pricey for the service. Would be nice to have complimentary waters in the room since tap water is not safe to drink.,Very nice and clean hotel. Extremely convenient for accessing the airport.,9.0,May 2023,"May 14, 2023",Twin Room - Disability Access,1,Family,8.3,1,1,0,0,0,1,0,1,1,0
Good,No hot water at 6 AM for a shower.,The breakfast was good. The bed and room were comfortable.,7.0,May 2023,"May 12, 2023",Twin Room,1,Solo traveler,8.3,1,1,0,0,0,0,1,0,0,0
Great Location for an early flight,too busy and loud with people in the lobby bar. I did have breakfast,"Location, right in from of the airport for my early flight",8.0,March 2023,"May 10, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,1,0,0,0,1,1,0
Great place to hang your hat for a quick stay between flights.,The water pressure from our shower barely reached 8 inches from the wall.  Hard to wash the shampoo out of my hair,Being across the street from the airport was key for out short overnight.  The coupon for a complimentary beverage at the bar was unexpected.,7.0,May 2023,"May 10, 2023",Double Room,1,Couple,8.3,0,1,1,0,0,0,1,0,0,0
"The easiest but expensive way to spend a night, waiting for a connecting flight",The restaurant menu is expensive and the hotel needs maintance.,"The breakfast is complete with many options, including gluten free food, from 4am at the hotel restaurant. The hotel invites you with two welcome pisco sours or lemonades or bottled waters",7.0,May 2023,"May 8, 2023",Twin Room,1,Couple,8.3,0,0,0,0,0,0,1,1,0,0
Wonderful,Shower cubicle floor was slippery. Need to provide mat.,Breakfast and dinner was good,9.0,May 2023,"May 8, 2023",Twin Room,1,Couple,8.3,0,1,0,0,0,0,1,0,0,0
Good,,"The Hotel accomodations and breakfast is great and the staff is very efficient. But it is an expensive hotel for its purpose of being a 'sleepover' for travelers waiting for a connection at the airport. If the Lima traffic wasn't so chaotic, it would be cheaper to get a cab all the way to Miraflores/San Isidro and come back the day after. But staying there still a good (probably the best) option.",7.0,May 2023,"May 4, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,1,0,1,0,0,0
Wonderful,,I've stayed here many times when I come and go from Lima.,9.0,April 2023,"May 3, 2023",Suite,2,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
comfortable and practical.,the spa needs a bit of a revamping. the pool water was not very clean.,very convenient location,8.0,May 2023,"May 2, 2023",Twin Room,1,Solo traveler,8.3,0,1,0,1,0,0,0,0,1,0
Positive and negative,"The rudeness of the staff at check-in. I have never been attended by someone as rude as the guy who did the check-in. After asking for my passport without even greeting me, he asked for a credit card for the payment. It was declined, which was strange, and he asked me for another card. The second payment was declined too, so I asked him to use another reader, but he refused to do so. He then had the audacity to ask me if I had enough credit left on the cards, treating me as if I was a thief with fake or stolen credit cards. The third card was also declined and only then he accepted to use another card reader. The payment was of course immediately approved. No apologies, nothing. This guy is a total disgrace. Besides, one of the supposedly declined payment had actually been approved, and I have now been charged twice for the  same reservation. And of course, I will have to sort this out with the credit card company myself because there is no way I am going to call Peru from Europe at my own expenses.
The following day, I went to reception and paid for a drink in cash. The bank note was of course accepted straight away, but I had to insist for a receipt because I was reassured that the cash payment was OK. Of course because it would be easier to successfully charge my card afterwards on the grounds that cash payment can never be traced.
It's a very beautiful hotel and the rooms are big, bright and comfortable. But when you are left with all the unnecessary hassle of having to dispute a double charge and a slight doubt about the processing of a cash payment, it leaves a bitter taste. It's a shame.","Fantastic location, the hotel is linked to the airport by a bridge, so it is extremely convenient. You don't need a shuttle or have to walk long after or before a flight. 
You're in the comfort of your bedroom in no time, and you can rest straight away. 
Very good breakfast and very friendly staff in the restaurant and the staff who rearrange your room every day",7.0,April 2023,"May 1, 2023",Twin Room,1,Solo traveler,8.3,1,1,0,0,1,1,1,1,1,0
Good for quick stay by airport.,Property a little run down.  Beds too firm.  Walls were thin.,Right next to airport connect by walkway!  Amazing free breakfast.  Welcome drink and friendly staff.,7.0,April 2023,"May 1, 2023",Twin Room,1,Solo traveler,8.3,0,1,0,0,1,0,1,0,0,0
Very Good,,"Very close to airport, very convenient when you have an early flight",8.0,April 2023,"May 1, 2023",Twin Room,1,Group,8.3,0,0,0,0,0,0,0,0,1,0
Functional,-,"I stayed one night. It‘s very near to the airport, very comfortable, when you need to catch an early flight. Personal was very friendly and the room hat everything what you need.",9.0,April 2023,"May 1, 2023",Twin Room,1,Solo traveler,8.3,1,0,0,0,1,0,0,0,0,0
Great,Nothing,"The hot water for showering, air conditioning, cleaness,",9.0,April 2023,"April 30, 2023",Twin Room,2,Solo traveler,8.3,1,0,0,0,0,0,0,0,0,0
Overnight stay at Lima's airport,"The noise insulation of the walls and windows must be improved.
We could hear the noise from the terminal all night and the TV in the next room.","Located just outside the terminal which is very convenient for overnight stays with a connecting flight the day after.
The rooms are spacious and had all the amenities we expected.
Breakfast was good with a large variety to choose from.",8.0,April 2023,"April 27, 2023",Double Room,1,Couple,8.3,1,1,1,1,0,0,1,0,1,0
Quite enjoyable.  Will stay again.,"Very annoying that no complimentary initial bottle of water in the room.  At a hotel of this quality, at least one should be included.  Also, room on airport side resulted in traffic noise intrusion.","Smooth quick check in.  Staff responsive, friendly, very helpful with luggage.  Restaurant clearly exceeded expectations.  Check out a breeze.",8.0,April 2023,"April 27, 2023",Double Room,1,Couple,8.3,0,1,0,1,1,0,1,0,0,0
exactly what we needed for late arrival and early morning flight,,airport location is perfect,9.0,April 2023,"April 25, 2023",Twin Room,1,Group,8.3,0,0,0,0,0,0,0,0,1,0
Great location and great rooms,The water pressure wasn’t very good. Some type of breakfast should be included for the price of the room.,"The location was fabulous, the bed was comfortable and the room was very nice.",9.0,April 2023,"April 24, 2023",Double Room,1,Group,8.3,1,1,0,0,0,0,0,1,1,0
Very Good,,"Great convenient location for an overnight stop-over in Lima, literally across the road from the airport plus a tasty breakfast buffet with plenty of choice.",8.0,April 2023,"April 22, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,1,0,1,0
over all good,the hair dryer didn’t work,walking distance to airport,8.0,April 2023,"April 21, 2023",Twin Room - Disability Access,1,Couple,8.3,0,0,0,0,0,0,0,0,0,0
good enough for a night between flights but value for money isn’t that great. if we had more time we would have stayed i,"very expensive, especially in room drinks 500ml bottled water Sol20!!!!",good location next to the airport,8.0,April 2023,"April 20, 2023",Twin Room,1,Couple,8.3,0,1,0,0,0,0,0,1,1,0
"Perfect airport location, early and tasting breakfast",They don’t provide much drinking water for your stay.,Location after along flight or before an early flight is perfect and the breakfast is very good starting as early as 4am!,9.0,April 2023,"April 20, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,1,1,1,0
Wonderful,Maybe the price of water in the mini-fridge of the room is too pricey,"Comfortable position, 1 minute-walking from the airport. Many options for breakfast, good quality of food.",9.0,April 2023,"April 17, 2023",Twin Room,1,Solo traveler,8.3,0,1,0,0,0,0,1,0,0,0
"Great location, perfect for short layovers",The reception area was quite hot and stuffy but that is probably me not being used to the weather in Lima!,"Great location, just across the arrivals terminal of the airport. You can wake up 5 minutes before you need to be at the airport and just walk over. We also got given one free pisco sour each!",9.0,April 2023,"April 17, 2023",Twin Room,1,Couple,8.3,0,0,0,0,0,0,0,0,1,0
overall I would stay here again,too many people in the lobby at the same time. no early check in,attached to airport . easy access to restaurants in airport,8.0,March 2023,"April 16, 2023",Twin Room,1,Group,8.3,0,0,0,1,0,0,1,0,0,0
Good basic hotel if you need to be at the airport for an early flight.,"There was no coffee in the room. Very basic amenities. One bar of soap, no shampoo. Only two towels in total.","Great location inside the airport property. Nice people, comfortable bed.",7.0,April 2023,"April 16, 2023",Twin Room,1,Couple,8.3,1,1,0,1,0,0,0,0,1,0
Very Good,,right in front of the airport,8.0,February 2023,"April 11, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
Wonderful,Breakfast was not provided and a courtesy water would be nice.,,9.0,April 2023,"April 9, 2023",Twin Room,1,Couple,8.3,0,0,0,0,0,0,0,1,0,0
Good,Drain in bath tub was clogged,Location,7.0,March 2023,"April 8, 2023",Double Room,1,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Great location if you are in between flights.,The pool is tiny and freezing cold but I swam anyway as needed a stretch out. The mineral water in the room is not complimentary.,"Located just outside arrivals building of Jorge Chavez airport. Marvellous location if, like us, you are connecting with another flight quickly. At hotel only 8 hours and was perfect for a shower, a stretch out and some sleep after a 12 hour flight. It was definitely worth the money.",8.0,April 2023,"April 6, 2023",Twin Room,1,Couple,8.3,1,1,1,0,0,0,0,0,1,0
Overpriced but convenient,Drinks hopelessly overpriced with captive audience. Did not bother to look at food menu.,Location to airport is perfect. Rooms were comfortable,8.0,April 2023,"April 4, 2023",Double Room,1,Couple,8.3,1,0,0,0,0,0,0,1,1,0
Wonderful,,It was very convenient and the staff very nice and helpful.,9.0,March 2023,"April 2, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0
"Fantastic option for a clean, safe airport hotel",it was all great!,"24h spa, mini gym, comfy beds, large clean rooms, felt safe for two woman, lovely staff",9.0,March 2023,"March 26, 2023",Twin Room,1,Couple,8.3,1,0,1,0,1,0,0,0,0,0
Great way to relax during my layover,,Direct access from the airport,8.0,March 2023,"March 20, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
"good, brief overnight for connecting flights",waiting line for elevator,location,8.0,March 2023,"March 19, 2023",Double Room,1,Solo traveler,8.3,0,0,0,1,0,0,0,0,1,0
Wonderful,"I asked for a room that had full bathroom complimentary accessories such as toothpaste! None was provided. Check in guy did not listen to what I wanted, saying it was the same room quality as my previous stay.",,9.0,March 2023,"March 17, 2023",Twin Room,1,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0
very good,May need a more clear  sign for the direction to the hotel,excellent location.,9.0,March 2023,"March 13, 2023",Twin Room,1,Family,8.3,0,0,0,0,0,0,0,0,1,0
Good,"Room was basic, nothing special","great location next to airport for my late evening arrival , included great breakfast buffet",7.0,February 2023,"March 11, 2023",Twin Room,1,Solo traveler,8.3,0,1,0,0,0,0,1,0,1,0
location is perfect,The Breakfast was so poor for the money you paid for 1 night that is expense Hotel.,"The Local is perfect , rooms are clean with Avery thing you can need  personal very helpful.",8.0,March 2023,"March 11, 2023",Twin Room,1,Couple,8.3,1,0,0,0,1,0,0,1,0,0
Great airport hotel,"Would usually opt to be in town and to have a great meal, but this was a quick en route home after opting to leave a planned vacation in Peru in favor of 2 months in Chile, due to protests in Peru.","Perfect stay for a night en route. No taxi required--just walk across the street. Literally, just cross the street you see in the photo. Everything was perfect about the stay. No airport noise. Price ($123) is great, considering no taxi costs, and it includes a free ""welcome"" drink. Breakfast buffet included everything usual in larger SoAm hotels, scrambled eggs, pastries. Ate dinner in hotel restaurant as well, and it was decent, though salty.",9.0,March 2023,"March 9, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,1,0,0,0
"has every you need for a layover, very convenient to not have to fight Lima traffic to get to the airport",a little pricey,being able to walk our airport doors cross a street and walk into hotel no taxi needed . bar and restaurant very handy when you are between flights,8.0,March 2023,"March 3, 2023",Twin Room,1,Couple,8.3,0,0,1,0,0,0,1,0,0,0
"Good, I will be back there in March but requested a higher floor to help with the street noise.",Street noise,Service and hospitality,8.0,February 2023,"March 1, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,1,1,0,0,0,0,0
Very Good,,"Location, facilities & breakfast",8.0,February 2023,"February 27, 2023",Twin Room,1,Solo traveler,8.3,0,0,1,0,0,0,1,0,1,0
Good,Price was high,"Perfect location, very comfortable and an internationally recognized hotel chain",7.0,February 2023,"February 27, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
"overpriced, well located hotel.","The ac doesn’t work properly. It was either ice cold in the room or you had to turn the ac off, impossible to adjust the temperature. The rooms were not decorated, no charm to it.",The breakfast was really good and the location obviously.,7.0,February 2023,"February 23, 2023",Twin Room,1,Solo traveler,8.3,0,1,0,0,0,0,1,0,1,0
Passing over Lima airport,"Although the reservation was made with Amex, my wife, who was ealier on the hotel as I was, wasn't allowed to go to the room.","You don't have to go on the street. By a bridge, on thefirst level, you can enter the hotel. (Also on the 1st floor.) The reception is down .",9.0,February 2023,"February 21, 2023",Twin Room,1,Family,8.3,0,1,0,0,0,0,0,0,0,0
Quality price not fair,Gym poor,,7.0,January 2023,"February 17, 2023",Double Room,1,Group,8.3,0,0,0,1,0,0,0,0,0,0
excellent,breakfast was a bit limited but I think that’s because I had it early at 5am,"location is fantastic, across the street from international arrivals. staff were very kind and helpful",9.0,February 2023,"February 17, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,1,0,0,1,1,0
Very Good,The juice is strange in the breakfast. The swimming pool is small,"The bed is good, coffee machine is good.",8.0,February 2023,"February 17, 2023",Twin Room,1,Solo traveler,8.3,1,0,0,1,0,0,0,1,0,0
it was a pleasant stay,nothing,comfort,9.0,February 2023,"February 12, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
had a connecting flight the next morning and it was convenient having it so close! I’m a female travelling alone and was,I didn’t think it was worth 400 usd for one night,location and felt safe!,8.0,February 2023,"February 10, 2023",Double Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Wonderful,,"The facilities and cleanliness. 
Being inside the airport while we wait for our next flight.",9.0,February 2023,"February 9, 2023",Twin Room - Disability Access,1,Couple,8.3,1,0,1,0,0,0,0,0,0,0
Great for thansition flights,,"Location was excellent for transition flights, breakfast was way over y expectations and staff wa nice and helpfull. They even get you a welcome drink voucher that you can use for order a drink directly to your room. Tat was a rally good feature.",9.0,February 2023,"February 7, 2023",Twin Room,1,Solo traveler,8.3,1,0,0,0,1,0,1,0,1,0
Great location if you have an early flight. 1 minute walk to the terminal.,,Very convenient location right by the airport. Rooms were basic but were clean.,8.0,January 2023,"February 7, 2023",Twin Room,1,Solo traveler,8.3,1,0,0,0,0,0,0,0,1,0
Good,The food in the restaurant for lunch and dinner was expensive and unpleasant.,"The spa, the massage, the room, the concierge. They let me have the room early. The breakfast",7.0,January 2023,"February 4, 2023",Twin Room,1,Family,8.3,1,0,1,0,0,0,1,1,0,0
Very Good,"The noise isolation between rooms is not ideal, the first time I was exhausted so all I wanted was to sleep and I couldnt immediately as I could hear my neighbours and cleaning personnel. Thankfully it didnt last forever, but I wish there would be rooms where I could avoid this. Also, I understand some travel in groups like the flight crew or families but for solo travellers would be nice to book rooms with one bed only. I found it an excess on my side to have a twin bed room as my only option but exhaustion and long trip required me to book a hotel anyway. Hope you can open up to that possibility.","It is very clean and the location is ideal for travellers with connection flight the same day or next day since it is safer to stay there than travel farther for a night. It communicates via a bridge to the airport and you can check-in and rest until you must go to board. The breakfast buffet is also a must, you get as a courtesy treat a Pisco sour (flag drink) or lemonade, you have access to different things such as massage (you must pay separately) and the benefit that if exhausted you can order room service but must pay in cash (wish you can add it and pay upon checking out)",8.0,December 2022,"February 3, 2023",Twin Room,1,Solo traveler,8.3,1,1,0,1,1,0,1,0,1,0
Good hotel and location a few steps from the airport.,High price,"Good breakfast,  good service, nice bedrooms",8.0,January 2023,"February 1, 2023",Twin Room,1,Solo traveler,8.3,1,0,0,0,1,0,1,0,0,0
Decent airport hotel; good service and food.,Bed a bit short,Location as expected & food was great.,9.0,January 2023,"January 30, 2023",Twin Room,2,Couple,8.3,0,1,0,0,0,0,1,0,1,0
very Good,1/- Complimentary Drinking Water in room should be there. 2/- Basic Neat & clean Hotel but little overpriced.,1/- Excellent location incase one is in Transit for a night   2/- Staff was good. 3/- Spa facilities were basic but were good.,8.0,January 2023,"January 28, 2023",Double Room,1,Couple,8.3,0,1,1,0,1,0,0,1,1,0
Very Good,,great location,8.0,December 2022,"January 27, 2023",Twin Room,1,Couple,8.3,0,0,0,0,0,0,0,0,1,0
Very Good,price,facilities,8.0,January 2023,"January 26, 2023",Double Room,1,Couple,8.3,0,0,1,0,0,0,0,0,0,0
Wonderful,BIT PRICY FOR THOSE DATES,LOCATION CONVENIENCE,9.0,January 2023,"January 23, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Sauna between flights and a delicious breakfast: priceless!,"I don’t like that you can’t pay in advance, so if I invite someone to stay there, they still have to take my credit card. I hate that they don’t accept euro to pay, only usd…. And they were  somehow rude about it with my mum.","Very practical due to location at airport.
I arrived tired after a long flight and went directly to the sauna… after which I drank my welcome pecho spot and had a wonderful sleep. The self service breakfast buffet is my personal favorite… they  have it all… and the chef prepares de eggs as you wish… fantastic",9.0,December 2022,"January 19, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,1,0,1,0,1,0
Super convenient for airport stays,,Great location for an early morning flight. Super convenient that you can just walk across the bridge to the airport.,8.0,December 2022,"January 14, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Great overpriced hotel,rates are too high,"great location and that kind of expalins the overpriced rates, but it is a great hotel with great personnel and services.
I have used Costa del sol in other locations and the quality is the same with lower rates and good special rates for special occasions etc",9.0,December 2022,"January 12, 2023",Twin Room,2,Group,8.3,0,0,0,0,1,0,0,0,1,0
Wonderful,rooms were bland,clean and convenient at the airport,9.0,January 2023,"January 11, 2023",Double Room - Disability Access,1,Solo traveler,8.3,1,1,0,0,0,0,0,0,1,0
So convenient for an early morning flight from Lima Airport. Very comfortable.,,Very convenient. A couple of minutes walk to the airport. A welcome drink of Pisco Sour was enjoyable.,9.0,January 2023,"January 10, 2023",Twin Room,1,Couple,8.3,0,0,0,0,0,0,1,0,1,0
Good,"Old hotel, lobby smells like bad feet. I say bit pricey too.",In front of the International terminal. Perfect for overnight stays.,7.0,January 2023,"January 10, 2023",Twin Room,1,Solo traveler,8.3,0,0,0,1,0,0,0,0,0,0
"This is a perfect place for you with night owl or early bird flight, not more. The hotel is located right in front of th",Overpriced.,The proximity to the airport.,7.0,December 2022,"December 31, 2022",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,1,0
Good,"The common areas were a bit smelly, could do with an air freshener. You get the chance to buy one large bottle of water from your room (for 5USD) but after that there is only small water available. When you get your welcome drink I'd suggest using it to get the waters, or buy some from the airport before coming over.",The staff were helpful and the restaurant food was great.,7.0,December 2022,"December 29, 2022",Twin Room,1,Couple,8.3,0,1,0,0,1,0,1,1,0,0
Wonderful,,Close to airport,9.0,December 2022,"December 26, 2022",Twin Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
quick and simple,The pool was disapointing,,9.0,December 2022,"December 23, 2022",Twin Room,1,Solo traveler,8.3,0,0,0,0,0,0,0,0,0,0
"easy to find, close to airport.  can hang around reception or bar until check in","1. you need to fix or purchase a new toaster for desayuno.
2. suspect that the bedding on the other bed had not been changed (there seemed to be some staining).  as a solo traveller, the other bed was clean so I used that.",proximity to airport and gym/pool facilities which i didn’t use (but which swayed my decision),9.0,December 2022,"December 21, 2022",Twin Room,2,Solo traveler,8.3,0,1,1,0,0,0,0,0,1,0
Wonderful,,Everything,9.0,December 2022,"December 21, 2022",Twin Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
all ok,the room coffee maker not working. need to change!!!,breakfast,8.0,December 2022,"December 15, 2022",Twin Room,2,Couple,8.3,0,1,0,0,0,0,1,0,0,0
Very Good,Expensive and mini room,Restaurant and it was in front of the airport,8.0,December 2022,"December 13, 2022",Twin Room,1,Family,8.3,0,1,0,0,0,0,1,0,0,0
great,good,excellence,9.0,December 2022,"December 12, 2022",Twin Room,1,Family,8.3,0,0,0,0,0,0,0,0,0,0
Very Good,"I am a solo traveller who has stayed here several times and the only issue I have is that they only have luxuriously big, double expensive rooms available where in my case a small single room for an overnight stay would suffice.",In a city lIke Lima it is the perfect location to arrive for connecting flights.,8.0,December 2022,"December 11, 2022",Twin Room,1,Solo traveler,8.3,0,1,0,0,0,0,0,0,1,0
Very Good,Nothing,Convenient location for an early morning flight. Very clean. Friendly staff.,8.0,December 2022,"December 11, 2022",Double Room,1,Solo traveler,8.3,1,0,0,0,1,0,0,0,1,0
Wonderful,It was a little pricey.,Literally at the airport. You just walk across the street. Clean and comfortable.,9.0,December 2022,"December 9, 2022",Twin Room,1,Family,8.3,1,0,0,0,0,0,0,0,0,0
