Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Great location,"Breakfast was OK but can be improved.
Toilet did not flush properly","Location was very very good!
Personel was polite :)",8.0,October 2022,"October 16, 2022",En Suite Twin Room,3,Group,8
"The hotel was fine but when you have to book somewhere because of UK rail strikes, hey ho.",Rail strikes,The walk from St Pancras,8.0,October 2022,"October 14, 2022",En Suite Double Room,1,Couple,8
Great location,The staff were very efficient but not overly friendly.,"Great location, close to St Pancreas. It was clean comfortable and breakfast was simple but good and was very quick which is good when you have somewhere to be. I had the best fried egg I'd ever had.",9.0,October 2022,"October 14, 2022",En Suite Double Room,1,Couple,8
For a tourist hotel close to Stations this is perfect.,Nothing,Excellent location on a quiet Crescent within walking distance of Euston and underground.Full English breakfast was very good and staff attentive and helpful. This is a small tourist B&B no bar but not needed as close to many pubs. Double room slightly on the small size but this is London and reflects the price paid. The room was adequate and perfect for our needs.,8.0,October 2022,"October 13, 2022",En Suite Double Room,1,Couple,8
central location,rooms are not modern,excellent location,7.0,October 2022,"October 11, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Very Good,No lift,Friendly and helpful,8.0,September 2022,"October 11, 2022",En Suite Double Room,1,Family,8
Good,"No self locking doors. Fire doors open but labeled ""keep closed"". No elevator. No climate control Windows open in my room on arrival so I was stuck with flies in my room overnight. No heating at night.",Comfortable bed.,7.0,October 2022,"October 9, 2022",En Suite Double Room,1,Solo traveler,8
Wonderful,,"Excellent location and very quiet hotel with excellent, helpful and accommodating staff.",9.0,October 2022,"October 7, 2022",En Suite Twin Room,2,Couple,8
Very Good,I understood already that it wasn't en suite. But unlocking the toilet and shower was a bit of a pain!,"Quiet, nice single room, very clean. Friendly staff, helpful.  Breakfast tray as I had to catch an early train. 10 minutes walk from St Pancras International.",8.0,October 2022,"October 5, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
The hotel is in an excellent location and quiet at night.,The room and bathroom are small. But they are functional.,Breakfast was included in the room price.,7.0,September 2022,"October 3, 2022",En Suite Double Room,2,Couple,8
Everything was ok.,Breakfast dining was too cramped.,"Everything was ok but nothing felt special, the location is good.",7.0,October 2022,"October 2, 2022",En Suite Twin Room,2,Couple,8
Wouldn’t stay anywhere else when I visit London!,The shower facilities are a bit difficult for me but I suppose that’s more to do with my height more than anything,"Loved the breakfast, I always stay here when I travel to London as I visit the city very regularly. The staff are all very helpful and will go out there way for you",9.0,October 2022,"October 2, 2022",Standard Single Room with External Bathroom Facilities,2,Solo traveler,8
Very Good,The stairs are quite hard work if you are on the 3rd floor.,Very helpful and accommodating staff. Very quiet room at the back of the hotel. Very clean. Great central location.,8.0,September 2022,"September 30, 2022",En Suite Twin Room,2,Couple,8
Pleasant Experience and good value for money.,,"We were travelling from Brighton to Liverpool and we decided to stay overnight in London and start our journey to liverpool in the morning. 
We booked this hotel on Booking.com and were not sure what to expect. However, we were pleasantly surprised. We were greeted by a lovely receptionist. The hotel property was small but immaculately clean. The price for the night was also reasonable considering we were in London. The location was good and at walking distance from St.Pancras and Euston railway stations. There were lots of good restaurants nearby. 

The room was on third floor and we had to reach it using stairs as there were no elevators. The room was small but had all the necessary amenities. As mentioned before it was spotless. It also had a small airconditioner which came in very handy overnight. The bed was a bit small for my liking and not very comfy but not uncomfortable either. 
There were good options for breakfast. The staff was very friendly and helpful. 
Overall very pleased with the experience we had.",8.0,September 2022,"September 30, 2022",En Suite Double Room,1,Couple,8
"Ideal for a stay in London, comfortable, clean and good breakfast","Only small criticism is that no soap, as such, was provided in the bathroom, just individual bottles of body wash and shampoo, which were a bit of a faff, if you only wanted to wash your hands. I did have my own with me though.","Excellent location for night before a Eurostar trip, lovely and quiet, comfortable and clean room, very friendly and helpful staff, very nicely cooked hot breakfast and they let me check out half an hour late.",9.0,September 2022,"September 28, 2022",En Suite Single Room,1,Solo traveler,8
Very Good,,"Nice hotel in a great location. It's across from a park, just a few minutes walk from the British Library and Kings Cross Railway station.",8.0,September 2022,"September 25, 2022",En Suite Twin Room,3,Family,8
I can definitely recommend a stay here if you need to be close to King's Cross.,,It's so close to King's Cross/ St Pancras. It's great for having to travel early in the morning after a night out in London.,8.0,July 2022,"September 23, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
I’m happy to recommend staying here.,No elevators for heavy luggage. Multiple flights of stairs. Helpful staff though.,"In a quiet leafy area but convenient location. Close to Kings Cross and St Pancras stations, British library and British museum. Good breakfast included. Friendly staff.",7.0,September 2022,"September 22, 2022",En Suite Triple Room,1,Solo traveler,8
Good value small hotel in quiet area,,Good location close to Euston and King's Cross.  Quite area.  Good price.  Room was comfortable.  Good breakfast.  Friendly staff.,8.0,September 2022,"September 21, 2022",En Suite Double Room,1,Solo traveler,8
Very Good,Slightly expensive,"Great location, clean room and comfortable. Breakfast was excellent and friendly staff.",8.0,September 2022,"September 21, 2022",En Suite Double Room,1,Family,8
"Great hotel, great price and great Location",,Friendly and helpful staff. Very good continental breakfast and English offered. The rooms were clean and comfortable.,9.0,September 2022,"September 19, 2022",En Suite Double Room,1,Couple,8
Nice little hotel,Nothing,"Nice little hotel.  Russell square tube and Euston Railway station both about 6 mins walk away, Lovely Seafood restaurant close by, advised to book first.  The staff were very friendly and helpful.",8.0,September 2022,"September 17, 2022",En Suite Double Room,2,Family,8
Very Good,No lift,,8.0,September 2022,"September 17, 2022",En Suite Twin Room,3,Family,8
Exceeded my expectations.,"Room was close to the stairs and entry, which on one night meant that noise coming from exiting guests at 2.00 am woke me. Not really the hotel's fault. Breakfast service was handled by very nice women who did not seem to have much hospitality training. Service was therefore a little hit and miss. But the food choices were fine.","Nice room, well maintained and good room cleaning service. Location is very good for my needs.",9.0,September 2022,"September 16, 2022",En Suite Single Room,3,Solo traveler,8
Good value for money in the centre of London,,"The hotel was nice and the room was clean. it is an older building, so, voilà, but all nicely arranged. I had my WC and shower, specifically for my room, in the corridor on the same floor. Good value for money considering this is pretty much centre of London.",8.0,September 2022,"September 14, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Comfortable stay,No lift,Good location,8.0,August 2022,"September 14, 2022",En Suite Double Room,1,Couple,8
Very Good,,Breakfast was available but not early enough for my requirements however staff provided a decent continental breakfast on a large tray brought up to my room,8.0,September 2022,"September 11, 2022",En Suite Double Room,1,Couple,8
Value for money - will use again on future visits to London,"Very warm room, so needed to have the windows open a lot - some commuter noise was therefore inevitable - but don’t let this put you off booking","Brilliant location for Euston and St. Pancras / King’s Cross - and for a very short stroll through lovely Bloomsbury to Russell Square tube for direct access to the heart of things on the Piccadilly line without any changes!
Also a good sized room; good bathroom; and straightforward breakfast arrangements",7.0,September 2022,"September 10, 2022",En Suite Triple Room,2,Couple,8
Good value for money and nice location,Bathroom and toilet are outside the room which is a bit inconvenient,Breakfast was quite good. The location is ideal.,7.0,September 2022,"September 7, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
had a triple room but only 2 cups in room for hot drinks!  decor was rather uninspiring and furniture dated and basic. p,hotel facilities more basic than understood them to be on booking,"good location and beautiful setting 
easy access to local facilities and transport links",7.0,September 2022,"September 7, 2022",En Suite Triple Room,2,Family,8
Clean an nice location.,Hmm .. some little stuff. But insignificant.,It was a nice experience. Cleaning and location is the Goodest think at this hotel. Otherwise is London. Center of London... But I liked very much.,8.0,September 2022,"September 6, 2022",Standard Single Room with External Bathroom Facilities,7,Solo traveler,8
An ideal location for St Pancreas.,I wouldn't change a thing.,"The location was perfect. Such a quiet area, so peaceful.",9.0,September 2022,"September 5, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Good value and very clean,Bedroom filled with three beds so not much floor space but ideal for cheaply sleeping a family.,"Great location and easy check in. Welcome emails and comms prior to arrival were super. 
Quiet street. Really clean room.",7.0,September 2022,"September 5, 2022",En Suite Triple Room,1,Family,8
Great location and good breakfast,"No lift and 3 flights of stairs to walk up.
Hairdryer and remote for tv didnt work.
Kept leaving windows open after cleaning and flies getting in.
Bed too small and creaky
Minimal toiletries .Tinned mushrooms at breakfast","Location was great.Pubs and kings cross very near and nice trees and tennis court over road.
Breakfast was nice .Cooked was good and juices.
Room size good.
Friendly staff and very quick at clearing tables at breakfast.",8.0,September 2022,"September 4, 2022",En Suite Double Room,3,Couple,8
Wonderful stay would love to return.,Beds a bit hard but that’s a very personal thing.,Beautiful clean and spacious twin room with heaps of storage and good bathroom .Very plentiful breakfast and friendly service throughout the stay.,9.0,September 2022,"September 4, 2022",En Suite Twin Room,1,Group,8
Good,they don’t have lift..it will be a hassle to bring luggage..other than that it’s a great hotel,,7.0,September 2022,"September 4, 2022",En Suite Twin Room,5,Group,8
Nice hotel,"The breakfast isn't great. They offered us gluten free bread and cereal but they didn't have gluten free awareness or knowledge. So they gave us a gluten free toast that was with normal bread in the toaster. Canned mushrooms and the eggs were pretty poor. 
We also had hair on our bathroom floor, we hoped it was the cleaners' hair and that they did clean the room, never checked or complained.
Other than that the hotel is nice and cozy.","Great location, not too close to the center but not far, by kings cross station, nice, quite and calm neighborhood. The dining room is very nice.",7.0,September 2022,"September 4, 2022",En Suite Twin Room,3,Couple,8
Wonderful,"There are no lifts, but staff were helpful in taking luggage to the room.","Enjoyed our stay, plenty of room for a family room, staff were pleasant and very helpful. Ideal location for our requirements just round the corner from Pancras Station.",9.0,July 2022,"September 2, 2022",En Suite Triple Room,1,Group,8
Good,No facilities. Didn't have any folders or maps of local places.,Nice location by a park. Quiet.,7.0,August 2022,"September 1, 2022",En Suite Twin Room,3,Family,8
Very Good,Limited range of good restaurants within walking distance. Singlr room located on ground floor was rather gloomy.,"Location of the hotel is excellent ,convenient for Euston and St Pancras. Quiet and pleasant.",8.0,July 2022,"August 29, 2022",En Suite Single Room,1,Solo traveler,8
great,room was warm due to weather,"great location, quiet area, great staff, able to drop off bags before booking in and leave after booking out.",8.0,August 2022,"August 28, 2022",Superior En Suite Quadruple Room,1,Group,8
Central room for an exorbitant price,"The room was very small, the beds very simple, overall OK but nothing really special and the exorbitant price was absolutely unjustified","The location is very central, between King's Cross and Russel square. The hotel is in an authentic, old building. Room and bathroom were clean. Cooked English breakfast was available.",7.0,July 2022,"August 26, 2022",En Suite Triple Room,1,Family,8
Family fun,A bit noisy.,"Good breakfast, great location",8.0,August 2022,"August 26, 2022",En Suite Triple Room,1,Solo traveler,8
Wonderful,All is good,All is good,9.0,August 2022,"August 25, 2022",En Suite Quadruple Room,1,Family,8
lovely :),air con would have been great as it was a warm night night,"location was great. Quiet night, especially for London",8.0,August 2022,"August 24, 2022",En Suite Quadruple Room,1,Group,8
Wonderful,,"Even though I booked a single room with shared facilities, I had my own key so the only one using it. Very mich appreciated.",9.0,August 2022,"August 23, 2022",Standard Single Room with External Bathroom Facilities,3,Solo traveler,8
"my granddaughter and I spent one night in London, but had two fun filled days and then trained back to Paris.","no elevator, lol",staff was amazing and very helpful and it was close to the train station.,7.0,August 2022,"August 23, 2022",En Suite Double Room,1,Family,8
perfect for a night or too,"No lift, so heavy luggage would be no good for upstairs rooms","Great location, near St Pancreas and Kings Cross",9.0,August 2022,"August 22, 2022",En Suite Triple Room,1,Family,8
Excellent stay for a London visit,,"Excellent service, friendly staff, superb breakfast",9.0,August 2022,"August 22, 2022",En Suite Double Room,1,Couple,8
Wonderful,Only gripe was the shower wasn't to good.,It was absolutely lovely on top floor with the 4 beds.,9.0,August 2022,"August 21, 2022",Superior En Suite Quadruple Room,1,Family,8
comfortable one stay with good breakfast,nothing,"central location for Euston and st 
pancras station",8.0,July 2022,"August 21, 2022",En Suite Triple Room,1,Family,8
Stayed here before and would stay here again.,"The hotel has no lift, which meant that I had to carry heavy cases up two flights of stairs. I couldnt get the bedside lights or the electric clock to work.","The location is close to St Pancras. The quality of the breakfast. The hotel is located in a quiet crescent overlooking a central area with trees and tennis courts, quite unusual for central London.",8.0,August 2022,"August 20, 2022",En Suite Twin Room,1,Couple,8
London getaway,"The room was hot, the carpet was wet from where the window had been left open. The air con was noisy. The breakfast room was crowded with not much room on a small table.",The area was quiet and you felt safe. The staff were lovely. The breakfast was very tasty. We would return,9.0,August 2022,"August 20, 2022",En Suite Double Room,1,Couple,8
"Great hotel in a lovely part of Camden, great for train stations, buses and tubes.",A little noisy on the street at the front when windows open but nothing major and did quieten down later.,"Great location, 10 min walk from King's Cross and Euston Station, short walk for buses and tube station. Lovely breakfast.",9.0,August 2022,"August 20, 2022",En Suite Twin Room,2,Family,8
"Budget hotel, basic but adequate facilities in a very good location",The hotel is quite basic. The single room is small and the toilet and showers are separate and down the corridor. The rooms aren't air conditioned. I was there during the heatwave in August. There was a fan in the room but it got very warm at night,This hotel is in a good location and in a nice quiet street. The price is very reasonable for London and the breakfast is good.,7.0,August 2022,"August 14, 2022",Standard Single Room with External Bathroom Facilities,2,Solo traveler,8
Very Good,,"Great location. Heloful staff, good room size,  clean and tidy,.  AIR CON was a blessing during the heatwave ❤️ lovely breakfast and good selection/food choices.  Plenty of storage space in rooms,",8.0,August 2022,"August 14, 2022",En Suite Quadruple Room,4,Family,8
Wonderful,"I wish there was an elevator as I was on 2nd floor, but it's not mentionned on the description of the hotel. So my recommendation is to ask for a ground floor if you have health problems (few steps from the front door though)","The room was very clean, breakfast was very good, I had a quiet rest there. Shower and toilets were out of my bedroom, but exclusive access for me, so it was perfect.",9.0,August 2022,"August 7, 2022",Standard Single Room with External Bathroom Facilities,2,Solo traveler,8
Very Good,,"Great location in a quite neighborhood
Staff very friendly",8.0,August 2022,"August 7, 2022",En Suite Quadruple Room,1,Family,8
lovely,,very nice & quiet  ¢ral,8.0,July 2022,"August 7, 2022",En Suite Twin Room,3,Couple,8
Wonderful,I'm not a massive fan of English breakfast,Cleanliness and location,9.0,July 2022,"August 5, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
A very enjoyable stay.,There is no lift as it's an old building.  This was pointed out before our stay however so wasn't a problem.  There was no aircon but a portable aircon unit had been placed in the room which worked very well (although it was VERY noisy),"Very handy for St Pancras, also for Russell Square tube station.  Nice area with shops and restaurants.  Everywhere was spotlessly clean.  The breakfast room is very nice and the service was very good.  All staff were very friendly and happily ordered us taxis etc.",9.0,August 2022,"August 4, 2022",En Suite Twin Room,1,Family,8
It’s strong point is the location and the comparative tariff.,The pillows were “flat” … could do with a new replacement!,It’s good-value for a budget London hotel. The room was serviced daily and breakfast was adequate.,8.0,August 2022,"August 4, 2022",En Suite Twin Room,5,Group,8
Very Good,,Room and shower room were clean and reasonably spacious.  Bed was very comfy and air-con was provided through a portable unit which was perfectly adequate. Had to catch an early Eurostar train so couldn't have the breakfast which was a shame as it looked good (the reception staff had kindly offered to send an early breakfast tray to our room which we declined).,8.0,July 2022,"August 1, 2022",En Suite Double Room,1,Family,8
Wonderful,,"i.vist London 2 to 3 times a year and I always stay in this hotel. 
I might have staywed in every room of this hotel the last years. 
It is clean,friendly staff and comfortable beds. Not to forget very close to sites of interest, tube and train lines with direct connecfion to three London airports.",9.0,July 2022,"July 31, 2022",En Suite Double Room,5,Couple,8
Wonderful,Quiet room. Clean. Good breakfast.,"Quiet hotel, in easy location for Kings cross station",9.0,July 2022,"July 31, 2022",En Suite Twin Room,1,Family,8
Suited our needs for a short stay,Bathroom a bit small,Great location in a quiet area,8.0,July 2022,"July 26, 2022",En Suite Twin Room,4,Couple,8
"Clean, well located budget London hotel.",nothing really. it’s an older property and the rooms are small. but can’t complain for Value .,location and cost were brilliant. Property was clean and all the staff were really friendly,8.0,June 2022,"July 26, 2022",En Suite Twin Room,1,Solo traveler,8
Great little hotel in central London.,There was nothing i didnt like.,"Clean, air con working well, staff friendly, great cooked breakfast.",8.0,July 2022,"July 25, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
great location bigger bed next time,everything was fine - although interesting to sleep in a double bed!,the location and the waiver of hotel costs on the back of the heatwave train cancellations. this was a very generous and indeed philanthropic gesture which was warmly received. thank goodness we made it by rail for the 2nd night’s booking!,8.0,July 2022,"July 23, 2022",En Suite Double Room,1,Couple,8
love it. will be back,"the stairs, but i think this is inevitable","it’s small, clean and has personality. i love the breakfast",9.0,July 2022,"July 22, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Very Good,Lots of mono portions at breakfast - could do with reducing some of the packaging.,"Great location, room small but well equipped, breakfast room is very nice and breakfast is pretty good. Staff was nice and available.",8.0,June 2022,"July 21, 2022",Standard Single Room with External Bathroom Facilities,4,Solo traveler,8
Great! Simple! Nice area! Nice staff. Clean and comfy!,,"Soo close to Kings Cross, ideal for when leaving. Lovely park view with tennis courts!
V friendly team from reception to cleaners!

Would recommend!",8.0,July 2022,"July 21, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Excellent stay,Nothing,"Polite efficient staff, comfy room, prompt check-in and check-out service. Left luggage was locked away safely. Breakfast was cooked well, and a good choice available. Will definitely book to stay again.",9.0,July 2022,"July 18, 2022",En Suite Twin Room,1,Family,8
great short stay pitstop in Oxford,no closets in the rooms!,"very clean and well-equipped, walkable from city centre or otherwise connected by a few bus routes right outside the hotel. shops, restaurants and supermarkets nearby as well.",8.0,July 2022,"July 18, 2022",Standard Single Room with External Bathroom Facilities,1,Group,8
An ok stay,Room size could have been better,Location is really good close to the St Pancras station.    It is also on a quiet square,8.0,May 2022,"July 17, 2022",En Suite Single Room,1,Solo traveler,8
Unexpected oasis,As above,"Location perfect, clean, great staff only thing that let it down was the very worn and aged mattress!",8.0,July 2022,"July 16, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Very Good,,"Arrived before regular check-in time of 1 p.m., and was made to feel welcome. The staff were all helpful. A pleasant small hotel overlooking a garden square, and yet within walking distance of King's Cross mainline station.",8.0,July 2022,"July 16, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Central London hotel in quiet residential area,,"Superb location. Walking distance from 3 major, railway stations. Quiet, residential area with access to local, outdoor tennis courts. Large range nearby places to eat. Freshly, cooked English breakfast included.",8.0,July 2022,"July 14, 2022",En Suite Single Room,1,Solo traveler,8
a quiet pocket next to St Pancras,"no elevator, breakfast quite basic","quiet location close to St Pancras, friendly staff",7.0,July 2022,"July 12, 2022",En Suite Double Room,1,Group,8
Excellent all round,I was more than happy with everything.,I didn't have the breakfast as I overslept.,9.0,July 2022,"July 11, 2022",Standard Single Room with External Bathroom Facilities,2,Solo traveler,8
"Pleasant hotel in a quiet part of London, and relatively affordable.",,"The best value for money of any London hotel I know. Quite basic, but very affordable and in a prime location, close to St. Pancras, UCL, and the Underground. The rooms are small, but on a sunny day (as was this) you can open them and enjoy a pleasant balcony.",9.0,June 2022,"July 11, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Generally a great place in central London.,"the bed was a really small double and sloping both sides. 
breakfast time very cramped.","location, decor, cleanliness",8.0,July 2022,"July 9, 2022",En Suite Double Room,2,Couple,8
Nice place,"Breakfast was busy and you may have to wait for a table.
Hairdryer in room didn't work but they brought a spare and fixed problem whilst we were out.",Location excellent and away from main road so fairly quiet. Friendly staff.,8.0,July 2022,"July 7, 2022",En Suite Twin Room,2,Group,8
"A warm welcome, a great sleep, a delicious breakfast.",Nothing.,"Location is exceptional, breakfast lovely and above all the service and welcome were brilliant.
It's a budget hotel but very well run.",8.0,June 2022,"July 4, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
over all it was good it we are happy !,,The location it was a quite area 2 stations near the hotel and bus stops as well,7.0,June 2022,"June 30, 2022",En Suite Triple Room,7,Family,8
Very handy for Kings cross station,we were on the 3rd floor and had heavy cases to carry upstairs as there was no lift,location and breakfast was good,8.0,June 2022,"June 29, 2022",En Suite Double Room,1,Couple,8
"a very convenient hotel, close to kings cross",I think even at London prices it was expensive for a small room albeit comfortable and perfectly adequate,"it’s location very close to Kings cross, it was clean, light and airy.  the staff were helpful and cheerful",8.0,June 2022,"June 28, 2022",En Suite Double Room,1,Couple,8
Very Good,,"The staff was very friendly and service minded, the breakfast was good, beds were comfortable and room was clean. Short walk to Kings Cross St.Pancras for transportation, and also many pubs and restaurants near by. Area was peaceful.",8.0,June 2022,"June 27, 2022",En Suite Quadruple Room,3,Family,8
The Euro Hotel is lovely hotel in a great location. We really enjoyed our stay.,Perhaps a room over looking the tennis court.,It's just a lovely hotel in a great location. The staff are very friendly and helpful. I have stayed here before and would return again.,8.0,June 2022,"June 27, 2022",En Suite Twin Room,1,Family,8
Wonderful,No elevator and sound from the next room.,Location awesome. Breakfast was good. Bathroom was clean,9.0,June 2022,"June 26, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Great hotel for short stay with excellent staff,Nothing,Location and helpfulness of staff,9.0,June 2022,"June 25, 2022",En Suite Twin Room,1,Couple,8
Great location; lovely hotel.,I would have liked an iron to iron my clothes. And a power point on the desk area to boil the kettle. These were the only negatives.,"The staff were welcoming, friendly and helpful. The breakfast room was lovely - with sunshine coming though the windows and a pleasant outlook. The breakfast was hearty. Good options too. All served quickly and with no fuss.",9.0,June 2022,"June 23, 2022",En Suite Twin Room,3,Family,8
Lovely small-scale hotel in the middle of London.,,"I liked how small-scale and cute the hotel was. It’s very well located. The room was small, but clean and with a lovely view. I felt very comfortable in it.",8.0,June 2022,"June 19, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
would return in cooler weather.,4th floor room had no elevator. There was no A/C and the room floor was uneven.,Breakfast was great. The hotel was near both Kings Cross and Euston stations.,7.0,June 2022,"June 19, 2022",En Suite Triple Room,3,Family,8
Ideal location in Camden,No lift.  Breakfast room a bit small so gets quickly crowded.,Very good location close to station and British Museum.  Fine view on Cartwright Gardens.,8.0,June 2022,"June 12, 2022",En Suite Twin Room,1,Couple,8
"Lovely hotel close to the centre and transport links, would 100% stay again",the bathroom facilities were quite small and the shower room was an issue given the fact I’m quite tall so I kept knocking the shower head,"Very to Kings Cross, the breakfast was lovely and the staff are polite and professional",8.0,June 2022,"June 10, 2022",Standard Single Room with External Bathroom Facilities,2,Solo traveler,8
Good,"It was really cold in the room since the window glass has a hole and heating was  not working well.
They don't have a proper comforter, they are using some wool beddings and it has so much dust.  If you are allergic to dust, then this is not for you.",Location is walking distance to the train station and 35 minutes walk to Piccadilly area.,7.0,April 2022,"June 8, 2022",En Suite Triple Room,3,Family,8
Very Good,"Some of the appliances, like the TV, are dated and furniture could be slightly better, but again, for the price I paid and the length of stay - was more than ok.","Location was great, bike rental location right next to hotel, so you could bike all over town. Room was small, but matched my needs. Great view out of the window towards the tree lined park. Restroom/shower was clean.",8.0,April 2022,"June 6, 2022",Standard Single Room with External Bathroom Facilities,2,Solo traveler,8
Excellent hotel with great location,Didn't find the bed the most comfortable,Breakfast was excellent and facilities clean and tidy,8.0,June 2022,"June 6, 2022",En Suite Triple Room,2,Family,8
Very Good,Less noise outside late at night,,8.0,June 2022,"June 5, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Very Good,,"Great location, friendly staff, nice breakfast.",8.0,May 2022,"June 5, 2022",En Suite Single Room,2,Solo traveler,8
"clean, comfortable, friendly and reasonably priced",no elevator.,typical small British mews hotel. great location and fantastic breakfast.  2 great old English pubs within a few blocks. Skinners Arms and Marquis de Cornwallis.,9.0,June 2022,"June 4, 2022",En Suite Twin Room,4,Couple,8
clean efficient and good value for money,nothing,clean efficient and very convenient,8.0,June 2022,"June 4, 2022",En Suite Single Room,2,Solo traveler,8
Wonderful,Nothing. Everything was great for the price.,"Staff, location, comfort and cleanliness were are really good. Free breakfast was very good. Value was great. 
They kindly kept bags at reception the following day, so that we didn't have to carry them.",9.0,June 2022,"June 3, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
a lovely place to stay,,"close to amenities,clean and a lovely comfortable bed. they look after your luggage when you check out, which is a plus",9.0,May 2022,"May 29, 2022",En Suite Double Room,1,Family,8
good hotel in excellent location with superb staff,"slightly noisy (close to road), and more expensive than we had budgeted. The breakfast room is quite small for the number of guests","location is excellent close to Euston and Kings Cross. Breakfast is served cooked at the table; coffee is only average, rest is good. Staff are very friendly and accommodating, and breakfast service is quick and efficient",8.0,May 2022,"May 29, 2022",En Suite Twin Room,2,Family,8
Wonderful,,Location and very good breakfast.,9.0,May 2022,"May 27, 2022",En Suite Double Room,2,Couple,8
OK for a short stay,The very small shower cubicle. The hose to the shower head leaked water badly affecting the water pressure (took a long time for hot water to come through too). The only hotel I have been in that doesn't provide shampoo. Beds were OK but not brilliant. Pillows were very thin and soft. Breakfast offerings were very limited. My partner ordered poached eggs - received one egg only. He asked for another and it served hard boiled. Serving sizes of other offerings are unusually small too. Filtered coffee was far too strong (there was no additional hot water to weaken it).,"Proximity to local shops, pubs and restaurants. Really close to St Pancras International. Beautiful tree lined crescent shaped street of old Georgian houses that are now all hotels. Fabulous if you get a street facing room to overlook the tennis courts. There is a laundromat just around the corner if you have been travelling for a while. They provide a very generous offering of in room tea and coffee.",7.0,May 2022,"May 27, 2022",En Suite Twin Room,4,Couple,8
Safe pleasant quiet.,Nothing to dislike,"This is a great little hotel very quiet, a ten minute walk from Kings Cross station. Rooms are on the small size and there is no lift which, is pointed out in the hotel booking form so take that into consideration if you have difficulty with stairs. Breakfast is very good, staff were great we were able to leave our luggage with the hotel for our return stay after a few days away on the continent which was a very big plus. This is not a five star luxury hotel but it is safe, clean in a very good neighborhood with lots of restaurants and bars only a few minuets away. This was our second stay here and would deffinately stay here again.",8.0,May 2022,"May 27, 2022",En Suite Twin Room,2,Couple,8
very pleased,no complaints,"Location, nice shower, breakfast",8.0,April 2022,"May 26, 2022",En Suite Single Room,1,Solo traveler,8
Good,I hated the fact I had no toilet or shower in my room   I knew this was the case but I forgot how incredibly inconvenient this is,Staff were nice. And location was perfect for my needs,7.0,May 2022,"May 24, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
"Lovely budget hotel with friendly staff, would definitely stay again","The shower was scalding! I couldn't get it to the right temp, only red-hot, and it delayed me in the morning. Needs attention - thermostat?","Lovely room, at the front with high ceilings and large windows. Although I know rooms at the back are smaller. Good breakfast, quiet in the evening, super location.",7.0,May 2022,"May 24, 2022",En Suite Twin Room,2,Solo traveler,8
Good,It was very hot in the room,Staff was very pleasant,7.0,May 2022,"May 22, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
I'll be back :-).,Mushrooms at breakfast were from a tin. That's the only thing I can think of. The rest of my stay was very good.,Good full English breakfast. Room was comfy & clean with nice high ceiling.,8.0,May 2022,"May 21, 2022",Standard Single Room with External Bathroom Facilities,1,Solo traveler,8
Wonderful,Breakfast could be better:),Great location for reasonable price.,9.0,March 2022,"May 21, 2022",En Suite Triple Room,3,Group,8
Very Good,,"Very good breakfast, comfortable bed quiet, great location. We knew in advance that the hotel has no lift so this might be worth considering . We have a return booking after a few days away. Lots of restaurants, pubs and wine bars near by. Ten minute walk to Kings Cross station and the tube ( underground ). Not a luxury hotel but clean comfortable and would recommend.",8.0,May 2022,"May 21, 2022",En Suite Double Room,1,Couple,8
Very Good,no shampoo provided and had to wait for a table a breakfast,great location close to Euston but on a quiet square with great restaurants nearby,8.0,May 2022,"May 20, 2022",En Suite Twin Room,1,Solo traveler,8
I recommend!,,Tiny room but great price for center London. Great staff! Great breakfast.,9.0,March 2022,"May 18, 2022",Standard Single Room with External Bathroom Facilities,2,Solo traveler,8
