Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Overall lovely hotel. Great location.,no space to put personal items on counter. tiny closet shelving. Breakfast mgr. didn't offer eggs to be cooked. But did offer to other diners. I had to ask each time.,Location!!! Near Tube,9.0,March 2023,"June 7, 2023",Double Room,6,Solo traveler,8
Merit hotel complimented my visit to London. Excellent.,"Absolutely nothing.
I preferred to include it under what I like as I am seeking advice.","Excellent property, clean, super breakfast and wonderful staff.   What did you do wrong? NOTHING, will I come back YES.   
One small item you could help me with, I upgraded for a bigger room (using the button upgrade). What transpired was that I got a room with three beds,  so, I finally got perhaps less space as there were three beds and two of us. 
If you could tell me what to book for next time, and whether I could book directly with you?",9.0,June 2023,"June 6, 2023",Deluxe Double or Twin Room,6,Couple,8
"It was comfortable. Modern, slick, clean.",See above.,"This is the case in all of Great Britain, Scotland and England, but we hate the one thick cover, instead of the option of using just a sheet, as in the case in the USA. This, along with less than USA standards for AC, can make for an uncomfortable situation. Why do you do this?",8.0,May 2023,"June 5, 2023",Double Room,3,Couple,8
London 4 Day Weekend,Our room was a bit too small to our liking. The space to walk from the bed into the bathrooms is not possible without basically sliding  over the edge of the bed and we're definitely not large people but would still say it's fine for a weekend getaway. Do not bring more than one large luggage for this room size cause you won't have much space to open them. A USB charger outlet next to the bed lamps would be nice to have especially for non-UK visitors just as a point for constructive criticism.,Late check-in was available and staff very friendly even at 1am. The hotel is very clean and well kept. The furniture looked fairly new. We were never bothered by room cleaning when the Do Not Disturb sign was active. The location is great if traveling by train/subway the District/Picadelly lines get you basically everywhere in the city. There's a decent sized fridge to store a large bottle water and snacks and there's a small convenience store just a few meters away walking towards the subway. The hotel is definitely great for a weekend getaway.,7.0,May 2023,"June 1, 2023",Deluxe Double Room,4,Couple,8
Excellent,We were on the basement level and at the front. Our window opened up into the area all the staff worked first thing in the morning with respect for cleaning and laundry. It was noisy and we couldn't open our blinds. That said we were up and out early everyday so it was not necessarily a huge problem for us but it would have been nice to open the blinds/curtains,We had stayed there when it was the Oxford. The renovations have been remarkable.,8.0,May 2023,"June 1, 2023",Budget Double Room,3,Couple,8
Aesthetically pleasing!,the breakfast was decent. the cooked breakfast could have been better but they were plenty of pastries to chose from.,"very clean, aesthetically pleasing and nice place to be. staff were very friendly! the room itself was beautiful, we even got upgraded 2 rooms higher than the one we booked which made the experience more enjoyable. the room was very modern and the bathroom was lovely.",9.0,May 2023,"June 1, 2023",Double Room,1,Couple,8
"Budget single room was tiny and expensive, location is amazing and bed comfortable",I stayed in a budget single room and omg it was tiny. You couldn’t have a suitcase open and open the door. Anything more than 1 night would have been claustrophobic. It was also insanely expensive - about £220 for one night.,"Location is excellent, 2 min walk from earls court tube stop, and lots of restaurants in a walkable distance. The bed was comfy and facilities high tech and modern.",7.0,May 2023,"June 1, 2023",Budget Single Room,1,Solo traveler,8
"No issues, smooth and easy. Nice Room",no dislikes,"Everything, it’s a nice place to stay",9.0,April 2023,"May 31, 2023",Double Room,3,Couple,8
perfect short city stay,,"good location, hotel looked fresh, clean and newly refurbished, staff were friendly and professional, helpful and responsive to requests.",9.0,May 2023,"May 31, 2023",Deluxe Double Room,1,Couple,8
Extra night in London,Nothing really,"Clean efficient close to
underground and many eateries of all prices plus many useful shops easy access underground whole city.Will be back.",9.0,May 2023,"May 29, 2023",Double Room,1,Family,8
Wonderful,"staff not friendly and not have a service mind, 
noisy environment from inside and outside of the hotel, 
I asked for the slipper and nobody show up and give to me.","Location, facilities, room",9.0,May 2023,"May 28, 2023",Deluxe Double or Twin Room,1,Solo traveler,8
nice location. fine facilities.,single room is really way too small.,great location. close to underground station.,7.0,May 2023,"May 27, 2023",Deluxe Single Room,6,Solo traveler,8
Great hotel in good location,Nothing,Location is great. Staff are really friendly and helpful,8.0,April 2023,"May 26, 2023",Double Room,2,Solo traveler,8
Perfect location for your London trip.,The reception is located in a small space and feels crammed because the space is also used for luggage storage.,"Modern, well equiped, lovely bathroom and a lovely breakfast.",8.0,May 2023,"May 25, 2023",Deluxe Double Room,2,Solo traveler,8
great woukd just prefer a room where you can’t hear people on strains,our room was in the basement with what seemed a set of stairs above  it and you could hear every man and his dog running up and down them,really nice clean and great location,8.0,May 2023,"May 25, 2023",Double Room,1,Couple,8
"Great hotel in a good location, reception a little confusing but staff excellent - overall great sta",The only negative is the room was basement level.,"The hotel was well situated, the room was spacious and well equipped and the bed was comfortable.",9.0,May 2023,"May 25, 2023",Double Room,2,Solo traveler,8
"lovely, cozy and convenient stay.","rooms are small, one staff member was not helpful at the reception.","location is close to Earl’s Court station, close to Kensington park and to the museums. The hotel has a lovely modern interior and at the same time a British style exterior. Wi-Fi is good. breakfast is good.",7.0,May 2023,"May 24, 2023",Deluxe Double or Twin Room,4,Group,8
Decent stay but I had expected much more due to web descriptions.,"Size of room, lack of a real lobby.","My fault for not reading more carefully. I thought I had booked a hotel but it is a series of several townhouses. I splurged on a ""deluxe double"" and it would be a small standard in Manhattan. Very small but great location, nice breakfast, excellent reception staff especially Marcello.",7.0,May 2023,"May 20, 2023",Deluxe Double Room,3,Solo traveler,8
A good base in West London,Breakfast adequate but nothing extraordinary.,"Very convenient location directly around the corner from Earl’s Court tube with direct links to Heathrow and central London. 
The room was small, but comfortable, very tidy and well appointed.",8.0,May 2023,"May 20, 2023",Double Room,2,Solo traveler,8
Good,,"Location, room , cleanliness, shower and access location to Piccadilly line! Great for airport! 
Slow to redeem damage deposit and front steps to lobby then front steps to the building were difficult with luggage to drag…. No ramp for ease of entrance. Elevators in hotel were excellent! 
Entrance needs work for ease of customers with luggage or any mobility issues or limitations.",7.0,May 2023,"May 19, 2023",Deluxe Single Room,1,Solo traveler,8
Good,"The toilet was right next to the bed, which was quite uncomfortable, especially because you can hear and smell everything from the bathroom, because the door was out of glass and there were 20cm between door and wall.","Personal was very friendly, it was really clean and modern. The area is really good.",7.0,May 2023,"May 19, 2023",Deluxe Double Room,3,Group,8
Very Good,,"The room was clean and well-designed, even the small ones. I stayed in two types of rooms due to separate bookings over a few days. Staff is great and the location very convenient.",8.0,May 2023,"May 18, 2023",Budget Double Room,1,Solo traveler,8
A nicee hotel could improve,Breakfast was poor over 2 xdays overcooked dry and believe it cold from hot section. 2nd day room not cleaned well no further water a dirty towel and little toilet paper,Initial cleanliness nice and quiet welcome pack of water,8.0,May 2023,"May 17, 2023",Deluxe Double Room,2,Family,8
Great location for a weekend stay,"The bedroom was quite small, and at night there was quite a lot of noise from somewhere - possibly a fan/air con. Bed was big but on the firm side.","Great location really close to Earls Court station but on a nice quiet street, a comfortable room with a huge big bed, and a lovely bathroom. we didn’t have breakfast so can’t comment on that.",7.0,May 2023,"May 16, 2023",Double Room,2,Couple,8
Central Location with great transport links,Room was on the small side (but knew that in advance),"Very centrally located on the outskirts of Zone 1 and literally just around the corner from Earls Court Tube station. This ensured getting around was very easy and when returning at night, the accommodation was no more than 2 mins walk. Area felt very safe too when returning late at night.",8.0,April 2023,"May 15, 2023",Deluxe Single Room,1,Solo traveler,8
Excellent value for money,"no elevator, compact rooms","cleanness, location",9.0,May 2023,"May 15, 2023",Deluxe Single Room,1,Solo traveler,8
Wonderful,"I asked the hotel to book a taxi in advance for the airport and they did. they told me the price, I asked if I could pay by card directly to the driver but it turned out that the taxi driver did not have the card machine and wanted me to pay cash. I had to catch my flight and I had to go to a ATM to Pat him and this was very annoying. I think the hotel should be more careful when booking a taxi for their clients and to be clear with the taxi company all in advance.","very good position, very clean, new structure, nice breakfast, nice staff",9.0,May 2023,"May 14, 2023",Double Room,2,Solo traveler,8
look forward to returning,can’t fault it. perfect for our needs,"The room is modern, clean and well equipped
the location was perfect and neighbours the underground district and Piccadilly lines.",9.0,May 2023,"May 13, 2023",Deluxe Double Room,2,Couple,8
Wonderful,,Close to everything.,9.0,May 2023,"May 12, 2023",Deluxe Double Room,4,Group,8
Great place to stay in London,There was not enough space between the bed and the table.,The bathroom is spacious and the bed is very comfortable.,9.0,May 2023,"May 10, 2023",Double Room,3,Couple,8
Nice stay!,"Th window could have been cleaner and without tiny gasps. But I still managed to create a comfy temperature inside the room.
I heard unpleasant noises coming from some neighboring room - it felt like someone was banging on the walls and I think I heard a woman crying. Not sure what happened there but it was a bit scary.","I had a single room and it was perfect for a sole traveler. Clean bathroom (a bit small indeed but the shower area is perfect), nice and comfy bed, easy to regulate the lights and temperature. Perfect breakfast to my taste!",9.0,May 2023,"May 8, 2023",Deluxe Single Room,2,Solo traveler,8
good value for money near undergoes,there was a kindergarten in the back very noise after 8,"was nice easy to find, staff was accommodating",8.0,May 2023,"May 8, 2023",Double Room,3,Couple,8
I did enjoy the stay and I would come back,"i didn’t enjoy the breakfast, everything was cold and hard…",the location and hotel decor,8.0,May 2023,"May 6, 2023",Double Room,1,Couple,8
Wonderful hotel and staff,,"Great place. Nice , very helpful staff.The rooms were clean and maintained every day. Wonderful breackfast.
One of the rooms was a bit small but still very happy with our choice of hotel. Very close to the subway.",9.0,April 2023,"May 4, 2023",Double Room,4,Family,8
Great location,"The bath and toilet area was very narrow and sometimes there were bad smells there. The electricity sockets were UK type but, if you have a USB cable, there is no problem to charge your phone. 
P.S. at the check-in process, they block your credit card as 100 GBP for the deposit and it is returned after the check-out.","The location was so great, it took just 2-3 minutes walk to the metro station. There were 4 USB ports in the room and 2 of them near the bed. Also, the room was designed as modern, smart and bright.",8.0,May 2023,"May 4, 2023",Double Room,4,Couple,8
Wonderful,The luggage line up at the reception was a bit too much .. maybe they need an area that is hidden and not in the reception,"Awesome and they upgraded us ,, super great hotel",9.0,May 2023,"May 2, 2023",Deluxe Double Room,3,Couple,8
We really enjoyed the stay in this cosy hotel with the nice and helpful staff.,"For sustainability, the hotel could pay attention if new towels are needed (put on the floor) or if the guest wants to use them twice or more. 
For breakfast, we missed some dark bread or some buns. Only the first two days there have been buns, otherwise only croissants and toast and a lot of sweets like pain au chocolat and other sweet scones.","The hotel is situated near the station of the tube ""picadilly line"". So it was great to travel fast to Picadilly Circus. The room was superior, which means, was a bit larger than other rooms at this place. We liked it very much. The bed was comfortable, the cushions I would prefer another quality but we really understand the connectedness between material and hygienic standards. The room was tidied up daily and we really appreciated it.  We also appreciated the hot drinks like Cappuccino and chocolate in the room. Thank you! We would stay next time as well in your hotel. Thank you!",8.0,April 2023,"May 1, 2023",Superior Double Room,6,Couple,8
fab location but rooms are ludicrously small.,"tiny room,,thin uncomfortable pillows","location, neat & tidy",8.0,April 2023,"May 1, 2023",Deluxe Single Room,1,Solo traveler,8
Wonderful,"Late check in (not before 15:00). A decent breakfast, but starts only 8:00 am which is a bit late, if you wish to make the most of out of your day. A bit high price.",Very close to the tube. Clean. The shower was spotless and comfortable. The floor of the shower is heated.,9.0,April 2023,"April 30, 2023",Deluxe Double Room,4,Family,8
good experience & would go back but hopefully the price could be more reasonable,"nothing really, the rooms could be a bit bigger though","good location, good staff & clean room",9.0,April 2023,"April 30, 2023",Deluxe Double Room with Extra Bed,2,Family,8
"Handy to Tube station, good breakfast",Small rooms. Hotel split into 2 sections. having to lift bags up stairs.,Clean and comfortable. Helpful staff. Great breakfast.  Very handy to Earls court tube station.,9.0,April 2023,"April 30, 2023",Deluxe Double Room,1,Couple,8
Wonderful,,Location and staff and value for money exceptional,9.0,March 2023,"April 29, 2023",Double Room,5,Solo traveler,8
Great stay. Very convenient for central London.,The room was just a little small.,"Hotel location excellent, clean room.",9.0,April 2023,"April 29, 2023",Double Room,2,Couple,8
Very Good,,"well located, friendly staff",8.0,April 2023,"April 27, 2023",Double Room,8,Solo traveler,8
Wonderful,,"Freshly renovated, clean and right next to Earl’s Court Station. Would definitely recommend. Price for London was good, but in overall not a bargain.",9.0,April 2023,"April 26, 2023",Deluxe Single Room,2,Solo traveler,8
One of the best stays I've had in the London area to date. Would definitely stay here again.,"My only two minor complaints were that there could be an explanation of how to lock the windows in the room (we don't have that type of lock mechanism where the handle rotates up to lock in our country) , & another power point for charging handphones & other electronic devices at the same time would be nice.","The hotel is only a few minutes walk from the Earls Court train station, along with a supermarket, bakery, & a number of restaurants to suit most tastes. Check-in & check-out were fast and easy, with the staff being very friendly & helpful. The rooms were very clean, with all necessities provided.",9.0,March 2023,"April 25, 2023",Deluxe Double Room,1,Couple,8
Lovely clean modern hotel in good location,"Check out staff early next morning. Didn’t acknowledge me initially standing at desk, too busy on own phone and then continued talking between themselves after started serving me. Poor customer service, may have been the night staff at the end of a long night but didn’t reflect the service of the staff the night before or the standards this hotel appears to portray.","Location good. Had to find somewhere to stay last minute as had family in Chelsea and Westminster hospital. Check in staff friendly and helpful. Room clean, quiet, modern and bathroom nice with good shower. Would definitely stay again.",8.0,April 2023,"April 23, 2023",Double Room,1,Solo traveler,8
Good location. Extremely clean and had a great night sleep in a spacious comfy bed. Would stay again (in the garden faci,"We had a garden facing room with a balcony but unfortunately there’s no way to access the balcony and no opportunity to open a window. 
Breakfast was disappointing (for the price).  Very limited options and some staff whilst smiley and seemingly friendly could not understand or speak English and everything had to be referred to one person who appeared to be in charge.","Very clean, extremely comfortable bed and lovely and quiet which ensured a great nights sleep. 
We required housekeeping (to remove a baby’s cot in the room), to provide an ironing board and iron and to adjust the aircon temperature (controlled externally from the room). They couldn’t have been quicker, friendlier or more efficient. Thank you!",9.0,April 2023,"April 21, 2023",Suite with Garden View,1,Couple,8
Wonderful,the rooms are very small. But would stay again,"good location, close to the tube, loads of places to eat.",9.0,April 2023,"April 21, 2023",Double Room,1,Solo traveler,8
great hotel at Earls Court,location and the relative new renovated room,perfectly layer out room - a work space - nice bathroom with shower,9.0,April 2023,"April 21, 2023",Deluxe Double Room,6,Solo traveler,8
This hotel is in a great location with restaurants in close proximity and easy access to the tube,Check-in time(3pm) is too late (especially when one arrives off an international flight at 6am) and the twin rooms are very small.,"Great location, very clean and modern, comfortable beds and underfloor heating was an excellent bonus!!",8.0,April 2023,"April 20, 2023",Deluxe Double or Twin Room,1,Group,8
Good,"The room I had, bathroom was a bit tight but it was okay",Close to Earl’s Court station with lots of shops and restaurant. Bus stop nearby.,8.0,April 2023,"April 20, 2023",Double Room,1,Family,8
I enjoyed it so much . It was a good choice . I ‘ll,I loke everything,"Very good location . Cleanliness
. Quiet room. Very nice and helpful staff .",9.0,April 2023,"April 19, 2023",Double Room,2,Solo traveler,8
We'll be back!,"The only problem we had was that the air-conditioning was too cold - our room was uncomfortably chilly, as was also the Breakfast Room. There was a temperature control box in the room but that said the room temp was 30°C, so was obviously not working!","The location is excellent - just 2 mins' walk from Earls Court tube station, yet set in a quiet side street.  The rooms were apparently renovated during the coronavirus pandemic and  our two rooms - a double and a twin on thre 1st floor - were beautifully and elegantly decorated and equipped. Rooms and bathrooms are small, but that is to be expected in converted houses like this.  Everything absolutely spotless and great attention to detail - such as the sliding shower door automatically closing all the way so that the floor doesn't get wet. The Breakfast Room is one of the nicest we have stayed in for years! And a good choice of breakfast items. The staff were all really friendly and helpful.",9.0,April 2023,"April 18, 2023",Superior Double or Twin Room,3,Family,8
Wonderful,bathroom to small,"good location, good sized and comfortable bed.",9.0,April 2023,"April 11, 2023",Double Room,2,Couple,8
would stay again. fabulous location near Earls Court tube station.,had trouble with the heating.,stunningly appointed rooms. wonderful breakfast.,9.0,April 2023,"April 11, 2023",Deluxe Double Room,5,Couple,8
Very Good,Too hot in room,Lovely room and hotel,8.0,February 2023,"April 9, 2023",Double Room,1,Family,8
Very Good,"The bathroom was quite small, but shower was good. Building noises from the hotel next door woke me up at 7.30 two of the three mornings..","Easy check in with friendly staff. Great room, very comfy. Just a couple of minutes from Earls Court tube station.",8.0,April 2023,"April 8, 2023",Deluxe Double Room,3,Family,8
Wonderful,,"Clean, quiet, felt very luxurious! We were sad to leave",9.0,April 2023,"April 8, 2023",Suite with Garden View,6,Couple,8
Very Good,The elevator was broken.,the property looked really fancy.,8.0,April 2023,"April 8, 2023",Double Room,3,Couple,8
Good,staff that checked me in was dry and unhelpful. Very business like. Didn't feel welcoming and seemed they would be unaccomodating for any help I may need during my stay. So i never asked for anything from them.,,7.0,February 2023,"April 7, 2023",Deluxe Single Room,3,Solo traveler,8
really nice hotel,lift was broken but being used and loud. 2nd room card didn’t with after first night.,"clean, fresh, well priced.",7.0,April 2023,"April 7, 2023",Deluxe Double Room,4,Couple,8
"a nice, short break.",not much storage or shelf space.,location,8.0,April 2023,"April 6, 2023",Deluxe Double Room,2,Couple,8
it was good but staff espicslly on reception need to fix up,"the reception is honestly pointless, they take there time to answer and when you do ask for something they will not help. we asked for house keeping as we was promised, but when we came back from outside there was only a couple towels thrown onto our bed and that’s it, I felt like it was more messier after house keeping",the room itself was clean and amazing especially for what we paid for it,7.0,April 2023,"April 5, 2023",Double Room,2,Couple,8
Very Good,The lift was out of service during the one night if my stay.  I had to carry my luggage myself as no one was Available to assist when checking out.,"Location was great, house keeping was superb as the place was perfectly clean.  Bes was comfortable.",8.0,April 2023,"April 5, 2023",Double Room,1,Solo traveler,8
Wonderful,no cooked breakfast,very clean bedrooms,9.0,March 2023,"April 4, 2023",Deluxe Double Room,1,Group,8
great place to stay fantastic location and very clean,"room is small but very modern 
bed was very firm","Location 
good tube links 
very close to variety of food options and shops 
bathroom underfloor heating was lovely",8.0,April 2023,"April 4, 2023",Double Room,5,Solo traveler,8
"it was perfect other than this, please remember rooms in london hotels are small so if you’re travelling with alot of lu",there was a check-in mishap; they gave my room to someone else. i don’t know how it happened since you need to give your passport /id and booking reference to do this. I was worried they won’t have a room for me but they managed and also gave me a room upgrade.,"close to subway, safe and near cafés, restaurants and groceries",9.0,March 2023,"April 2, 2023",Budget Single Room,1,Solo traveler,8
Wonderful,The only thing that could be better is wi-fi.,"friendly and helpful staff. good full breakfast, convenient location, modern lighting system, air conditioning. excellent soundproofing.",9.0,March 2023,"April 2, 2023",Deluxe Double Room,3,Solo traveler,8
perfect quaint boutique hotel,it said in the description that the room had a safe but it didn’t,"great location, new, organised and super clean",9.0,March 2023,"March 31, 2023",Double Room,4,Couple,8
Very Good,I don’t like the way of taking an authorization fees of £100GP. It’s very ridiculous and shows how’s cheap to thought of the guests. Strange management’s mindset.,The stay was amazing! The room was very clean and spacious. Stuff was very friendly. The location is in the center of London and very close to the earls court station. Many restaurants and Cafes are nearby.,8.0,March 2023,"March 31, 2023",Double Room,3,Couple,8
Wonderful,"the wall is a bit thin, you can hear sound from the pathway and stairwells.",Everything is clean.,9.0,March 2023,"March 27, 2023",Deluxe Single Room,5,Solo traveler,8
Good value Hotel at good location,,"very good location, close to the tube and cafes and restaurants",8.0,March 2023,"March 27, 2023",Deluxe Double Room,3,Couple,8
great,expensive,the location,9.0,March 2023,"March 27, 2023",Double Room,2,Couple,8
great location,view from room poor. small room.,location,7.0,March 2023,"March 27, 2023",Deluxe Double Room,2,Couple,8
Wonderful,,modern clean handy,9.0,February 2023,"March 26, 2023",Double Room,1,Group,8
Good location but tad pricey for the room,The room is a tad small for the price but I guess it's probably more or less the same in London. You can hear every footsteps and knocks and bumps in the hallway almost everyday.,The room is squeaky clean and the bed is comfy. The staff is friendly and very helpful. Location wise is great as it's near to the tube and has a good selection of cafes and restaurants.,8.0,March 2023,"March 26, 2023",Double Room,5,Solo traveler,8
Perfect location,The double bed consists of two singles pushed together & our room opened out onto a messy garden/courtyard area (meaning our windows and curtains had to be shut).,"Fantastic location, right around the corner from Earls Court. Nice and modern interior.",8.0,March 2023,"March 26, 2023",Double Room,1,Couple,8
We will go back for another stay.,Room was a little small otherwise fine.  Poor view but we are in a city.,The staff was very good.  The room was nice and very clean. Good location close to tube stop and stores.  It was in a nice neighborhood.,8.0,March 2023,"March 25, 2023",Suite with Garden View,7,Couple,8
comfortable and worth staying,nothing,"the location is perfect near earl's court train station 
the hotel is very clean and you have every thing you need",9.0,March 2023,"March 24, 2023",Deluxe Double Room,6,Couple,8
A Modern Hotel in a central location,"A bit expensive, but again this is London!","Very modern, clean, and comfortable.
A minute's walk from Earls Court Tube Station. The staff were nice and the breakfast was great",9.0,March 2023,"March 24, 2023",Double Room,2,Solo traveler,8
Wonderful,The staff could have been a bit more welcoming and friendly. Not the best in hospitality.,"Great location, quiet, clean and nice rooms, easy access to public transport and located in a very nice area",9.0,March 2023,"March 23, 2023",Double Room,3,Couple,8
Real -4 stars hotel as for me.You can try.,"I need room shoes and bath hat , but it’s a pity- absent. I didn’t have breakfast, nothing about kitchen…","It was interesting solution : modern hotel equipment in all British style house. Good cleaning , all around is new.",9.0,March 2023,"March 23, 2023",Deluxe Double Room,1,Solo traveler,8
Very Good,"Reception personal was not so attentive, to few questions regarding the directions or best way to get arround the city (during the Metro Strike) they were not so eager to get any good info or the info was just short and not informative. Also, our original booking didn't have breakfast and we booked it at reception....in 3 days we got 3 different prices from 3 different persons there, and only by mentioning that previous day was different price they would change with some excuse. Generally i would say that is not the best practice that I saw around. 

Also,room directions were not marked in building that we were located and first finding of our room looked like a small labyrinth game.",Room was small but clean and comfortable. That was good for a short stay but not sure if they have a bigger room for longer stay (we booked Delux room with big bed). Location is really great as the metro station is just few steps from the hotel and its in Zone 1.,8.0,March 2023,"March 23, 2023",Deluxe Double Room,3,Family,8
good,i asked for a quite room away from the kid’s playground nearby unfortunately i ended up being put next to the lifts which  needless to say was extremely annoying and noisy at all hours,location and cleanliness,9.0,March 2023,"March 21, 2023",Deluxe Double Room,4,Solo traveler,8
very British !,the room was comfy but really small and a bit noisy (in the garden),"Nice, comfy and welcoming",8.0,March 2023,"March 19, 2023",Deluxe Single Room,2,Solo traveler,8
Very Good,Windows don't open. Bad smell in the corridor behind the reception,Excellent location just next to Picadilly line. New refurbished building with modern bathroom,8.0,March 2023,"March 17, 2023",Suite with Garden View,4,Couple,8
Wonderful,No complaints at all. This was my second stay at the property.,Everything!,9.0,March 2023,"March 13, 2023",Deluxe Single Room,1,Solo traveler,8
Wonderful,The room feels small,The hotel location is next to Earl Court underground,9.0,March 2023,"March 11, 2023",Double Room,4,Family,8
"Excellent location, plenty of places to eat/drink locally, and very clean, modern room.",Not sure if there is an issue with sound-proofing or just particularly noisy neighbours!,"The room was clean, modern and comfortable. Initially a lot of noise (talking) from the room next door early eve but that stopped eventually although suggests sound-proofing isn't great. Location was ideal - just off busy Earl's Court Road so it was a bit quieter and only a 3 min walk to the tube (and 20 mins on from there to meetings in The City).",9.0,March 2023,"March 6, 2023",Deluxe Double Room,1,Solo traveler,8
Night in Londom,Having to drag my heavy suitcase up a few stairs for check in and out because my room was located a at diffetent building than reception but is a minor issue really.,"Close to earls court tube station. Plenty of restaurants in the area. Newly refurbished room, clean and comfortable.",9.0,March 2023,"March 5, 2023",Budget Single Room,1,Solo traveler,8
comfortable stay in a lovely location,small rooms with no view from window,location was excellent and room was lovely and modern,8.0,March 2023,"March 5, 2023",Double Room,2,Couple,8
Good location for a reasonable price.,Check-in was tedious with not knowledgeable staff member giving us a room which has been already occupied. So we had to wait whilst the available room for us is being sorted.,"Comfortable room, great location close to Hyde Park and local shops.",8.0,February 2023,"March 4, 2023",Double Room,1,Couple,8
Wonderful,"The only very minor thing I can think of was the hotel needed to still put £100 retainer charge for the room on our card when we checked in, even though the full payment fee had already been taken by Booking.com automatically 3 days beforehand when the free cancellation window expired (which I have no problem with). Hotel explained they do not get paid for the room until the guests check in/out which is why they needed to charge us an extra holding fee. Anyway it all worked out fine as the holding charge that was pending on the card was cancelled following checkout. Did not spoil our stay and we would definitely stay there again and recommend this very comfortable hotel for overnight London stays to friends.","Good sized room, large very comfortable bed, very clean, all newly furnished, good facilities, great location 3 mins walk from Earl's Court tube. Could not fault.",9.0,March 2023,"March 4, 2023",Deluxe Double Room,1,Couple,8
Very Good,Breakfast doesn’t start until 8am which makes it unsuitable for a stay in London for work purposes.,Comfortable room and great location,8.0,March 2023,"March 3, 2023",Double Room,1,Solo traveler,8
very convenient location on a quiet street near Earl’s Court. second time we’ve stayed,room was very small,location is great,8.0,February 2023,"March 2, 2023",Double Room,2,Couple,8
"it’s where I’ll book when in London from now on, only 3 stops on subway from the west end",nothing,"excellent location, less than 2 mins from Earl’s Court subway. I invested only a few pounds more for a deluxe double and I was not disappointed! exceptionally comfortable bed and pillows, like sleeping on a cloud! Quality Taylor of London toiletries, amazing rainfall shower and very nice staff",9.0,March 2023,"March 1, 2023",Deluxe Double Room,2,Solo traveler,8
Good,The stairs up to the room and the size of the bedroom.,Location was excellent and the bed was comfy although the room and ensuite were very small but fine for a city break.,7.0,February 2023,"March 1, 2023",Deluxe Double Room,2,Couple,8
Brilliant stay at the Merit in Kensington - great location. Looking forward to staying again.,,"Great location, great room.",9.0,February 2023,"March 1, 2023",Deluxe Double Room,2,Group,8
great location and clean hotel,smallish rooms,location,9.0,February 2023,"February 28, 2023",Double Room,1,Couple,8
Very Good,,clean and modern,8.0,February 2023,"February 27, 2023",Double Room,1,Group,8
Good,"The room in buidling 24 was so small that it hardly fit 2 adults and 2 mid size luggages
Not possible to move at all",Location and breakfast,7.0,February 2023,"February 27, 2023",Double Room,2,Couple,8
Wonderful,,"Great location,easy walk to the history museum,V &A museum, Harrods. Good transport links, underground station earls court,local bus service very good value. The hotel had everything we needed,very clean,would book again 😉",9.0,February 2023,"February 25, 2023",Double Room,4,Couple,8
A Real Gem,"The breakfast room is so beautiful and comfortable it is a shame that a cooked breakfast isn't on offer - it would really enhance the visit. Having said that, the continental choice has to be the best I've seen. 👍","This is a real gem. Round the corner from Earls Court tube. Smart, spotlessly clean, great continental breakfast and lovely staff.My room was very swish - small ( I was in a single) but perfectly good for one person.",9.0,February 2023,"February 24, 2023",Deluxe Single Room,2,Solo traveler,8
"Small, chic and modern.",I did not like how small the room was. It was just enough room to walk around the bed.,I liked the Morden furnishing and features which elevated the feel of my stay.,7.0,February 2023,"February 23, 2023",Budget Double Room,2,Solo traveler,8
"Nice area, easy stay, would probably stay again","Only USB sockets by the bed, reception staff weren’t very polite, no hdmi or apps to utilise smart TV","Nice room and bed, fridge space, cleaning staff nice and breakfast staff friendly and helpful",7.0,February 2023,"February 22, 2023",Double Room,2,Couple,8
"Great location, roomy rooms and comfy beds",Nothing- bathrooms are a bit small something to keep in mind.,"Location was amazing! 
Room was lovely and we got an upgrade at check in, really nice modern touch to the room having buttons to control lights next to bed.",9.0,February 2023,"February 17, 2023",Deluxe Double Room,1,Couple,8
Very Good,"Room was small, but it was fine for a one-day stay","Comfy, good location and very clean",8.0,January 2023,"February 16, 2023",Deluxe Single Room,1,Solo traveler,8
Very Good,nothing,"looks really nice, very clean and excellent location - next to the tube",8.0,February 2023,"February 16, 2023",Deluxe Double Room,2,Couple,8
I would recommend this hotel as it boasts cheap prices but with a luxurious touch.,n/a,"Firstly, the layout of this hotel was odd, whereby the reception was separated from the rooms. The hotel and rooms can be found on the same street and are only separated by a few doors up or down from the reception. When entering the reception area, the first thing to notice was the area was very small and could be very crowded especially if multiple people are either booking in or booking out. 

The staff members were quiet and although not rude nor unprofessional, they did appear disinterested. Please also be aware this hotel asks for an further £100 to cover any issues and this amount will be refunded back to you after your stay. 

Myself and my partner had the deluxe double room booked for one night. The room itself was very clean and tidy. The room boasted tea, coffee and water for no extra charge. The bathroom was clean and modern with shower gel and shampoo to use freely. The room also consisted of other items such as a TV, blow dryer, mini fridge, safe, air conditioning etc. The lights for the room were controlled with an electrical pad which could be located in various places in the room such as next to the bed and the door. This was extremely handy, yet so simple! 

The hotel is located roughly 3 minutes away from the closest tube station and provides easy access to the central part of London. 

Overall, I would recommend this hotel as it boasts cheap prices but with a luxurious touch.",8.0,February 2023,"February 16, 2023",Double Room,1,Couple,8
Wonderful,,"Staff, location, room, breakfast",9.0,February 2023,"February 15, 2023",Superior Double Room,4,Solo traveler,8
