Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Exceptional,,"comfy bed, even too comfortable haha, I really liked that window sill where you can sit and watch the views from the large window and very big plus is that I could set the temperature in the room",10.0,February 2024,"February 26, 2024",Small Double Room,3,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Perfect!,,"Perfect hotel, very clean, very good value price for Norway, just to keep in mind that it's not in the center of the city but there is a tram few steps from the hotel",10.0,December 2023,"January 23, 2024",Small Double Room,1,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Exceptional,,"Perfect location, warm and clean room.",10.0,December 2023,"December 30, 2023",Twin Room,5,Family,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Exceptional,,"Beautiful room with all the essentials, great room temperature and easy access to tram, just 3 minutes. The requests we made were instantly handled. Great check in and check out, really easy. Everything was great. Love the big window with the view on the street. Hopefully we will return to bergen and repeat our stay there. Totally vfm.",10.0,December 2023,"December 28, 2023",Small Double Room,3,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Exceptional,,Nice room. Beautiful view from the window.,10.0,December 2023,"December 8, 2023",Small Double Room,1,Family,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Good,Bit expensive,"Location, clean",7.0,May 2022,"May 7, 2022",Family Room,3,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
"DIY, Cheap, Fine",,"It's like a lot of booking.com and airbnb stays, all DIY. So there's nothing novel here.

Checkin fine, (use the top card slot in the front, not the one below it). 

Location fine, you can use the airport train to get to it.

Comfortable, quiet, clean, and modern. And budget.",10.0,July 2023,"July 27, 2023",Single Room,1,Solo traveler,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Wonderful,,I got an upgrade at the last moment & room was big & overlooking the city. Also large bathroom and absolutely comfortable bad. Located 3 minutes from tram station which was very handy to reach city center in 7-10 minutes.  I liked the hotel very much as all basic needs are met and price is great.,9.0,July 2024,"July 24, 2024",Double Room,1,Solo traveler,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Great value for short break in Bergen,"All good, no complaints.","Very good value, clean and comfortable.  Microwave, fridge and kettle available in social dining area. Good location for tram  connection to airport and station.",9.0,April 2024,"May 11, 2024",Small Double Room,1,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Wonderful,,"Good location (easy access to the airport and to the city center by tram every 10 minutes), excellent price quality relation and clean and big room",9.0,March 2024,"March 31, 2024",Small Double Room,2,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Wonderful,,Location was good enough and place was clean,9.0,January 2024,"January 4, 2024",Small Double Room,1,Family,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Wonderful,,"Great location with easy access to the city, very clean, the check in and check out is the fastest I’ve ever used so that’s very handy, beds are really comfy too",9.0,July 2024,"July 17, 2024",Small Double Room,1,Solo traveler,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Wonderful,,"Clean, and comfortable.  I like the share kitchen and laundry. Close to public transportation.",9.0,May 2024,"May 20, 2024",Double Room,2,Solo traveler,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Awesome stay,,"The hotel is located very near to the city center and tram stop station. There are few convenience store nearby too. The hotel is clean, the view in my window was nice.",9.0,April 2024,"May 12, 2024",Small Double Room,3,Solo traveler,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Would come back!,"Children playing, running and screaming in the corridor at night.","Self checkin and checkout, modern rooms, supermarket around the corner.",8.0,March 2024,"March 31, 2024",Twin Room,3,Family,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Convenient if renting a car,,Convenient location if you’re picking up or returning a rental car to Avis/budget between heading to the airport. Light rail stop is a 2 minute walk to get to the airport. Rooms are clean and well priced.,8.0,November 2023,"November 28, 2023",Double Room,1,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
"Recommended, best value for price!",,"Booked 2 times for different dates, got upgraded for the first booking, thanks again! More room for 2, the view was amazing, good beds, good mood.
The second booking I chose the biggest room and it was even better !",9.0,June 2024,"June 26, 2024",Junior Suite,1,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Wonderful,,"Super good place in terms of price-to-value. It's modern, clean, close to the city center and the tram station, easily accessible from the airport.

If you need, you can find a kitchen with coffee and a microwave on the first floor, as well as a supermarket nearby. The room had a pretty good view from the windows.",9.0,July 2024,"July 30, 2024",Small Double Room,1,Couple,8.4,1,0,0,0,0,0,0,0,1,0,0.0011051894063978844
Kind of dissapointed with the place altogether,"The room was a bit small, the Bed was too soft. A huge problem was that there was some weird pollicy that we weren't actually informed about in advance: they don't clean your room at all, not even throw the trash out for the entirety of the stay, even if it is for 4 nights as it was in our case. Also the towels aren't changed for the whole stay unless you actually go to ask for not wet ones. That whole thing is pretty awful and to be honest kind of rediculous. They explain the lack of tv and fridge in the room with the good price, but the lack of basic room cleaning is unexcusable with that price, it's okay, but not really that good. Also the Hotel is kind of far from the center : more than 30 minutes on foot from Bryggen.",The Wi fi was good. The check in process was also convenient. The room was pretty clean and our room had a decent view.,5.0,May 2024,"May 6, 2024",Small Double Room,4,Couple,8.4,1,1,0,1,0,0,0,0,1,1,0.0010966273180179173
Basic but comfortable,"Rooms are small
25min walk out of town (but public transport close by)
We ran out of toilet paper which was in one of those locked cases which made it hard to see (as it was black) when we visited the host no one was there (we went in the afternoon) several other guests were also waiting for the host. We waited a while and then had to just get the paper towels in the kitchen as we didn’t want to wait any longer. We stayed in other apartment hotels in Norway and they had a utilities storage locker which had extra essentials which you used the room code to open, this might be a good option for guest to grab so no need to find the host.","Clean
Quiet location
Easy check in and check out",7.0,June 2024,"June 11, 2024",Small Double Room,3,Couple,8.4,1,1,0,1,0,0,0,0,1,1,0.0010966273180179173
Book elsewhere,"5 min after booking I realised that I booked the wrong CitiBox (the other is closer to the center). Informed Booking.com about it, got this onfo: ""We approached Citybox Bergen Danmarksplass on your behalf to request the cancellation of your reservation. We are sorry to report that the accommodation is unable to make an exception in this case, and you will be charged the entire cancellation fee"". 5 minutes and they couldn't make an exception... The room was extremely tiny, and it was supposed to be a double room - I don't recommend it for two people. There was hardly any room for my two large suitcases.","Proximity tto the tram (bybane) stop. The roomed seemed clean, the bed was comfortable.",4.0,October 2022,"October 7, 2022",Small Double Room,1,Solo traveler,8.4,1,1,0,0,0,0,0,0,1,1,0.0010956846421970017
"Nice room, convenient locations","The only slight issue we had was that a staff member entered our room without knocking. Granted, it was quite late (12:50-ish), but we had been told we could stay until 1pm. Also, from my understanding, staff should always knock!","Our room was clean and surprisingly spacious. The location was great—the tram stop was just around the corner and then it was a few minutes by tram from the Old Town, but we also had everything we needed (pharmacy, supermarket, coffee shop next to the hotel).",7.0,May 2023,"May 16, 2023",Double Room,1,Couple,8.4,1,1,1,0,0,1,0,0,1,0,0.001093232048165397
Wonderful,Self service check in although we found an office & checked in with a receptionist. As older travelers this process can be quite daunting. No TV in rooms but not too bothered about that,"Spacious room, very clean. Dinning/rest room with kettle toaster & microwave. Most people bought food in the nearby supermarket & cooked & ate there. Paper cups & plates, wooden cutlery supplied 
There is also a laundry room",9.0,August 2024,"August 7, 2024",Family Room,1,Couple,8.4,1,1,1,0,0,1,1,0,1,0,0.0010931068031616597
Exceptional,,"Excellent location near the central stations. Very well maintained, spacious rooms. Easy check in and check out. 100% value for money. Staff is very helpful, I had forgotten my gold ring in the room, but the hotel management called back to return it by courier.",10.0,April 2022,"May 1, 2022",Double Room,1,Family,8.4,1,0,1,0,1,0,0,0,1,0,0.0010856316497415259
Exceptional,,The rooms are very spacious and clean. I really enjoyed the space downstairs where you can simply chill. The people at the hotel are very kind and helpful. You can leave your luggage in the hotel if you have a late flight or trip. The distance from and to the airport is good and there is public transport.,10.0,February 2024,"February 29, 2024",Small Double Room,1,Couple,8.4,1,0,1,0,1,0,0,0,1,0,0.0010856316497415259
Exceptional,,"very comfortable new room and facilities. Staff very friendly and helpful. we book one night and stayed 3. It’s a little outside the center, about 20min walking, or 5mins tram. The walk is really nice.",10.0,September 2022,"September 9, 2022",Double Room,1,Couple,8.4,1,0,1,0,1,0,0,0,1,0,0.0010856316497415259
Fabulous experience,None.,Super friendly staff. The hotel’s location is good to take a tram to the city center and the airport. The facilities in the room are also very nice. I definitely will stay here when I visit Bergen next time.,10.0,April 2022,"April 25, 2022",Double Room,1,Group,8.4,1,0,1,0,1,0,0,0,1,0,0.0010856316497415259
Fair,,"Location is little far from station , we generally have to walk from station to save money. otherwise you can catch bus/tram to reach there.staffs are very nice , room facilities are need to increase like TV,Wifi Speed,some welcome tea/coffee kits,Water bottle etc.",5.0,May 2024,"May 31, 2024",Twin Room,1,Couple,8.4,1,0,1,0,1,0,0,0,1,0,0.0010856316497415259
Perfect,Nothing,"Very good experience. The location is very good. You can get there just across the road after getting off the light train. The room is large enough, clean and quiet at night. The staff is very good. We arrived at 12 o'clock and the room was ready, so they checked us in early. You can also store your luggage after check-out, which is free. The WiFi in the room is fast.",10.0,August 2024,"August 6, 2024",Double Room,1,Couple,8.4,1,0,1,0,1,0,0,0,1,0,0.0010856316497415259
"Comfortable stay, nice staff, great shower!",I really had no complaints about the hotel other than I would have liked it to be closer to downtown but that is such a minor note!,"Good staff, good facilities. My room had a good view overlooking the pedestrian street below and was bigger than my CityBox Oslo room. The laundry facilities worked well and the staff were very helpful and accommodating.",9.0,February 2023,"March 3, 2023",Single Room,3,Solo traveler,8.4,1,0,1,0,1,0,0,0,1,0,0.0010856316497415259
2 nights in Bergen,,"Good location. Cozy, clean room. Very friendly staff.",10.0,September 2023,"September 26, 2023",Small Double Room,2,Couple,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Exceptional,,"Ease of check-in, comfortable rooms, fantastic central location and friendly and helpful staff. Great Value for Money too.",10.0,June 2022,"August 12, 2022",Small Double Room,2,Solo traveler,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Amazingly good value in Bergen,,"Very friendly staff facilitated early check in when we were only asking for luggage storage. Clean, warm and large room with a view towards the city. Good amenities and felt really safe and comfortable. Just a few minute's walk from the tram station.",10.0,March 2022,"March 5, 2022",Double Room,1,Couple,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
"could not fault anything, ideal to me, maybe average to Norwegian standards","nothing, but the offered discounts are only useful if you are Norwegian, or a local resident. I cannot return to Bergen within three months, I wish. And even if I was that lucky, I might want to go to other parts of Norway on my next visit.",I absolutely loved my stay. They assigned me a room on the 5th floor so I could enjoy the views. How could I not resist the cozy window couch for some chillaxing? Everyone was very nice and helpful to me.,10.0,October 2022,"December 24, 2022",Single Room,2,Solo traveler,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Comfortable,,"I booked a private room with private bathroom and it met the expectations. It was very clean, warm and the view was great. Also, the location is very convenient if you want to tour around the city. Just 10 min away from the center of Bergen, taking the light rail. The staff is very friendly and answer to all my queries very politely.",10.0,November 2023,"November 25, 2023",Small Double Room,3,Solo traveler,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Exceptional,,"Citybox Bergen is one of our favorite hotels. It's conveniently located near the train and bus station. The hotel is clean and comfortable, and the staff-less check-in and checkout process is seamless. We will definitely be coming back!",10.0,July 2024,"July 9, 2024",Small Double Room,2,Couple,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Great place in an excellent location,Nothing.,"Everything was very clean. The room was exactly as in the pics. Check in and check out were easy, as well as the use of the laundry service. 
The location is great, well connect to the city center and main places to visit.",10.0,April 2024,"April 7, 2024",Small Double Room,2,Couple,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Exceptional,Nothing to complain about,"Perfect location, nice size of the room, friendly service, coffee and kettle in reception area",10.0,May 2024,"May 24, 2024",Double Room,3,Family,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
One of the best visitting Europe.,Nothing.,"Excellent location by just less than 5 mins walk from train station. Check in/out processes are so easy come and go. Staffs are so kind, assisted all requests with smile. Room is perfect, worth the value.",10.0,August 2023,"August 28, 2023",Small Double Room,1,Group,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Wonderful,,"Simple check-in process. Friendly staff. Very convenient, modern (and mostly quite) rooms. Located close to the tram that goes to the main train station and to the airport. There's also a supermarket and a nice coffee shop nearby.",9.0,August 2023,"August 15, 2023",Small Double Room,1,Solo traveler,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Super nice hotel in good location,,Very good location. Hotel and room was clean and comfortable and modern. Bed was comfortable. Bathroom was clean. We needed help from staff and they were super helpful and nice.,10.0,June 2024,"June 12, 2024",Small Double Room,3,Couple,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Exceptional,Nothing-no issues whatsoever,"Clean, modern hotel. Self service check in system was quick and easy. Room was perfect for my requirements. All staff I interacted with were friendly and helpful. Location good-5/6 tram stops away from city centre and about 30mins to the airport.",10.0,August 2024,"August 16, 2024",Small Double Room,2,Solo traveler,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
good stay,,"good location 
clean
friendly staff",8.0,June 2023,"June 17, 2023",Single Room,3,Solo traveler,8.4,1,0,0,0,1,0,0,0,1,0,0.0010819471355799609
Exceptional,,"Clean and spacious room, nice location. We're definitely coming back.",10.0,January 2024,"January 28, 2024",Double Room,1,Couple,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Enjoy Bergen,,"- Easy check in
- Clean rooms
- Good location
- Fair price
- Good Wifi
- Got all you need",8.0,April 2023,"April 18, 2023",Small Double Room,1,Couple,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Really good stay. 100% would stay here again when visiting Bergen.,,"Great location, close to the tram access from the airport and supermarket. clean and spacious rooms.",9.0,April 2023,"April 14, 2023",Small Double Room,4,Solo traveler,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Wonderful,,"Close to the city center by tram No 1. Same tram goes in the other direction to the airport. Size of the room and available facilities are adequate for short stay. No problems with check in/out machines. Towels are provided by the hotel, bathroom is equipped with liquid soap dispencers.",9.0,August 2023,"September 4, 2023",Single Room,3,Solo traveler,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Very good experience,,"Comfy beds, clean, spacious room 
Very good location both to the center and train station
Very easy to check-in and checkout with free storage after checkout 
Very good WiFi connection",8.0,May 2024,"June 18, 2024",Small Double Room,1,Couple,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Wonderful,,location is out of city center but very near to public transport which will take your here in ~10 mins. hotel itself is excellent - very clean and spacious.,9.0,August 2022,"September 26, 2022",Single Room,2,Solo traveler,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Great choice in Bergen,Slightly weak soundproofing (by the doors).,"Perfect location (2 minutes walk from the tram 1 and there is also a supermarket nearby). Room was comfortable and practical. There were a lot of facilities in the lobby (coffecorner, mini-kitchen with microwave and kettle, wooden cutleries, TV, computer with printer). You have the possibility to rent umbrellas and power banks too. Self check-in and check-out is super fast on the kiosks.",10.0,August 2024,"August 16, 2024",Small Double Room,3,Family,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Great choice for a day trip,,"It’s like a hostel for grown ups with private rooms and bathrooms and a common area with a TV and facilities for having a small meal. Checking in and out is very easy and convenient. Great choice, would recommend for a short stay.",9.0,August 2023,"September 1, 2023",Small Double Room,1,Couple,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Good,"I'm all for smart solutions, but the check-in process was a bit annoying. You have to use a terminal and they were very difficult to press the touchscreen buttons on so we stood there for ages with our heavy backpacks and many layers on. We had been switched from another hotel as that was not ready, which is fine but the whole check-in was based on a booking number and we didn't get sent a new one so that didn't work either. There is a button to call for assistance and they helped us and we got there in the end, but it just all seemed way more difficult and uncomfortable than needed.","We stayed in Citybox Bergen as Denmarksplass was not ready and we got switched. The room was clean, the bed was comfy. There is a microwave in the lobby. Very good location. No issues after check-in.",7.0,February 2022,"February 23, 2022",Small Double Room,1,Family,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Exceptional,,"Good location, easy check-in, easy heating control in the room, nice lobby.",10.0,May 2022,"May 13, 2022",Single Room,1,Solo traveler,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
"Close to city centre and transport, a good place for a night or two",Perhaps TV but internet streaming possible over fast internet connection,Good location and kitchen facility. Very clean and modern.,8.0,June 2022,"June 18, 2022",Small Double Room,2,Couple,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Great option for one or a few nights in Bergen,"nothing, it was all good","The room was quiet, spotlessly clean, comfy bed and all the necessary to chill without any disturbances.
Lovely lounge room and a nice lady is available to help if there is any question or inconvenience.
The location is not central but only a 20-minute walk to the city centre or a 5-minute ride by the tram (about 35 minutes to the airport).",10.0,September 2022,"September 19, 2022",Single Room,1,Solo traveler,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Wonderful,,"We were upgraded on checkin. Nice clean room and good location, excellent value. Access to laundry facilities was a much appreciated amenity.",9.0,May 2024,"May 9, 2024",Small Double Room,2,Couple,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Exceptional,,We had a great spacious room. There are seagulls outside and it was fun to watch them. The check in and checkout process is easy. There are bus stations with direct bus connections to the city center.,10.0,July 2023,"July 22, 2023",Double Room,1,Family,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Wonderful,,"Nothing to complain about. Nice clean room with a comfortable bed. The location was easy to reach, check in was quick and easy and I liked it that they have a fridge and a microwave in the lobby. Would book again.",9.0,July 2024,"July 26, 2024",Small Double Room,3,Solo traveler,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Very relaxing stay close to Bergen city center,Quite expensive,"Very comfy beds, small but very nice room (especially the seats on the window sill), good location (just 10 minutes walk to the city center, very close to supermarkets), great common space with microwave, water kettle and free coffee!",8.0,August 2022,"September 2, 2022",Small Double Room,2,Couple,8.4,1,0,1,0,0,0,0,0,1,0,0.0010777146737552417
Exceptional,,"The check in and check out experience was easy and automated. Luggage storage upon checkout was also self-service and easy to handle. The lounge/pantry downstairs was pleasant and nice to sit at, and there was a microwave/utensils/plates/fridge for communal use. The restaurant below the hotel was also convenient, and one of the servers went out of his way to place a dinner order for me when I checked in at night even though the kitchen had just closed.",10.0,August 2024,"August 13, 2024",Small Double Room,2,Solo traveler,8.4,1,0,1,0,1,0,1,0,1,0,0.001076524715960512
Very Nice,"Aside from being a little further than the centre than we originally thought, everything was great!","Beautiful view from the room, nice and spacious. Shower was nice and big as well. Staff were lovely, there’s a shared kitchen space and fridge which was brilliant. Location is quite good, but of a walk from the center but there’s plenty of shops and restaurants nearby.",10.0,April 2022,"April 9, 2022",Small Double Room,2,Couple,8.4,1,0,1,0,1,0,1,0,1,0,0.001076524715960512
Handy for airport and city - a good base,Nothing - would stay again,"Location was handy for the tram to and from the centre and airport, although downtown has its own eateries, saunas etc. The restaurant in/under the hotel was nice. The left luggage was easy to use. There were other nice facilities like coffee making, sitting area that we didn't use. The room was nice, modern bathroom, good curtains. Friendly, helpful staff if required although it's mostly a self check-in/out using computer screens",10.0,June 2024,"August 17, 2024",Double Room,1,Group,8.4,1,0,1,0,1,0,1,0,1,0,0.001076524715960512
Wonderful,"Anyone could come into the shared area from the streets, one guy came in a charged his phone while we were having tea. Our good was misplaced in the communal fridge (which was marked with names, room and dates) which is open to anyone who can get into that main area and the microwave timer didn't work.",Nice views from the room we had. Check in was easy and there is a laundromat in the hotel. The down stairs restraunt was handy for when we could be bothered going out and there is a couple of close by super markets.,9.0,August 2023,"September 17, 2023",Small Double Room,4,Couple,8.4,1,1,0,0,0,1,0,0,1,0,0.0010756789003692848
Modern hotel operated in the modern way,"Lack of obvious hotel staff on site, check in is via a machine. No plug in the bathroom sink, no shower gel in the dispenser. Both discovered at such a time as having to use the ""electronic"" concierge was impractical.  Clothes storage in the room was hidden behind the curtain, it was only in the morning that I found it when I drew the curtain back.",Conveniently located close to a tram stop on the route between the airport and the city. A reasonable room price for Bergen.,6.0,August 2022,"September 4, 2022",Small Double Room,1,Solo traveler,8.4,1,1,0,0,0,1,0,0,1,0,0.0010756789003692848
Optimal location to visit the city,"Citibox is actually a basic hotel, what its name says. Maybe we've expected a bit more. No TV in the room, no safe, no teapot and no refrigerator. Instead of it you have a proxy kitchen on the ground floor and it can be pretty full sometimes. There you find a microwave, teapot, shared fridge etc. There are lockers and baggage room for additional cost. The mattress on the bed is soft and comfy but the pillows are hard, it should be matched together. We stayed here 4 nights and didn't get even one room service, your room get full of waste quite fast, this is the reason for overall score reduction. The breakfast is really poor, not worth the price one pay, don't take it. Kind of bad idea to activate the elevator with the room card if you're carrying a coffee or a hot teacup from the kitchenette.","The hotel is almost new and modern. The self-check-in desk worked fine for us, and we liked it. The light rail stop is behind the corner and it’s easy to reach the city. You have two supermarkets around, a bakery and a fast food local. There's also a restaurant inside the hotel sharing the ground floor, where you can order your breakfast etc. The room was nice, especially the sitting area on the window.",8.0,August 2023,"August 14, 2023",Double Room,4,Family,8.4,1,1,0,1,0,1,1,1,1,0,0.001067425695664843
Wonderful,No free parking.,"Good location, nice room. Easy self check in.",9.0,February 2023,"April 5, 2023",Double Room,2,Family,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
convenient stay!,no closets or space to put items. was traveling with family so it felt a little crammed.,clean and convenient to everything,10.0,May 2022,"May 28, 2022",Twin Room,4,Family,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
Fair,"Quality of towels, soap, barely any space, floors were hard, painting was badly located, we bumped into it a couple of times, it was also a depressing image","Value, location, cleanliness",5.0,July 2022,"July 10, 2022",Small Double Room,2,Couple,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
Very Good,There was minimal space to open suitcases,Clean and in a good location,8.0,October 2023,"October 28, 2023",Small Double Room,2,Couple,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
"Cozy, nice, comfortable bed and relaxed atmosphere.",No free parking available at the property.,Extremely comfortable. Super clean. Nice view. Nearby store.,10.0,January 2023,"January 17, 2023",Double Room,1,Group,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
"Amazing value for money, gorgeous luxury feel!",No free parking,"Amazing location, really comfy beds, rooms perfectly kitted out, really nice",10.0,September 2023,"September 4, 2023",Small Double Room,1,Group,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
Wonderful,There is no parking at the hotel and the closest one is a bit far walking and pricy.,"Good location and although the room was small, it was very comfortable and clean. We would definitely stay there again.",9.0,July 2023,"July 11, 2023",Small Double Room,1,Couple,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
Just great!,Limited communal space,"Comfortable room,  great location",10.0,October 2023,"October 11, 2023",Small Double Room,3,Solo traveler,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
Good value and accessible,"There is traffic noise from outside, but I always travel with ear plugs.
Anyone driving should be aware that there isn't parking onsite (we were aware and it didn't cause us any problem)","Access to shared kitchen including fridge was handy. Location near light rail station made getting here from the airport super easy. The location was also good for collecting the rental car. There are supermarkets close by. The room was comfortable, the bed was comfortable. The city centre isn't close but is easy to walk to.",9.0,April 2023,"April 30, 2023",Small Double Room,1,Couple,8.4,1,0,0,1,0,0,0,0,1,0,0.0010589974458905167
A very nice stay in Bergen,"The small room was really tiny, there was nearly no space to store our clothes and other things, so it is suitable mostly for short stays. There is a ""kitchen"" space, but there is only a microwave and a fridge there, all the dishes/cutlery are disposable (not very environmentally-friendly, so better take your own if you care), there was a drinks vending machine that wasn't working.","Generally, the hotel is a good option - it is modern, clean and quite comfortable. The bed was comfortable and the room was warm. The location is great, just by the city train stop, that goes directly to the centre and to the airport; it is also a great starting point for mountain trips and to all interesting places in the south of Bergen.",8.0,May 2023,"May 8, 2023",Small Double Room,4,Couple,8.4,1,1,0,1,0,1,0,1,1,0,0.0010587245407437454
Very Good,"Our room was double-booked when we arrived. We booked it almost two months prior. We got a better room but had to wait. The hotel is managed in a very lean way. There's a self-check-in machine, a snack machine in the lobby, no breakfast like usually in a hotel, etc... but that's why the price tag is attractive.

So I guess the understaffing showed in our case with the double booking of the room. Luckily there was another one available. If not, this would have really been more than annoying.","Good price, good connection to public transport, modern room",8.0,June 2022,"June 26, 2022",Small Double Room,2,Couple,8.4,1,1,0,1,0,1,0,1,1,0,0.0010587245407437454
Exceptional,,The size of the bathroom was large with  great size shower. Close location to tram for city(3 stops) and airport (45mins) great restaurant and breakfast  but more importantly very helpful and considerate staff Thanks,10.0,June 2023,"June 2, 2023",Small Double Room,2,Solo traveler,8.4,1,0,0,0,1,0,1,0,1,0,0.0010569993543470852
Very Good,,Food in the restaurant was high quality and the staff were friendly and helpful. Room clean and comfortable. Short tram ride from the city centre makes for a good location.,8.0,April 2022,"April 17, 2022",Small Double Room,3,Solo traveler,8.4,1,0,0,0,1,0,1,0,1,0,0.001056999354347085
Great stay if you don't mind the distance from the city center,"There isn't any parking sadly, and the hotel is far from the city center.","Great rooms, easy check-in without any need for staff assistance and a communal kitchen in the lobby. There was also a large supermarket close by and public transport.",9.0,October 2023,"October 30, 2023",Small Double Room,1,Family,8.4,1,0,1,1,1,0,0,0,1,1,0.0010563708305543467
LOVED IT. Will stay here again.,I used the microwave once and it was filthy with caked in food.,"The location was a good balance from the airport and the town centre. It was a 4 minute walk to the light rail station and the town centre on the light rail was only 8 minutes away, airport about 35 minutes. 

The room was very clean and spacious. 
The staff were friendly and helpful. 

I also like the contactless check in and check out process.",8.0,April 2023,"April 10, 2023",Double Room,3,Solo traveler,8.4,1,0,1,0,1,0,0,1,1,0,0.0010533605426161189
Exceptional,,Style and view from the window. Rooms are spacious and clean.. Area for the luggage. Restaurant down,10.0,October 2023,"October 22, 2023",Small Double Room,2,Couple,8.4,1,0,1,0,0,0,1,0,1,0,0.0010533342225605364
"Next time in Bergen, I’ll definitely stay in Citybox again :)",Nothing :),"The style of the interior
Spacious room
Comfort
Cleanliness
Nice common space with small kitchen, fridge, sofas and chairs, tv and books
Hotel bar - JAJA restaurant
Location -  the city centre, Ulriken trails etc quickly and easily accessible
Grocery store, city bikes, electric scooters, public transport next to the hotel",10.0,July 2023,"July 10, 2023",Small Double Room,4,Solo traveler,8.4,1,0,1,0,0,0,1,0,1,0,0.0010533342225605364
Fantastic relaxing stay,Nothing,"Citybox bergen was a great stay! 

The room was clean and tidy, the bed was comfy and the bathroom was clean, modern and had a great rainfall shower. 

The common areas were modern with a nice JAJA restaurant and lounge area.

And the location was great, not slap bang in the centre of Bergen but easily accessible by the bybanen, rented bikes or escooters.",10.0,September 2023,"September 10, 2023",Small Double Room,1,Couple,8.4,1,0,1,0,0,0,1,0,1,0,0.0010533342225605364
