Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Lovely people,The carpets in the bedroom were not up to par with the brand almost plastic fabric used,"Great location , great facilities . Staff were wonderful",7.0,April 2024,"April 3, 2024",Deluxe Twin,1,Group,9,0,1,1,0,1,0,0,0,1,0,0.00041201231328030297
fabulous hotel in a perfectly central location with great staff where literally nothing was too much trouble.,room was a bit cold (but we didn’t tell the hotel so would have probably been sorted quickly) and would have like some English speaking channels on the TV,"location, staff and 360 bar.",10.0,March 2023,"March 19, 2023",Deluxe King Room,3,Couple,9,0,1,1,0,1,0,0,0,1,0,0.0004120123132803029
Riu an excellent experience,The restroom needs more ventilation,"The location the360 bar 
The staff was very polite and respectful 
Overall an excellent experience",10.0,July 2024,"July 25, 2024",Deluxe Superior King Room with Terrace,4,Couple,9,0,1,1,0,1,0,0,0,1,0,0.0004120123132803029
Very peaceful stay,I missed the lack of slippers in the room,"the view, the character of the whole building, the service was very good.",9.0,November 2023,"November 10, 2023",Deluxe King Room,3,Couple,9,0,1,1,0,1,0,0,0,1,0,0.0004120123132803029
Great tourist location,Minor maintenance issues in the room; wardrobe doors quite stiff and toilet buttons not properly affixed. Room did smell a little of smoke when left un-ventilated for long periods of time.,"Location, staff and views are fantastic. Guests get free access to sky bar and rooftop which provide great city wide views. Right on top of a metro station allows for easy access across the city for all things not within easy walking distance. All staff were incredibly friendly and helpful, never had an issue trying to communicate despite speaking very limited spanish.",9.0,November 2022,"November 16, 2022",Deluxe King Room with Terrace,3,Couple,9,0,1,1,0,1,0,0,0,1,0,0.0004120123132803029
What a view!,"The pool was not open. It stated this was due to COVID, but not entirely sure that at a point where all is open to tourists etc, whether this was still necessary. One of the main reasons I picked the hotel was because it had a pool. The view from our room was a brick wall, which was a bit disappointing, but someone has to have that view I guess. A small (probably very british)complaint, there was no milk for the breakfast tea!",The Sky Bar was excellent; the staff were super friendly and helpful; the room was clean and comfy; the location was perfect.,8.0,April 2022,"April 8, 2022",Deluxe King Room,2,Couple,9,1,1,1,0,1,0,0,1,1,1,0.00041158627832000514
An excellent stay,"The room was at the back, with no view at all.","The location was excellent, near to everything.  The breakfast was very good and rich. The staff was kind and friendly. The roof garden view was breath-taking and absolutely unique !!!",9.0,March 2024,"March 19, 2024",Deluxe Superior King Room,4,Family,9,0,1,0,0,1,0,1,0,1,1,0.0004113833108579277
Madrid Autumn City Break,"We booked 2 Deluxe King Rooms and were given 2 Accessible Rooms. Although the rooms both have extra large king beds, the bathrooms did not have baths and because they were accessible rooms the vanity units were not alongside the sink, this was quite inconvenient! Plus we were not advised that we were getting these rooms when we checked in. Something I would definitely check before returning.","Excellent location.
Breakfast was fabulous with unbelievable choice.
Staff very friendly, helpful and polite.
Definitely would stay again.",10.0,October 2022,"October 24, 2022",Deluxe King Room,4,Family,9,0,1,0,0,1,0,1,0,1,1,0.0004113833108579277
It was a frustraded experience,"breakfast: at 7 am a lot of people waitin for the breakfast, very crowded. There are options but if you want a cake, there isn't, if you want a cookies, there aren't cookies, the food repeat a lot.

room: doble room in a small space, impossible to open my lugages. The bathroom very small for two people mantain your things for 5 days.

Elevators: fullllllll, long time waiting , a disaster, I needed time to arrive in the reception

Service: men in the recetion aren't polite , when you arrive they asked : where are you coming ? I 'm here , I `m in the hotel, and after my answer, ok. But there are a lot of people go in and go out in the hotel, dificult to control.

I waited to arrive in the room and find a chocolate, confortable shoes or something "" tender"" for the guests but no. Riu is very famous, I was frustrade. I travel every week and stayed in many simple hotel much better than Riu.",Location and the facility of the restaurant in the same buiding,4.0,April 2024,"April 28, 2024",Deluxe Twin,4,Group,9,0,1,1,1,0,1,1,1,1,0,0.0004104946221226566
Could have been so much better!,"Some of the staff were unpleasant and rude, which unfortunately left our group feeling very disappointed with our stay. Housekeeping were lovely, always greeted you with a smile, as were the staff in the restaurant for breakfast along with the porters storing the luggage. They were probably the nicest. 
Unfortunately the bar manager in the Sky Bar, some of the bar staff and the manager in the lobby bar were vile and rude. In the Sky Bar, she stood staring at us until we had finished our drinks, despite it being another 30 minutes until the bar closed. In my opinion we were having a great time, giggling and chatting, but not being obnoxious so the response was ridiculous. When we left she then appeared at the lifts and waited until we got in. I’m not sure what she thought we were going to do. We are a group of women in our 40s! 
The following day on departure we sat in the lobby bar with a few drinks and snacks from the bar. My friend grabbed a bag of crisps out of her bag to eat and the manager shouted no and pointed! A simple oh sorry you can’t eat your own food in here would have been sufficient. Being spoken to like naughty children was not the parting memory we wanted! 
I wouldn’t stay here again, which is a real shame as as the hotel is lovely but the staff need some training in manners and attitude.","The location was fantastic and the faculties were great, such as the pool, rooftop bar and restaurant (breakfast)",5.0,June 2023,"July 8, 2023",Deluxe Twin,2,Group,9,0,1,1,1,0,1,1,1,1,0,0.0004104946221226566
Great place to stay in Madrid with lots to do.,The lobby bartender was a bit cold. Not very friendly.,"Friendly staff, lively rooftop and great location. Greta breakfast as well.",10.0,August 2023,"September 4, 2023",Deluxe King Room,3,Couple,9,0,0,0,1,1,1,1,0,1,0,0.00041014597728221663
We had a great time on our stay. It is an elegant and well kept hotel. Staff is very nice.,The Skybar gets crowded with non guests so there is sometimes no tables available for paying guests. Staff of the Skybar didn't offered alternatives.,The property is elegant and well kept. Staff was very helpful and nice. Breakfast buffet was fantastic. Overall we had a great time on our stay. Location is good. Close to many major Madrid attractions and shops.,9.0,November 2023,"November 6, 2023",Deluxe King Room,3,Couple,9,0,0,0,1,1,1,1,0,1,0,0.00041014597728221663
Exceptional,Room service was ok. Can improved,"Excellent rooms
Great breakfast 
Clean
Nice location",10.0,January 2023,"February 2, 2023",Deluxe Superior King Room,2,Group,9,1,1,0,0,0,1,1,1,1,0,0.0004099001981216901
Pleasant,"Some few cases excluded, this hotel has a serious problem with staff: they really struggle with English (unacceptable in a city like Madrid and in a structure like this one) and there has been some episodes really unacceptable. We booked 4 rooms, when we arrive in the morning they told us that just one room was ready (totally fine). We decided to go to the rooftop to meet other 2 people who where in Madrid but non staying with us. There can be just one guest per room, the other guy needed to pay to access the rooftop even if we told them that we were waiting for other 3 rooms (already completely payed btw). Next evening we went back there with the same 2 people (and with 4 rooms), they unpolitely told us we cannot go up, we argue and just after our resistance an other guy arrived and let us enter. When we reached the bar they told us no table service was done, we ordered to drink anyway and got our beverages to our table one by one (meanwhile at least 5 waitresses were placidly looking at us), then after 10 minutes one of them came to tell that we had 20 minutes to finish because they were closing.
UNACCEPTABLE","Great position, just outside the metro station in the city centre
Clean rooms and great breakfast
The rooftop is a real gem, it offers a great view of the city from the top",6.0,June 2024,"June 9, 2024",Deluxe King Room,2,Family,9,1,1,0,0,0,1,1,1,1,0,0.00040990019812169005
Excellent stay overlooking Madrid!,The bathroom needs better ventilation.,Rooftop bar and pool. Spacious and luxurious rooms with sleek bathroom. Excellent breakfast. Professional staff,9.0,August 2023,"August 20, 2023",Deluxe King Room with View,1,Couple,9,1,1,1,0,1,0,1,0,0,0,0.00040854517023742915
"Highly recommend this hotel! Hotel is centric, roof top gives you the best view of the city.","Beds were on the stiff side, and because of the amount of people staying at the hotel, my room had separate beds, instead of the king size I reserved.",I loved the roof top and friendly service. Hotel staff is the best I’ve seen in a good while. Rooms were clean and spacious. Access to the city was superb!! The breakfast was excellent for the price.,10.0,October 2021,"October 25, 2021",Deluxe King Room,2,Couple,9,1,1,1,0,1,0,1,0,0,0,0.00040854517023742904
Good,"Staff at check in and security staff, as well as restaurant managers, were a little unfriendly. Sky bar is pricy but that's what you'd expect for a central Madrid rooftop bar.",Very nice room in a great hotel with incredible views. Kept clean by lovely housekeeping staff. Location is great close to a metro station with the 'Gran Via' and major plazas a short walk away. Easy access to a terrace pool and rooftop bar.,7.0,June 2022,"June 16, 2022",Deluxe King Room,5,Couple,9,1,0,1,0,1,1,0,1,1,0,0.0004084382843803029
Great first visit to wonderful Madrid!,drinks were really expansive and in the roof top - service was very very slow and chaotic,"location was excellent, staff all very friendly and professional. All facilities immaculately clean also.",9.0,June 2022,"August 16, 2022",Deluxe King Room,4,Couple,9,1,0,1,0,1,1,0,1,1,0,0.00040843828438030284
"Really good hotel , remember it’s a big place , use the safe (!) and location is perfect .","1.Breakfast  food is great but it’s so busy it’s like being at a football stadium trying to get into the ground . Great if you like that but was too busy for us .
2.Hotel is big - so felt a bit impersonal but nothing wrong with that .
3. We aren’t disabled but we’re given a disabled room . The toilet flush didn’t reach the front of the bowl so didn’t remove any debris which is a bit of a design flaw.
4. Finally and most annoyingly ( we did ring and mention this) we forgot to put a bag of change which we use for tips for the staff in the safe and this was removed on the second to last day we were there . So suggest using safe is a good idea !","Location is ideal near the Palace Cathedral and shops . Metro is just outside .
Sky bar is great for drinks and food and amazing views of city .",6.0,February 2023,"February 19, 2023",Deluxe King Room,4,Couple,9,0,1,1,0,0,1,1,1,1,0,0.0004083887393856006
"i would definitely recommend the hotel for the location, the facilities and the attention of the staff",- what i would improve is the variety at the vegetable/ salads stand at breakfast,"- location is perfect and the hotel is impressive 
- the panoramic view is breathtaking 
- the bed is comfortable 
- what we had for breakfast was always very tasty
- the fastest check out from my entire experience",10.0,May 2022,"May 29, 2022",Deluxe King Room,2,Family,9,1,0,0,0,0,0,1,1,1,0,0.0004083443533613167
very pleasant,"the breakfast is good, but there are many other guests which makes it not a relaxed breakfast.","Great view on the 23th floor, comfortable room and bed, quiet, close to the metro, very central you can reach most places by walking, v good breakfast",9.0,February 2023,"February 26, 2023",Deluxe King Room with View,3,Couple,9,1,0,0,0,0,0,1,1,1,0,0.0004083443533613167
Wonderful,- too big: it was noticeable in the mornings with too many people in the restaurant for breakfast,"- comfortable bed
- good location
- good breakfast",9.0,November 2021,"December 4, 2021",Deluxe King Room,2,Couple,9,1,0,0,0,0,0,1,1,1,0,0.0004083443533613167
"Great stay, recommended!","Coffee we had during breakfast might not be the very best we ever drunk, but this is just a minor detail.","My friends and I enjoyed our stay. Rooms were clean, beds comfy and breakfast was delicious with a variety of options. Guests have also access to the roof top terrace where you can enjoy a great view on the city. Great location too, right outside the Metro and few minutes from Malasana area.",9.0,March 2022,"April 1, 2022",Deluxe Twin,3,Group,9,1,0,0,0,0,0,1,1,1,0,0.0004083443533613167
"Good hotel, perfect location..",.Just the lifts at breakfast.,"!.. very good...Enjoyed the hotel albeit a short stay.  Comfortable room, very clean with exceptional bathroom, great location for our theatre trip.
The only downside was getting a lift after breakfast. Lots of people waiting for lifts which had an electronic queuing system which really struggled with the volume, other than that.",9.0,October 2022,"October 22, 2022",Deluxe Twin,1,Couple,9,1,0,0,0,0,0,1,1,1,0,0.0004083443533613167
Good,They didn’t have the option to provide a small snack or take out something from the buffet breakfast when you have tours already booked at the time of the breakfast,"The location, breakfast buffet, the rooms and the rooftop",9.0,February 2024,"March 2, 2024",Deluxe Family Twin Room,4,Family,9,1,0,0,0,0,0,1,1,1,0,0.0004083443533613167
Good,"Our shower had black in some places, and leaked so much water we kept having to request extra towels to mop up the water.",Breakfast was excellent.  Staff was good. Two sinks in the bathroom.  Good size room and bathroom.  Loved the rooftop bar.,7.0,March 2023,"March 31, 2023",Deluxe Superior King Room,3,Couple,9,1,1,1,1,1,0,1,0,0,0,0.0004083223053996236
"As always a great hotel, need to keep attention to detail","Dirty towel with lipstick mark, took over half an hour to replace when requested.
Had to search for own bags in luggage room despite having numbered ticket.","Fenomenal breakfast.
Great rooftop, cocktails.
Quiet and spacious room.
Welcome desk, bar staff very friendly
Updated roof and skybar",8.0,May 2022,"May 9, 2022",Deluxe King Room,1,Family,9,1,1,1,1,1,0,1,0,0,0,0.0004083223053996236
Unfair price x benefits,"The pool is ridiculously small, as is the pool area that can't handle even 1% of guest demand. In addition, the puscina employee is unfriendly and was extremely rude to some guests.","Location, an amazing breakfast, very clean.",5.0,July 2023,"July 3, 2023",Deluxe Twin,2,Solo traveler,9,1,0,0,0,0,1,1,0,1,0,0.0004080291115678477
Wonderful,Lifts get overloaded when it is busy.  The doormen are not always very attentive.,"great location, very comprehensive breakfast.",9.0,December 2021,"December 14, 2021",Deluxe King Room,4,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
In general it was excellent,I would prefer more comfortable mattress,"Location, maintenance and breakfast",9.0,June 2024,"June 17, 2024",Deluxe King Room,5,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Our stay was good.,,"The location was excellent, and the great breakfast that offered different options at the buffet.",9.0,May 2024,"June 2, 2024",Deluxe Superior King Room,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Great,They were renovating the pool and they don’t mention that anywhere. I booked this hotel for the terrace and pool and was disappointed to arrive and find out that this was not available.,"the hotel is really nice and one of the most popular terraces in Madrid, being able to visit the terrace with priority due to staying in the hotel is great. the breakfast has a great variety and everything is delicious. the location is perfect",8.0,May 2022,"July 1, 2022",Deluxe King Room,1,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,excellent hotel in the city center. perfect breakfast. the view from the top is magical.,10.0,August 2023,"August 24, 2023",Deluxe King Room with Terrace,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Good,A lot of people,"tHE BREAKFAST WAS EXCELLENT , location was good and the Terrace is super Nice",8.0,September 2021,"September 21, 2021",Deluxe Family King Room,3,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Wonderful,The communication could be more improved,Great location and beautiful rooftop. Breakfast was amazingly good.,9.0,September 2021,"September 21, 2021",Deluxe King Room,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Good,,"Buffet, roof top views.",7.0,April 2023,"April 19, 2023",Deluxe Superior King Room,2,Group,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
"comfortable, clean and professional",i would have loved to have had toiletries and slippers,I loved how professional and kind every one was and how good breakfast was. The location was amazing too.,9.0,April 2024,"May 6, 2024",Deluxe King Room,1,Group,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Wonderful,,"Great location, easy walking to sights. Breakfast choice impressive .",9.0,October 2023,"November 3, 2023",Deluxe King Room,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,"excellent breakfast, excellent location, excellent rooftop, 
too small pool",10.0,August 2021,"August 23, 2021",Deluxe King Room,4,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
We will book this hotel again if we back to Madrid.,,Breakfast and location are wonderful!  The hotel should be five stars.,10.0,November 2023,"November 14, 2023",Deluxe Twin,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
It’s my go to hotel when I visit Madrid or,Nothing,"Perfect location, great views, and great breakfast",10.0,March 2024,"April 12, 2024",Deluxe Superior Twin Room,2,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
It was a wonderful stay all in all. Would love to stay again,"My son have made a comment about the toilet paper not being in line with the standard of the hotel. It was a bit coarse. Sorry, I guess he’s just used to me buying the softest one for our home use.","Definitely enjoyed the daily breakfast. It was the highlight of the stay. Good meal to start the day is always a plus. 

You’ll be wowed as you enter the hotel. The modern decor and furnishings are as impressive as the location. Easy access and walkable to nearby shops, restaurants, cafes and plaza across.",9.0,July 2024,"August 20, 2024",Deluxe Twin,5,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
"Great hotel, well situated and great City views from the 360 Bar on the 27th floor",All good,Breakfast nice options and location central enough  with no more than 20 minutes walk to where we visited places,8.0,March 2022,"March 9, 2022",Deluxe Superior King Room,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Very Good,toilet garbage basket,breakfast and location excellent,8.0,April 2024,"April 7, 2024",Deluxe Twin,1,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Great stay in a lovely Madrid,All good,Location and breakfast,8.0,February 2024,"February 8, 2024",Deluxe Superior King Room,1,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
enjoyed our stay,,good location and excellent breakfast,9.0,March 2022,"March 10, 2022",Deluxe King Room with Terrace,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,nothing,"location is excellent, breakfast is great",10.0,March 2022,"March 13, 2022",Deluxe King Room,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Great location and good breakfast,,The location was fantastic and the breakfast spread was very good.,9.0,March 2024,"March 31, 2024",Deluxe Twin,4,Group,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
i highly recommend i will be back again❤️,none,breakfast is excellent and the location is near to everything😍,10.0,August 2024,"August 17, 2024",Deluxe King Room,1,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
It is a perfect place.,,The breakfasts and location was excellent.,10.0,January 2024,"February 18, 2024",Deluxe Family King Room,2,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,Location was perfect for exploring the heart of Madrid - the breakfast was exceptional and varied.,10.0,March 2024,"March 25, 2024",Deluxe King Room with Terrace,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,"I like the hotel, the views and it's super easy to access. 
the best breakfast",10.0,June 2022,"June 29, 2022",Deluxe Superior Twin Room,1,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Good choice for city break,-,Very good location and breakfast. We really enjoyed staying at the hotel!,9.0,April 2022,"June 24, 2022",Deluxe Twin,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
top location,a little noisy at night for sleep,"breakfast is top, a whole floor for breakfast buffet good quality food. location is perfect
we were on honeymoon and they sent us prosecco and chocolates, very nice detail!",8.0,October 2023,"November 19, 2023",Deluxe King Room,1,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Excellent hotel,,The view is spectacular and the breakfast buffet is amazing,10.0,June 2024,"June 25, 2024",Deluxe King Room,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Had an enjoyable stay with my family.,,Good location. Central area with a lot of amenities and restaurants around the hotel. Walking distance to Gran Via and a metro station is right opposite the hotel. Daily breakfast buffet spread was quite good.,8.0,September 2023,"October 14, 2023",Deluxe Family Twin Room,6,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Excellent business conference hotel,,Excellent location and amazing breakfast.,10.0,May 2022,"May 25, 2022",Deluxe Twin,2,Solo traveler,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Very Good,,Fantastic location and such a fab selection of breakfast!,8.0,November 2023,"November 26, 2023",Deluxe Twin,2,Group,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,Various options of continental breakfast and very good location near bus and metro stations. You can easily travel to most famous objects of Madrid.,10.0,August 2024,"August 9, 2024",Deluxe King Room with View,4,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,Nothing really,I was in a high floor with excellent view to the city. Very good and centric place and excellent breakfast.,10.0,July 2023,"October 9, 2023",Deluxe King Room with View,1,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,"Great location, easy access from/to airport.  Breakfast was very good, too.",10.0,December 2021,"December 22, 2021",Deluxe Twin,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
would recommend!,,breakfast and location,10.0,June 2022,"June 11, 2022",Deluxe King Room,2,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Perfecto,,The location it’s perfect!!! I’m going back and the breakfast excellent too!!!,10.0,December 2023,"December 5, 2023",Deluxe Twin,2,Solo traveler,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Wonderful,,"Lovely breakfast 
Brilliant location",9.0,August 2023,"September 29, 2023",Deluxe King Room,1,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Very Good,The queues at reception,The location and breakfast,8.0,July 2024,"July 12, 2024",Deluxe Family Twin Room,1,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Excellent.,-,"Everything was great! Location, breakfast, pool, rooftop, etc.",10.0,July 2024,"July 10, 2024",Superior Deluxe King Room with View,3,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
"Amazing people, breakfast and location.",There is not priority for hotel customers for the 27th floor. Everybody can go there. It’s not fair. Long line for take a picture there.,"Amazing people, location and breakfast.
Thank you very much.",9.0,July 2024,"July 10, 2024",Deluxe King Room with View,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
"great stay, awesome location",could use better pillows,"location
breakfast",9.0,May 2022,"May 13, 2022",Deluxe Superior King Room,1,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
It was good,,"Location , breakfast",10.0,September 2023,"September 12, 2023",Deluxe Superior King Room with Terrace,4,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,"Quick check in.
360 panoramic view was very beautiful.
Breakfast was very good",10.0,December 2023,"December 15, 2023",Deluxe Twin,1,Solo traveler,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
We had a fantastic stay here,Cold pool,Great breakfast and location!,10.0,July 2024,"August 9, 2024",Superior Deluxe King Room with View,7,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
"Excellent, comfortable superb hotel - Will be back for sure.",Nothing,The breakfast was excellent and the location could not have been better and the hospitality very good.,8.0,January 2022,"January 15, 2022",Deluxe Superior Twin Room,5,Group,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Very good indeed,,Location and breakfast,10.0,September 2023,"September 6, 2023",Deluxe King Room with Terrace,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Great experience,"I would like to watch the sunrise on the rooftop. Unfortunately, it opens from 11 am only","Good breakfast, excellent location",10.0,April 2022,"April 15, 2022",Deluxe Twin,1,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Wonderful stay,Nothing,"Exvellent property, very central, fabulous breakfast. had a terrific time",8.0,November 2021,"January 20, 2022",Deluxe Family Twin Room,3,Group,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
very good experience. I would stay again,nothing,location and the breakfast,10.0,May 2022,"June 2, 2022",Deluxe King Room,4,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Thank you to the hotel staff!!,Everything was great,"Beautiful property in the center, amazing location with fantastic breakfast.",10.0,March 2024,"March 23, 2024",Deluxe Twin,4,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Excellent conference hotel - great staff,,"Excellent conference hotel, great location - Would have been nice to have had another casual dining restaurant on the premises but to be fair there are loads of places to eat within a 5 minute walking distance.",9.0,November 2021,"November 8, 2021",Deluxe King Room,5,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Great hotel,,Location is great and breakfast is amazing,9.0,July 2023,"July 28, 2023",Deluxe Superior King Room with Terrace,1,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Wonderful,,"Great location and view. Nice restaurant, amaizing breakfast",9.0,March 2024,"March 9, 2024",Deluxe Twin,1,Group,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,Best Location. Great Breakfast,10.0,April 2022,"April 14, 2022",Junior Suite with Terrace,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Amazing hotel in a brilliant location,nothing,amazing hotel in a great location. fabulous views from the 360degree terrace.  breakfast was very good with plenty of choice.,9.0,October 2021,"October 18, 2021",Deluxe King Room,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
hotel we choose everytime in Madrid,waiting for the lifts when busy,"location 
breakfast 
rooftop",9.0,March 2022,"March 31, 2022",Deluxe Twin,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Exceptional,,"Location, breakfast and amenities",10.0,September 2021,"September 15, 2021",Deluxe King Room,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Wonderful,,"Great location and view. Nice restaurant, amaizing breakfast",9.0,March 2024,"March 9, 2024",Deluxe Twin,1,Group,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Good,,view and breakfast,7.0,July 2022,"August 14, 2022",Junior Suite with Terrace,1,Family,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
Very nice stay!,Not really any complaints.,Breakfast was great!! Location was also great!!,8.0,April 2022,"April 13, 2022",Deluxe Twin,4,Couple,9,0,0,0,0,0,0,1,0,1,0,0.0004078959432899482
I like my stay and will recommend it to anyone.,all was good,the breakfast was good and the location was perfect,8.0,October 2022,"October 20, 2022",Deluxe King Room,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
See above,Nothing,Excellent breakfast. Lots of choice. Great location. Easy to get taxis. One of the best hotels we have stayed in.,10.0,August 2022,"August 1, 2022",Junior Suite with Terrace,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
Super nice!!,nothing,"the location was very good , walking distance most of the atractions
The Gran Via Fantastic
The breakfast was vey goog, with a lot of alternatives and a very nice view",9.0,September 2022,"September 27, 2022",Deluxe King Room,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
Wonderful,,Great hotel for the price which included a wonderful breakfast buffet. I only stayed 1 day but location was convenient to city attractions.,9.0,September 2022,"September 26, 2022",Deluxe Twin,1,Family,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
Exceptional,The pool wasn't open and that was one of the reasons we picked this hotel.,Great location. Very well run.  Brilliant breakfast. Very efficient despite it being fully booked.,10.0,May 2023,"May 4, 2023",Deluxe Twin,4,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
Highly recommended,Nothing everything was over expected,Very good breakfast and great location.,10.0,May 2023,"May 18, 2023",Deluxe King Room,5,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
Very Good,,Breakfast was very good. Location was excellent near the city centre and on the Metro,8.0,May 2023,"May 20, 2023",Deluxe King Room with View,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
"Perfect stay to be near all interesting places in Madrid. Close Metro and bus stations. Friendly staff, comfortable bed,",,"Breakfast, central location",10.0,April 2023,"April 27, 2023",Deluxe King Room,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
I will stay again when I come to Madrid ☺️☺️,,Location and breakfasts are perfect.check out system is very easy.,10.0,September 2022,"September 5, 2022",Deluxe Twin,2,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
Excellent stay.,Would have liked ice!  Ice machine in hallway area somewhere.,"Great breakfast, good location. Pool water temp was a bit chilly😀",10.0,August 2022,"September 2, 2022",Deluxe Twin,4,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
I would stay there again and recommend it to a friend,,"Breakfast was amazing, Great variaty, everything gresu, well orginized
The location of the hotel is great, closecto the Center, Royal Pałace and many restaurants",10.0,August 2022,"August 30, 2022",Deluxe Twin,2,Family,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
Perfect location for sightseeing in Madrid,Cant think of anything I didnt like,Location and breakfast were fantastic,9.0,May 2023,"June 4, 2023",Deluxe Twin,4,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
Very Good,Pool bar was pretty expensive,"Location, good facilties and good breakfast.",8.0,July 2023,"July 12, 2023",Deluxe King Room,3,Couple,9,0,0,0,0,0,0,1,0,1,0,0.00040789594328994813
