Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Pleasant,"Air conditioning was subpar, room and TV were dated. Wifi wasn't functioning well and failed to work during my stay.",The location was great and the staff was very friendly. Responsive service all around.,6.0,July 2024,"July 31, 2024",Superior King Room,1,Solo traveler,7.1,0,1,0,1,1,0,0,0,1,0,0.001189583776293748
service was good. check in was easy,Rooms were dirty. There was noticeable dust all over the curtain. It looked like someone spilled something chocolate down the wall and was left there. Paint was peeling and chipping of the molding. the bathroom had no wash clothes. There were only 2 hand towels and 2 regular sized bath towels for four people and the heating cooling system had to be shut off before bed because it was very loud.,centrally located and close to everthing. The  subway was easily accessible. Checkin process was easy. the option to hold bags after check out was very helpful and appreciated.,5.0,October 2022,"October 10, 2022",Double Room with Two Double Beds,1,Family,7.1,0,1,0,1,1,0,0,0,1,0,0.001189583776293748
Meh?,Elevators and lobby have seen better days. Mattress was very springy. AC in room wasn’t working properly.,"Location is great, staff was kind.",5.0,September 2021,"September 20, 2021",King Room,1,Couple,7.1,0,1,0,1,1,0,0,0,1,0,0.001189583776293748
good location and staff friendly but fell short in other areas such as amenities such as bar and poor breakfast options.,We had to ask for the bed linen to be changed - would appear had not been prior to our arrival - we also had to ask for towels to be changed after day 2.,location and staff helpful,6.0,April 2022,"April 14, 2022",Double Room with Two Double Beds,4,Group,7.1,0,1,0,1,1,0,0,0,1,0,0.001189583776293748
You’re paying for the location and not much else,"We had an incident with room beside ours on our first night, there was a woman in the room screaming like she was being attacked. Truly screams of terror like I have never heard before. There were some loud thuds and then silence. We called the front desk to express our concern for the woman’s safety but the security staff only knocked and asked the man who answered the door to keep it down, did not inquire about the well-being of the woman at all. It was very concerning. 

The hotel and rooms are all just dingy and run down. The room itself was not dirty but just felt very worn. The “breakfast” that was provided was very sad. Unripe fruit and yogurt were pretty much the only selection.",location and the day time staff were wonderful. genuinely top tier customer service provided by the front desk day staff.,5.0,April 2023,"April 10, 2023",King Room,2,Couple,7.1,0,1,0,0,1,1,0,1,1,0,0.0011878617487454252
"this happen when one apply for reservation on line, I will try not to apply online for reservation","there was no telephone in my room I couldn't contact room service and front desk, there was no iron, no glass ,no enough shampoo in the bath room. At the third night of my stay the room beside my room had a party and they disturbed us by playing music very loudly and screaming ,jumping and didn't let me sleep.","The room was located to the back of building and it was visible by other buildings from the window, our room was clean and the bed was acceptable, but  the area was very noisy. 
The most positive point was the location of this hotel. it was close to metro, bus station, restaurants, and etc.",5.0,August 2021,"August 31, 2021",King Room,3,Couple,7.1,1,1,1,0,0,1,1,1,1,0,0.0011855124908102161
Five cents,"Same continental breakfast, no kid friendly breakfast . No microwaves in room.",Convenient shopping  and transportation.  Excellent idea room key for elevator usage to your floor. Seating outside was nice and comfortable.,8.0,July 2023,"July 17, 2023",King Room,2,Family,7.1,1,1,1,0,0,1,0,1,1,0,0.0011855030805835369
"Good location for what I needed, stayed 2 nights","- Room temp will not go below 68 degrees on purpose. Was not great for my hot flashes.
- Only one front desk person to check people in, when management just stood around and didn't help.
- Parts of hotel currently under construction/renovation, so could not get access to all amenities the hotel would normally offer","- Fantastic location to Madison Square Garden/Penn Station
- Walgreens on the corner if you need anything you might've forgotten
- 28th Street subway stop is right there, so you can travel from the airport to the hotel.
- Outdoor seating at the entrance of the hotel is a nice touch
- You have to use your room key to activate the elevator; I like that level of security.
- Stayed in an ADA room, great space for wheelchairs
- The room was clean, and decor was lovely with great amenities in the bathroom
- Water pressure was great; wished the water temp got hotter, but it was enough to steam the mirror.
- The room does not have carpet, so it is great for people with allergies. It is also easier for the hotel to clean the room better",8.0,May 2023,"May 15, 2023",King Room - Disability Access,2,Solo traveler,7.1,1,1,1,0,0,0,0,0,1,0,0.0011788740198806211
Good,"the water from the shower was not flowing well, there was too little water coming out.","amazing location ! few minutes walking from flat iron / Empire State Building. definitely the location is a 10!! 
nice and big room. 
nice bathroom as well.",7.0,March 2023,"April 14, 2023",King Room,2,Solo traveler,7.1,1,1,1,0,0,0,0,0,1,0,0.0011788740198806211
Good,"It wasn't impeccably clean, you could see dust on part of the furniture. They were coming every day so bathroom was extra clean in all fairness.","The hotel room was quite comfortable and big compared to the average in New York.
The facilities are not super upgraded and modern but it was functional and in good condition.
Location is a massive perk and considering the price, we were very happy with the choice",7.0,November 2023,"November 28, 2023",King Room,6,Couple,7.1,1,1,1,0,0,0,0,0,1,0,0.0011788740198806211
To sum it up I will not stay at this Hotel again.,"First, I really do not like giving poor reviews, however I really must say this, the heat in the Hotel was out of control. It was soo hot we had to open the window, which only opened about 2 or three inches and didnt do much good. We were sitting in our underwear and sweating and two of my grandchildren had nose bleeds. There was mold around the bottom of the glass panel in the shower. And the room was tiny compared to what I am accustomed to. When we went for breakfast on Sunday, there was a semblence of a continental breakfast, pastries and muffins donuts and coffee. Not a lot for children to eat. We had to purchase breakfast for my grandchildren from outside the hotel. It would have been nice to have juice, milk, cereal. Also the dining area for breakfast was also a storage spot. I definetly will not stay at this hotel again.","The location was wonderful, it was only a couple of blocks away from Candytopia, which is where we were going on Saturday. It was also not far away from resturants and the train station. I loved the location. The beds were comfortable.",3.0,April 2023,"April 17, 2023",Double Room with Two Double Beds,1,Family,7.1,1,1,0,0,0,0,0,1,1,1,0.0011777050001990385
Perfect little New York getaway spot,Needs an update on their bathrooms,I loved the location- central to all of the holiday festivities. Staff was very friendly and comes with complimentary breakfast,8.0,December 2023,"December 10, 2023",Double Room with Two Double Beds,3,Family,7.1,0,1,0,0,1,0,1,0,1,0,0.0011725619628898988
"Great location, friendly staff, hotel in need of some TLC.","There were three bolts sticking out the wall of our room, there was no headboard on the bed which was unusual. There was a lot of scuff marks on the walls and the furniture and it was generally in need of a touch up of paint.","Great location, easy walking distance between key parts of New York. Staff were very nice and welcoming. Breakfast was nice enough.",7.0,April 2022,"April 7, 2022",King Room,5,Couple,7.1,0,1,0,0,1,0,1,0,1,0,0.0011725619628898988
Fair,The air conditioning shuts down every 2hrs and needs a reset.   The hotel instantly takes a 100$ credit card deposit and won't cancel until 1 week after stay.  Hotel can book car to airport but was 145$ but when took cab from airport was 100$,Central location. Complimentary breakfast even at booking time indicated no meals.  Staffs are friendly.,5.0,July 2023,"July 15, 2023",King Room,3,Family,7.1,0,1,0,0,1,0,1,0,1,0,0.0011725619628898988
Great location but missing air conditioning,"Air conditioning was not working, breakfast did not have cereals and juices. Pastry was great!",The location,5.0,June 2023,"June 27, 2023",Double Room with Two Double Beds,3,Family,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055177
Good location - Never a 4* hotel ! - You can find much better at the same price - Rooftop closed,"While this is a 4* hotel on booking, I can assure you it is far away from anything like that.
It looks run down, and OUR MAIN REASON for booking it, was the rooftop bar/restaurant. SURPRISEEE , closed for renovation (would be nice to mention that on booking before you book it!)

Breakfast was the poorest I have ever experienced. There was literally NOTHING ! 

3 days with no shower gel in the bathroom !","Easy check in. 
Good location",2.0,August 2023,"August 21, 2023",King Room,3,Family,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055177
This was a nice stay.,I think the breakfast should've had some savory options. Also maybe a microwave in the hotel would be nice to heat up leftovers. I basically couldn't eat my leftovers because of this. Also the air conditioning only went down to 68 which left my friend and I sweating while we sleep. I really would of liked it if it at least got into the lower 60s. But other than that it was a great stay for what we needed.,The location was great for what we needed while there. Was close to the places we wanted to go. I really liked the mini fridge to put some left overs in.,7.0,May 2023,"May 12, 2023",King Room,3,Group,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055177
"For the price i was expecting a bit better quality, but it’s New York, i knew It’d be a bit pricey.","Coming back after a day out, we realized the TV wasn’t working. The batteries may have been dead in the remote but it was a slight inconvenience. The bed wasn’t very stable, we sat in the edge and the entire frame lurched forward off the ground. Lastly, the outlets next to the bed didn’t work on one side. 
But we only were staying for one night so we just dealt with it. 
Not much of a selection for breakfast either :/","Great location, very close to Penn station, the fashion District and Chelsea Market",5.0,November 2022,"November 21, 2022",King Room,1,Couple,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055177
Pleasant,Room could have been a little cleaner and the breakfast was a let down,Not bad location for getting around,6.0,May 2023,"July 9, 2023",King Room,4,Family,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055177
Bad,"There was no drinking water in my room, no complimentary water bottle",Location,1.0,March 2023,"March 15, 2023",King Room,1,Family,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055177
NOT 4 star hotel!!! paid so much for a suite-the hot water was not working in the winter mornings!,Terrible experience- did not have hot water every morning even after calling the reception saying they sent the engineer to fix it every morning! The hotel in general was ugly. The breakfast area was depressing and dark;the tables were not cleaned up after people left. Booking.com labeled this hotel as a 4 star but it should be labeled as a 3 star as it was in other sites in the internet when I searched it up more after staying there! I would not have booked it because I never reserve a 3 star hotel! So it was  booking.com’s fault for ending up in this hotel. The rates were so high also but I accepted it because it was suppose to be a 4 star hotel- but it was only a 3 star hotel for a 2 nights stay -almost $1000 for a suite!,Location,2.0,December 2023,"January 23, 2024",Suite,2,Family,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055177
Good,Little too small room for 2+2. Breakfast very poor selection.,Very good location.,7.0,July 2023,"July 29, 2023",Double Room with Two Double Beds,3,Family,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055177
Good,"They should have a vending machine with  beverages and light snacks . The shower should have a full door, the  bathroom floor gets messy when you are running the water  .  It is usually quiet , accept for sometimes when people are slamming their  room doors or housekeeping is cleaning the rooms . When front house can they should be welcoming guests. That seems to be a hit or miss .",Close to eateries and attractions.,7.0,March 2024,"April 6, 2024",King Room,1,Family,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055175
"Clean and decent for the price you pay, especially for NYC","Our rooms a/c didn’t work properly the first nite. So we asked to be moved to a different room  where the a/c was working. Property still looked liked it was being renovated so some things didn’t look finished. And no juice was offered for continental breakfast, only tea coffee or water , so not many options if you have children with you.",Close to major attractions and subway stop was about 50m away,8.0,June 2024,"June 25, 2024",Double Room with Two Double Beds,3,Family,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055175
Pleasant,Breakfast and cleanning.,Location and price,6.0,July 2023,"July 23, 2023",King Room,7,Solo traveler,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055175
Very Good,Poor breakfast.  Ac keep room too warn your,Location,8.0,September 2023,"September 7, 2023",King Room,1,Couple,7.1,0,1,0,0,0,0,0,1,1,0,0.0011697410726055175
Good value for money,"The lobby needs to be cleaned up, and the area out front does not feel safe.","I had low expectations based on the reviews but was actually quite happy with my room and overall stay. The room was spacious for NYC and had a decent sized bathroom. My room was cleaned daily. If you’re looking for a hotel with great facilities this is not the place - the lobby needs improvement , I also stayed away from the breakfast restaurant and rooftop restaurant which I’ve heard horrible things about. But if you’re after somewhere to just rest your head and relax in the room I found this place great. The location is in between Times Square and Soho so there are lots of options about a 25 minute walk away. Was good value for money as NYC is very pricy in summer.",8.0,June 2022,"June 24, 2022",King Room,5,Solo traveler,7.1,1,1,1,1,0,0,1,0,1,0,0.0011697179902185463
Not worth it,"Honestly only worth it if you get a deal on it. The photos are much nicer than the place... it's a bit run down and just old in general. Pillows were the worst I've ever had (they literally felt like they had filled up cushions with cotton pads), staff is nice but you won't get any help (loading/unloading, maybe opening a door when the guy is there). Hot water was luke warm, there is no fan in the bathroom, the bed squeeked and the AC made loud noises all night. Just not worth the money with similar options around.",Good location but that was about it. Only stayed there because it was pet friendly,6.0,August 2023,"August 12, 2023",King Room,1,Couple,7.1,0,1,0,1,1,1,0,0,1,0,0.001165393770907892
Convenient location for a quick NYC stay.,The property was older and some of the furniture looked worn.,"Hotel Hayden is in a convenient location. We stayed there for one night. We were allowed to check in early with no problems. It was quiet in the room, even being close to the elevator. The bed was comfortable and the room was clean. The temperature was perfect for us in the room and we didn’t have the issues mentioned in some of the other reviews. You can open the windows slightly. You use your key to get up in the elevator. There was an included breakfast with coffee, pastry, and yogurt.",7.0,May 2023,"May 29, 2023",King Room,1,Couple,7.1,1,1,1,0,0,0,1,0,1,0,0.001160990952835015
Very Poor,"The air was broke in the room 608 we asked all night  Thursday,  Friday, Saturday for the air to be fixed nobody  fixed it , it was so hot in that room,  they didn't  care had an attitude  when we asked about  it. The mattress  was so hard... I really  need someone to reach out to me , I am going on Google review,  an tic toc.","Location,  cleanest,",2.0,May 2023,"May 15, 2023",King Room,3,Group,7.1,1,1,0,0,0,0,0,0,1,1,0.001155418795661059
Avoid this hotel,"A/C temp. WiFi didn’t work. Terrible breakfast, hard bed.  Room a/c doesn’t go below 70 degrees with only one vent for a large room so constantly stuffy - had to buy a fan and open the window to try and get some hair in the heat of nyc.",Location,3.0,June 2023,"June 14, 2023",King Room,1,Couple,7.1,0,1,0,1,0,0,0,1,1,0,0.0011514488444617076
Avoid this hotel- lots of better options locally,"A/C would not go below 70 so room was too warm and stuffy.  WiFi didn’t work. Hard uncomfortable bed. Poor breakfast. Rooftop bar under construction and breakfast served in a closed disused Greek restaurant. Two trays of pastries and a coffee maker served in a disused Greek restaurant with missing tvs, under blue neon lights with half of the lights burned out.  Outside furniture dirty and look terrible",Location,3.0,June 2023,"June 14, 2023",King Room,4,Couple,7.1,0,1,0,1,0,0,0,1,1,0,0.0011514488444617076
location fantastic but staff in hotel need to get their A game on and clean up their act as this could be a gem of a hot,"we paid for a room with a roof top bar. this was closed and we could not use at all for any part of our 6 night stay. 
breakfast pastries were mostly stale or given boxes to rummage through.
could smell gas in the room and in the hallways. 
cleaners going through belongings and also left somebody else’s bag in our room which is very worrying.
lights in bathroom poor awful trying to put make up on.
had to keep asking for clean towels as not replaced.
Tea bags brought from home were taken from the room. 
floor was filthy never cleaned each day clean socks/tights were covered in hair and dust.",location,3.0,December 2022,"December 25, 2022",Double Room with Two Double Beds,6,Group,7.1,0,1,0,1,0,0,0,1,1,0,0.0011514488444617076
Not worth the money give 1 star based on location ONLY,"No heat in room hotel provided space heater.
No blanket on bed hotel provided one, smelled like cigarettes. 
Lobby smells like cigarettes.
The hotel room was outdated, and even the sink in the bathroom was missing washer so when turning it spashed, you.
Restaurants that were part of our highlight were underconstruction, so we had to go elsewhere.
The closet was off hinges.
When I sat on bed, I almost fell off and hit my head on the desk in front of me.",Location,1.0,November 2023,"November 5, 2023",King Room - Disability Access,2,Couple,7.1,0,1,0,1,0,0,0,1,1,0,0.0011514488444617076
great location.,"The hotel advertise a roof bar but unfortunately closed and breakfast was pretty poor. nothing like the pictures advertised. The noise outside during the night disturbed our sleep with constant deliveries to the foliage shops. The rooms were not spotless, lots of dust.",it was central to the sights,6.0,March 2023,"March 29, 2023",King Room,6,Couple,7.1,0,1,0,1,0,0,0,1,1,0,0.0011514488444617074
"I would not stay here again great location but they need to care more for their guest,.","The room was HOT AC did not operate properly, bathroom did not had a complete glass door, it was half open and when you shower the water comes out and wet the entire bathroom, the mini .fridge does not work drinks still be cold, is only one elevator working, the second one was broken ever since we arrived n left, the front desk does not help.",Location news great everything is close by.,2.0,October 2021,"October 11, 2021",King Room,3,Couple,7.1,0,1,0,1,0,0,0,1,1,0,0.0011514488444617074
"Great for a very short stay, but do not use for longstay","Continental breakfast offered, but in the most awful space, more like a junk room full than a breakfast room",close to all the main attractions in New York felt central,6.0,November 2022,"November 16, 2022",King Room,4,Family,7.1,0,1,0,1,0,0,0,1,1,0,0.0011514488444617074
Good,When asking for airport ride the hotel staff gave us a price below from what the driver ended up charging. We had to ask many times for the room to be cleaned,"Perfect location close to restaurant, galleries and train stations. Some of the staff where very nice and helpful, some other rude.",7.0,November 2023,"November 25, 2023",King Room,4,Group,7.1,0,1,0,0,1,1,1,0,1,0,0.0011501682708633769
Very Poor,Elevator out and dirty roomsi,Location,2.0,October 2021,"October 10, 2021",Double Room with Two Double Beds,1,Couple,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
the staff were friendly but the broken AC made it a sticky stay.,the AC was broken throughout the building.The price that we paid should have meant we have access to comfortable rooms.,location was convenient,5.0,June 2023,"June 3, 2023",Double Room with Two Double Beds,2,Group,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
wont be back,"wifi didn’t work
had to move rooms upon arrival as no curtains or blind in room
air con barely worked 
hotel was super loud. 
even on 15th floor the noise was crazy",location,4.0,June 2023,"June 13, 2023",King Room - Disability Access,1,Solo traveler,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
Very Good,"Shower tiles need to be regrouted.  Mildew in grout.
Lobby needs to be more comfortable. Need wide screen TV. Comfy armchairs.",Location,8.0,June 2022,"June 18, 2022",King Room,4,Group,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
Halloween stay,"Had ask for coffee refill for room

If you have a android phone WiFi don't like it at all",Location,10.0,November 2023,"November 5, 2023",Double Room with Two Double Beds,5,Family,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
Poor,"The sink was leaking in my bathroom , the linens were so old they had lint all over them , floor broken in my room , and the towels stinks . And the worst part is that for the first 24 hours of our stay we didn’t have warm water",The location was great,3.0,October 2023,"October 3, 2023",King Room,4,Couple,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
Will not be staying again.,"Hotel wasn’t like pictures, pretty run down. No A/C working in our room. Shower was cold at certain times during the day. Very little bathroom counter space. Bed pillows were the size of small throw pillows. Room received very little day light due to positioning. Shower was filthy, covered in the previous guests hair.","Location wasn’t terrible, approx 15 min walk from times sq.",1.0,January 2023,"January 17, 2023",King Room,3,Couple,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
The heat is not working! It’s freezing in the room. The heater is so noisy and no warming air coming out.,"The bathroom has no heater, it is really cold in there. It's impossible to take a shower. It was freezing. And the room heater only works with noise sounds but with warm air.",The location,1.0,January 2024,"January 21, 2024",Double Room,1,Couple,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
disappointing,"The wifi does not reach the rooms, the corridors and our room smelled of marijuana, there was rotten rice in the refrigerator, the air conditioning did not work.",the location,1.0,May 2023,"May 15, 2023",King Room,2,Couple,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
Wish I had stayed somewhere else,"Hidden facility costs that weren’t clear so ended up costing so much more. Water pressure terrible. Pics online definitely make it seem better than it was. I had someone try and open my door at 6am on first night and then a mix up where they gave someone else my room. Luckily I was there and had the latch pulled when they tried to access the room. And then they disabled my key without telling me. 
Terrible value for money.",Great location.,4.0,June 2023,"June 29, 2023",King Room,2,Solo traveler,7.1,0,1,0,1,0,0,0,0,1,0,0.0011407357632855712
"a sort of steal for what it is, but wouldn't stay here again.",there was no comforter on my bed when I arrived at the room. we had a thin sheet and the thermostat obviously didn't work as the room was set to 82 but couldn't have been more than 70 degrees. The walls were not in great shape and the water from the tap was really cloudy.,I loved the location- great for getting anywhere and great neighborhood to walk around in. the lobby and the staff were nice!,4.0,February 2022,"February 24, 2022",Double Room with Two Double Beds,2,Group,7.1,0,1,1,0,1,0,0,0,1,0,0.0011327363038297642
Great location other options near by I would stay at,Rooms were a little dated could use some TLC. Heater stopped working my last 2 days of stay was blowing out cold air,Great location lobby looks great staff was friendly,5.0,March 2023,"March 24, 2023",King Room,4,Solo traveler,7.1,0,1,1,0,1,0,0,0,1,0,0.0011327363038297642
Enjoyable short trip to NY,The bathroom faucet is so loose it nearly came off,Front lobby staff were stellar and so is the location,8.0,November 2023,"November 13, 2023",King Room,2,Family,7.1,0,1,1,0,1,0,0,0,1,0,0.001132736303829764
Good,Air conditioning didn't work. Outside temperature was in the 40s but our room was roasting hot even with the window cracked as far as it would go.,"Location, staff, rooftop bar, newer amenities",7.0,April 2022,"April 26, 2022",King Room,4,Family,7.1,0,1,1,0,1,0,0,0,1,0,0.001132736303829764
"it served a purpose, was not as described on your site, wouldn’t use it again",rooftop bar was closed. the continental breakfast was a joke in a filthy room & no staff on hand. We were left without any towels one day,Location,6.0,October 2022,"October 30, 2022",King Room,4,Couple,7.1,0,1,0,1,0,1,0,1,1,0,0.0011312838764549102
Horrible and FREEZING.,"Not even close to 4*.
-We froze to death and the heater doesn’t work in any room! It is impossible to pay 2000$ for a hotel where the heating does not work! We moved to 3 rooms after 12 hours flight and when you turned the heater on, besides the fact it does not work( it s freezing),  you get  an UNBEARABLE noise! 
-Breakfast…omg, worse of the worse. Croisant, muffin, apple and filter coffee in cardboard platters. Period. If this hotel had 2 stars and costed less( I would not have said anything) but 4 stars and you eat from cardboard? Never!!!
-The floor in the room was ALWAYS sticky and dirty. Make the bed daily but never changed the sheets. 
- A part of the staff …omg. I meet 3 different ladies. Worse of the worse. The first night I went and told her that we are freezing and  after a lot of discutions she concluded that it doesn’t work( sent someone to check it and he began to open everyting and to try to fix it in the moment) after I went back and told her we are sooooi tired and simply can not wait for him to repair it at 11 in the night. 
In the morning I told the second lady that we need invoice on the company and she was like - i can t help take it with booking- I don’t know, I can’t help. 
The third lady, I asked her to please book a restaurant for me( I couldn t call because of the connection on my cell phone) . She was like…I m just gonna give you the phone and you can do whatever. Book it yourself. 
There was this guy who oppened the door…maybe you should put him at the reception…at least he smiled. 

What s wrong with this hotel? 

The price-offer was NOOOOT OK! This is simply a 2 star hotel!",The location & the guy who oppened the door.,3.0,October 2023,"October 29, 2023",King Room,5,Couple,7.1,0,1,0,1,0,1,0,1,1,0,0.0011312838764549102
A NYC hotel that assumes location makes up for giving guests a poor experience.,"The room was on the second floor and had a dungeon like feel looking out onto HVAC equipment.  There were holes in the wall and dried paint spatter on the floor and on the furniture.  The phone did not work and the cord of the phone was covered in dried paint.  There were no hangers in the room when I arrived.  It took more than a half hour to get hangers brought to my room.  I had to use my cell phone to call reception because the in room phone did not function. Then I took a shower and realized there was no hair dryer in the room.  This took another half hour to solve.  All this made me late for the event that I was to attend.  The staff were unconcerned, rude, and unattentive to my needs.  The complimentary breakfast was subpar especially the make your own coffee.  For $350 a night for one person, all this added up to a huge fail.  I would never stay at this hotel again.",This is a good location.,1.0,October 2022,"October 30, 2022",King Room,1,Solo traveler,7.1,0,1,0,1,0,1,0,1,1,0,0.0011312838764549102
Disappointing,"Stayed many times pre Covid and loved it. This time no valet parking, no restaurant (so no complimentary drinks), bed was so creaky and uncomfortable. The toilet paper holder was broke, the handicap button for the door was literally hanging off the wall, the shower spray didn’t work properly and basically just spat water. I asked several time for clean washcloths and they took forever then only brought 1! The staff was unfriendly. I will not be returning!!",Location was good,4.0,December 2023,"December 7, 2023",King Room - Disability Access,2,Family,7.1,0,1,0,1,0,1,0,1,1,0,0.0011312838764549102
"Poor a/c , no WiFi,  uncomfortable bed, poor breakfast",A/c does not go below 18 degrees Celsius but has one vent so the room felt warm and uncomfortable the entire stay- had to open the window to thr city heat and buy a fan. The common areas hotel furniture was dirty and needed replacing- lobby furniture looks like it came from an Egyptian temple- awful.The breakfast area was in the hotels long closed greek restaurant and was very poor with exposed wires and two trays of pastries and a coffee maker under blue neon lights and mismatched tables and the remnants of an abandoned restaurant .  The area is used as storage so you eat amongst boxes. Staff would not acknowledge you unless you said good morning etc. WiFi above floor 12 doesn’t work! Rooftop bar not open and was being replaced when we stayed. Wouldn’t stay here again. Stayed here about 10 years ago and it was a great hotel when hotel indigo owned it.  It’s shocking how downhill it’s gone.  There are plenty of other great option such as cambria hotel next door.,Location.,3.0,June 2023,"June 14, 2023",King Room,1,Family,7.1,0,1,0,1,0,1,0,1,1,0,0.0011312838764549102
Overall good,"There were hair in the towels and linen. They were clean and washed but apparently could use thoroughly cleaning before washing. The room service was not satisfying, they forgot to put towels or coffee each day but when you call they bring. The illumination in the breakfast lounge was tiring, they had blue lights like in a nightclub which you dont want to see in the morning. You could hear the sounds of the doors slamming when the neighbors enter/exit their rooms. The breakfast was not enough in terms of variety.","The location was very good, close to the subway. It was safe.",6.0,April 2024,"April 13, 2024",King Room,6,Couple,7.1,0,1,0,1,0,1,0,1,1,0,0.0011312838764549102
"If booked again, would prefer to see the suites instead but probably wouldn’t book again.",The room was really small. Paint job needed to be refreshed and the mattress was a pain. Lack of towels. Phone for room service didn’t work. Light near the door didn’t work. The restaurant on rooftop was the worst. Horrible service and lack of direction.,Location was beneficial to business meetings,6.0,April 2022,"April 21, 2022",King Room,2,Couple,7.1,0,1,0,1,0,1,0,1,1,0,0.0011312838764549102
"It was ok, didn’t feel safe to let room service come in after lost item.","Lost items, poor service, denial of lost item. Asked for room service but lost item and received no room cleaning. There is also a security deposit during the stay.",Location and early check in time.,2.0,July 2022,"July 15, 2022",King Room,5,Couple,7.1,0,1,0,0,0,1,0,1,1,0,0.0011286390264042187
Poor,"Staff did not seem motivated,m and was not very friendly. staff was not very knowledgeable about aspects of hotel, area and affiliated restaurant. room was not very clean, dust in every corner.",Location,3.0,December 2021,"December 28, 2021",King Room,4,Solo traveler,7.1,0,1,0,0,0,1,0,1,1,0,0.0011286390264042187
Very unpleasant stay,"Our expectations were low about NYC hotels but this stay was a very annoying one.
We had a AC problem, it was extremely noisy. Even though I informed the staff, nothing really changed until the last day of our 5 day stay.
Breakfast room has a very interesting lightings (like a night club) and it’s far from being a cosy environment.",Just the location is ok.,3.0,May 2024,"May 30, 2024",Double Room with Two Double Beds,5,Family,7.1,0,1,0,0,0,1,0,1,1,0,0.0011286390264042187
Pleasant,"Rude Staff made a bad first impression, Room Service was in renovation? Was never mentioned as entering. When asked about Rooftop, no access. Had higher expectations and didn’t even meet the basic qualifications we were looking for. Disappointed.",Location,6.0,June 2023,"June 11, 2023",Double Room with Two Double Beds,2,Group,7.1,0,1,0,0,0,1,0,1,1,0,0.0011286390264042187
Good,Rooms are basic. Aircon was fairly noisy and the breakfast is ordinary. Staff not particularly friendly.,Great midtown location with subway station at the corner. Value for money when compared to nearby hotels.,7.0,April 2023,"April 30, 2023",King Room,7,Couple,7.1,0,1,0,0,0,1,0,1,1,0,0.0011286390264042187
I have never had a worse hotel experience,"The “breakfast” consisted of boxes of pastry’s and donuts, with paper plates and plastic spoons and we had to sit at trestle tables with pull out chairs with no lights working. There was dust all over our room and the air conditioning never worked, the staff were extremely rude. Also the rooftop restaurant is completely closed, which we were unaware of when booking","nothing, it was literally the worst hotel I have ever ever stayed in; and I have never left a review for a hotel",1.0,June 2023,"July 17, 2023",King Room,3,Couple,7.1,0,1,0,0,0,1,0,1,1,0,0.0011286390264042187
"Overpriced, dirty rooms, horrible stay","They initially changed our room because the room was dirty, the shower was leaking and there were bugs in the room. They changed us to a better room but it was also very dusty, they toilet was broken, the shower drainage was also broken, the heater did not work and the bed had a squigy sound as well. Also the water took 20 minuted to heat up and In the wardrobe there was a dirty shower cap, coins and a. letter from the manager to a precious guest from 2 months ago (clearly room hasn’t been properly cleaned.  The room service started at 9 am so it sucked to be waken up by that knocking on the door. Btw the pictures of the rooms are not what you get in the actual room.",The location is ok,2.0,December 2021,"December 29, 2021",King Room,5,Couple,7.1,0,1,0,0,0,1,0,1,1,0,0.0011286390264042187
Would not recommend,"Uncomfortable beds
Walls are paper thin and can hear everything going on in the next room, not great with kids in your room with you
Aircon noisy and kept us up 
Staff not really that interested in accommodating any requests 
Breakfast is abysmal!!! 
Very expensive for what you get",Decent location,1.0,August 2023,"August 28, 2023",Double Room with Two Double Beds,2,Family,7.1,0,1,0,0,0,1,0,1,1,0,0.0011286390264042187
