Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
"Prime location, nice vibes",,"Friendly staff, walking distance to great bars, restaurants, the ferris wheel, near to public transit. We had a queit room facing the courtyard that was small, but had a kitchenette. Very convenient and would definitely stay again!",10.0,October 2023,"November 14, 2023",Petite Queen Room,1,Couple,8.3,1,0,1,0,1,0,1,0,1,0,0.0006351683831503388
Seattle was a Blast,"The area was iffy, with lots of homeless and peeps you need to keep an eye on.. I wouldn't recommend wandering alone outside by yourself. Just make sure you aware of your surroundings.","The location was perfect for the space needle and the downtown attractions. Easy walking distance to restaurants and attractions. Hotel was clean, staff was helpful and knowledgeable. Price was good and roof top was awesome..",8.0,September 2022,"October 11, 2022",Petite Queen Room,3,Couple,8.3,1,0,1,0,1,0,1,0,1,0,0.0006351683831503388
well worth a visit,all good.,great location and friendly staff. Room wan very comfortable and clean. Nice touch with free bikes. Great spot for bars and restaurants. Roof terrace was great to relax.,10.0,April 2023,"April 17, 2023",King Room,2,Couple,8.3,1,0,1,0,1,0,1,0,1,0,0.0006351683831503388
Great Place&Location.,Actually all was good no complaints.,"Location was great you could walk to many places (Space Needle,shopping)&also bus stop right by hotel to go where you wanted .The room was great had fridge,microwave,coffee machine&snacks.Yes there is homeless ppl near by,but was not bother by any while waiting for bus where mostly hang out by the grocery store.Also went on 2rd Ave&saw many restaurant's.The front desk ppl all of them were very nice&helpful on giving directions on anything I ask.",9.0,January 2024,"January 3, 2024",Queen Room,3,Group,8.3,1,0,1,0,1,0,1,0,1,0,0.0006351683831503388
EPIC! Would do it again exactly the same.,Because our flight was in late 11pm  and out early 5am we had to get our own ride to and from the airport. Understandable but not exactly what I was told when I called.,"What a great location. 
We used the Lime bikes and scooters to get around town. Everything was a 10-15 minute ride. Space needle, ball park, ferry, pikes market, Capital Hill for great food and yummy ice cream at Salt & Straw.  So much fun. The bike lane on second street was wonderful. 
Great staff and clean. Yummy food very close. 
Very happy!",10.0,August 2022,"August 12, 2022",Petite Queen Room,4,Couple,8.3,1,0,1,0,1,0,1,0,1,0,0.0006351683831503386
Great hotel for a budget traveler,"There are a lot of homeless people immediately outside of the hotel that appear to be on drugs, etc. It does feel a bit unsafe to walk near the hotel at night.",Staff was friendly. The room was clean and comfortable. The A/C worked well. The hotel is in close walking distance to many restaurants and other attractions. Easy and affordable parking lot nearby.,10.0,August 2023,"August 29, 2023",Petite Queen Room,2,Solo traveler,8.3,1,0,1,0,1,0,1,0,1,0,0.0006351683831503386
"Clean room, not great area","No free parking - the lot they work with is $30/day and down the street. They said to park in their unloading zone which is just the street parking to allow check in/pay for parking, however when we arrived there were no spots and it was not very clear where the unloading zone was. Had to walk with our luggage down the street.
Not the greatest area, many homeless people around.
No free breakfast.","Nice room, clean and comfortable. Friendly staff. About 10 minute walk to Pike Place which was convenient.",6.0,June 2023,"June 27, 2023",Petite Queen Room,1,Couple,8.3,1,0,0,1,1,0,0,1,1,0,0.0006328932766489698
"Location convenient, marijuana stench, glad the lobby doors lock at night.",First room wasn’t fully cleaned and there was a dog fight happening in the “park” across the street. The staff found us a quieter room that had been cleaned but smelled horribly of marijuana. Getting to the hotel at 8:30 pm was challenging with the large numbers of mentally ill/drug addicted/unhoused people on every surrounding street.,Staff was exceptionally friendly and helpful. They helped us get a better room when the first room didn’t meet our basic needs.  Convenient to ferry terminal.,4.0,August 2022,"August 30, 2022",Petite Queen Room,1,Couple,8.3,1,1,0,0,1,1,0,0,1,0,0.000632217669656451
"I needed a convenient, comfortable stay between train station and ferry pier and was satisfied.","I chose it because I saw mention of or spoke to an agent that there was transportation services available to and from hotel. There was not, although staff assisted in calling me a cab. The benefit of looking on courtyard actually was awkward, as exposure from window was creepy. I do not like to be in a dark room and had to sleep with blinds closed because windows open to other windows facing.","Friendly front desk staff, comfy bed, okay location, clean",6.0,April 2024,"April 16, 2024",Petite Queen Room,1,Solo traveler,8.3,1,1,0,0,1,1,0,0,1,0,0.000632217669656451
Adequate,While a reasonable hotel it was very over priced based I assume on its great location. Also Coldplay were in town so I guess this pushed up the price.,Great location and freindly welcoming staff. Room was OK and felt very much like a Premier Inn standard. Clean and comfortable with basic facilities.,6.0,September 2023,"September 24, 2023",Petite Queen Room,1,Couple,8.3,1,0,1,0,1,0,0,0,1,1,0.0006302358930811575
Very Good,Location felt a bit insecure. A loud beeping sound was constantly happening in the morning and coming from the corridor or the lift which was very annoying and woke me up.,"Great hotel near Seattle downtown, 10 min walking from West Lake station and close to all tourist attractions. Good wifi and comfortable rooms. Really nice staff and they have free coffee in the mornings.",8.0,July 2024,"July 2, 2024",Petite Queen Room,1,Solo traveler,8.3,1,0,1,0,1,0,0,0,1,1,0.0006302358930811575
It was awesome!!,"No breakfast options, continental.","Great location. Exceptional staff. Excellent room, exceptional everything. Heading back next weekend!",10.0,August 2024,"August 4, 2024",Queen Room,1,Family,8.3,1,0,0,0,1,0,0,1,1,0,0.0006258938472912235
we are staying there again at the end of our cruise-that saids it all!,"Expensive, no breakfast","great bed, great location, helpful staff",7.0,September 2022,"September 5, 2022",King Room,1,Couple,8.3,1,0,0,0,1,0,0,1,1,0,0.0006258938472912235
Very Good,"kitchenette is not well equipped but the staff will provide cutlery, crockery, toaster, whatever you request. ask at the main reception as housekeeping staff do not speak English","clean, comfortable bed. very helpful friendly staff
easy walk to Pike Market and the Space Needle.",8.0,June 2022,"June 24, 2022",King Room,3,Couple,8.3,1,0,1,1,1,1,0,0,1,0,0.00062338734842867
"Comfortable, walkable, affordable","There are a number of people living on the street in this area, but there are also a lot of public works employees cleaning up and a hard-to-miss police presence. I never saw or experienced anything threatening nor dangerous.","This is a very cozy and clean boutique hotel within walking distance to the Space Needle, the Climate Pledge Arena, and Pike Place. My room was actually nicer than the photos. You can walk down to the harbor and stroll along the Elliot Bay Trail. The staff were kind, knowledgable, and accommodating. It was very convenient to have a kitchenette area so I did not need to go out to eat for every meal. There are small neighborhood grocery stores within a couple blocks and a Whole Foods about 8 blocks away.",9.0,January 2024,"January 9, 2024",Petite Queen Room,3,Solo traveler,8.3,1,1,1,0,1,1,1,0,1,0,0.0006233681220543352
Would Stay Again For a Lesser Price,The elevator was very slow. Many homeless people around the surrounding blocks that we walked to get food and other leisurely items; only one asked for money.,"I liked the location as it was close to restaurants, grocery stores, and Pierr 66. The room was clean and cozy; it also came with some snacks and the coffee was good. Staff was pretty friendly. Property is right across the street from a dog park; got to see lots of cute dogs. The roof access was nice to go chill or have a meal.",8.0,September 2023,"September 26, 2023",Queen Room,1,Couple,8.3,1,0,0,1,1,0,1,1,1,0,0.0006230227612514466
Comfortable place close to tourist attractions.,"NA - I would like to address the “homeless” negative stuff from other reviews and figured this was the best place for others to see. This is completely prevalent in metropolitan cities and is NOT THE FAULT OF THE HOTEL. We were asked for money/change maybe 3 times. They left us alone, we never felt unsafe or bothered. We were here 6 nights and sure, there were some on 3rd and Bell, but they were not “lined up outside”. There are definitely areas where there are larger groups, but that is typically 3rd and Pike and 3rd and Pine due to those being high traffic tourist areas. 

If this concerns you, you can use 2nd Ave, 1st Ave or even 4th Ave and 5th Ave to Bell and just walk down the 1-2 blocks to the front of the hotel. If seeing people who are in a bad spot and just doing what they can to survive makes you uncomfortable and unsafe, that is unfortunate. But there are plenty of other places to stay for you to be more comfortable and ignore the issues with cities and society as a whole.","tl;dr: comfortable place, walking distance to most things, would 1000% stay again if we visit the city again.

We stayed here for our super belated honeymoon trip, 6 nights total. We came during off season, so the price was super reasonable. 

We had the king suite with kitchenette and it was the perfect amount of room for us (1 large suitcase, 1 med suitcase, and 3 duffle bags/backpacks). The bed was somewhat firm, but not uncomfortable (but that’s what we like), the pillows a little soft for us but also not uncomfortable. 

There is not breakfast provided, but that is stated on here AND their website. Biscuit B*tch is right next door and AMAZING and has good prices. We had breakfast from them 3 times. 

The toilet paper is a little thin, but the staff were able to provide extra rolls, towels, and a dinnerware set for the kitchenette (we didn’t use housekeeping while staying which is why we requested the tp and towels). 

The hotel is close to everything. 10 minute walk to the space needle/mopop/chihuly, about a 5-10 minute walk to pike place market, and about 10 minutes to the west lake center (little shopping mall with a light rail station, highly recommend this stop if you are using the light rail from SEA-TAC to get here). 

We felt relatively safe, there were only like two times we felt uncomfortable, but only because it was our first night and we were hyper aware of our surroundings.",10.0,November 2023,"November 15, 2023",King Room,6,Couple,8.3,1,0,1,0,1,0,1,0,1,1,0.0006205970763349989
Gem!,"The need want the most comfortable, but that's OK.

There's no food at the hotel, but we knew that going in. It didn't make a difference. 

We would recommend the Belltown Inn!","The staff was AMAZING and so helpful!

The place was very clean. I loved that they had a small coffee bar set up and comfortable seating in the lobby. 

The loc was perfect! Easily walkable to the mail area attractions.",9.0,April 2023,"May 9, 2023",Petite Queen Room,2,Couple,8.3,1,0,1,0,1,0,0,1,1,0,0.0006168642876369013
We'll Be Back,"We didn't like that our Biscuit Bitch food was SO amazing, and we couldn't take it with us on our cruise! If we could have, we totally would have taken our breakfast with us. Make sure to get something from Biscuit Bitch. It's right beside the hotel.","As soon as we walked in, the front desk associate was so warm, welcoming, professional, and friendly. Based on her check-in process alone, we knew we were in for an enjoyable stay. We enjoyed Everything, and we would totally stay here again when in Seattle. Due to the location, staff, comfort, and cleanliness of the facility, you should book here!",10.0,May 2024,"June 15, 2024",King Room,1,Couple,8.3,1,0,1,0,1,0,0,1,1,0,0.0006168642876369013
"Value for money and great staff. Convenience to the cruise piers, restaurants and transportation.","There was no breakfast in the morning , just coffee.","The location is great, walking distance from The Needle, Pike Market and the Chihuly gardens. The staff was friendly and helpful. A snack was available in the room, the bathroom was clean, spacious and has all the products you would find in a larger hotel. Bed wAs comfy and clean. The room had everything I needed including an iron. Roof deck is a nice touch",10.0,August 2022,"August 28, 2022",Queen Room,1,Couple,8.3,1,0,1,0,1,0,0,1,1,0,0.0006168642876369013
"Good facility and staff, but location terrible albeit convenient.","The location was convenient but the part of Seattle where this hotel is located is terrible. It is very similar to many of the crime infested, drug dealing parts of Los Angeles. The facility is nice but there’s a good reason why the staff locks the exterior doors at 10 pm.",The facility was nice and it is located conveniently for trips to the boardwalk. The bicycles that the hotel makes available to guests is an exceptionally good idea.  Clean and the hotel staff were very helpful and professional.,8.0,September 2023,"September 4, 2023",Petite Queen Room,1,Couple,8.3,1,0,1,1,1,1,0,0,1,1,0.0006144237122342283
Good value with fun eateries around but need to plan ahead to keep yourself safe,"However, transients start to occupy on the streets in the downtown area soon after dark.  
Need to go for early dinner instead.","The location was great with access to many restaurants nearby 
My room was clean and comfortable 
Easy to get to the cruise terminal with short shuttle ride 
12 pm check out time was very helpful for people taking cruises",8.0,September 2022,"September 14, 2022",Petite Queen Room,1,Solo traveler,8.3,1,0,0,0,1,0,1,1,1,0,0.0006101388488023164
Perfect place in Downtown Seattle,"No breakfast, but there are plenty of food places in the area so it wasnt a big deal.","Everything was perfect: walking distance to restaurants, public transport, rental car center and sights. Staff was outstanding, polite and helpful. Got the perfect room with an incredible view. Bed was comfy, too.",10.0,January 2024,"January 16, 2024",Petite Queen Room,2,Solo traveler,8.3,1,0,0,0,1,0,1,1,1,0,0.0006101388488023164
"Overall, it's a bang for your buck. I enjoyed my stay.","The only thing that I would say I didn't like was the fact that after a certain hour the dynamic of the neighborhood changes a bit. Due to the homeless population, it becomes more visible so, it may not be best to walk alone at night. There are plenty of great bars and restaurants one block up, but, you will experience this.","The room was everything I needed and was very comfortable. 
I really liked my view and cleanliness was not an issue. 
The staff was very helpful and I enjoyed my interactions with them.
I also love that they provide laundry, breakfast, and free bike rentals to explore the city.",10.0,June 2023,"August 13, 2023",Petite Queen Room,1,Solo traveler,8.3,1,0,0,0,1,0,1,1,1,0,0.0006101388488023164
Great hotel. Excellent location.,"Wish breakfast was available. The neighborhood is a little sketchy, but that's not something this hotel could fix. But it might be worth a word to a city council member.","The lobby and my room were clean and fresh. Great little courtyard. Wish breakfast was available; it would be nice to eat in the courtyard. The front desk staff were all excellent! Very friendly and helpful. 
The location is excellent. It's an easy walk to so many places of interest.",10.0,June 2024,"June 8, 2024",Petite Queen Room,2,Solo traveler,8.3,1,0,1,0,1,0,1,1,1,0,0.0006083902787267337
Pleasant stay in a good central location,"The hotel has no restaurant so one has to walk some distance to find a meal, dinner being easier than breakfast. Dreadful coffee is available in the rooms and reception - astonishing in Seattle. Although the place is clean I was irritated to find that my room had not been serviced by 3.00pm.",This hotel is in an excellent location and the rooms are well equipped and comfortable. Staff are consistently friendly and helpful at any time of day or night. There is a pleasant roof top seating area where one can read or chat etc.,8.0,September 2022,"September 23, 2022",Petite Queen Room,4,Family,8.3,1,1,0,0,1,1,0,1,1,0,0.0006056961580262775
"Cute/simple inn in a good location, with some downsides","Rooftop was closed for repairs, room location was not ideal (had to keep blinds closed the entire time because my window faced a busy sidewalk and was just up one floor), refrigerator was broken and froze all my stuff on the lowest setting, homeless folks harassed me right outside daily, bed was so-so, no breakfast or room service included (although Biscuit Bitch is awesome, it’s super busy all the time and there’s nowhere to really sit and eat.","Super nice staff, good location for walking around Belltown, easy to check in and out, good shower pressure in room, clean lobby and room.",5.0,June 2022,"June 15, 2022",Queen Room,3,Solo traveler,8.3,1,1,1,0,1,1,0,1,1,1,0.0006031620870654547
Stayed twice and would stay again,No fault of theirs- there are homeless up and down the avenue the hotel is located on.,Very comfortable. Staff is great. Logistically the location is good.,10.0,June 2024,"June 25, 2024",King Room,1,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
Exceptional,Sheets were uncomfortable and too many homeless people around the hotel,Location and staff were accommodating.,10.0,April 2024,"May 3, 2024",Petite Queen Room,3,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
Exceptional,"Everything was good 
Except surrounding areas  homeless people
No problems with them","Location ,,,staff Nicole gave us excellent service ,,information,, about everything 
Very good !!!!",10.0,September 2021,"September 10, 2021",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
Exceptional,,Very accommodating location and staff. Very central to everything Seattle.,10.0,September 2021,"September 16, 2021",Queen Room,3,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
Fair,Too expensive.,Staff and location.,5.0,September 2021,"September 27, 2021",Petite Queen Room,1,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
location,,"location was perfect, walking distance to everything fun. desk was always fully staffed, friendly, and helpful",10.0,November 2021,"November 3, 2021",King Room,4,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
"affordable, easy, and not too far away from the action",no complaints,great location & great staff,10.0,December 2021,"December 16, 2021",Petite Queen Room,4,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
Amazing stay! I absolutely loved it and would stay here again,"This is not their fault at all, but this area in particular is overrun by homeless people. They are not aggressive or anything but does make it seems sketchy",The staff were so nice and accommodating and I really enjoyed the hotel mainly because it was super quiet and great location for anywhere you wanted to go,10.0,January 2022,"January 30, 2022",Petite Queen Room,1,Group,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
Great location and service!,no stairs available,Great location and staff!,10.0,May 2022,"May 3, 2022",Petite Queen Room,1,Group,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
Greatly Surprised.  Would definitely stay at this hotel again.,,"The location is perfect.  Walking distance to so many attractions.  Or, the bus/light rail are excellent options.  The roof top view at night is spectacular.  The customer service at the registration desk was excellent.  Very knowledgeable staff, and gave us great info on nearby travel.",10.0,May 2023,"June 1, 2023",Queen Room,1,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
Great choice for anyone on a cruise,Nothing,Great location and staff.,10.0,July 2022,"July 2, 2022",Petite Queen Room,2,Group,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390924
"Great location and staff, but very thin walls.","Walls are very thin. Could hear the neighbors singing, screaming, stomping/walking, and the water running.","Great staff, great location, easy access to tourist spots and public transport.",8.0,April 2022,"April 11, 2022",Petite Queen Room,5,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Would stay again good value,Would have liked to be able get a snack and although there was free coffee in foyer it closed at 2 pm,Location and very helpful staff,9.0,May 2024,"May 28, 2024",Queen Room,3,Group,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Good,Plumbing issues and lack of communication,"Staff was friendly, good location, quiet",7.0,April 2023,"April 17, 2023",Petite Queen Room,3,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,,"Friendly helpful staff.
Great location.",9.0,May 2024,"May 26, 2024",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Loved our stay!,,"Loved our stay! All of the staff were super friendly and helpful, and the location was great and close to everything we wanted to do. Even though we didn't use them, there were some awesome amenities such as bikes you can use during the day that I thought was a thoughtful touch. Will definitely stay here again!",10.0,March 2023,"April 2, 2023",Petite Queen Room,1,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Good,,very friendly staff and great location,7.0,July 2023,"July 30, 2023",Queen Room,1,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
A truly good experience. The front desk staff were truly attentive.,,"The Belltown was in an excellent location! Everything  that I needed was walkable, I was departing on a cruise ship. The dock was around 4 blocks away
 The front desk personnel recommended a car service and made the arrangements.
The Belltown was a great experience and I have already recommended it to family.",10.0,October 2023,"November 16, 2023",Petite Queen Room,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Very Good,,Loved the location & the staff were very helpful.,8.0,June 2024,"June 4, 2024",Petite Queen Room,3,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,,"Staff were super helpful and friendly. Good location, easy walking to everything we wanted to see.",9.0,December 2023,"January 8, 2024",Petite Queen Room,1,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Belltown Inn a must stay,,"Great location, the beautiful rooftop patio, the staff was super helpful and gave some excellent recommendations",9.0,February 2022,"February 22, 2022",Petite Queen Room,3,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,,"Great front desk staff.
Excellent location.",9.0,August 2024,"August 17, 2024",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Great stay in Seattle!!!,,Staff and location!,10.0,May 2023,"June 4, 2023",Queen Room,3,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
A great stay.,,Location is excellent. Staff are fabulous.,10.0,July 2023,"July 23, 2023",Petite Queen Room,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,,Location was good. Staff friendly and helpful.,10.0,July 2023,"July 24, 2023",Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,Area is a bit sketchy,"Staff were great, liked my view",9.0,November 2023,"November 9, 2023",Queen Room,1,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Central,Nothing - everything was wonderful,Really central location. Staff were very friendly and really helpful.,10.0,August 2023,"August 7, 2023",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Location was great and close to restaurants and attractions. Staff helpful.,,"Location, staff was helpful and coffee was great.",9.0,July 2024,"August 5, 2024",King Room,1,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Terrific! Had a great time,,"Great location, shuttle services, friendly staff, rooftop deck",10.0,August 2023,"August 16, 2023",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Comfortable convenient and pleasant.,,Location and excellent staff,10.0,September 2023,"September 15, 2023",Petite Queen Room,3,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Great location,,"This hotel was lovely! Great location, fantastic service, and friendly staff. We could walk to most locations or get bikes or scooters for any others. Our stay was great",10.0,September 2023,"September 24, 2023",Petite Queen Room,3,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,nothing,"the staff are very gentil, and the location is good because is near of the downtown , i think is a good place to enjoy a vacation, moreover is near of the tower of seattle and another atracttion as eye of seattle.",9.0,April 2024,"May 5, 2024",Petite Queen Room,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,Little expensive.. but worth it,Love the staff and location,10.0,September 2023,"October 1, 2023",Petite Queen Room,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Perfect Location fir walking and seeing the sights!,,"Perfect location for leaving out on a cruise from Pier 66.   Staff was excellent,  extremely comfortable and the roof top was a nice  place to relax after a day of exploring!",8.0,May 2024,"May 12, 2024",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,Nothing.,Fabulous small hotel in a great location. Staff were very friendly and helpful. A short easy walk to pier 66. Also handy to the Pike Street markets.,10.0,October 2023,"October 4, 2023",Petite Queen Room,2,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,,Great central location. Staff were very helpful,9.0,June 2024,"June 13, 2024",Petite Queen Room,5,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
From victoria,,Location was ok.   Very friendly staff. We arrived late from victoria in a rush and dorjan was very accommodating at the front desk.,9.0,August 2023,"August 3, 2023",Petite Queen Room,1,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
"Staff was very polite, and accommodating",No vending on our floor,"The location, the staff",10.0,October 2023,"October 31, 2023",King Room,3,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Very Good,,Staff was very very helpful and friendly! Walking distance to shopping and tourist places.,8.0,August 2023,"September 4, 2023",Queen Room,2,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
A great stay,,Good location on lots of bus routes. Free bike hire was a great idea. Staff were really helpful and friendly with good suggestions for eating etc,10.0,February 2023,"February 25, 2023",Queen Room,3,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,,Great location to the attractions. Staff were very friendly.,10.0,January 2024,"January 12, 2024",Petite Queen Room,4,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,Nothing,Great service! Friendly! Great location!,10.0,May 2024,"May 30, 2024",Petite Queen Room,1,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,,Location and staff,9.0,May 2024,"May 27, 2024",Petite Queen Room,1,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,Many drugs addicted people around the place.,"Good location, near the important attractions. Excellent staff.",10.0,May 2024,"June 6, 2024",Petite Queen Room,2,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,Pillows not comfy,"Convenient location. 
Super friendly helpful staff. 
Excellent value for money. 
Pleasant foyer/sitting area",9.0,May 2023,"May 15, 2023",Petite Queen Room,3,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,,"Great location, friendly and helpful staff",10.0,June 2024,"June 13, 2024",Petite Queen Room,2,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
It was a pleasant surprise and provided us with everything we needed.,,Staff friendly and helpful. Simple elegance. Great location.,10.0,December 2022,"December 26, 2022",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,Nothing,Amazing location and the staff at the hotel are great.,10.0,May 2024,"June 18, 2024",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Far Exceeded Normal Expectations!,There is absolutely NOTHING not to like!,"Excellent location. Extremely friendly and accommodating staff. Cute, eclectic decor. So many extra accommodations, ie: bikes, coffee, tea & snacks. The roof view is FABULOUS!",10.0,December 2022,"December 10, 2022",King Room,1,Family,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
"It was very comfortable, and I felt at home.",The vending machines were broken.,"The location was right in the heart of Seattle it seemed, the staff were very friendly and helpful, and the very top floor was so beautiful.",10.0,October 2022,"November 18, 2022",Petite Queen Room,2,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
A Perfect choice hotel.,Nothing to dislike? .,"A superb hotel centrally placed, six blocks away from the start of most of Seattle’s attractions, staffed by wonderfully knowledgeable, polite people.",9.0,September 2023,"September 24, 2023",Queen Room,3,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
"Loved the location, plenty of restaurants nearby and close to all attractions.",,Great location and staff.  Everyone was friendly and helpful.,10.0,July 2024,"July 30, 2024",Queen Room,5,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Nice place close to Seattle centre,,"Great location, friendly staff, complimentary tea and coffee.",8.0,September 2023,"September 9, 2023",Petite Queen Room,1,Group,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
"Good location, nice people",Surrounding area didn’t feel safe,"Convenient to bus stop, Pike’s and tourist attractions   Front desk staff was excellent! Helpful, informative and friendly",8.0,August 2024,"August 7, 2024",Petite Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
It was fine for a 2/3 night stay……the Staff were very good.,Quite a few homeless looking persons sitting and groupings…… but we were never hassled by anyone.,"Staff,comfortable and walkable to most attractions.",8.0,April 2024,"April 29, 2024",King Room,4,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Wonderful,,We were there for a concert at Lumen field! we wanted to park our car and see pike market and be able to walk. The staff was so helpful in ways to get around and areas to stay out of after dark. Front desk people are all amazing.,9.0,August 2023,"September 1, 2023",Queen Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Great stay! I recommend.,,"Location, staff.",9.0,August 2023,"August 31, 2023",King Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Exceptional,Doesn't apply,"The atmosphere of the location in the city is just amazing. Belltown is Definitely in the center of the city, and I cannot wait to go back and when I do I will be staying at Belltown. The staff, the location was just great.",10.0,October 2022,"November 11, 2022",Petite Queen Room,4,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Great place for location and price.,"The neighborhood was a little sketchy, Was warned by locals not to go out past 7p, a lot of homeless and drugs. Although, we never incurred a problem.","Loved the hotel, very quaint. Great location. Very friendly staff. Would definitely stay there again,",8.0,August 2023,"August 29, 2023",King Room,2,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Very Good,Seattle is expensive and this hotel is no exception.,Great location.  Excellent staff.  Quiet.  Secure.,8.0,August 2024,"August 20, 2024",Petite Queen Room,1,Solo traveler,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Good choice for discover the city.,--,The location of the hotel is very good. All the attractions is available max. 10 minutes on foot. There is a roof deck. The staff was very polite and helpful. Worth it.,9.0,June 2023,"July 5, 2023",Queen Room,7,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
Sightseeing in Seattle,"A lot of homeless in the neighborhood, but actually also all over downtown. Still never got in uncomfortable situation","Central in Seattle, easy to get to the main spots,nice rooftop location , friendly and helpful staff",7.0,July 2024,"August 18, 2024",King Room,4,Couple,8.3,0,0,0,0,1,0,0,0,1,0,0.0005961174736390923
