Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Pleasant,The room is small and not really clean. I can still see the dots and dirts on the duvet and pillow.,"The location is good. It's near MRT station, bus stop, and lots of historical sights.",6.0,January 2024,"January 2, 2024",Family Room,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Not value for money,"Size of room was terrible.
When we asked for empty dishes, they mentioned they dont have any",Location,4.0,November 2023,"December 26, 2023",Triple Room,5,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Hotel has its flaws but would stay again.,Rooms were small but comfortable. TV didn’t work and took over 24 hours to get it fixed after asking three times to be repaired.,Location was handy.,8.0,August 2024,"August 7, 2024",Superior Twin Room (Halal Set Breakfast),2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good,Room is quite small.,Good location.,7.0,May 2024,"June 10, 2024",Superior Double Room with City View,6,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,rooms were too small,location was good,5.0,June 2022,"June 30, 2022",Superior Double Room with City View (Set Breakfast),4,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
never will stay again,"it’s a 2 star property rooms wise  written 4 star property 

shower was not maintained 

the feeling in the room was of 2 star",location and shops in the property,1.0,July 2022,"July 15, 2022",Superior Twin Room,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Wonderful,"doesn’t do housekeeping daily, but I think SG hotels really do not do daily cleaning now",very good location. they were very kind to allow us for early check-in,9.0,July 2022,"July 9, 2022",Family Room,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
You guys need to really buck up & follow up on whatever feedbacks received,"Toilet look nice but the shower head was leaking, your sink chocked with use for first time. Worst of all, no bidet!",Location,4.0,June 2022,"June 18, 2022",Family Room,1,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Poor,That I left a bag in room with the LV lock in special compartment and after check out in airport I couldn’t find it. The bag whole time was at the hotel room,The hotel and the location was alright,2.0,May 2023,"May 12, 2023",Triple Room,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Poor stay for the amount of money this costs,"The room was extremely small and paint off the walls. 
They have a TV in the room, however the internet was so poor it did not connect to the tv. It does not have access to Netflix either. The channels on the tv are extremely limited and about 2 of them were in English.","The pool was nice 
Good location",4.0,August 2023,"August 22, 2023",Superior Double Room with City View,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Ok,Toilet and room size,Location,5.0,July 2023,"July 4, 2023",Triple Room (Set Breakfast),3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,Room is too small,Location,5.0,September 2023,"September 7, 2023",Superior Double Room with City View,4,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
too small room and next room flush sound very loud,room and bath room,location,3.0,June 2022,"June 29, 2022",Superior Double Room (Halal Set Breakfast),3,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Stayed comfortably with good facilities,Hotel room size,Location and area,7.0,December 2023,"December 27, 2023",Superior Twin Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Not sure if the price paid is worth the location. Rooms were really small.,Rooms were really small.,Location was really good.,6.0,December 2023,"December 28, 2023",Superior Double Room with City View,1,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Bad,the room was dusty and very tiny,the view was ok,1.0,June 2023,"June 11, 2023",Superior Double Room with City View,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Poor,Size of room,Location,3.0,June 2022,"July 14, 2022",Superior Double Room (Halal Set Breakfast),1,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good,Rooms really small,Location,7.0,July 2022,"July 30, 2022",Family Room,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
we enjoy our stay,no bidet in washroom,the location is perfect due near to mrt.,8.0,April 2023,"April 28, 2023",Superior Double Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,The rooms where to small,Location was good,5.0,August 2023,"August 31, 2023",Superior Double Room with Balcony,2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Make a reasonable price,Small size room,Location,8.0,May 2024,"June 13, 2024",Triple Room,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very good for business stay,Could be cleaner rooms,Location,6.0,August 2024,"August 6, 2024",Superior Double Room with City View (Halal Set Breakfast),6,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good for a short stay,Room could have been larger,Location and value,7.0,March 2023,"March 15, 2023",Superior Twin Room,1,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good,Small yet confortable rooms,Convenient location and good value for the money,7.0,November 2023,"November 7, 2023",Superior Double Room with City View,10,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"Stay was fine, near to public transport and around 12 mins walk from little India. Very tiny rooms.","Very tiny rooms. Hotel couldn’t provide all rooms (booked 3 rooms) in same floor. The key cards only allow the lift to that particular floor. So lot of hassles to reach the other floor, where rooms were provided.
No microwave oven. USB charging points don’t work properly.",Decent location. 5 mins walk from MRT station. Bus stop right opposite.,3.0,June 2023,"June 6, 2023",Triple Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Not value for money,"Room are very small like match box, not comfortable for 2 person",Location,3.0,August 2023,"August 19, 2023",Superior Double Room with City View,3,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"For 1 day sleeping its fine,","Toilet have so bad smell, very very small room ,  first floor so much people…",Only Location good,4.0,August 2023,"August 18, 2023",Triple Room,1,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"location is good, close to MRT station",do up the room 2 days,"location is very good, near the mrt station",5.0,July 2022,"July 11, 2022",Triple Room,5,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
I would stay again for the conceirge’s advice,Walls were thin. I heard someone talking in the next room all night. They have doorbells for every room that rang all morning. I could hear people talking in the hall,I liked its location and the concierge.,8.0,July 2023,"August 2, 2023",Superior Double Room with City View,2,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
It was a lovely stay.,The room is always dusty. It could be the aircon ducts which is already full of dust and flowing out to the room.,Location is superb. Accessible to trains and bus stops.,6.0,April 2023,"April 10, 2023",Triple Room,7,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Great location and comfortable hotel,Room was a little tight foor ur family of 5 but good value for money,"Very conveniently located close to the train and public transport, also only a short walk to busy resturant area.",8.0,September 2023,"October 2, 2023",Family Room (Set Breakfast),4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
A bit disappointed,The room is too small to accomodate for  3 persons,The location.,5.0,November 2023,"November 13, 2023",Triple Room,1,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,Room size is too small,"Location
Near by 150 meter metro station",5.0,August 2023,"August 19, 2023",Triple Room,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Budget Hotel with a good location,Rooms were not clean. Size of room is very small for a family.,The location of the Hotel is close to all amenities.,5.0,April 2023,"June 15, 2023",Triple Room (Set Breakfast),2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Good,Rooms were small,Location,8.0,April 2023,"May 14, 2023",Triple Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
I was so disappointed about the room,Damn small room no cupboard toilet small not good,The location,1.0,December 2023,"December 17, 2023",Superior Twin Room (Halal Set Breakfast),3,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Nice getaway from home,Room are extremely small. Only room for 1 suitcase in a double room and have to squeeze past things so think it was overpriced for the actual size of room.,"Great location and easy to get anywhere we wanted due to subway, buses and a lot in walking distance.",8.0,August 2024,"August 18, 2024",Superior Double Room with City View,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good,"Room Bed is  abit smaller ,if have  King saiz is better..","Very good location,easy going to city",7.0,August 2023,"August 27, 2023",Superior Double Room with Balcony,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Short trip to visit family. Space was a little tight for 2 adults with larger suitcases. Clean.,Rooms were small,Great location. Easily accessible,9.0,July 2022,"July 10, 2022",Superior Twin Room,7,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"Eh, ok",The bed and pillow were lumpy and super uncomfortable. I had a hard time falling asleep because of this.,The location,4.0,November 2023,"November 12, 2023",Superior Twin Room,1,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"good location, basic","bit dated, small room, cleanliness","location, pool",8.0,August 2023,"August 27, 2023",Family Room,5,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
expensive and not clean,"no spray in the toilet 
no pest control, ants in the room everywhere",location is fair,5.0,April 2023,"April 15, 2023",Premier Double Room with Balcony (Halal Set Breakfast),14,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
like stay with big family 😅,"Soundproofing is terrible, I can hear sound obviously around my room . both from all wall and ceiling.
As my experience, this the property should improved the acoustic system urgently.",Fair Location,5.0,June 2023,"June 14, 2023",Superior Double Room with Balcony (Set Breakfast),2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Great location accessible to major tourist attractions. Bus stop just by the doorstep and the train is just few mintues,no slippers in the room and the room a little bit packed but good value for money though,Location,8.0,June 2022,"June 25, 2022",Triple Room,2,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Great location but very small rooms,Very small rooms,Convenient location,9.0,July 2022,"July 12, 2022",Superior Twin Room,2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
not happy,the room was not clean. housekeeping didnt clean the room thoroughly every single day.,location,4.0,December 2023,"December 5, 2023",Superior Twin Room,7,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Bad,The floor was dusty and we found a beetle. The TV was not working well and the room was smaller than expected,The location was not so bad,1.0,July 2022,"July 12, 2022",Premier Double Room with Balcony,1,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"Convient, and very happy with the hotel","Too small room, but it's value for money since it's in Singapore.",Perfect location with convenient MRT and bus.,9.0,April 2023,"April 13, 2023",Superior Double Room,4,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,no iron in the rooms. centralized public laundry. not so good for business travelers.,Nice location,5.0,April 2023,"May 3, 2023",Superior Double Room,3,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"Good stay, I will definitely choose Hotel Boss again for my stay whenever I travel next",Rooms are very tiny,"Location
Hotel Ambience
Pool",8.0,April 2024,"May 2, 2024",Superior Twin Room,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Disappointing,Walls are so thin you can hear everything like it in your room. All,The location,4.0,September 2023,"September 17, 2023",Triple Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
good,size of the room was too small,location was good,8.0,May 2024,"May 6, 2024",Triple Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Good,Small rooms,Location,8.0,July 2023,"July 11, 2023",Triple Room,1,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Great for a short stay,Very small room,Location,9.0,November 2023,"November 9, 2023",Superior Double Room with City View (Set Breakfast),2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Poor,"Room Size is too small, like a prison",Location is Good,3.0,April 2023,"April 19, 2023",Superior Double Room,6,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
comfortable but noisy rooms,soooo noisy. you hear every sound from adjoining rooms,location is perfect for that area,7.0,April 2023,"April 18, 2023",Superior Double Room with City View,1,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
should provide better room,"room very small and no locker, room was claustrophobic","location is good, early check in",1.0,July 2022,"July 1, 2022",Superior Double Room,1,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
overall was okay  but TV reception was super bad!,"TV was spoilt. was asked to change rooms which we did. TV reception was still bad. Channels hanged the whole night. Didnt bother to change rooms again.  
Balcony face inwards, bad move taking a balcony as it costs more.",location is good.,5.0,December 2023,"December 16, 2023",Superior Double Room with Balcony,2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Setting like over price budget hotel,Room size too small. Setting like Hotel 81,Location,4.0,September 2023,"September 18, 2023",Superior Double Room with City View,3,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Value for money,Room lacked toiletries when we arrived. Dirty walls in bed area.,Value for money central to where we wanted to go,8.0,March 2023,"March 26, 2023",Superior Twin Room with City View,6,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"Great location, uncomfortable beds",Beds were very uncomfortable and hard and rooms were quite small.,Location,5.0,August 2023,"August 15, 2023",Family Room (Set Breakfast),3,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
It was good value for money and location very convenient for me due to MRT station being close by,You could hear the other room people shouting and very loud when people talk walking along the corridor,"The pool was lovely and it was kept open till late.
Location was very convenient close to lavender mrt",8.0,October 2023,"October 21, 2023",Triple Room,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Good,The rooms could’ve been bigger,"Great price, great location",8.0,August 2022,"September 8, 2022",Superior Twin Room with City View,5,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
It was a very budget hotel and won't be going there again,"The room is much smaller than is looks in the photos. The first room I was in the a/c was not working and there was a bad smell coming so we changed the room, it was the same room on another floor. They had no options to upgrade the room to something better even thought I was willing to pay more.",The location was the best part of the hotel,3.0,August 2023,"October 30, 2023",Family Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair enough,"The room is quite cramped, no cabinet, slippers",Location ans accesibility to bus and mrt station,5.0,June 2023,"June 17, 2023",Superior Double Room,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Centrally located and Value for Money,The bathrooms are small and feel cramped,The location is close to major tourist attractions.the Lavender MRT is  a 5 min walk from the hotel.The pool deck is beautiful and one can relax there.Availbilty of laundromat and ironing table helps.,9.0,September 2023,"October 16, 2023",Superior Twin Room,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,Room is small,Good location,5.0,April 2023,"April 26, 2023",Triple Room,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Poor,Small room no windows,Location is good and early checking,2.0,September 2023,"September 16, 2023",Superior Twin Room,1,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
A little cramped space in the room,There were dead cockroaches in my bathroom after 'making up room',Location is good,4.0,June 2022,"June 23, 2022",Family Room,2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
will never come nor recommend,"extremely small room and over priced for what was offered. very difficult to move in it. 
the bathroom is small too. 
rooms are maintained, shower had hairs from previous user. 
highly disappointed.",the location,3.0,November 2023,"November 30, 2023",Superior Twin Room,1,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
only good thing were the staff and location,"the room I booked looked nothing like the room we stayed in. it was worn down and needed improvements. I felt like we had been conned with the money we paid as it was still very expensive for such a basic room! Also don’t expect to get any sleep. the walls are SO thin you can hear doors slamming, people in the hallway shouting at ridiculous times in the morning and we were near a lift and could hear it go off every time. we got lucky as the mosque next door was having renovations done as if this was open we wouldn’t of got no sleep at all. such a shame","good location, 5 minute walk from a train station and the man who checked us in was nice. house keeping was good as we got waters everyday.",5.0,February 2023,"February 17, 2023",Superior Double Room,4,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"Kind of ratty, but great location.","Ratty, dirty rooms",Good location,3.0,November 2023,"December 1, 2023",Superior Double Room with City View,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
It was just ok but not worth the price,Our room was not furnished / decorated like the online photos . Quote misleading .,Location,6.0,December 2023,"December 10, 2023",Premier Double Room with Balcony,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Poor,"the room, very poor house keeping",location  is appropriate for me.,3.0,April 2023,"April 24, 2023",Superior Double Room,5,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Poor,The room is very noisy from air con and people talking and launching from the hall way. It was impossible to get any decent amount of sleep. Also the room was tiny. Was expected more based on the amount of money we paid. The toilet seat and shower head was broken when we checked in.,The location is close to CBD.,2.0,March 2023,"March 21, 2023",Superior Double Room with City View (Set Breakfast),3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"Easy, convenient however small rooms",The rooms are tiny,The location was great!,8.0,January 2024,"January 23, 2024",Superior Twin Room,4,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Poor,"hotel rooms was noisy, booked room with queen bed but allocated queen plus single bed which was annoying",location was so handy,3.0,June 2022,"June 23, 2022",Premier Double Room,1,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Would not recommend anyone to stay here,Did not like the property as the rooms were very small and the walls were pretty thin. I could hear the next door guest snoring the whole night. The check in process was delayed a lot and made me wait even though I told them I was sick.,The location is easy to find,1.0,January 2024,"January 30, 2024",Superior Double Room with Balcony,4,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good,poor hygiene and very small room,good location,7.0,September 2022,"September 3, 2022",Superior Twin Room,1,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Cheap and nasty.,"Airconditioning did not work efficiently. Temp setting 19Cdegrees. lowest achieves over 3 days 25C.
Electronic Safe did not work and requires change of batteries.
Remote for TV had corroded batteries and stopped working.
Rooms were noisy with slamming doors at all times.",Location,4.0,August 2023,"August 2, 2023",Superior Double Room,3,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Compared to most prices for lodging in Singapore this was a good value and excellent location,Room size a little small,Location,10.0,October 2023,"October 22, 2023",Superior Double Room with City View,7,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Poor,"Put in a room with no HOT water.
Bozo in the room above me dragged the chair around all night ( no carpet, hard floors)
Indian Server at the cafe in the foyer completely ignored me next in line and served an Indian behind me. He didn't like it when I pulled him up about it.",Location,3.0,March 2023,"March 20, 2023",Superior Double Room,6,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good,"Rooms could’ve been bigger. No staircase, so if there’s a fire, we would all die.",Love the location,7.0,February 2024,"February 6, 2024",Triple Room,7,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Great stay would stay again,Rooms are quite small but your not in them for too long I guess,Great location and lovely pool,8.0,March 2024,"March 5, 2024",Triple Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Not SG Clean,The hotel is not clean. The floor is sticky and dirty. The appliances (kettle) is dusty.,Location,4.0,June 2022,"June 21, 2022",Family Room,1,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
It was a great experience for a first-timer staying at the hotel.,"The room was very small, bad condition and smell bad.",The hotel location is very connivence and accessible of amenities.,5.0,December 2023,"February 7, 2024",Superior Twin Room,2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Great location to get around Singapore. Friendly staff,"Would have liked our rooms to be closer when booking 2 rooms on one booking. We were on different floors.
Rooms are small but I appreciate this is city accommodation.",Location was great,8.0,August 2024,"August 11, 2024",Superior Twin Room with City View,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Magnificent!,"The hotel didn't have ""Do not disturb/ Please clean my room"" sign on the door. I am not keen on the housekeeper getting into my room without my consent.",The Location is very centralized. And easier to walk around. MRT and bus station is near.,8.0,December 2023,"December 1, 2023",Superior Double Room with City View,4,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Wonderful,"Room size a bit small. 
No bed side table.",Location near mrt. Convenient to move around.,9.0,May 2023,"May 24, 2023",Superior Twin Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good,they don’t have bigger rooms. room size was so small that I can’t lay my prayer mat there. I have to use balcony for prayers,the location is good.,7.0,November 2022,"November 20, 2022",Superior Double Room with Balcony,4,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,very small room,value for money  good location,5.0,February 2023,"April 24, 2023",Superior Twin Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Disappointing,Unfortunately the beds are very hard which made for a difficult night's sleep. The rooms are also very small and have a musky smell.,The hotel is located close to Lavender train station which is convenient for travel around Singapore.,4.0,July 2022,"July 22, 2022",Superior Double Room with City View,4,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Not a good experience,"not a mid tier hotel, super small rooms and they smell like smoke. very very very high price for the quality, seems like a 1 star or 0 star hotel",location was ok,1.0,March 2023,"April 24, 2023",Superior Twin Room,1,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Poor,room size.,location,3.0,June 2023,"June 18, 2023",Triple Room,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
it was good and very accessible to places you would like to see,small rooms,good location,8.0,October 2022,"November 26, 2022",Family Room (Halal Set Breakfast),4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"Lovely stay, appropriately priced hotel",Everything was lovely with the exception of the bed. Our double bed was quite hard and relatively small length wise. Adults above 5”10’ would find their feet dangling off the end,"Great location, right next to Arab quarter and near Lavender MRT",8.0,July 2024,"July 7, 2024",Superior Double Room with City View,6,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
It’s good for a short stay.,The room is just too small,"Location was near to train station, stadium",5.0,June 2023,"July 17, 2023",Triple Room,3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,Room,Great location,5.0,July 2023,"July 24, 2023",Superior Double Room with City View,2,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Overall enjoyed our stay. Staff were very helpful.,Room was very small. Difficult to arrange suit cases due to size of room and lack of storage. Room was advertised as larger than most in Singapore !,Location was good. Easy reach to tourist attractions. Taxis were cheap. Average cost around SD$12.,8.0,February 2024,"March 18, 2024",Superior Double Room with Balcony,3,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Only as a last resort,the room was not big enough for a family of 4. there were not enough pillows (the phone rang out when I tried to ask for more) and the tiny bathroom flooded when we had a shower,location,3.0,June 2022,"June 19, 2022",Triple Room,1,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,Room size,Location,5.0,July 2023,"July 30, 2023",Superior Double Room (Set Breakfast),4,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Disappointing,"Cleaning time is too late. I came back to my room 14:30 it was still not cleaned. And after 16:00 some one knoked my door and i response but they didn't asked me to clean and just went a way. 
And too much students in the hotel making a chaos.",Good location.,4.0,January 2024,"January 29, 2024",Superior Double Room with City View,4,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Good,Room too small.  No water spray,Location was fantastic,8.0,December 2023,"December 11, 2023",Superior Twin Room with City View,4,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Good,it can be better with cleaning,It was centraly located; good experience and value for money place.,7.0,October 2022,"October 25, 2022",Triple Room,4,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Wonderful,Room size,Location,9.0,October 2023,"October 15, 2023",Superior Double Room with City View,6,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
I feel not comfortable with the room. It’s so noisy,The room to small and old,Location is good,5.0,January 2024,"January 5, 2024",Superior Double Room with City View (Set Breakfast),3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Good,I stayed with my husband and kid. The bed provided was too small for 3 of us.,Great location and amenities,8.0,December 2023,"December 24, 2023",Superior Double Room with City View,5,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Poor,"The hotel is not clean. It has carpet on the corridors and it stinks. It is not a good place for someone who has sinus and asthma. Unfortunately, the hotel chose to ignore me when I requested to cancel the reservation and move to another hotel, yet  the cancellation policy allows that with a penalty.","Location. It has close access to the MRT station, and the bus stop is right outside the hotel.",3.0,November 2023,"November 18, 2023",Superior Double Room with City View,5,Solo traveler,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
good location but below average facilities,"The room was very small for a family of four. The aircon couldn’t be controlled as it was all pre-set. 

The cleaning was done every second day which was first time for us. Overall the amenities were poor",location was quite central.,3.0,July 2022,"July 16, 2022",Triple Room,4,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
"room is ok but too noisy, disturbed by noises in other rooms and corridors","too noisy in the corridor, was disturbed during the night",location,5.0,May 2023,"May 29, 2023",Superior Double Room with City View (Set Breakfast),2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Couple Stayca,The toilet shower head holder spoil (keep falling) the room was quite small and very noisy when people walking along the walkway kids crying and people talking,Location is in the central near alot of eatery and near mrt station shelter all the way to mrt station even if it rains,5.0,January 2024,"January 7, 2024",Superior Double Room with Balcony,2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Fair,Cleanliness of the hotel.and room size,The hotel's location is superb,5.0,June 2023,"June 19, 2023",Triple Room (Set Breakfast),3,Family,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Good,"The room was smaller than expected and what the photos made it out to be, but that wasn't a big issue","The view from our balcony was exceptional even without facing the main part of the city. The pool was perfect temperature to cool off on hot days. Even had a swim during the rain, which was nice.",8.0,June 2024,"June 20, 2024",Premier Double Room with Balcony,3,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Bad,"You could hear every noice from other rooms and hall ways, the bed was so lowed when you roll over. The bathroom was really grotty and needed some TLC, the shower head was very low down on the wall. The TV didn’t work properly. I wouldn’t stay again",The location was good,1.0,December 2023,"December 3, 2023",Superior Double Room with City View,2,Couple,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
Very Poor,The rooms are very small. You can barely move. You could get similar room for half the pricing.,Location wise was good,2.0,January 2024,"January 14, 2024",Family Room,1,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
thankfully only 1 night.,"size of room very small.
TV connection very poor (kept loosing signal)",location,3.0,March 2023,"March 18, 2023",Superior Double Room (Halal Set Breakfast),1,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
it’s not that worth,rooms are so small,location,5.0,May 2023,"May 27, 2023",Superior Twin Room (Set Breakfast),4,Group,6.7,0,1,0,0,0,0,0,0,1,0,0.00036887045373092814
