Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Good,"The hotel is dated, and the bathroom tiles are stained.
The card keys don't work properly. 
The breakfast was repetitive and very limited choice for healthy eaters. 
The pillows were so uncomfortable, and the mattress was squeaky. 
The hotel is located in a busy area. 
The spa personnel cannot speak English and come across a bit impolite. 
I ordered room service and the food was below average.","I booked a family deluxe room for a family of 3. They allocated 2 interconnecting rooms to us. So the accommodation was spacious.  
The reception staff are nice and polite.",7.0,September 2023,"September 14, 2023",Deluxe Family Room,7,Family,9,1,1,1,1,1,1,0,1,0,0,0.0011365920819470287
Exceptional,"Location was further from sites than I realized
Coffee not replaced during housecleaning
Gym opened at 10. Too late in morning","Beautiful hotel
Helpful staff
Restaurant and breakfast very good",10.0,April 2023,"April 2, 2023",Deluxe Single Room,4,Solo traveler,9,0,1,0,1,1,0,1,0,0,1,0.0011346599760098197
less than what expected,"We were 3 persons, they offer two beds and one sofa. The sofa was extremely uncomfortable! We asked for a mattress/solution they put some sheet that didn’t actually make any difference. 
In short , for three persons it’s disappointing since also the beds weren’t that comfy.
Other than that the property and facilities were older than what it looked in the photos , the location is far from the center of Eminonu and Taksim.",The breakfast was actually good . Part of the staff was nice and helpful,4.0,August 2023,"August 13, 2023",Deluxe Triple Room,2,Family,9,0,1,0,1,1,0,1,0,0,1,0.0011346599760098197
Nice,"The location is in crowded area, Bathroom towels are thin and worn out","Hotel is nice , staff is good, breakfast is good and  have plenty types of food.",8.0,October 2023,"October 26, 2023",Deluxe Single Room,1,Solo traveler,9,0,1,0,1,1,0,1,0,0,1,0.0011346599760098197
"Perfect location near Metro Station, big rooms and good breakfast. Cleanliness can be better.",Towels are old. Bathroom is not very private. Door is from glass and has a window to the bedroom. Doesn't give you privacy. As well missing toilet brush.,Breakfast is very good. Rooms are big and spacious. Location is great because is near the metro station.,9.0,April 2023,"April 13, 2023",Deluxe Triple Room,3,Group,9,1,1,1,1,0,0,1,0,1,0,0.0011331291645075242
Wonderful,"Like most of turkish hotels,  furniture are old style .","It's very clean compared to other hotels .
Staff also better.",9.0,October 2021,"October 30, 2021",Deluxe Double Room,1,Solo traveler,9,1,1,0,0,1,0,0,0,0,0,0.0011310577476296047
Budget hotel,Nothing much just the rooms and carpets looks dark,It was ok just needs a bit of like to refresh  the carpets and rooms however we really had a great time as people in Istanbul were really nice and friendly,8.0,August 2023,"September 4, 2023",Junior Suite,2,Family,9,1,1,0,0,1,0,0,0,0,0,0.0011310577476296047
"Very clean, good place and nice staff esp receptionst Orhun",no iron in the rooms and it takes long time to get it,"the place, the staff, the cleaness",9.0,January 2023,"January 21, 2023",Deluxe Single Room,2,Solo traveler,9,1,1,0,0,1,0,0,0,0,0,0.0011310577476296047
Pleasant,"Some of Carbits dirty and smelly. 
Shower floor needs  refurbish","Location close to the old city
Good and pro staff",6.0,November 2023,"December 1, 2023",Deluxe Double Room,1,Family,9,0,1,0,0,1,0,0,0,1,0,0.0011286663743512951
Good,Bathroom and a very bad smell of sewage inside the bathroom,Location and staff were both good,6.0,August 2023,"August 26, 2023",Deluxe Triple Room,7,Family,9,0,1,0,0,1,0,0,0,1,0,0.0011286663743512951
Disappointing,"A/C hasn’t worked, so it was very stuffy in the room. Only two small bottles of water was included in the price","Good location and transport accessibility, the staff was fine.",4.0,April 2023,"April 29, 2023",Deluxe Single Room,1,Solo traveler,9,0,1,0,0,1,0,0,0,1,0,0.0011286663743512951
Exceptional,The fitness room was a disappointment.,I loved the location and the service was excellent. The staff were very attentive and helpful. Loved the whole experience in general.,10.0,April 2022,"April 17, 2022",Deluxe Single Room,7,Group,9,0,1,0,0,1,0,0,0,1,0,0.001128666374351295
"Excellent hospitality , and great value for money",Only one suggestion: I felt the centralised air conditioning could have been more cooler.I asked for fan which was delivered to my room within 5 minutes .,"Excellent customer service from all the staff. Upon arrival we were welcomed by the reception staff Orhun  and Serdar,  and guest relations in charge Samet gave us directions how to navigate around Istanbul and also gave information about the tourist attractions . Orhun, Serdar and Samet also checked with us everyday to make sure we were ok.You all are doing a great job.Would recommend this hotel to everyone.Excellent hospitality and will be staying there if we go back to Istanbul.",9.0,April 2024,"April 9, 2024",Deluxe Double Room,4,Couple,9,0,1,0,0,1,0,0,0,1,0,0.001128666374351295
"It was convenient, clean & comfortable",The bedroom lighting can improve a little but the rest was great.,"The location, the convenience but above all the staff! 
They were exceptional. Efficient, welcoming and helpful",10.0,March 2022,"March 25, 2022",Deluxe Triple Room,5,Family,9,0,1,0,0,1,0,0,0,1,0,0.001128666374351295
Wonderful,,The hotel is really close to the metro station which facilitate your transportation. The room size is good and the housekeeping service is good. Breakfast contains good variety and the hotel has great service,9.0,December 2022,"January 13, 2023",Deluxe Double Room,3,Couple,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313686
i recommed for everyone who wants perfect hotel in Istanbul.,,"breakfast is excellent and diverse.
rooms are big and comfortable.
service is very good.",10.0,May 2022,"May 8, 2022",Deluxe Triple Room,7,Family,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313686
I recommend this hotel 5 star,a/c not working well,"clean, helpful, smiley stuff, delicious food, quiet",10.0,September 2022,"September 29, 2022",Deluxe Single Room,1,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313686
Very nice and very citing!,No remarks!,"Polite staff, luxury rooms, very rich breakfast",10.0,April 2023,"April 1, 2023",Deluxe Double Room,1,Family,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313686
Exceptional,,"One of the best places to stay. Close to metro station, best services, clean and very good breakfast.",10.0,May 2024,"May 10, 2024",Deluxe Triple Room,4,Family,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313686
Great hotel experience.,Nothing.,Fantastic hotel experience. The rooms were clean and the staff were very friendly. The buffet breakfast was also very tasty and definitely worth having.,8.0,July 2024,"July 17, 2024",Deluxe Double Room,3,Couple,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
Wonderful,,Beautiful hotel with a good staff. Rooms are comfort and breakfast was delicious.,9.0,October 2021,"November 28, 2021",Deluxe Triple Room,1,Family,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
Very Good,I didn't like the TV very small and very limited International channels,Some staff were excellent and had quick response to my requests. On the other hand  there was a very rude male guest relations employee and some staff in the breakfast room were so uncaring. I like to thank the lady at the guest relations desk who was extremely helpful and professional that missed her good service when she wasn't there.,8.0,December 2021,"January 11, 2022",Deluxe Double Room,10,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
Overall very satisfied with my stay in the Akgun Istanbul Hotel.,,"Fantastic stay, I really enjoyed my time here. This hotel is very family oriented and accommodated us in every way they can as requested prior to our arrival. They also provided us with free breakfast upon arrival for our entire stay. I would definitely recommend this hotel to family and friends and would definitely be staying here again on my next visit to Istanbul as the hotel staff are very friendly and helpful, the hotel itself is very clean and rooms are cleaned on a daily and provided with fresh towels and toiletries. Not to mention the breakfast was amazing lots of variety. It is also beside the metro stop which can be used to explore what Istanbul city has to offer.",10.0,March 2024,"March 10, 2024",Deluxe Triple Room,7,Family,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
Exceptional,,"everything is excellent 
staff,room,breakfast and …
thank you for everything ❤️",10.0,March 2023,"April 8, 2023",Deluxe Double Room,3,Couple,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
Pleasant,,"Supportive staff, high level of cleaning and best breakfast best welcome by Mr Orhun,",10.0,January 2024,"January 6, 2024",Deluxe Triple Room,7,Family,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
Wonderful,,"Great breakfast, lovely room, friendly staff",9.0,April 2023,"April 23, 2023",Deluxe Double Room,4,Couple,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
Great hotel and good price.,Everything.,"Guys Feyyad and Orhan who worked at reception were great guys! Very helpfull. Cleaners where nices lady’s. People at the restaurant and the starbucks were very kind. Door men 👌

Had a great stay.",10.0,August 2023,"August 4, 2023",Deluxe Triple Room,9,Family,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
A comfortable stay in Istanbul - The Best Option,Nothing.,"Everything was perfect as always. Very close to amenities, metro is literally outside the door, tram is 5 mins walk, bus stop in front of the hotel takes you to all Istanbul and the HavaBus (takes you from the airport to literally in front of the Hotel).

The staff are perfect, especially Mr. Fayad, they gave us a free upgrade with breakfast during our stay and the room service cleaning was done on a daily basis.

In short, I tried many hotels in Istanbul and Akgun is the best hotel for a comfortable stay in Istanbul.",10.0,January 2024,"January 31, 2024",Deluxe Double Room,4,Family,9,1,0,0,0,1,0,1,0,0,0,0.0011269440785313684
Comfortable,Nothing I disliked,"The breakfast is good ,location is good not faraway  , reception helpful specially Mr.Orhan & Mrs Ebru",8.0,November 2021,"November 16, 2021",Deluxe Single Room,1,Solo traveler,9,0,0,0,0,1,0,1,0,1,0,0.001124552933710081
Exceptional,,"there are a very friendly staff, nice breakfast and really good location- near to metro, tramway and bus station- 2 min to go.",10.0,March 2022,"March 14, 2022",Deluxe Double Room,3,Couple,9,0,0,0,0,1,0,1,0,1,0,0.001124552933710081
Can highly recommend,Nothing,"A little out of the way of the tourist areas but great transport links. Metro a 2 minute walk from hotel. Very easy to navigate your way to all the tourist spots. Great location as away from all the hustle and bustle of the tourist areas.  
Great buffet breakfast selection always well stocked and never too busy. 
Staff friendly and very helpful at all times.",9.0,June 2022,"June 25, 2022",Junior Suite,4,Couple,9,0,0,0,0,1,0,1,0,1,0,0.001124552933710081
Exceptional,,"Location is quite good and convenient，very close to Metro Station. And convenient to take Havast to IST.

Breakfast is very very good，so many yummy food to enjoy，11 different kinds of cheese，so surprised.

Staff Mr Orhun and Fatih is very good，helps us a lot，invited us for traditional Tukish tea.",10.0,January 2024,"January 18, 2024",Deluxe Double Room,3,Family,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Wonderful,,"Excellent Hotel, Perfect location, superb staff (especially Samet), delicious breakfast! The only downside was that the hotel needed some renovation work, and it was underway during our visit.",9.0,April 2024,"April 23, 2024",Deluxe Double Room,3,Couple,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Exceptional,,"Location is quite good and convenient，very close to Metro Station. And convenient to take Havast to IST.

Breakfast is very very good，so many yummy food to enjoy，11 different kinds of cheese，so surprised.

Staff Mr Orhon and Fatih is very good，helps us a lot，invited us for traditional Tukish tea.",10.0,January 2024,"January 18, 2024",Deluxe Single Room,3,Solo traveler,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Wonderful,,"Friendly staff, convenient location, very good breakfast, good services",9.0,April 2024,"May 19, 2024",Deluxe Single Room,3,Group,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Very Good,Erratic Internet connectivity,"The location, attentive staff, breakfast",8.0,November 2023,"December 1, 2023",Deluxe Double Room,3,Family,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Nice Hotel in the heart of city,Nothing,"The hotel was so amazing,the staff was very friendly and the location of the hotel in the heart of city 
The breakfast was so delicious 
The hotel take all required measurements regarding COVID-19
Highly recommended",10.0,September 2021,"September 9, 2021",Deluxe Triple Room,4,Family,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Wonderful,"Nothing, just I thank them.","I had a truly remarkable experience during my stay at the hotel. I would like to extend my appreciation to the exceptionally friendly staff, whose warm and welcoming demeanor left a lasting impression. The hotel's convenient location, delectable breakfast offerings, outstanding staff members, and excellent value for the price all contributed to making my stay truly memorable. I highly recommend this hotel to others seeking a remarkable and enjoyable accommodation experience.",9.0,July 2023,"July 13, 2023",Deluxe Double Room,5,Family,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Nice stay,,"Very reasonable, great location, great breakfast. Services were spot on and I had a great stay.",9.0,April 2023,"April 29, 2023",Deluxe Double Room,5,Family,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
"clean and comfortable, great location, everything is as expected",I hope the sauna area is separate for women and men,"great location, nice delicious breakfast, very comfortable, feels like at home. All staff are really helpful and kindness , they work professionally. Especially mr. Fatih thanks for hospitality.",9.0,March 2024,"March 2, 2024",Deluxe Double Room,5,Couple,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Exceptional,,Perfect location. Incredible and polite staff. Delicious  and rich breakfast.,10.0,March 2024,"March 4, 2024",Deluxe Triple Room,2,Family,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
Excellent,,"we stayed at Akgun Istanbul Hotel for 7 days and we enjoyed their hospitality. We arrived after midnight and the receptionists were waiting for us and offered us a warm welcome, the security staff rushed to help us with our suitcases, the staff at the restaurant were brilliant whether at breakfast time or evening meals. the housekeepers were brilliant, the manager was extremely kind and always happy to help whenever we needed help. Good location of the hotel where you can easily get the public transport to the Malls and other shopping centres.",10.0,October 2022,"October 30, 2022",Deluxe Triple Room,7,Family,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
I will book it again,,"Excellent location friendly staff 
Very good breakfast",10.0,September 2023,"September 3, 2023",Deluxe Family Room,3,Family,9,0,0,0,0,1,0,1,0,1,0,0.0011245529337100808
"Was a great hotel for the price that we paid. Just needs to be more mordern, as very dated.","No air conditioner was working in the bedroom.
The pool was out of use.
Gym was very small with very basic equipment (very old).","Room was great, in a fab location.

Breakfast choice was good.",7.0,May 2022,"June 27, 2022",Deluxe Triple Room,5,Group,9,1,1,0,1,0,0,1,0,1,0,0.001124124791703534
Good,"First of all, the pictures on the website are quite different from the reality. The free Spa service and Gym were what attracted me to book the hotel, but i got a shock when i couldn't get a Spa with massage even for a day. The girl at the Spa reception was very rude and spoke only Turkish. Also, most of the staff in the hotel don't really understand English that much, so it was difficult communicating or getting real directions. I suggest they put detailed information with services that requires extra fees e.g Spa. The gym in website looks big but it is quite small. If they can arrange a particular place for smoking, it will be nice for non smokers and families with children, because people smoked even around the pool and terrace which was very uncomfortable. For me, it didn't meet my expectations of a 5 star hotel.","The staff were very helpful and welcoming, especially SAMET and RAIF. Always available to help. The breakfast was good and the staff at the restaurant were very friendly. The location of the hotel was good. We enjoyed the swimming pool too.",7.0,July 2024,"July 12, 2024",Deluxe Double Room,7,Family,9,0,0,1,1,1,1,1,0,1,0,0.0011225999105078336
Istanbul First Time,"The only few things I did not like was that the sky lounge was a little bit pricey and that it was often quite empty. The location of the hotel is not bad but it is not what I expected from the reviews, it is a little far from the centre of the city although there is public transport. The area around the hotel is fairly safe and we never had a problem, however there is not a lot to see or do within the vicinity of the hotel or anywhere to eat or drink.","The hotel staff are very pleasant and speak good English, they are always there if you need anything. The hotel is very clean throughout, especially the rooms and the pool area. The facilities are good and I enjoyed the breakfast that was on offer, a lot of choice and variety. 40 minutes away from the airport and metro station just a very short walk away.",8.0,September 2023,"September 18, 2023",Deluxe Double Room,4,Group,9,1,0,1,1,1,0,1,1,0,1,0.001121072329092081
Good,"This hotel has seen better days - the facilities were older and some not working well - our room was not soundproof and the windows barely closed. The rooftop bar was disappointing - quite old and weary. Spa needed advance reservation and there were no places for us, this is quite strange for a 5 star hotel. After complaining we were fitted into 1 hour slot, but without possiblity to use the Turkish bath. Part of the staff in the spa was not helpful especially some were ignorant of the kids' requests.",Some people from the staff were extremely nice and helpful. The staff did a good job to keep the place clean,7.0,May 2024,"June 23, 2024",Deluxe Double Room,2,Family,9,1,1,0,1,1,1,0,0,0,0,0.0011176292438027087
Nice stay in Istanbul,"Rooms and bathrooms could be refreshed, but still are in good condition. 
The bed was bit too soft for my taste (many would probably disagree).
Nevertheless what you read here - the hotel is up to the 5star status - a lot of space and first class service.","Very nice personnel, one of the best I have ever seen. Great service in every aspect. Extremely convenient location for car arrivals in Istanbul. Centrally located and convenient for exploring the city.",9.0,April 2022,"April 8, 2022",Deluxe Double Room,5,Family,9,0,1,0,1,1,1,0,0,1,0,0.001115776360366573
Fair,"the staff wasn't pleasant. 
the hotel and facilities was verry old",the room service food was delicious.,5.0,April 2022,"May 1, 2022",Deluxe Double Room,5,Couple,9,1,0,0,1,1,1,1,0,0,0,0.001114443413508258
Average place,Dated old furniture and rugs in the rooms,The lobby and staff were beautiful. The only thing is the rooms are dated and need to be updated. The staff are great. Just update the rooms,7.0,October 2023,"October 15, 2023",Deluxe Double Room,4,Couple,9,1,1,1,0,1,0,0,0,0,0,0.001114235044980231
Good,"The bathroom door didn’t close! We asked 5 times for someone to come and fix it. The first night someone came and tried for a while and failed. Then we were told we need to be in the room for someone to come and fix it. We were out most of the time so no one came to fix it. Also, the shower head dripped and wasn’t fixed.",The staff were very nice and the room was spacious and clean.,7.0,October 2021,"October 9, 2021",Deluxe Triple Room,5,Family,9,1,1,1,0,1,0,0,0,0,0,0.001114235044980231
it was 5 stars hotel !,"There is no safety on the room’s window, which is a little low and children can easily open it. So I called reception and they removed the handle, otherwise it’s very dangerous.

The air condition is very bad, even after changing the room! We were sweaty all night. 

Very slow service, we had to repeatedly call for them to finally show up. Not all staff members spoke English.

The hotel USED to be 5 stars, now I believe at best 3 stars. The hotel isn’t being taken care of properly, otherwise it would’ve stayed great.","Good Welcome, helpful staff, good breakfast with a good variety
near metro and bus station",5.0,June 2022,"July 12, 2022",Deluxe Double Room,4,Family,9,0,1,0,0,1,1,1,0,0,0,0.001113217134559192
Had a very comfortable stay. Great staff.,"Air Con sometimes didn't cool room sufficiently but staff were very responsive, providing a fan.","Staff were incredibly friendly, cheerful  and helpful. A huge thanks to Turgay, Özkan, Çetin, Kamil, Ebru, Hilal and Yelda!

Breakfast was amazing!",10.0,July 2023,"July 5, 2023",Deluxe Double Room,6,Family,9,0,1,0,0,1,1,1,0,0,0,0.001113217134559192
Great hotel to stay and visit Istanbul,The staff in sona and the Turkish bath facility were rude and not polite and were talking on the phone most of the time without mentioning the people were on the desk. The lady was rude and she is not in the class of this hotel.,"The hotel was in a great location, with easy access to the most attractive location. The staff was very friendly and polite and the breakfast was very good.",10.0,September 2023,"September 21, 2023",Deluxe Double Room,5,Family,9,0,0,0,1,1,1,1,0,1,0,0.0011125906767240497
Ok for the price.,"The hotel looks nicer in pictures. It’s not a 5 star hotel. 
I would rate it a 3. The facilities, rooms, and service is not suitable for a 5 star hotel. Location is also not the best. There’s not much near by.",Friendly staff and delicious breakfast,7.0,April 2024,"May 1, 2024",Deluxe Double Room,3,Group,9,0,1,0,1,1,1,1,0,0,1,0.0011125133365026388
"Great staff , location and breakfast.. old hotel",Ac is noisy and weak .. out dated furniture mattress and billows,Helpful staff.. friendly … nice location near the metro .. also they have valet parking,6.0,October 2023,"October 11, 2023",Deluxe Double Room,3,Family,9,0,1,1,0,1,0,0,0,1,0,0.0011121637525637036
Great Hotel for any visit to Istanbul,I liked everything about the hotel.,"I loved everything about my stay at Akgun Hotel, the breakfast was delicious with lots of choice, and they were very accommodating to our needs. Since our daughter had to go to hospital several days and could not eat before testing they allowed us to take some breakfast for her to eat afterwards. The spa is great, we used the sauna and steam room twice which was included in with the room rate. I would have had a massage too but didn't find time. The best thing about Akgun is the amazingly helpful staff who made our visit perfect. Orhun, Samet and Cetin at reception are wonderful, but I also want to thank the restaurant and bar staff who were very kind and helpful.",10.0,March 2024,"March 8, 2024",Deluxe Single Room,6,Group,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
"Good in overall, staff always available and very friendly","The TV was old, and all channels in local language. No netflix.","The spa, breakfast, confortable bed, very friendly staff",9.0,September 2023,"September 17, 2023",Deluxe Double Room,7,Couple,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Very hospitable and comfortable hotel which contributed to a great stay in Istanbul,Absolutely nothing to complain about,"The hotel offered very comfortable, spacious rooms with all necessary amenities. Breakfast combined ""universal"" menu with a few special Turkish dishes and sweets. All the staff at the hotel was very kind but I would like to extend my special thanks to Mr. Orhun. He was extremely helpful in addressing numerous issues like transportation, restaurants in the vicinity, places to visit etc. And he was very hospitable by offering the ""welcome"" tea upon arrival and the ""farewell"" tea before departure.",10.0,January 2024,"January 22, 2024",Deluxe Double Room,5,Group,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
comfortable and clean rooms and great breakfast and easy access to Metro and tram,nothing,clean property comfortable beds spacious bathrooms breakfast buffet had a variety of foods and you could request for Omelette and very helpful staff,10.0,March 2023,"March 22, 2023",Deluxe Family Room,2,Family,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
One of the best in Istanbul,,Clean- Customer service- Breakfast- Store in reception for guests- Free Vale Parking,10.0,November 2023,"December 10, 2023",Deluxe Double Room,1,Couple,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Amazing,"Was a bit noisy in the evening since it’s next to a big boulevard, but it’s bearable.","The hotel was nice, very good breakfast, wide variety every morning. Spa and especially massage was amazing for the price of 30 € you get 1h of shiatsu performed by a professional. Hotel staff were kind and helpful. Rooms are big and bright, bathroom was clean.",9.0,February 2023,"February 24, 2023",Deluxe Double Room,4,Couple,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Exceptional,,"A wonderful holiday at this hotel.
Very good services, friendly staff, cleanliness, delicious breakfast, underground parking
I will come back with pleasure.",10.0,May 2024,"May 8, 2024",Deluxe Triple Room,7,Family,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Amazing Stay with Freinds,Nothing,"Very friendly staff
delicious breakfast
spacious rooms
clean
Good SPA",9.0,November 2021,"November 23, 2021",Deluxe Double Room,4,Group,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
My new home away from home in Istanbul,Nothing!,"The breakfast was very tasty, the staff were incredibly friendly and accommodating and I loved the 24/7 room service. The property is beautiful too and is very spacious with all the services you could require.",10.0,June 2024,"June 26, 2024",Deluxe Single Room,8,Solo traveler,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Wonderful,"Unfortunately when we took a taxi back to the airport from infront of the hotel, we got exchanged with another taxi 10 min later as part of a scam and ended up paying more than originally agreed. Hotel should not allow such scammers to hang around their hotel.",Plentiful breakfast buffet. Courteous staff. Clean and spacious.,9.0,October 2023,"October 18, 2023",Junior Suite,5,Family,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Wonderful,,"The hotel was very clean and nice, staff very friendly. They upgraded my room and they provided me a free breakfast and free parking.",9.0,December 2023,"December 3, 2023",Deluxe Double Room,3,Family,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Exceptional,,"I had a pleasant stay at this hotel. The staff was friendly and always ready to assist. The breakfast had a good variety of options and was quite enjoyable. The rooms were clean and comfortable, providing a nice place to rest. The pool was also well-maintained and provided a relaxing space to unwind. Overall, it was a decent experience, and I would consider staying here again in the future.",10.0,August 2023,"August 30, 2023",Deluxe Triple Room,4,Family,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Very good city hotel.,Nothing.,Very spacious room. Very friendly and helpful staff. Exceptionally good breakfast. 😋,10.0,February 2022,"February 15, 2022",Deluxe Double Room,2,Couple,9,1,0,1,0,1,0,1,0,0,0,0.0011106729018116168
Very old hotel. Book a different hotel.,"This is a very old hotel that is stuck in time and has not been modernised. The rooms are very old and need renovating, especially the AC, bathroom and TV. A 5 star hotel should provide luxury in the room, instead it feels more like a budget hotel room. 

AC is a big issue, it is a very old system and does not cool the room at all. Guests should not be sweating in a room that has AC switched on full. 

Cleaners should not be knocking on the doors at 9am to clean the room. This is too early to be knocking on rooms.

Breakfast should provide more options, such as more cakes/pastries. There was limited fruit (apples only) options too.","Hotel lobby and reception give a good first impression but then the closer you look everywhere, including the rooms, you realise that this hotel probably was a great hotel over 30 years ago but has not been renovated or upgraded with time. The hotel needs renovating, otherwise it should not be classed as 5 star. 

Additional services like hairdresser, shop and Spa are good.",3.0,August 2022,"August 30, 2022",Deluxe Double Room,4,Family,9,1,1,1,0,1,0,0,1,0,0,0.001109083262479803
Dr,The Breakfast spread didn't have anything for the Asian palate . And the carpets on the floor en route to our room looked a bit dirty and needs replacing for sure . But these are minor things ...I thought! They can only improve from here .,The staff at the reception were very courteous and the room cleaning was very good and they even left us some complementary fruits without even asking. Plus the personnel assisted us in finding local ride to the airport. Overall an excellent experience. Hats off guys ... :),10.0,March 2023,"March 5, 2023",Deluxe Double Room,4,Couple,9,1,1,0,0,1,0,0,1,0,0,0.001107461278628059
"Basic needs are okey, not the best hotel","I missed fresh omlet in breakfast. Pancakes was so try. The bed did so much voice and was way too hard. Air conditioner worked so loudly, I could not sleep with that sound.","We forget toothpast, I asked from hotel, they delivered it to room. Bed was squeesing so loud, i asked new room. As they told hotel is full, they changed our mattress, but the problem was still there. Personal itself was very nice and helpful.",6.0,May 2024,"May 17, 2024",Deluxe Double Room,4,Couple,9,1,1,0,0,1,0,0,1,0,0,0.001107461278628059
Very Good,"The pool closes at 6 pm, so if you plan for a city tour you can't enjoy also the pool. The breakfast coffee is horrible, esspresso coffee is served only for extra fee at the bar. The rooms are more of a 4 stars hotel.","The staff is friendly and helpful. The location is great, you have connections with all turistical areas of the city. Good underground parking places available.",8.0,July 2024,"August 18, 2024",Deluxe Triple Room,4,Family,9,0,1,1,0,1,0,0,1,1,0,0.0011072303249002732
Very Good,"Restaurant size is a bit small for the size of the hotel especially at busy times. Room tv is too old, plug sockets were loose.","Location, just outside the Airport shuttle bus stop and metro station with easy access to the city, nice pool, front veranda, and large comfortable hall. The staff were very nice &  helpful.",8.0,October 2023,"November 26, 2023",Deluxe Triple Room,3,Family,9,0,1,0,0,1,0,0,1,1,0,0.0011053896235321754
Very Good,"It was a hot summer stay and the hotel was mainly opening the windows even during breakfast which let us be very hot while eating. Also the room's AC was not really working adequately 
The bathroom is clean but might need renovation","The location is great. The area is calm and it is walking distance to the metro and bus station (around 1 mn away). 
The staff are so so kind and respectful and ready to help with anything",8.0,August 2022,"August 9, 2022",Deluxe Double Room,6,Family,9,0,1,0,0,1,0,0,1,1,0,0.0011053896235321751
Very Good,Food,"Everything was good there: staff, cleaning, confort, food was regular",8.0,January 2023,"April 14, 2023",Deluxe Triple Room,4,Family,9,1,0,0,0,1,0,1,1,0,0,0.0011038995145606747
"Superb 5 star hotel, consistently good😊",Drinks at the bar are a little pricey,"Proper 5 star hotel, always smartly uniformed staff outside the door to help you with bags etc, very fast check in, voucher for free drink with my room card, very well equipped comfortable room, room cleaned and re stocked every day, no matter how late I left the room,, ice cold air conditioning in the room, very attentive staff, huge choice for breakfast, fast room service, checked out at 0330 for my flight and the staff had a packed breakfast ready for me to take with me, really thoughtful",10.0,August 2023,"August 20, 2023",Deluxe Single Room,4,Solo traveler,9,1,0,0,0,1,0,1,1,0,0,0.0011038995145606747
Not bad,"You need to get new bath towels 
Your towels are very old
Location of the hotel","Friendly staff 
Clean room 
Good breakfast",7.0,May 2023,"May 22, 2023",Deluxe Double Room,7,Couple,9,1,0,0,1,1,0,1,0,0,1,0.001099266405475016
Exceptional,"the pool is open till 6 pm, my view from the room to the empty ground, but however I could see the Blue Mosque","the interier, breakfast, staff super friendly",10.0,September 2023,"September 17, 2023",Deluxe Triple Room,1,Family,9,0,1,0,0,1,0,1,0,0,1,0.0010962487081118614
