Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Bad,"To start the lobby was filthy and the room was worse. The white walls were covered in dirty smudges, scrapes and slop. The carpet looked like it hadn't been cleaned in at least a month or more. There were bits all over the carpet. The bed was terrible metal frame with a thin futon.  Very uncomfortable and noisy. The bathroom was filthy. The shower edges were covered with black mold. And the outside of the shower was even worse. There was someone else's hair all over the floor especially behind the door. I actually went to the corner store and bought cleaner to clean as much as I could before I would touch anything. To top off the lack of cleanliness was the underground train runs right below and it sounds like rolling thunder every 5 minutes for most of the night. Don't  stay here!!!!!",The only thing that I liked was the close location to Kind Cross Station.,1.0,September 2022,"September 19, 2022",Double Room,1,Couple,3.9,0,1,0,1,0,0,0,0,1,0,0.0017289992579270735
"Filthy, noisy, wouldn't recommend at all.","I've stayed in some horrible places, but this is the cream of the crop. The entire building was filthy - the walls were mouldy, the floors were covered in grime, and it stunk. The building is right next to the train tracks, and everytime a train flew by, the entire room shook. The list goes on.","Great location. Provided free toiletries, etc.",1.0,September 2022,"September 8, 2022",Double Room,1,Solo traveler,3.9,0,1,0,1,0,0,0,0,1,0,0.0017289992579270735
Avoid,"Worst beds I slept on, propped up by wood
No wardrobe or even place to put your bags
Window was broken and let in noise
Pillows where thinner than a folded towel
Mattress was bent and could feel the springs",Location,1.0,June 2022,"June 30, 2022",Double Room,1,Solo traveler,3.9,0,1,0,1,0,0,0,0,1,0,0.0017289992579270735
Would never stay again would never recommend,"The broken beds - propped up with wood
Dirty showers with drains blocked with hair
Filthy carpets - stains and hairs
Noise - trains all night long",Nothing it was convenient to King Cross,1.0,December 2023,"December 30, 2023",Double Room,1,Family,3.9,0,1,0,1,0,0,0,0,1,0,0.0017289992579270735
Bed was like sleeping on a Jenga tower,"Broken bed it was held up with wooden blocks (see photo), tv didn’t work, no cups for coffee making facilities, showers doors leaked leaving wet floor",Location to kings cross,1.0,February 2022,"February 15, 2022",Double Room,1,Couple,3.9,0,1,0,1,0,0,0,0,1,0,0.0017289992579270735
"A disaster, lacking basic cleanliness, it should be reported to health authorities",Somebody’s trash was still under the bed which implies the room had not been cleaned. There was a leak in the bathroom and when the sink was turned on the top of the door would start dripping. Old mattress and very uncomfortable and a stink of dust. Wifi not working.,Location,1.0,April 2023,"May 18, 2023",Double Room,1,Solo traveler,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
Very disappointed,Facilities. Bed very uncomfortable. Front door appears to have been broken a few times and did not look very secure. First impressions were poor. Appears dirty and not well maintained. As for the trains and underground noise I feel that it should be a warning when booking. I appreciate the hotel is close to the station but every 10 mins until after midnight and early morning. No sleep possible,Location was very good,4.0,June 2024,"July 4, 2024",Double Room,1,Couple,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
Awful room,"Needs a lot of renovating. Tiny room with no space for movement, broken bathroom floor tiles which were sharp on your feet, hole in wall exposing electrical cables, TV had no signal, dreadful bed, mattress so thin it flattened when you sat down & was so uncomfortable we got no sleep at all. Not worth the money at all.",Location was walking distance to King's Cross Station.,2.0,December 2023,"January 17, 2024",Double Room,1,Family,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
I wont go anymore. I went with family and it was totally an error. I wont recommend it anyone.,"Rooms too tight.
Not seem to be cleaned.
Bed very unconfortable, seems like many times fixed and curved bars.
Taps did not close properly.
Bed table wet dried and dirty.
Shower did not close the doors.
Water drop in one of the rooms.
Siety towel left in the WC.
Shower full of lime.
TV did not work the second day.",Location,1.0,November 2021,"November 7, 2021",Double Room,2,Family,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
Bad,"The place is a midden, bottle top on floor from previous guest, no towels in the room, coffee station was an old basket with sugar sashes a soup spoon in a mug and chain store napkins.",Location,1.0,December 2023,"December 9, 2023",Double Room,1,Solo traveler,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
Cheap,"Very tired, beds were broken, showers didn’t work properly- water leaked out the shower when using. Very little space to move around in the room.","Good location, close to Kings Cross",3.0,July 2023,"July 3, 2023",Double Room,2,Group,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
Ok for money i guess. Ok if u want to find somewhere to sleep for 4-5hours and on your way to onward,"Train noise every5minutes
Bathroom floor feels like its about to fall down to the next floor under. Most tiles are lose",Location,6.0,October 2023,"October 26, 2023",Double Room,1,Solo traveler,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
mediocre,"didn’t look very clean, furniture was very damaged, there was a random water bottle shoved in the cupboard under the sink? along side a towel that was screwed up on top of it so we just left it. the shower had mould growing and the shower looked like it had been turned on while we were out of the room because the floor was soaked which was strange?",location,3.0,March 2023,"March 2, 2023",Quadruple Room,1,Couple,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
Disappointing,Train noise all night. Terrible bathroom.,Central location.,4.0,December 2023,"December 18, 2023",Triple Room,3,Family,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
would not recommend this place.,"it was dirty, no aircon, noisey. bed was terrible. we left at 5am in the morning as couldn't sleep due to the above.",location,1.0,June 2022,"June 20, 2022",Double Room,1,Group,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
Good location but ridiculously over priced,"Very small room, very very uncomfortable bed, practically no pillows, bathroom wasn't very clean, there were ants in our room, we were right behind reception and the reception did not appear to care mush about keeping noise levels to a minimum in the morning - frequently awakened with the office door banging and people talking.",Good location.,5.0,October 2022,"October 3, 2022",Double Room,3,Couple,3.9,0,1,0,1,0,0,0,0,1,0,0.001728999257927073
"Would not recommend any one stay there, no sleep due to trains & did not feel safe staying there.","Would not recommend any one stay there, no sleep due to trains & did not feel safe staying there. Door not lock properly person walked in. Facilities in room not work. Was asked if want it cleaned & it was never cleaned!",Shower was good but only thing reasonable to say. room was ok for size but facilities not work. location was ok.,1.0,June 2022,"June 14, 2022",Double Room,2,Solo traveler,3.9,1,1,1,1,0,0,0,0,1,0,0.0017237887324757718
Fair,"Room was too small. 
You can hear/feel tube under the building (we had a room downstairs).","Very friendly stuff on reception, everyday they keeping smailing and they are helpfull.
Location good for travel to many places in London.
Basic stuff in the room (tea, coffee, shower gel, soap).
Very good WiFi.",5.0,March 2023,"March 19, 2023",Triple Room,4,Group,3.9,1,1,1,1,1,0,0,0,1,0,0.0017160157177956124
1-2 nights max for a budget stay.,"Very loud location, trains rumbling the building in the early morning. Windows aren’t very soundproof, could hear the street all night. Smudges and stains on the walls but expected with the price. Uncomfortable springy bed. Rubbish pillows. TV not working. Door lock was being difficult before I got the knack.",Good location close to King’s Cross station. Clean bedsheets and towels as well as an overall clean room. Tea and coffee provided with working kettle. Soaps provided. Hot shower.,5.0,December 2022,"December 20, 2022",Double Room,1,Couple,3.9,1,1,0,1,0,0,0,0,1,1,0.0017147928284090334
great value for money if you are in London for a night or two.,the size of the room was small and the carpet could have been cleaner.,worth the £30 paid especially for its location and london. great bathroom facilities and bed. probably need to bring ear plugs if your room is facing the road.,7.0,September 2021,"September 12, 2021",Double Room,1,Solo traveler,3.9,1,1,1,0,0,0,0,0,1,0,0.0016961396175989778
"was ok for what we wanted it for and cheap for a one night stay. staff were lovely but could maybe do with a freshen up,","The bed was wonky it seemed to dip in the middle and made it uncomfortable for sleeping.
Although it seemed like our door locked from the inside, another guest managed to walk straight in at 3 o’clock in the morning which was not ideal but luckily he walked off after I told him this was not his room - felt a bit uneasy by this.
Bathroom was clean but very small and the toilet seat was hanging off when we arrived.","Good location for getting to where we wanted to be.
Room was spacious.",5.0,February 2022,"May 16, 2022",Double Room,1,Couple,3.9,1,1,1,0,0,0,0,0,1,0,0.0016961396175989778
good,I couldnt extend my stay based on existing terms and conditions,"The facilities are good based on the price, the location is also great and the private bathroom",7.0,April 2024,"May 25, 2024",Double Room,3,Solo traveler,3.9,1,1,1,0,0,0,0,0,1,0,0.0016961396175989778
"No free lunch, you get what you paid for.  No complaint.","I got a room with two double beds luckily, one bed was broken like the mattress was slumping down in the center.  Luckily I was traveling by myself and I have choices.  The other bed was not walk in the park as well, but better structurally, but the frame was broken and mattress a bit worn out.  So I lay a extra layer of blanket from the other bed to make it a bit more comfortable.  As the location was close to the train station.  Low level rumbles could be heard from the trains, but I powered thru it and I was able to sleep thru the rumble.  Windows are not insulated, so you could be cold in winter as the heater is not efficient nor effective.  Shower temperature control missing a lever and luckily I was able to take the lever from the water outlet to screw in as a temporarily lever.    My room number was 201.","The location of Daisy hotel was great as it was quite near the King's Cross Station.  So, if you intend to travel to elsewhere by train or metro, this place might work well for you.   The linens felt clean so I was comfortable using it, but don't expect much.  I treat it as a backpacking trip and you pay for what you get and think this is London.",5.0,January 2023,"January 31, 2023",Double Room,2,Solo traveler,3.9,1,1,0,0,0,0,0,0,1,1,0.001686082383046132
Really bad stay. I would not recommend at all.,"I don’t know how booking.com can advertise this as a hotel. It was almost like a stress when it was time to go at the hotel at night to sleep. Room was so small and had no space to even open 1 luggage. I felt suffocated in the room. Bed was worse than the one in hospital. At some point, there was even water leak coming out near the bathroom. I regret going there and it’s a lesson for me to never sacrifice comfort over price when going on holidays.",The location is good. The staffs as well try to do their best but it seems like they know the hotel is crap,2.0,January 2023,"January 26, 2023",Double Room,1,Couple,3.9,0,1,0,1,1,0,0,0,1,0,0.0016775192094470202
good location with a serviceable room (minus bathroom) just be cautious when booking!,we had a serious leak in our bathroom covering the entire floor with water with pieces of the ceiling coming down as well. the water above the ceiling could be seen rippling through the paint as if there was a large puddle waiting to come through. there was no one in the building at that point in time and all attempts to make contact were met with no response.,"good location 
friendly staff (when they were available)",4.0,May 2023,"May 14, 2023",Triple Room,1,Group,3.9,0,1,0,1,1,0,0,0,1,0,0.0016775192094470198
Fair,"Dirty curtains, dirty windows, dirty air went in bathroom, dirty walls, old furniture, sock on fire alarm detector, poor WiFi, if give more attention for cleaning, paint walls, will be much better","Good location, polite staff,",5.0,August 2021,"August 29, 2021",Quadruple Room,1,Family,3.9,0,1,0,1,1,0,0,0,1,0,0.0016775192094470198
Poor,"Really big noise from trains, uncomfortable beds","Location, good TfL services around",3.0,October 2021,"October 23, 2021",Double Room,4,Couple,3.9,0,1,0,1,1,0,0,0,1,0,0.0016775192094470198
Great location for a good price. Good for short stays in which you dont spend much time in your room,"The bed was really uncomfortable, you could feel every single spring poking into your body. The shower didn't drain properly which caused an accidental flood, which we couldn't even air out because the windows don't open. Also, every time a train passes (every 5 minutes or so) the entire building shakes and there's a loud noise.","The location is fantastic, and the staff friendly. Good price for the location, good for short stays if you're not pretentious :)",5.0,February 2022,"February 7, 2022",Double Room,3,Couple,3.9,0,1,0,1,1,0,0,0,1,0,0.0016775192094470198
A pleasant stay. Good location. Helpful staff,No towels in the bathroom. Otherwise fine,Location. Very helpful staff,8.0,June 2024,"June 10, 2024",Double Room,1,Solo traveler,3.9,0,1,0,1,1,0,0,0,1,0,0.0016775192094470198
Fair,"The room was really small, even smaller than the photos. The windows didn't have soundproof so you could hear the cars passing outside. Also, the train railway was really close and every 5 minutes we were hearing the train passing.",The bathroom was nice.,5.0,November 2021,"November 21, 2021",Double Room,1,Group,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Poor,"Wasn't told I would need photo i.d. PRIOR,bed was extremely uncomfortable supplied with nothing but old teabags and a plug in heater and could hear thudding of trains etc so no sleep i got. No tv in room as photo. Only a single pillow per person and one mug for 2 people. Getting any score only due to being helped by guy on front desk after seeing my distress and the bathroom. Its a bootleg hostel not a hotel.","The shower room was clean, modern and mini tolietries/towels provided. Only good thing.",3.0,March 2022,"March 6, 2022",Double Room,1,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Don't stay hear,"Cold room,dirty shower ,sink blocked easy,no bin,badly needs decorating, TV did not work,very poor,stairway and stairs dirty,shower door didn't close properly allowing water to wet floor ,all in all very disappointing and worse place I've ever stopped in 44 years coming to london",Bed was comfy,1.0,October 2022,"October 25, 2022",Quadruple Room,1,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Worst experience ever,"Have beds that aren’t broke 
Clean the place 
Charge everything worst hotel Iv stayed in 
Clean the rooms and wash bedding","I would never go back again both me and my friend have got bites all over us from the room 
The beds were broke, room was revolting never again",1.0,May 2022,"June 5, 2022",Quadruple Room,1,Group,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Exceptional,No air conditioner no bar fridge,"Clean, cosy",10.0,July 2024,"August 21, 2024",Quadruple Room,2,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
perfect to sleep for one night,floor tiles in bathroom and the walls need cleaning or painting,it was perfect for one person shower toilet bed tv kettle,7.0,May 2024,"May 5, 2024",Double Room,1,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Cheap bit not cheerful except the ahower,The lady on reception...if you can call it a reception...(more like an understairs hovel) was nice and kindly allowed us to check in very early. Thankyou you were so kind! Please give her a proper reception. That box she was stuck in was depressing. we found a t-shirt behind the bedside cabinet. And a napkin under my bed. My son's bed was broke and had been fixed with a piece of wood. The cover was missing off the smoke detector and there were bare raw plugs and plaster on the wall. The shower was the best part of the room...Omg the shower was amazing. Loved it. Fantastic. Just a shame the bedroom was well below standard. I know it's a budget hotel and you pay for what you get but a bit of decorating would make it look much nicer. and please please give your receptionist a better reception as that box room was horrific.,The lady on reception was nice and kindly allowed us to check in very early. Thankyou you were so kind! She was so lovely. The shower? Omg the shower was amazing. Loved it. Fantastic.,5.0,June 2022,"June 27, 2022",Quadruple Room,1,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
A smelly room A room with a bug cell,A smelly room A room with a bug cell,A smelly room A room with a bug cell,1.0,June 2024,"June 5, 2024",Double Room,3,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
"Very noisy, next to overground","Next to overground, the noisy was horrible...every five minutes a train will pass. It stopped around 12 and started around 6.The door to the toilet could not be opened completely. Dump walls in the room.",I had a private toilet which was clean.,2.0,July 2024,"July 11, 2024",Double Room,1,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
"nice shower, awful all the way across.","stair case falling apart, mold everywhere, both double beds about to collapse, held up by wood, curtains literally had ejaculation on the curtains.",nice shower.,1.0,May 2022,"May 9, 2022",Quadruple Room,1,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Very Poor,"The room was dirty, tiny, smelled of damp, there were brown stains along the skirting boards, the bed was a metal bed that dipped in the middle.
The was no coffee or tea with the kettle and really dirty mug. When I asked I was reluctantly given three coffee sachets. But no teaspoon, I was told they didn't have any!
I had to clean the bathroom before using it.","The towels were clean. And you got complimentary toiletries.
The bathroom seemed newish, and was okay. Nice hot shower in the morning.",2.0,April 2022,"May 2, 2022",Double Room,2,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
good but could improve many thanks,"the beds. not enough mugs , no open windows",the shower,5.0,April 2022,"April 11, 2022",Double Room,1,Couple,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
"overall it was nice, we’ve been there just for sleeping, and all days out!","the area was very noisy due to trains, and the bed too, they should be replaced.",it was very clean,8.0,February 2023,"February 23, 2023",Double Room,2,Couple,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Diaappointing - not worth the cheapness,"where to start . I was in room 202
* the walls around the window especially were brown, damp and horrible
* the kettle base did not match the kettle, 2 separate connections so would never work
* which is a good point as there were no glasses or cups in the room anyway
*I asked for a remote control for the TV after checking the whole room, they came in and checked anyway, was told we would bring you one, still waiting ………
* the mattress had all the springs sticking out, so I actually turned the mattress over and it was worse! definitely need a new mattress.
* it is REALLY noisy. You are above the Kings Cross/ St Pancras line so have trains blasting through from 6 until 2 in the morning.  Can’t open the window
* room is REALLY WARM. can’t leave windows open as above","apart from the bathroom,
nothing else",3.0,October 2022,"October 27, 2022",Double Room,1,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
I would never stay there again,"It smelled of gas as you walk in.
The floor in one bedroom had some white substance. 
There was mould and brown water marks on all the walls of the bedroom and stairs
One of the rooms had a what looked like a blood stain on the wall and the ceiling leaked onto the bathroom.
2 rooms were way too tiny to be doubles","I was able to sleep on the bed.
The bathroom was clean and the shower had hot water",2.0,January 2022,"January 17, 2022",Double Room,1,Group,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Fair,"Very loud
Stains on wall 
Just Very dated could do with a room refurb.
Needs better pillows","Was warm
Shower was good",5.0,January 2023,"January 29, 2023",Double Room,1,Couple,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Will never stay there again,"Room was so small, shower drain was blocked and flooded, rising damp on the walls, room is way to small and in the basement",The guy at reception was good and help with the bags to our room,1.0,September 2023,"September 23, 2023",Double Room,1,Couple,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Fair,"Having to go to am atm to get cash out and get charged 
Did not get my change for the room after paying cash and they did not give me my change owed 
Reception area not inviting
Stain on the mattress","2 double beds
Decent bathroom
Vanity area",5.0,February 2023,"February 15, 2023",Quadruple Room,1,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Poor,Very noisy. This hotel is directly above the tube lines and my room was next to the road.,Well located. Decent sized room.,3.0,August 2022,"August 29, 2022",Double Room,2,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
we slept in sleeping bags so was okay,"the bed was propped up by wooden blocks, the end was falling off. u couldn't turn without the bed squeaking. tile in the bathroom moved constantly and was cracked was a health and safety hazard.",shower was powerful only good thing,3.0,August 2023,"August 30, 2023",Double Room,1,Group,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Fair,No fan in room and TV controls did not work.,Room was clean,5.0,July 2022,"July 25, 2022",Double Room,1,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
you get what you pay for,"The bed was old and dated , mattress was really old , the Tv didn’t work , there was a hole in the wall where I think the Ariel socket should of been , there was only 1 pillow which was thinner than a rizla paper very very uncomfortable","The price - 

It was clean

shower was good",4.0,June 2023,"June 21, 2023",Double Room,1,Group,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
"For this price overall I can say it was decent, I’ve seen much worst hotel in my life.","Once a time the water just blew out from the toilet, the bed is not too comfortable, and there was only one hairdryer in the whole hotel.","It was near to King’s Cross, could reach my destinations really fast. The bathroom was nice. I wanted a budget hotel, because I knew most of the time I won’t be at the hotel, I will be at the city.",7.0,March 2023,"March 13, 2023",Double Room,3,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Disappointing,"Lack of communication. Contacted them several times regarding an item of clothing 
left in room. No response at all from them.","Lack of communication from the place.
Could do with a very good refurbishment. Furniture held up with chocks of wood.
Sink cracked, no plug.",4.0,May 2024,"June 8, 2024",Quadruple Room,1,Group,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Bad,"I do not like the room. It is too conjusted also tea cattle has so much dust and black taar. I was unable to use it.

Host is good and hotel price is affordable.","I do not like the room. It is too conjusted also tea cattle has so much dust and black taar. I was unable to use it.

Host is good and hotel price is affordable.",1.0,January 2022,"January 19, 2022",Triple Room,1,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.0016729597825387685
Extremely bad. Don’t go to this place.,"Damped, very Small room as a double room,  unclean in every sense. Blocked shower drain, revolving. No manager to speak with. And unfortunately booking.com didn’t help either by being unresponsive!!",This hotel misrepresents the room by fake pictures.,1.0,April 2024,"April 29, 2024",Double Room,1,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.001672959782538768
Good location if you need King's Cross/Eurostar earky,Be aware that there are a lot of stairs and no lift (to the basement anyway) so consider mobility issues and weight of luggage. Also be aware that reception closes at 11.50. Regarding cleanliness it's more that things are old and crumbling than it is dirty.  It is very basic and noisy - we were fine with this as we just needed a bed for the night,Handy for getting the Eurostar on an early trip. Basic but not surprising for the cost. Kettle and cups and tea/coffee provided as well as basic toiletries. Good shower with plenty of hot water. Easy check in and out.,7.0,July 2023,"August 2, 2023",Double Room,1,Couple,3.9,1,1,0,0,0,0,0,0,0,0,0.001672959782538768
"Very dirty, if you will be there take slippers.","Floor, shower very very dirty.  Sink clogged.  Old garbage left by previous guests in the bathroom.  Used cosmetics (not all) .  Curtains full of dust. No silence.  You can hear other guests' tv at night.","Towels and sheets were clean.  Also a kettle.  We got good quality tea, coffee and milk. Secure place locked at night.",2.0,March 2023,"March 22, 2023",Double Room,1,Group,3.9,1,1,0,0,0,0,0,0,0,0,0.001672959782538768
"Simple, clean, functional and just what I needed",They are doing a good job for a budget hotel. I would perhaps print the sign on the front door so it looks a bit smarter. And block up the holes in the wall in room 101 bedroom and bathroom.,Room basic but everything you need. Clean bedding. I did any extra covid safe wipe around of my own on light switches etc. It’s noisy at night with cars and trains as it’s in London .,7.0,March 2022,"March 25, 2022",Double Room,2,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.001672959782538768
"It was okay for one night, no breakfast included as well , the price of the room was high","Very noisy, the room had been literally vibrating after every 10 min , like there is a train moving above. 
Also, the basement room was very congested. The bed was not comfortable as well, couldnt sleep because of 2 above mentioned issues.",It was clean and well-maintained ensuite bedroom,7.0,July 2023,"July 12, 2023",Triple Room,1,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.001672959782538768
Bad,bed is terrible the springs killed me mattress is probably 10 years old my back is just hurting and room was cold no shampoo,room was clean thats the only thing i liked,1.0,November 2021,"November 2, 2021",Double Room,1,Group,3.9,1,1,0,0,0,0,0,0,0,0,0.001672959782538768
"Awful, disgusting and illegal","Check in is at 3pm. I arrived at 3:15pm to a sign that says the receptionist is on break for 30 mins, weird time to break. The receptionist arrived at 4:05pm after many calls that went straight answers phone. The receptionist then took a photo of my ID and sent it to a random number on WhatsApp. When I questioned who that was being sent to and why, they did not give me a straight answer and said they do it to everyone and proceed to show me all the other photos of IDs that they had sent to this number (data breach). The room was disgusting, there was someone's dirty underwear in the bathroom cabinet, mould and damp all over the walls. The mattress and 2x pillows were thin and the bed frame was broken. The plug sockets were broken and hanging out of the wall. I didn't dare make a coffee from the kettle that already had water in, because I didn't know how long all the equipment has been there and I didn't have faith it was regularly cleaned. There was also a lot of knives in the pot, which I didn't understand why they were there for a ""coffee station"". The room was very noisy from the traffic and you can hear the room opposite cough, the walls are that thin. Luckily it was just a one night stay but that was one night stay too long.",It's close enough to Kings Cross Station and the room was warm,2.0,November 2022,"November 21, 2022",Double Room,1,Solo traveler,3.9,1,1,0,0,0,0,0,0,0,0,0.001672959782538768
horrible,the room was absolutely horrible extremely small the size of a storage room it is the smallest and ugliest room I have ever stayed in the walls were stained with coffee the battery bar was broken the bed was moving the windows were very old and you could hear everything from outside also he could hear everything from the adjoining rooms as well.,It was a heated room,1.0,March 2024,"March 14, 2024",Double Room,1,Family,3.9,1,1,0,0,0,0,0,0,0,0,0.001672959782538768
Fair,Bed wasn’t comfortable.,Great location and helpful staff.,5.0,October 2021,"October 17, 2021",Double Room,3,Couple,3.9,0,1,0,0,1,0,0,0,1,0,0.0016662970070504958
Bad,The room was cramped and the bed sheets stained. We were in the basement and it seemed like a definite safety hazard to be down there. It would be fine if paying hostel prices at most but that was not the case.,The reception staff were friendly and it is convenient location for the train.,1.0,July 2023,"July 14, 2023",Double Room,1,Group,3.9,0,1,0,0,1,0,0,0,1,0,0.0016662970070504958
Very small and dirty place,"The room was seriously dirty with old dirty carpets and filthy walls. Exceptionally tiny… the the sink was blocked so no way to wash your hands or brush your teeth. At some point, objects with blood were coming out of the sink. There were Lenses and grape seeds on the bathroom floor. And it was smelling sewage",The location is great. Only a few minutes from Kings Cross. The staff was polite and really willing to help,3.0,September 2023,"September 4, 2023",Double Room,1,Couple,3.9,0,1,0,0,1,0,0,0,1,0,0.0016662970070504958
"I guess for the money it was OK, only there one night","The room was quite small, not much room around the bed. Bathroom very small although good shower but not enough room to sit on the toilet without keeping the door open to the bedroom. Some staining to the wall, some flaking paint. Tube very close so noisy at times. Kettle is at head height on a shelf so could be dangerous.",Check-in was friendly and efficient. Location close to Kings Cross Station and relaatively cheap in comparison to other local hotels.,6.0,November 2022,"November 17, 2022",Double Room,1,Solo traveler,3.9,0,1,0,0,1,0,0,0,1,0,0.0016662970070504958
Pleasant,Room was smaller than I thought - literally you cannot move around. Like an old carpet floor house.,"Good location - only several minutes away from King’s Cross. Nice staff, also could leave our bags before check in. Price was good, you wouldn’t really find this price in the middle of London city centre.",6.0,December 2021,"December 20, 2021",Double Room,1,Group,3.9,0,1,0,0,1,0,0,0,1,0,0.0016662970070504958
Disappointing,"Rain inside my room, bed, mildew in the bath room","Location, staff, no rats, tea, number of electric plugs.",4.0,January 2023,"January 30, 2023",Double Room,2,Couple,3.9,0,1,0,0,1,0,0,0,1,0,0.0016662970070504958
Good,"We had the double room and it was a little bit more cramped than what we expected,  a thicker mattress for the bed and 2 pillows each rather than just one but that's the only negatives I can think of.","Great location, food shops all around you, the tube is only a 10 minute walk maximum, very quiet when it comes to the night time. Great value for money especially being in London. The private shower was lovely and modern.",7.0,June 2024,"June 27, 2024",Double Room,2,Couple,3.9,1,1,0,0,0,0,1,0,1,0,0.0016543223009362435
Disappointing,"there were stains on the wall, and no bathroom mat available",,4.0,March 2022,"March 11, 2022",Double Room,3,Couple,3.9,0,1,0,0,0,0,0,0,0,0,0.001653508626270131
Run bed begs,"Bed begs , not clean , tiny pillow, uncomfortable bed , noisy place",Nothing,1.0,May 2024,"May 22, 2024",Double Room,3,Couple,3.9,0,1,0,0,0,0,0,0,0,0,0.001653508626270131
Stay away from.,It was filthy. The room hasn’t been vacuumed for weeks. The shower water drain was blocked. With masses of hair. The handles on the cupboards were all broken. The bed mattress had springs sticking into you.  There was no plug for the bathroom basin.  Etc,Nothing,4.0,July 2023,"July 29, 2023",Quadruple Room,1,Group,3.9,0,1,0,0,0,0,0,0,0,0,0.001653508626270131
If you want to feel like Harry Potter under the stairs,"Well, I don't even know where to start.
It was clear that they made a picture of their finest room... but all the other rooms seem to be in the worst shape ever. The floor was uneven, the bathroom was questionable if it was clean we didn't dare use the shower. The walls were dirty, and the bed was hanging on to dear life under us. The sheets were probably infested with something, we didn't wanna think about what we would see if we used one of those uv lights.
The provided cups, electric kettle and the table spoon, all were also not appetizing.
We also thought for a while, that there's no window because when we got in the curtains were closed and it was open. We didn't check if we can close it but we suspect we wouldn't have been able to.
At the check in they made a picture of my passport and at check out the only thing they did was take the key. No further administration. All this i found a bit shady.","I honestly can't say a thing that was okay, maybe the air quality.
For sleeping it was fine but would never recommend it.",3.0,September 2023,"September 24, 2023",Double Room,1,Group,3.9,0,1,0,0,0,0,0,0,0,0,0.001653508626270131
Bad place to stay,Room was in basement and didn’t have heating. Washroom were not cleaned,,5.0,October 2023,"November 12, 2023",Triple Room,1,Family,3.9,0,1,0,0,0,0,0,0,0,0,0.001653508626270131
Disappointing,Clean and toiletries and Train sound,Nothing,4.0,August 2021,"September 2, 2021",Double Room,5,Family,3.9,0,1,0,0,0,0,0,0,0,0,0.001653508626270131
Wouldn’t go back,"How noisy it was, was unclean and dingy",Nothing,5.0,August 2024,"August 7, 2024",Double Room,1,Family,3.9,0,1,0,0,0,0,0,0,0,0,0.001653508626270131
Disappointing,The room was too small and nothing was really working the toilet broke and the mirror for the room was found in a very dark area,,4.0,November 2021,"November 8, 2021",Quadruple Room,3,Group,3.9,0,1,0,0,0,0,0,0,0,0,0.001653508626270131
