Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Good,Very small TV. No blanket on the bed only a sheet and a thin fluffy throw. Bed couldn't lock into place I fell off the bed twice just watching tv and leaning on the headboard. Bed fell right out from under me.,Location and price are amazing. Staff where great,7.0,May 2022,"May 3, 2022",Budget Queen Room,1,Couple,8,0,1,0,0,1,0,0,0,1,0,0.0006661675090970851
It was a good stay,The bed is a bit hard and the blanket is smelly,The location and friendly staff,8.0,September 2023,"September 24, 2023",Standard Twin Room (Unserviced),7,Couple,8,0,1,0,0,1,0,0,0,1,0,0.0006661675090970851
Best value hotel in town with excellent front desk,It is our fault miss to book breakfast.,"Jamyang is an asset to the hotel. Excellent front desk service to make our stay perfect. Best hotel in CBD Perth with best value through booking.com exceeded our expectation.  Location is good next to William St full of convenient stores/restaurants. Our room is one queen with one single bed really comfortable with window and city view, very clean with best house keeping service for the next day. Hotel takes care of our luggages until the next stay too.",10.0,May 2024,"May 27, 2024",Standard Twin Room,1,Couple,8,1,0,0,0,1,0,1,1,1,0,0.000663257530619521
Good,"It was noisy; some kind of generators outside that went all night, which for me made it not very restful as I am sensitive to noise (I could hear them even with windows shut and ear plugs in)",Good location. WiFi access. Quick check in/check out and friendly efficient staff. Liked that there was a bath in the room,7.0,October 2023,"October 23, 2023",Standard Queen Room,1,Solo traveler,8,1,0,1,1,1,0,0,0,1,0,0.0006624159403986128
Car parking fees  not right should be in the price . Not arrived and get the suprise,Car parking fee when u u booking online booking .com u tick car parking that means free car parking not having to pay extra . I had to pay an extra $40 for 2 nights .,Bathroom bath had marks and scratches scuffed looked unprofessional . Good location very central close to cbd IGA excellent staff very pleasant helpful professional . Just the car  fee parking p me off and the bath scratches and scuff looked unpleasant . But management excellencet professional pleasant nice,1.0,July 2024,"July 6, 2024",Budget Queen Room,2,Solo traveler,8,1,0,1,1,1,0,0,0,1,0,0.0006624159403986128
Good,"Noisy area, average bed","Friendly staff, clean",7.0,November 2023,"December 1, 2023",Standard Twin Room,1,Couple,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Very basic hotel and clean.,"Very loud customers right next to my room, no one slept well because of them.
Hear quite a lot of arguing all night inside and outside",The staff were nice and the rooms were clean,5.0,October 2022,"October 30, 2022",Standard Twin Room,1,Group,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Very Good,"The cleaner took our used face washers and didn't replace them. The toiletries supplied were 2 cakes of cheap soap and 1 small tube of a combined shampoo/conditioner. There was only 1 inside chair, which was more like a dining room chair",It was clean and tidy. The staff were brilliant,8.0,February 2024,"February 21, 2024",Superior Queen Room,2,Couple,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Ok for short stay.,No table or comfy chair in the room.,Clean and tidy with cheerful staff.,7.0,July 2024,"July 12, 2024",Superior Queen Room (Unserviced),2,Couple,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
"Friendly staff, great location","A couple of times my room was not cleaned (i.e., bins emptied and milk replaced) but I did stay for a while and it was not a problem!","The Great Southern is well located in Perth, not far from Perth Station by bus or by foot in the energetic Northbridge suburb. The staff were all very friendly and helpful, particularly when I had some difficulty with my luggage arriving late! The room was clean and well-maintained.",9.0,July 2024,"July 25, 2024",Budget Queen Room,9,Solo traveler,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Very Good,Didnt have a window in our room but did have a solar tube.,Great service and room was clean,8.0,June 2024,"June 26, 2024",Budget Queen Room,1,Couple,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Wonderful,"the sky light is a-bit scary cuz no natural light to the room , otherwise the room was great","very clean and comfortable room and the staff are very friendly, enjoyed my stay",9.0,May 2023,"May 9, 2023",Superior Queen Room with Solar Skylight,1,Solo traveler,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Great,Room could do with a deep clean.,Service was great. Value for money. Very nice bathroom. Good size too..,9.0,September 2021,"September 12, 2021",Budget Queen Room,1,Solo traveler,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Disappointing,"People were so nosiy slamming doors and talking in the hall way, lucky to sleep 3 hours. Also bed kept rolling maybe needs feet not wheels",Staff and room was nice,4.0,December 2021,"December 6, 2021",Budget Queen Room,1,Solo traveler,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
It was an awesome stay other than the 2 very minor points made. Thank you :),"The water leaked at the end of the shower so the bath mat always got soaked, and it wasn’t clear in our booking but we had no window in our room so our only “daylight” was the sky light which was located in the bathroom","Staff were lovely, TV in the room was great and the mirror/wardrobe in the room was awesome",9.0,February 2023,"February 16, 2023",Superior Queen Room with Solar Skylight (Unserviced),9,Couple,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Great stay!,"Every now and then get the cleaners to clean the baths properly, it was quite dirty, some bleach would do wonders! Just a tip, didn't affect at all my evaluation of you guys.","I stayed there in 2 last minute situations and it was always nice, such a great value for money. Bed is really comfy. Good size room. Staff are amazing, they are really nice and helpful! Thank you!",9.0,October 2021,"November 8, 2021",Budget Queen Room,1,Solo traveler,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Pleasant,"Walls need to be cleaned, there was a dried noodle on one of the walls. Room had a funny smell when first walking in and fridge needs to be cleaned with something to get the smell out of it (fridge was clean apart from the smell). Pillows need serious replacing. I thought I had book a superior room a skylight. I booked a superior room with a skylight. I think the skylight was something that looked like a light cause there was no outside light coming into the room.","It was cheap rate for the night we were there, staff were nice. Shower presser was good.",6.0,May 2022,"May 16, 2022",Superior Queen Room with Solar Skylight,1,Couple,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Very Good,Fridge to small to stand even small bottles upright. Room a bit outdated.,"Cleanliness, price, staff attendance and friendliness.",8.0,October 2022,"October 24, 2022",Superior Queen Room,1,Solo traveler,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
The price is too high with this hotel.,Nobody is available to help you to transfer the luggage to the room.,The room is clean and the staffs are friendly.,6.0,October 2023,"November 16, 2023",Standard Queen Room,1,Family,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Not worth the price I paid,Clean bathroom there was mild Brocken shower head and just felt dirty,Staff were friendly and the bed was super comfortable,2.0,March 2023,"April 22, 2023",Standard Twin Room,1,Solo traveler,8,1,1,0,0,1,0,0,0,0,0,0.000662380646905345
Exceptional,Frosted glass walls next to bed/toilet,"Friendly staff, nice meals nice room",10.0,May 2024,"May 6, 2024",Superior Queen Room,1,Couple,8,1,1,0,0,1,0,0,0,0,0,0.0006623806469053449
"Excellent Service - Value for Money - Central to All Perth City has to Offer - ""I will be back""","Perhaps my one little note, was not being able to use the in house self service laundry till after 9am. This meant taking time out from the Day, and not getting out to explore the Beautiful City that is Perth - earlier....","Excellent - the Staff whilst Maintaining a Very Professional Standard were very Welcoming and Helpful, went out of their way to make One feel at home. The Location was very Central and Handy to the CBD and yet very quiet.... Excellent eateries in the area as well as the in house Restaurant certainly made Dining a pleasure. The Room was comfortable and very warm & cosy - spotless & well maintained. The Rate was very competitive and Great Value for the price. I will definitely be back.",10.0,June 2023,"June 5, 2023",Budget Queen Room,7,Solo traveler,8,1,0,0,0,1,1,1,0,1,0,0.0006581057559322134
Fair,"Room with holes in carpet and badly patched holes in wall, hearing next rooms midnight bed “wrestling” wasn’t nice either","Good parking, good location, good staff",5.0,July 2023,"July 9, 2023",Standard Twin Room,1,Couple,8,0,1,1,0,1,0,0,0,1,0,0.0006574878236002096
"a lovely, affordable stay in a good location to walk into the city and lovely staff. would stay again 😊",room had a smell,good location. lovely lobby. friendly staff,7.0,March 2022,"March 6, 2022",Budget Queen Room,1,Couple,8,0,1,1,0,1,0,0,0,1,0,0.0006574878236002096
Overall good but i would reccomend ear plugs!,"Sound proofing between the rooms is very poor, could hear a lot of snoring and arguing coming from the next room.","Friendly staff, good facilities, very clean and comfortable",8.0,June 2023,"June 3, 2023",Budget Queen Room,4,Solo traveler,8,1,1,1,0,1,0,0,0,0,0,0.0006542082095245947
Exceptional,The fact I always have to leave the comfort of the bed and go to work early each time I stay,"The friendliest hotel I've stayed at, I always have a clean room, the facilities are very good value for money, courtious staff, covered parking close to the airport,  close to the CBD and of type of entertainment venues,  you just can't go wrong by choosing the Great southern hotel",10.0,June 2023,"August 9, 2023",Superior Queen Room with Solar Skylight,1,Solo traveler,8,1,1,1,0,1,0,0,0,0,0,0.0006542082095245947
Good experience at the Great Southern Hotel Perth,"The room had no window. 
I did not really like this part of Northbridge, the street is dark and I kinda felt unsafe at night sometimes","The lobby is giving a really good impression, clean and tidy. The room offered a lot of space, the large shower is so nice.
Staff is truly helpful and lovely.",7.0,November 2023,"November 10, 2023",Superior Queen Room with Solar Skylight (Unserviced),2,Couple,8,1,1,1,0,1,0,0,0,0,0,0.0006542082095245947
"Comfortable stay, good value for money and kind staff",could be cleaner,"comfortable bed, bath in the bathroom, tea and coffee making facilities and attentive staff",7.0,February 2023,"February 15, 2023",Budget Queen Room,1,Couple,8,1,1,1,0,1,0,0,0,0,0,0.0006542082095245947
Very Good,"I could hear the room next door - perhaps it was just this room as there was an adjoining internal door e.g  to make 2 rooms into 1 if a family was staying together. 
My neighbours were not very loud thankfully so it wasn't a major issue.","Friendly reception staff check in and check out. 
Comfortable bed
Good wifi",8.0,July 2024,"July 16, 2024",Budget Queen Room,1,Solo traveler,8,1,1,1,0,1,0,0,0,0,0,0.0006542082095245947
fair hotel,"not cleaned properly, no window in room","budget-friendly hotel, spacious rooms",6.0,March 2023,"March 6, 2023",Budget Queen Room,3,Couple,8,1,1,1,0,1,0,0,0,0,0,0.0006542082095245947
Good,"Overall good, just a suggestion to pay a bit more attention to details when cleaning rooms, mainly:
- Fridge door sealing and appliances.
- Mould in the Spa bath tub,particularly built up around the water way jets.","Location is great, walking distance from city centre.
facilities are definitely up to the value. 
Staff members are always welcoming and caring about customers needs.",7.0,March 2022,"April 24, 2022",Superior Queen Room with Solar Skylight,1,Couple,8,0,1,1,1,1,0,0,0,1,0,0.000652734815756998
Staff lovely! Room spacious. Good location! Just too noisy & a bathroom a bit too tatty,"There was a constant loud noise from near our room (Room 59)(??machinery??lifts) Also the in room air con was extremely noisy! Had to sleep with earplugs!
Bathroom very tatty! Shower curtain mildewed & badly stained, soap dish had been repaired badly & hand basin was cracked.",Very spacious & convenient location. Staff very friendly & helpful! 😊,6.0,May 2022,"May 5, 2022",Superior Queen Room (Unserviced),2,Couple,8,0,1,1,1,1,0,0,0,1,0,0.000652734815756998
Good,My last two night! there was a  terrible noise all night in next room obviously not hotel fault but I did mention it to reception after first night and it happened again next night I am sure other guests would of heard it too and mentioned it.,The location and good staff,7.0,July 2024,"July 12, 2024",Budget Queen Room,8,Solo traveler,8,0,1,0,1,1,0,0,0,1,0,0.0006503896395648579
It is a very good place to stay with a good range of price. No need to worry about food because Restaurant 1903 is in th,wasn’t that clean. a dirty towel was left to be used when we arrived.,"friendly, informative staff and comfortable place to stay and in a good location.",8.0,October 2021,"October 20, 2021",Family Room with Solar Skylight,1,Family,8,0,1,0,1,1,0,0,0,1,0,0.0006503896395648579
Advertised photos and description does not match the reality of the room.,ROOM - Blankets had burn marks and did not smell fresh - Bathroom had mould on the ceiling - Mattress was past it's use-by date the springs could be felt and not comfortable at all. Strange smell throughout the building.,The location and staff,2.0,August 2021,"August 23, 2021",Superior Twin Room with Solar Skylight,1,Group,8,0,1,0,1,1,0,0,0,1,0,0.0006503896395648579
Little bit disappointed,"The fridge in the room make so many noises 
Size of the room is really little and furnitures is not good position 
One night a group of people fight each other’s at 2AM and we wait maybe 30mn to see one guy from reception coming to ask them to move away 
Too many light during the night impossible to get a complete black room",The location is amazing and the staff is really friendly.,3.0,October 2021,"October 4, 2021",Superior Queen Room with Solar Skylight,4,Couple,8,0,1,0,1,1,0,0,0,1,0,0.0006503896395648579
"The hotel is fantastic and the staff., but parking is a little close proximity also roads and signs",No clean water provided but coffee and kettle was.the parking is limited and easy to have an accident due to limited space.getting to the venue is difficult. Beyond difficult.actually needs signs on monger road saying access to great southern hotel as its on a one way street.very difficult to find. Found it intrusive to ask for id on check in for facial recognition.,"The hotel is great ,its clean its friendly ,had parking rooms comfortable.",8.0,June 2023,"June 28, 2023",Superior Queen Room,1,Couple,8,1,1,1,1,1,0,0,0,0,0,0.0006498013459006649
Best budget hotel I have found.,"I noticed the budget queen room can vary depending on room and the air conditioning unit had dust on it, it totally would not handle a rental inspection. But for value it is great. I do feel the rooms need to be a bit easier for the cleaning staff to clean therefore being more hygienic for customer’s. The superior queen room was a lot cleaner. ( and only $10 or so more)",The location is fantastic it is a bus ride or a quick  walk to the city to the train station or to shopping centre. Such a cultural hub right next to the art / library/ museum yet has a quiet neighbourhood to relax in. I have used Booking.com and had to reschedule a few times due to flights and freight issues and the staff have been amazing at accommodating this .  Value for money has been my key for choosing the hotel and I will definitely recommend and come back. The restaurant is great and I’ve noticed the hotel has an app for quick check in.,9.0,April 2022,"April 3, 2022",Superior Queen Room with Solar Skylight (Unserviced),2,Solo traveler,8,0,1,0,0,1,1,1,0,1,0,0.0006484245621524983
issue over night due to bed split as it was not zip and ended on the floor… rang staff in pm and was told to tell staff,"1st room very unfriendly and cold like a cell 
won’t stay again unfortunately","location 
nice breakfast staff good in restaurant 
staff really hit and miss sorry",4.0,July 2022,"July 9, 2022",Superior Queen Room with Solar Skylight (Unserviced),2,Solo traveler,8,0,1,0,0,1,1,1,0,1,0,0.000648424562152498
Great hotel,Aircon didnt work to good no fan in room so was a bit hot and stuffy bed kept moving around on the floor i had to put my thong under bed leg to stop it rolling around room locaton was noisy didnt sleep to good due to noise as i wake up at 3am to get ready to go to work so only got about 1.5 hours sleep due to the above issues not happy confoy bed but moved around alot,Staff great rooms clean,2.0,February 2022,"February 24, 2022",Budget Queen Room,1,Solo traveler,8,1,1,0,1,1,0,0,0,0,0,0.0006471099423279766
"Disappointed, Not to the standard of my Previous Stay","I was given a room on the ground floor.  I heard every person who came in and out of the car parking area, the bed was very hard, there was no window and felt very Claustrophobia. I was unable to sleep and was awake from 12:30am until the time I left.","I have  stayed at the Great Southern before and as last time, very clean and tidy. Beautifully presented. Staff was well present and polite.",3.0,April 2022,"April 9, 2022",Budget Queen Room,1,Solo traveler,8,1,1,0,1,1,0,0,0,0,0,0.0006471099423279765
Our third visit to the hotel first time having e thing to complain about will definitely still come back,"Our window was dirty and hard to see out of, our room had dust, finger prints and stains on the walls. Our room didn’t get serviced during our 2 night stay.",The restaurant staff are hands down our favourite part of the stay. So welcoming so happy amazing service. Bed was comfy shower pressure amazing.,8.0,August 2023,"August 21, 2023",Superior Queen Room (Unserviced),2,Couple,8,1,1,0,0,1,1,1,0,0,0,0.0006454910488904466
Exceptional,The thinness of the walls because I could hear everything said from the next room. I had to put in ear plugs to sleep. I had a serviced room for my first week of my stay but the room wasn't cleaned for 3 days and I had to speak to reception about this issue.,No complaints. The staff were excellent. Room was comfortable. Shower took some time to heat up. The breakfast was adequate. I had dinner every day at this restaurant.,10.0,May 2023,"May 26, 2023",Superior Queen Room,7,Solo traveler,8,1,1,0,0,1,1,1,0,0,0,0.0006454910488904465
Poor,The staff were rude to my guests and myself. One in particular threatened to shut the room down because I had family visit. We were arranging a funeral. The staff that were on duty that week really need a course in manners and respect.,"The location, the room and amenities were great.",3.0,September 2023,"September 23, 2023",Family Room with Solar Skylight,7,Family,8,1,1,0,0,0,1,0,0,1,0,0.0006450182770031169
Great price and location is   close to city will def consider returning,"Staff in leaving could have asked if we enjoyed our stay, bed was rock hard , i like a firm bed but this was super hard so  not at all comfortable woke every hr in pain","Great view of city, close to transport to city,nice feel,  clean , affordable .",8.0,September 2021,"September 24, 2021",Superior Queen Room,1,Couple,8,1,1,0,0,0,1,0,0,1,0,0.0006450182770031169
"Good location, comfortable bed, no streaming services.","The room had not been cleaned properly, and the carpet was stained. The streaming services also did not work and the walls were very thin so the people in the adjoining room woke me both nights.",The bed was comfy and the location was central.,5.0,March 2023,"April 28, 2023",Budget Queen Room,2,Solo traveler,8,1,1,0,0,0,1,0,0,1,0,0.0006450182770031169
Good,Toiletries need improvement. Skylight isn’t really significant. Breakfast needs to offer cereal choices and spreads. Guest noise in the corridor late at night.,Plenty of space in room and bathroom.  Extra pillow. Staff were helpful. Location good.,7.0,September 2021,"September 26, 2021",Budget Queen Room,2,Solo traveler,8,1,0,1,1,1,0,0,1,1,0,0.0006436055105575565
Thoroughly enjoyable,"would like like bar to have more variety and more comfortable seats. 
Would be good separate from restaurant","Location fantastic 
staff lovely and helpful 
Not the Ritz, but damn good value for money. Clean and comfortable",8.0,May 2023,"May 14, 2023",Standard Twin Room,3,Family,8,1,0,0,0,1,0,0,1,1,0,0.0006374088023815261
Great Location,"After having full English breakfasts in the UK I thought the breakfast didn't compete really.
Coffee from the machine wasn't good.","Location, cleanliness, staff, good value, bed great, room great,",9.0,October 2022,"October 9, 2022",Superior Queen Room,1,Couple,8,1,0,0,0,1,0,0,1,1,0,0.0006374088023815261
Wonderful,"The room clock alarm was left on at 5.18 and after a very busy week it was not well received.  Perhaps it could be checked by your room service staff for overnight only guests to keep them happy.
Your towel holders (room 214) was almost impossible for me to reach for anyone shorter, impossible 
Light over bed could have been better for guests who like read in bed.","Your normal tea bags.     Comfortable bed and pillows although an extra blanket would have been nice
Great staff and loved your small  restaurant and their staff and food.
Small room set up was great",9.0,October 2022,"October 8, 2022",Budget Queen Room,1,Solo traveler,8,1,1,0,1,1,1,1,1,0,0,0.0006350921406685174
great value especially for groups,limited parking if car park is full. limited restaurant and bar (but lots of good options nearby),Excellent value for money. great for friends traveling together that want twin or triple rooms. fabulous location and super helpful and professional staff,8.0,June 2022,"July 1, 2022",Standard Queen Room,2,Group,8,1,0,0,1,1,0,0,1,1,0,0.0006347751223574718
"Really nice hotel, great location. Perfect for a stay in a city center.","A bit expensive for what it is. I expected a window with a view for this room standard. The room was really dark, windows were too small to let the light in and really noisy.",Great location and cheap parking! Huge bathroom for the queen room.,6.0,March 2022,"March 24, 2022",Superior Queen Room with Solar Skylight (Unserviced),5,Couple,8,1,1,1,0,0,0,0,0,1,1,0.0006339824338508903
Fair for the price,"Only Chinese meal options. 
One staff member at front counter did not smile once","Staff were respectful
Room was neat and tidy
Location",8.0,September 2022,"September 13, 2022",Standard Twin Room,2,Solo traveler,8,1,0,0,0,1,1,0,0,1,0,0.0006316491310961265
"It was cheap and quiet, and the parking was great.","The restaurant downstairs (which is apparently not affiliated with the hotel?) is weird, and the staff (especially the older lady) were rude. I would’ve had dinner there but it didn’t look open. I returned much later with take out to find FIFO guests eating there, but was talked to rudely by the staff for eating at a table in the hotel foyer. I’m merely a guest - no need for rudeness. The hotel could offer cutlery options for people to eat in their rooms, but it was hard enough trying to get more than a spoon from the front desk. The beds are not comfortable.",It was pretty quiet for a Northbridge location. Clean and easy to use. Great secure parking.,6.0,August 2023,"September 6, 2023",Standard Twin Room,1,Family,8,1,1,1,0,0,1,0,1,1,0,0.0006303819239159232
Please see comments above.,"The staff member that checked us in was arrogant and rude;
The water marks on the ceiling are inexcusable;
The stools were dirty;
The springs in the mattress were noisy indicating that the mattress needs replacing;
Parking should be included in the cost of the accommodation.","The bathroom was outstanding;
The staff on check out were excellent;
Location.",5.0,September 2022,"September 26, 2022",Superior Queen Room with Solar Skylight,1,Solo traveler,8,1,0,0,1,1,1,0,0,1,0,0.0006296235474418202
Pleasant,"NOISY.
The walls of the room were almost non-existent. The neighbouring room conversation, TV , and every other sound made our first night stay quite annoying. No drinking water in the room.","Good lobby, front desk staff was good. Clean rooms, all facilities in the room were available.",6.0,May 2024,"May 23, 2024",Standard Queen Room,2,Couple,8,1,1,1,0,1,0,0,1,0,0,0.000628509312673979
The hotel is good for budget break but not as near the centre of NORTHBRIDGE as suggested on website,"One night I had very noisy neighbours who happened to check out as I was going out of the hotel. There were four of them in a room for three. Only two went to checkout & the others slipped out of the front door. 
I know breakfast was a bargin price but they did not cater for vegetarians. My breakfast was two deep fried hash browns and scrambled eggs, followed by toast & jam. I asked about tomatoes and beans, but neither were on the menu.","The quiet location of hotel without being too far out of the centre of Perth.
Staff at reception were very helpful with my queries.",7.0,July 2022,"July 25, 2022",Standard Twin Room,10,Solo traveler,8,0,1,0,0,1,0,0,1,1,0,0.0006265847131947442
"I paid for a Triple Room, I got a tiny room with a wind out window. Not impressed. Would have enjoyed our stay much more","The room was tiny, shower was a bath, breakfast was tiny.","Location was great, staff were friendly.",5.0,November 2022,"December 13, 2022",Superior Queen Room,2,Solo traveler,8,0,1,0,0,1,0,0,1,1,0,0.0006265847131947442
Apart from the uncomfortable mattress very pleasant hotel would stay away!,mattress was very uncomfortable and you couldn’t call room service to the room. I had a couple of incidents where I was woken up by different guests first a lady a couple of rooms away screaming the second some male trying to get into my room!,I loved the location and the hotel room!,7.0,November 2022,"November 6, 2022",Budget Queen Room,3,Family,8,1,1,0,0,0,1,0,1,1,0,0.0006202894259723519
I will be back the next time that I have to go to Perth.,"The breakfast was good, but the poor girl who took our order & delivered our food could have had a bit of help as she got a bit flustered when it got busy. My companion had to wait for his food to arrive & I was nearly finished mine by the time his arrived.. This is not a complaint, as we know that covid has created all sorts of staffing problems. 
It would also have been nice to have rooms that had a window that you can see out of. But that is the luck of the draw.",I love the location. It is where I stay when I need to go up to Perth. It is always very clean. Good work.,8.0,June 2022,"June 28, 2022",Budget Queen Room,1,Group,8,1,1,0,0,0,1,0,1,1,0,0.0006202894259723518
Enjoyable and as relaxing as is it can be due to our medical,"Room 10.
Air conditioning, difficult to get working. Needs replacing
Exhaust fan in bathroom not working
One bed light not working.
Have been a little disappointed in the meal the last two visits that we have had in 1903. Good customer service given.","Always welcomed with Excellent customer service.
Clean rooms
Lovely big window
Safety rails in shower. So good for us oldies as getting in and out of the showers. It’s  not easy with the screen at the end of the sloping end of the bath.",8.0,July 2024,"July 17, 2024",Standard Twin Room,1,Couple,8,1,1,0,0,1,1,0,0,0,0,0.0006175452482361875
A room with no window,There was no window in the bedroom so felt very claustrophobic and dark.  The only window was in the bathroom and underneath was some kind of industrial motors running constantly so it was too noisy to leave open.  The bathroom floor was clearly washed with a dirty mop so I had to clean it myself before I was comfortable to walk on it after my shower.  The shower head dribbled water and desperately needs replacing.  The bath was chipped and stained and not at all welcoming for a soak. The air con unit in the room is old and rattled and clunked noisily all night. There were marks on every wall.  I also paid extra for room service but all that was done was changing of the towels which did not warrant the extra it cost. Very over priced for what was provided.,The reception staff were very friendly.  Car parking was secure and clean with plenty of space,3.0,March 2023,"March 27, 2023",Superior Queen Room with Solar Skylight,2,Solo traveler,8,1,1,1,1,1,1,0,1,0,0,0.0006163854721687706
"Comfortable, tidy and great staff.  Great restaurant very reasonably priced.",Room service would be nice but I don't expect that.  It was a reasonable price.,The staff were great and it was good to get parking.  Close to shops.  We go to uni in Northbridge and require a room every Wednesday evening.,8.0,November 2022,"November 17, 2022",Standard Twin Room,1,Group,8,1,1,1,0,1,1,0,1,0,0,0.0006079490768361091
Value for money,,"clean, quiet, great location with many good restaurants within short walking distance.",7.0,July 2024,"August 1, 2024",Family Room with Solar Skylight (Unserviced),2,Family,8,1,0,0,0,0,0,1,0,1,0,0.000607154599508954
"Good value for money, well located and comfortable room",na,"Very convenient located for Train, Bus and cafes and restaurants. Good size room and quiet.",10.0,November 2023,"November 28, 2023",Standard Queen Room (Unserviced),7,Couple,8,1,0,0,0,0,0,1,0,1,0,0.000607154599508954
Wonderful,,Good location for us close to railway station. Enjoyed the restaurant. Very clean and comfortable.,9.0,January 2023,"January 28, 2023",Superior Queen Room with Solar Skylight,1,Couple,8,1,0,0,0,0,0,1,0,1,0,0.0006071545995089539
Wonderful,"No gym, no swimming pool. Parking costs $20per day.","The location, the hotel close to lots of restaurants, cafe, bar and supermarket. It's clean and comfortable.",9.0,July 2024,"July 28, 2024",Standard Twin Room (Unserviced),2,Family,8,1,0,1,1,0,0,1,0,1,0,0.0006070221821140684
Good,Very limited free on-street parking & area not the best (not particularly safe for a single female to walk around at night).,"24hr check-in was great as our plane arrived quite late
Room was clean & standard for a single family room.
Undercover parking rate of $20/night was good - just not much of it
Not the best part of Perth CBD but walking distance to restaurants and shopping",7.0,December 2023,"January 2, 2024",Family Room with Solar Skylight (Unserviced),2,Family,8,1,0,1,1,0,0,1,0,1,0,0.0006070221821140684
What a gem of a find - we'll be back!,,"I was very pleasantly surprised by this hotel. It was spacious, clean, professional and accommodating. I very much appreciated the secure parking, it was worth the additional cost, although was glad we bought the smaller car. I would have liked to try the food as it looked fabulous, but it just didn't work out. The location was awesome, so close to amazing restaurants but still lovely and quiet and I felt safe walking around at night with the kids.",10.0,May 2024,"June 3, 2024",Standard Twin Room (Unserviced),2,Family,8,1,0,1,0,0,0,1,0,1,0,0.0006063804510483421
A gem of a hotel near everything!,All good!,"I was impressed with the hotel as from the photos I didn't get the best impression.  Even the less expensive room that I booked exceeding my expectations.  The room was spacious and the bed very comfortable.  I was pleasantly surprised with the quality of the hotel, and the location was so great for me.  Walking distance to the downtown (about a mile), and an easy walk to great restaurants and coffee shops.  I would definitely stay here again!!",7.0,April 2023,"May 19, 2023",Budget Queen Room,1,Solo traveler,8,1,0,1,0,0,0,1,0,1,0,0.0006063804510483421
Easy,TV internet never works not even with a chromecast.,Always a decent place to stay. The rooms are nothing to write home about but the whole hotel has a chilled vibe. Great for food delivery and a decent location. Can find “free” parking on nearby streets. Water in the lobby,7.0,November 2022,"November 20, 2022",Standard Queen Room,1,Solo traveler,8,1,0,1,0,0,0,1,0,1,0,0.0006063804510483421
Great location,Nothing springs to mind,Excellent location. Lovely big spacious room that didn’t feel cramped for a family. The room was quiet and dark at night. We had a great sleep and we were easily able to organise a later checkout for a small fee. It was close to great food and shops and transport.,10.0,July 2024,"July 9, 2024",Family Room with Solar Skylight (Unserviced),2,Family,8,1,0,1,0,0,0,1,0,1,0,0.0006063804510483421
Wonderful,All good for the price.,"Location was good and close to everything we needed. Easy walk to the city. Bar good, lifts good, automatic doors good - easy to walk in with luggage. Restaurants all near by. Easy check in. Clean hotel.",9.0,December 2023,"January 6, 2024",Budget Queen Room,3,Couple,8,1,0,1,0,0,0,1,0,1,0,0.0006063804510483421
Fabulous value for money hotel & definitely will be staying here again on our next visit to Perth,,"Spacious room, windows that open for fresh air, modern bathroom
Clean & bright
Location central & close to great restaurants",10.0,November 2021,"November 24, 2021",Standard Queen Room,4,Couple,8,1,0,1,0,0,0,1,0,1,0,0.000606380451048342
Good,Cheap amenities. It is now an upmarket budget hotel. Wanting to be paid upfront due to being booked through booking.com. the class of some of the clients. Saw a number of clients get kicked out of their room for unruly behaviour. Could hear everything going on rooms around me.,Location. Staff were friendly.,7.0,January 2023,"February 16, 2023",Standard Queen Room,2,Couple,8,0,1,0,0,1,0,0,0,1,1,0.0006052303220770937
Poor,"The bed was so uncomfortable that I could not sleep on it.  I lay awake tossing and turning until 4am.  The next day I had to drive into the countryside for 4 hours.  I was worried that I would be unsafe driving from lack of sleep.   I travelled with my daughter, and we had twin beds.  There was ONLY ONE blanket.  We each had a thin bed cover.  We were only given one towel each.  They were so thin that mine was soaking wet once I had dried my hair with it and I still had to use it to dry myself. The coffee sachets were the cheapest coffee I had ever seen.  Undrinkable. In short, this was the worst hotel I had ever stayed at.  I don't normally complain so I do not like saying this, particularly as the staff were so lovely.  But it was.",The staff were lovely.  It was a good location.,3.0,October 2022,"October 17, 2022",Superior Twin Room with Solar Skylight,1,Family,8,0,1,0,1,1,1,0,1,1,0,0.0006048307920429821
