Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Fair,the room was incredibly small and the toilet was dirty,The location,5.0,March 2022,"March 14, 2022",Double Room,2,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Okay for a night,Bed not comfy as very hard,Very good location,5.0,August 2022,"August 19, 2022",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Just passable,Beds were very uncomfortable the corridor smelt of weed !!!,Location was super quiet at night,5.0,May 2022,"May 27, 2022",Triple Room,2,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Great location, basic needs met for sleep!",Bed & pillows uncomfortable,Location is ideal- across the street from St. Pancras/Kings Cross stations! You can ride the tube everywhere’,7.0,July 2023,"July 22, 2023",Triple Room,8,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,"The place wasn’t the cleamest. The shower drain kept blocking, so taking a shower was really disgusting, the water wouldn’t go away. On one of the last days, I had to stick a pen in the drain so the water could go through the drain, that after waiting for like 3 hours!","The location is really good. Is close to King’s Cross St Pancreas metro station, so it’s really easy to access different locations",5.0,March 2023,"April 8, 2023",Twin Room,4,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Pleasant,very small rooms,"the location, very close to the tube station",6.0,February 2024,"February 5, 2024",Triple Room,2,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Basic, but fine for one night if you need to catch the Eurostar.","It’s pretty basic, with small rooms, many with shared bathrooms.",It’s very convenient for the Eurostar.,6.0,June 2022,"June 26, 2022",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Ideal for an overnight when travelling,Small rooms,Easy location for St Pancras International,6.0,January 2024,"January 29, 2024",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Pleasant,"the room was far too hot they had a
ceiling fan that was rubbish and a stand fan h
stand fan hasn’t been tested didn’t do 
a lot so got no sleep",the location,6.0,August 2022,"August 18, 2022",Double Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good location and price,Room was a bit warm,Location and price,7.0,July 2023,"July 3, 2023",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
great location. very basic,blood or poo in bathroom door. didn’t want to investigate what it actually was,location,6.0,March 2023,"March 17, 2023",Twin Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Poor standard,"The room is very small, the internett did not work, no air conditioning in july so it was hot, the shower head was defect and there was barely water coming out, the bed was narrow 120 cm for 2 persons",good location,5.0,July 2022,"July 19, 2022",Double Room,6,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Still good for 1 day waiting for a trip.,Underground room. Smells bad.,Great location near the station,5.0,January 2024,"January 20, 2024",Double Room with Shared Bathroom,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"wish shower was cleaner ( mold) very tight and small room, not a user friendly set up, was not able to open window fully","cleanliness, room very small and crammed.",location,6.0,July 2022,"July 27, 2022",Double Room,6,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good location for Kings X Station,Cramped stairwell. Cramped room. Bed uncomfortable.,Location.,5.0,June 2022,"July 27, 2022",Double Room,2,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
perfect if u travel from st pancras station early morning,i had a room with window(that u couldn’t even close) overlooked the roof from which was easy to enter the room) and i was afraid to leave my baggage there(,location is very good if u travel from st Pancras station early morning. 150 m from Eurostar.,5.0,August 2022,"August 12, 2022",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,Not that big room and not that comfortable,Location,5.0,June 2023,"June 25, 2023",Single Room,3,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Clean and cheap,Basement rooms,Location,6.0,April 2024,"April 30, 2024",Double Room with Shared Bathroom,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Top floor room at the Belgrove doesn't mean a top room.,"Tiny room with window and curtain which wouldn't close.
Weird smell that I  think was coming from outside.","Proximity to major underground station. Minutes to West End.
Leisurely check out.",7.0,September 2022,"September 3, 2022",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
good deal if you’re in a short travel.,the Wi-Fi didn’t work in my room.,the location! it is really near to the center and to the underground.,5.0,March 2023,"March 13, 2023",Triple Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Pleasant,Very small room.,"Location, location, location",6.0,April 2024,"May 1, 2024",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
It was ok for no more than two nights,The rooms are so small you can’t barely move in there specially when there’s four of you. Bathtub is so small you have to bathe half in there and half outside is just overwhelming. Front desk receptionist did her best to properly accommodate us as a group of four and we thank her for that but they shouldn’t offer a room for a group when the room is barely big enough for two.,The location was perfect.,5.0,May 2024,"May 25, 2024",Quadruple Room,2,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,mold in shower unit and miniscule size of bathroom.  Toilet caulking was not holding toilet in place.,location,5.0,May 2024,"May 21, 2024",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Not worth the money,The room was in the basement no air in the room so very hot and stuffy,Location to St Pancras Station is superb,3.0,September 2023,"October 4, 2023",Twin Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Sufficient for stopover between Euston and St Pancras International,"Price, size of room",Location,5.0,May 2024,"May 21, 2024",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
smelly and itchy,"the smell in the whole place was horrible. for what I paid, I felt like I was in a hostel. 
the bed was itchy and my skin was itchy for days after.",location,3.0,May 2023,"May 21, 2023",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
clean and comfortable,small room,location,8.0,October 2023,"October 17, 2023",Twin Room,1,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Suited our needs for an overnight and early start,Shower and very small room for 3 of us,Good location,6.0,June 2022,"June 24, 2022",Triple Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good,Very tiny room; limited bathroom linen and functional basin.,Location. poo,7.0,May 2022,"June 14, 2022",Twin Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good,Shared bathroom,"Location, low frills but good price.",7.0,September 2022,"October 23, 2022",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Very Good,Room size.,Centrally located.,8.0,November 2023,"November 5, 2023",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
It's a good room for the price we paid.,It wasn't the cleanliest room I've seen and there was even a thick layer of dust on the bedside lamp. There was also rather little power of the water.,Excellent location but necessary to sleep with windows close because the noise from the road makes it hard to sleep otherwise. Really convenient to be next to a train station with so many lines.,7.0,June 2022,"June 7, 2022",Double Room,3,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
good enough for a quick stay,"the rooms are so close together that as soon as someone in the next room walks around it sounds very loud, woke up during the night v alarmed",Gréât location,6.0,April 2022,"May 2, 2022",Single Room,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Bare minimum quality, but excellent location.","Granted, all the hotels were inflated prices over the jubilee weekend and we only had short notice, this hotel was extremely expensive for the standard of room received. Perhaps usually it is more affordable. But it was either here or a room for £350+ which we'd be in for literally 6 hours so decided to gamble with this hotel. It was a room, that's about it. Had a very grubby feel, but I guess you get what you pay for. But £160 for it was way too much.","Location was excellent, very close to the two main stations. Booked on short notice. Very easy to check in and out.",5.0,June 2022,"June 6, 2022",Triple Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good,Room was very small,Location,7.0,April 2024,"April 25, 2024",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good,Downstairs room with smell of cigarette smoke in corridor,Convenient,7.0,April 2024,"April 20, 2024",Double Room with Shared Bathroom,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,"Room too small, no wardrobe, tiny toilet.",Location next to tube station,5.0,May 2022,"June 1, 2022",Single Room,6,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good,Room could have been larger for a family room..,Close to Kings Cross so very convenient for travel..,7.0,April 2024,"April 11, 2024",Triple Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good budget accommodation in a great location,Small room,Location,7.0,April 2024,"April 7, 2024",Double Room,2,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Great for the price,"The beds weren't the most comfy, but they were fine","Great location, just down the road from Kings Cross",8.0,February 2023,"February 21, 2023",Double Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Convenient location for our one night stay.,Neither the tv nor the bedside table worked in the room.,Excellent location for getting to St Pancras for a very early train.,6.0,April 2024,"April 3, 2024",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good,"It was a warm weekend, so the temperature in the room was quite high. Probably in the hot days of summer it is going to be a difficult stay.",The location is very good. It is good price for the offer. Not a luxurious accommodation but for the price in a city like London is good enough.,7.0,May 2022,"May 10, 2022",Single Room with Shared Bathroom,3,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Comfortable stay,The basement rooms,The location was perfect,7.0,October 2023,"October 23, 2023",Twin Room with Shared Bathroom,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Stay away !,"Where to start. I couldn’t get my door to unlock and when I asked the receptionist for help she was simply telling me to turn the key (which I had tried to do but it wouldn’t turn) before reluctantly going upstairs to try herself, asking me to watch the front door in case someone would come in. The room was tiny and hot. The ceiling light wasn’t working, the lock on the door was flimsy - as a woman traveling on my own it didn’t fill me with a feeling of security at all. The furniture was old and chipped, the mattress uncomfortable, the sliding door to the bathroom also chipped and old. I found a screw and a paper clip on my bed. Definitely not worth the money I paid for it. There are plenty of other hotels in the area for the same price but of much better quality. Luckily I only had to stay there for one night and certainly won’t be back.",The only thing I liked about this place is its proximity to the train station.,1.0,September 2023,"September 18, 2023",Double Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Great location if you need to go to the train station. Ok for a one night stay.,"Narrow steep staircase. If you have regular size luggage that may be a problem. The room & bed were very small, we only stayed one night because we had to take the train the next morning. It served it's purpose.",The location is great. We had to take the Euro Star the next morning and this hotel is pretty much across the street from the St Pancras International Station. Very convenient,7.0,May 2024,"June 1, 2024",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Good location, not clean","Cleaning was bad. Some areas in the room were not cleaned in months (thick layer of dust and mold).
Squeaky floors\ceilings - really noisy",Good location.,5.0,October 2022,"October 11, 2022",Single Room,3,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Very Good,as said the room is tiny and also framed irregularly to the point of being almost dizzy...but it's also his own kind of typical english charm,"excellent position in fron king's cross station 
cute micro attic with a view on the station
i thought it would be noisy but in fact it's not so bad...",8.0,April 2023,"May 22, 2023",Double Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
expensive for a cheap and nasty hotel,"curtains were dirty , furniture of desk falling apart , tV not working, reception of tV poor ! very expensive for poor condition of furniture in room and size of room very small , no fan or heater in room , and power sockets not working, hook fell off door, no iron or ironing board !","location good , close to transport",1.0,June 2023,"June 12, 2023",Single Room,4,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
atrocious. could not get out quick enough,everything. room tiny and stuffy. tv did not work. no wardrobe. was a warren of dark dingy rooms. no toiletries. claustrophobic. felt panicky,location,2.0,June 2023,"June 23, 2023",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Great crash pad in the centre of London,Outside shower no windows,Location price quiet,8.0,June 2023,"June 26, 2023",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"great location, not so great facilities","very tiny rooms, and walls are paper thin. Showers are very small too and didnt have any benches to put any of your stuff on. There is only stairs so quite difficult to manoeuvre larger luggage up and down","the location was amazing, I was able to walk to all the touristy spots + the train is right outside",3.0,May 2023,"May 28, 2023",Single Room with Shared Bathroom,3,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
hotel,no water bottle and no mat for shower,"easy location nearby , comfortable",7.0,July 2024,"July 30, 2024",Twin Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Very Good,"Shower quite small, television signal patchy.","Perfect location for Kings Cross, St Pancras and British Library.",8.0,May 2023,"May 27, 2023",Single Room,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Disappointing,The room was tiny and smelled like old smoke + sewerage.,The location was great,4.0,July 2023,"July 9, 2023",Single Room,5,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"A place to,lay our heads",Air conditioning (small fan only) no shampoo or conditioner just soap.,Location and history,7.0,July 2024,"July 20, 2024",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Would stay again for ease of access,bed wasnt the comfiest and bathroom was quite tight to maneouvre in. got what i paid for,"Location and price was excellent,",6.0,July 2024,"July 15, 2024",Double Room,3,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Poor,"Small    stairs  dangerous due to being steep with inadequate lighting 
Shower and toilet where in cupboards size of a wardrobe 
Can believe booking .com allow properties like this on site 
Cant believe it gets a certificate to trade",Location only,3.0,December 2022,"December 7, 2022",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Nice place, handy for station.",Very warm room,Great location… 5 mins from st pancras,7.0,July 2024,"July 13, 2024",Double Room,2,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Very Good,Shower wasn’t clean,"Good location, top floor was quiet so good night sleep every night",8.0,July 2023,"August 6, 2023",Single Room with Shared Bathroom,3,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good,bathroom,location was excellent so close to three main train stations,7.0,September 2022,"October 4, 2022",Triple Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Uncomfortable,"Cleanliness, room to small, shower to basic , water runs into the room",The location,1.0,May 2023,"May 26, 2023",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
OK for sleeping,"Room was very small, bathroom tiny. Not possible to have window open due to room towards street with people smoking by the door.",I choose the place for its location and that was indeed excellent,5.0,June 2024,"June 27, 2024",Single Room,3,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Staff were helpful, room was so so.","Small rooms, we had room 55 and after opening one suitcase you were unable to move around the room, the second suit case had to be opened on the bed. The window faces east so the morning sun, sunrise is at 4:45AM and first light at 4am, they need to have heavier curtains or black out drapes on the window, to keep the room dark until an reasonable hour.",Excellent location to pubs and transport,5.0,June 2024,"June 25, 2024",Double Room,5,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,It was very warm. They don’t have anything to combat the heat in summer and this really made the room hard to be in. Everything else was fine though.,"Great location, easy check in",5.0,July 2022,"July 14, 2022",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Bad,Window in my room wouldn’t shut,Great location,1.0,August 2023,"August 19, 2023",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Disappointing,"Many stairs, no lift. 
Room not clean. 
Other doors very close, could hear everything in other rooms. Did not feel safe. Luggage room not at all secure.",Good location. Near King’s Cross.,4.0,May 2023,"May 25, 2023",Twin Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Central location... basic accommodation... should improve!,"Very expensive accommodation for the value provided (room was very small, the blinds do not work, no shampoo, etc.). There is a construction site in front of the hotel. I must admit that London, in general, is very expensive but they should improve some of these things for the prices asked.",Location is very good. Central with good public transport.,6.0,June 2024,"June 15, 2024",Single Room,6,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Okay for one night,"Our room was in the basement, which was a bit stuffy","Small, simple hotel, very convenient, close to St Pancras / Kings Cross",6.0,July 2022,"July 9, 2022",Twin Room with Shared Bathroom,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
perfect location,very basic and the shower didn’t work properly,location,6.0,December 2022,"December 7, 2022",Double Room,3,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Receptionist was fantastic and so so helpful and happy,Small rooms,Location excellent close to transport,8.0,December 2022,"December 13, 2022",Quadruple Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Pleasant,"No lift to 3rd floor.
  Toilet and shower very cramped.",Location,6.0,March 2024,"March 16, 2024",Double Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Handy for an early start on the Underground,My room was in the basement. The stairs were not very good. Lack of decent rails & an awkward turn at the top. Especially hard as I had my left arm in a splint following a break a couple of months ago.,Great location,6.0,November 2023,"November 28, 2023",Single Room with Shared Bathroom,2,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Crummy, sleepover","Rooms, cleanliness, specificy the shared bathroom clearly, otherwise i would not have booked. A smart looking hotel that was in reality a crummy hostel is not my cuppa tea for the 60 pounds paid.","Location was lovely but that was about it,",4.0,February 2024,"February 7, 2024",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,"room is very small, no lift (we stayed on 2nd floor). however, can’t complain because the price is very cheap too and we only stayed for a night as transit.",the location,5.0,May 2023,"May 16, 2023",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
HKG man ll,Nothing seems like a decent hotel room that I paid £97 for a night!!!,Location Location Location,2.0,December 2022,"December 21, 2022",Twin Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
was an emergency hotel because of trains. was ok,room smelt when we walked in but was ok when I opened the windows,good location and simple,5.0,November 2021,"November 1, 2021",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Adequate.,This was the smallest hotel room I have ever stayed in.,I selected the hotel for is proximity to St Pancras International which was an easy short walk away. I would use the hotel again for that reason. I did not have a meal in the hotel.,6.0,December 2023,"December 25, 2023",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Perfect location for St. Pancras but glad it was only one night.,Room the size of a cupboard and bed very hard.,It's location to St Pancras was a major plus point.,4.0,June 2024,"June 25, 2024",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Convenient price and location but hotel itself a little grim.,The room was in the cellar and was a little old and grotty.,Great price and location.,5.0,September 2021,"September 30, 2021",Twin Room,1,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,"It was cheap at 135 quid for the night, however it felt cheap too. Room was tiny and cold. bed was tiny, uncomfortable. Tbh, we left it late to book somewhere so we didn't have a lot of choice, however this is very much London prices for you.","If you need somewhere to get ya head down for a while before catching the Eurostar, it's perfect location and it's cheap.",5.0,December 2023,"December 13, 2023",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Room 21 is not suitable for anyone,"The room plus bathroom was a shoebox size, the window opened up ground floor to everyone walking by.  Construction and heat made it impossible to be in.  We left and paid for other accommodation without a refund.",The location to Kings cross was fantastic,1.0,June 2024,"June 27, 2024",Quadruple Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Very Good,The rooms are a little bit small,The location and you can put your bags at any time there.,8.0,December 2022,"December 21, 2022",Twin Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Pleasant,"Arrived around 6.30pm.slow check in due to confusion over payment .paid by card on phone,guy on desk wanted payment again.
Once in room ,no tea or coffee ,milk, or sugar.just a kettle Told the man on reception about this when we went out for the evening.
Came back to hotel after evening out.which is when we like a tea before bed. still no tea or coffee,to which I was told cleaners will be in at 6am they will sort it.Woke about 8am still no tea or coffee went down to reception  different person on desk he leaned under counter to produce all tea coffee sugar and milk which was there all the while.",Great location 50yards outside kings Cross staion,6.0,September 2021,"September 13, 2021",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
The room served its purpose but I don't think I'd stay again,The hotel was very old and the room we had was a very weird layout.,"The locations was great, within walking distance from the train",4.0,May 2024,"July 2, 2024",Twin Room,1,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Very slow Wi-Fi. No cleanliness.,Very slow Wi-Fi. No cleanliness. No heating.,Only location.,1.0,June 2024,"June 7, 2024",Double Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Convenient location, Attrociously bad accomodation.","Tiny basement room, no venttilation or air con. Signs of damp damage all over walls. Very small ""double bed"" pushed up against the wall so you have to climb over your partner to get up. Rickety furniture with melamine stick on covering torn and coming off. Tiny toilet/shower. Tiny tv that didn't work due to faulty wall socket. Coffee granuals so old they had turned to powder, long life milk had died ! Left oily scum on a cup of coffee. Overall got 1 Star for being a 2 minute walk to St Pancras as for the rest avoid at all cost. £110 a night ? It's not worth £1:10 !!!!",Location to St Pancras,1.0,July 2024,"July 5, 2024",Double Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Cheap and cheerful for somewhere in the centre to get your head down,Small room no fridge,Location,5.0,August 2024,"August 14, 2024",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Convenient for station but room too hot,Room was too warm and because it was raining very heavily we could not open the window. We put on the fan but it was so noisy that we did not sleep well.9,Location was very convenient for St. Pancras station,6.0,July 2024,"July 20, 2024",Double Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good,"The bed was unconfortable,but tge bath room was so clean.",The location is perfect.,7.0,February 2023,"February 27, 2023",Triple Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Cheap & cheerful,Small cramped shower impossible to wash properly in,Excellent location & great price,6.0,February 2023,"February 28, 2023",Quadruple Room,2,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Cheap and cheerful, but not great.","Size, felt a bit run down, but I knew that going in",Location by King’s Cross. Value for money was pretty good.,6.0,July 2024,"July 8, 2024",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Very happy with this hotel, clean and comfortable, and a great location.",small room size,location,8.0,July 2024,"July 19, 2024",Double Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
good location but >100 pounds for a cupboard a night is poor value for money,The room was the size of a single room but with a double plus a single. One could hardly open the door. Overweight people may not get through the door.,Location,5.0,November 2023,"November 2, 2023",Triple Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,ROOM  SIZE   TOO SMALL TO BED CALLED A BEDROOM,LOCATION,5.0,March 2023,"March 3, 2023",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good for short time,Room to small,Location,7.0,June 2024,"June 17, 2024",Quadruple Room,4,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Disappointing,Tired with poor decor. Small room;  only one pillow,Good location,4.0,February 2023,"February 27, 2023",Double Room,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Great location, perfect one night stay.",There wasn’t much hot water for the shower.,Great location and perfect for a one night stop over.,6.0,January 2024,"January 7, 2024",Twin Room,1,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Not to be recommended,Room in the basement stairs dark,Location,6.0,July 2023,"July 27, 2023",Double Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Just ok,"Not really a hotel. A depressing bed site. No visitors allowed. Very small room with no decorations, cheap build and materials.",Location,3.0,May 2024,"June 5, 2024",Double Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Pleasant,small rooms. v basic,great location if taking an early train from St Pancras,6.0,December 2022,"January 2, 2023",Twin Room with Shared Bathroom,1,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Great location, OK price but a total let down.","Basement room, you could hear the tube trains until 1am rattling away under your head, I was in a single basic room only then to be kept awake by drunken party goers coming back at 3am. Would it not have made sense hotelier, to put the solo bookers together? Receptionist who booked me in was just plain rude with 1 word answers to simple questions, I was polite and greeted with rudeness. Will not be staying here again.",Location and price are ideal but that really is all it has going for it.,2.0,May 2023,"May 5, 2023",Single Room with Shared Bathroom,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Fair,"Noisy, and window is not sound proof, I can hear the sound from upstairs and neighbours, so I can't really fall asleep. 
Room is small as expected. The liner is clean, but the blanket is not.","Good location, very close to train station. Consider cheap arround the area.",5.0,April 2022,"April 7, 2022",Single Room,1,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
"Very nice an stratigic location, room very clean but very small",very small room,location,5.0,March 2022,"April 1, 2022",Triple Room,2,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Was okay,Bathroom is small,Good location,8.0,March 2024,"March 25, 2024",Double Room,2,Couple,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Poor,"rooms, beds and staircase",location,3.0,April 2024,"April 8, 2024",Quadruple Room,2,Group,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Good location. But not good for sleeping. Every words can hear from the room.,Room is very very small . And can hear everything from outside and from both side. Very noisy. Was not Abal to sleep.,Perfect location. Kings Cross main station here.,1.0,April 2023,"May 1, 2023",Single Room with Shared Bathroom,4,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
Not great would not recommend.,"The room was really small the bed and pillows were uncomfortable. The bathroom was very far away from the room and because there was no window so it smelled. The rooms floor was cold tiles not carpet. Their was a tv but the signal was extremely bad. The radiator kept turning on and off in the night, and if u were on the bottom floor like I was you could hear the underground trains",The location was great.,3.0,February 2023,"February 23, 2023",Twin Room with Shared Bathroom,3,Family,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
For the price and location it's worth it.,"The Mattress has seen better days.
If you drop anything down the side of the bed,wear gloves to retrieve said item....",Location,8.0,April 2024,"May 6, 2024",Single Room with Shared Bathroom,5,Solo traveler,5.9,0,1,0,0,0,0,0,0,1,0,0.001077416551718724
