Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
"For an all-round tourist hotel, look no further: very comfortable, excellent location, & great value","On my second stay I had a north facing room that was rather dark. Breakfast is usually crowded, even at off-peak times, and the default setting for the coffee machine produce something truly undrinkable!","Amazing location, so convenient for subway, airport transfer, trolleybus etc. Really spacious rooms always kept meticulously clean (my housekeeper on the second stay was an incredibly kind and sweet lady). Fridge ceaselessly stocked with water. Fabulous value for money. Extraordinary variety at breakfast. Helpful reception staff, many of whom spoke good English. You couldn't hope for a better 'standard' hotel in Beijing.",9.0,October 2023,"November 24, 2023",1 Queen Standard Air Purifier,13,Solo traveler,8.8,1,1,1,1,1,0,1,1,1,0,0.002043717068763734
Very Good,"Rooms smell like smoke, even though we had non smoking rooms.",Good location with many shops/restaurants nearby! Staff is friendly. Breakfast is good.,8.0,July 2024,"July 31, 2024",Standard Queen Room,5,Group,8.8,0,1,0,0,1,0,1,0,1,0,0.0020147190158997783
I enjoyed my stay and I'll recommend the hotel to friends and colleagues,,"Very comfortable room, excellent location and very good breakfast",8.0,November 2023,"November 27, 2023",Standard Twin Room,3,Solo traveler,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
"It was a brilliant experience here , the staff was too much cooperative,allowed to checkout at 4",..,"Breakfast was brilliant and Also the room location was great , having a window felt the freshness of morning , and blue sky",10.0,February 2024,"February 8, 2024",Standard Twin Room,1,Group,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Great place close to Sanlitun,/,"Good location, relaxed atmosphere, clean, & delicious breakfast",8.0,April 2024,"April 27, 2024",Standard Queen Room,1,Couple,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
a very good value for money short stay in Beijing.,none.,"breakfast, clean room, good location.",9.0,May 2023,"July 16, 2023",Standard Twin Room,2,Family,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Hotel is clean and is value for money. Breakfast is good.,There is nothing I don't like about the hotel!,"The buffet breakfast was superb. We like that the hotel switched the hot dishes everyday so there was a variety. 

Hotel room is clean and the size is comfortable for 2 people with 2 big luggage.

We travelled around in DiDi. Location of hotel is easy for drivers to locate.",9.0,May 2024,"May 16, 2024",Standard Queen Room,5,Couple,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Good,"Very far from nearest subway station, about 20min walk. Use Didi cab most of the time from hotel and weather is hot and not comfortable to walk.","Clean environment, near market and some restaurants. Nice breakfast at hotel.",7.0,June 2024,"June 22, 2024",Standard Twin Room,7,Family,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Comfortable stay in Beijing,Nothing,"Location quite central in a nice area with shops and restaurants. Metro is 10 minutes away. Excellent breakfast with many options, both Chinese and Western food. Clean and comfortable rooms. We liked Peking Duck restaurant just infront of the hotel.",9.0,July 2023,"August 4, 2023",1 Queen Standard Air Purifier,2,Family,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Exceptional,,Convenient location. Rooms clean and good size. Breakfast good,10.0,May 2023,"May 7, 2023",Standard Queen Room,3,Solo traveler,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
A good choice to stay,,"Breakfast was good, location is great and room was very clean.",9.0,July 2023,"August 24, 2023",1 Queen Standard Air Purifier,1,Family,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Good value for money in a convenient location - we would chose to stay here again if we do return some day - thank you t,Operating the lifts was initially confusing but gone once the correct procedure was seen and then followed.,Good modern clean rooms - good location. Breakfast was good although the daily choices did not seem to change very much. The food was however very nice!,10.0,October 2023,"October 15, 2023",1 Queen Standard Air Purifier,3,Family,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Very satisfied with our stay,Nothing! It was a basic hotel but perfect for a city break and great value for money!,Convenient for the location we wanted. Simple room that was all we needed. Variety of breakfast options!,7.0,April 2024,"April 19, 2024",Standard Queen Room,2,Couple,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Good hotel to stay during the visiting,Nothing special,"Location is good, the room is clean and the breakfast is fine",9.0,August 2023,"August 26, 2023",1 Queen Standard Air Purifier,1,Family,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
I was generally satisfied with the Hotel,"The only problem was the communication, not have sufficient command of speaking and understanding English.","Rooms were fairly clean, Location was good, Breakfast was good the only problem was the communication, not have sufficient command of speaking and understanding English.",7.0,April 2024,"May 20, 2024",Standard Twin Room,4,Group,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Wonderful,,"Clean and quiet rooms, good location and great breakfast.",9.0,March 2024,"March 20, 2024",Standard Queen Room,3,Family,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Highly recommended! Value for money.,Nothing!,"Very clean, very comfortable. Breakfast was good. Close enough to the various attractions, paying on the average 3-5 USD for most of the journeys. The washing machines and the dryers were very useful to us. All the clothes dried properly within the half an hour duration. I will stay in this hotel again, definitely!",9.0,April 2024,"April 8, 2024",Standard Twin Room,2,Couple,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Very pleased will stay again,not being able to stay longer,"Quiet Room ,Comfortable bed.very good choice for breakfast Good location easy acssess to public transport",8.0,December 2023,"February 4, 2024",1 Queen Standard Air Purifier,2,Couple,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
great value for money and great in general,"I actually really enjoyed this hotel, so the only thing that you might not enjoy is the walking distance from the metro (was OK with me).","I liked everything - breakfast was good, it had both Chinese and Global dishes (I usually go for oatmeal, toasts, coffee, fruit and something local, which was plenty). The rooms were quiet and well-equipped, all the essentials such as toothpaste, toothbrushes, soap etc were there.
The hotel is conveniently located if you travel by texi (which is dirt cheap in Beijing via wechat app - just add your card) though it may feel as it is a bit far from the metro (but not too far). You can also walk to the hotel if you find yourself at Teekoolee mall (or something like that). Also, if you are taking one of those bus trips to the Great Wall, Dongzhi men station is where many of those start, so its 15-20mins walk from this hotel.",10.0,April 2024,"April 7, 2024",Standard Queen Room,3,Couple,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Nice family stay in Beijing,,"Very good breakfast; good location, though the bed could be comfier.",8.0,June 2024,"June 17, 2024",Standard Twin Room with Air Purifier,3,Family,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
"Comfortable, good cleaning and breakfast was delicious",,"Breakfast was delicious, good location, good cleaning",8.0,March 2023,"April 17, 2023",Standard Queen Room,4,Couple,8.8,1,0,0,0,0,0,1,0,1,0,0.0020094665293568874
Wonderful,room is relatively small but sufficient for a single traveler.,"good location for a short stopover before heading to the airport, which is about half an hour away. comfy bed, good breakfast, great shower.",9.0,March 2023,"March 23, 2023",1 Queen Standard Air Purifier,1,Family,8.8,1,1,0,0,0,0,1,0,1,0,0.0019839263756504973
"Convenient, comfortable, quiet, good base to discover the city.",Bathroom cramped.,"Location very good, room good, did not try breakfast so cannot give an opinion.

Very good noodle place on opposite corner; supermarket close by (April Gourmet); French bakery for breakfast.",9.0,February 2022,"March 2, 2022",Standard Twin Room,1,Family,8.8,1,1,0,0,0,0,1,0,1,0,0.0019839263756504973
Very Good,"Despite ordering a non-smoking room, the smell is still there. Also, the cleanliness of bedsheets is to be proven not the best (odd stains).","Great staff, very helpful especially when coming to book a driver to the Great Wall and solving some payment issues.  Great breakfast and overall facilities like laundry room.",8.0,April 2024,"April 7, 2024",Standard Twin Room,3,Group,8.8,1,1,1,0,1,0,1,0,0,0,0.0019745376737492102
A beautiful and confident,There was nothing we were dissatisfied with.,"Amazing breakfast, fabulous facilities, great room with en-suite. Layout very well thought out with all the extras you could need in comfortable space. Staff very helpful and attentive! Good English.",10.0,April 2024,"April 12, 2024",Standard Twin Room with Air Purifier,1,Family,8.8,1,0,1,0,1,0,1,0,0,0,0.0019677442601426305
Cozy hotel with everything you need,Can't think of any,"Helpful staff, coffee machine at lobby, comfortable beds, cosy rooms, great variety of items for breakfast",8.0,December 2023,"December 29, 2023",Standard Twin Room,4,Family,8.8,1,0,1,0,1,0,1,0,0,0,0.0019677442601426305
Exceptional,,I liked everything specially the great service of Lancy Dong a very helpful girl at the reception desk. She showed how to get to places and assisted us in everything thing we needed during our stay in Beijing. The breakfast was amazing and the facilities at the room were exceptional,10.0,September 2023,"September 4, 2023",Standard Twin Room,4,Group,8.8,1,0,1,0,1,0,1,0,0,0,0.0019677442601426305
Wonderful,It was around a 15/20 min walk to the train.,"The breakfast was amazing, rooms were clean and spacious. The staff were helpful and there were lots of amenities such as water, towels etc",9.0,July 2024,"July 18, 2024",1 Queen Standard Air Purifier,2,Group,8.8,1,0,1,0,1,0,1,0,0,0,0.0019677442601426305
It’s nice journey to stay here.,,"I was satisfied with the scrumptious breakfast, friendly employees and the cozy coffee bar in lobby etc.  also I felt there is a touching team in room cleaning.",9.0,April 2024,"April 9, 2024",Standard Queen Room,3,Group,8.8,1,0,1,0,1,0,1,0,0,0,0.0019677442601426305
Wonderful,Nothing,"The position was quite good, 10 minutes from the tube station, particularly Dongzhimen station that connects straight with the Capital International Airport. The hotel has all comforts, free coffee and tea in the lobby, laundry facilities, amazing breakfast, comfortable bed and large room equipped with all toiletries. Staff was super nice, they kept our luggage after check out for 2 days as we were on a trip to the Great Wall.",9.0,May 2024,"June 9, 2024",Standard Queen Room,2,Couple,8.8,1,0,1,0,1,0,1,0,0,0,0.0019677442601426305
"Good location. It’s near Dongzhimen subway station where is interchange station for line 2, 13 and airport express line.","The hotel location is a bit far from the subway station, about 1 -1.5 km. If you are happy to walk, is okay. But not recommend to stay with elderly.",The room is clean and comfortable. BF buffet is delicious and very variety. Some staff are not good in English but willing to help you.,10.0,March 2023,"March 26, 2023",Standard Twin Room,4,Group,8.8,1,0,0,0,1,0,1,0,0,1,0.0019519092124598944
Great hotel in Beijing,The hotel was a bit far from subway station. The nearest one (Dongsi Shitiao) was 1.2 km away from the hotel. Combine that with the limited public transport navigation support options in China made my legs tired everyday.,Breakfast was good and friendly for stomach. Employees strive to assist customers with their limited English. Room was cleaned thoroughly everyday.,9.0,October 2023,"October 18, 2023",Standard Twin Room,4,Group,8.8,1,0,0,0,1,0,1,0,0,1,0.0019519092124598944
Overall really likes the hotel and will stay here again,Location is a little far  out of center,"Great breakfast choices
Very clean and good size room
Staff are very helpful and try to resolve any issues",10.0,March 2024,"April 6, 2024",Standard Twin Room,5,Family,8.8,1,0,0,0,1,0,1,0,0,1,0.0019519092124598944
Pleasant,"Location. Didn’t expect the hotel to be that far from the metro (20-30 min walk) and tourist attractions. Though, it’s not the fault of the hotel",Everything was good. Room was clean. Bed was comfy. Breakfast was decent. Front desk staff was very welcoming,6.0,December 2023,"December 20, 2023",Standard Twin Room with Air Purifier,1,Solo traveler,8.8,1,0,0,0,1,0,1,0,0,1,0.0019519092124598944
My Cozy Home for 5 Nights,The location. You kinda need to walk a lot to go to anywhere from this spot. So better get a taxi.,"Room was tidy. Amenities were enough for a couple. Reception folks were always helpful although I had to use a english to chinese translator but it worked anyway. Breakfast was great! Coffee is free on the right corner to the reception desk ahh!! Also there is a pekking duck restaurant just on the opposite side of the road. I considered it halal. 

The room service folks were the nicest. ♥️ also the reception personal always booked me a taxi as my didi app was cooked and wasn't working.",10.0,August 2024,"August 5, 2024",1 Queen Standard Air Purifier,3,Solo traveler,8.8,1,0,0,0,1,0,1,0,0,1,0.0019519092124598944
Good experience,A bit away from public transport,"Cleanliness, Staff, Breakfast",8.0,June 2024,"June 20, 2024",Standard Queen Room,3,Solo traveler,8.8,1,0,0,0,1,0,1,0,0,1,0.0019519092124598944
Good,"According to room size it is bit expensive, strange noise in the night which disturb you.",Breakfast was good. Bed was comfortable. Staff was cooperative.,7.0,October 2023,"October 11, 2023",Queen Room - Accessible,2,Family,8.8,1,1,0,1,1,0,1,0,0,0,0.001949600057852952
"Decent value, very good breakfast, short walk to my office, easy check in and out",Gym was very basic. Other than that everything was good and as expected for Holiday Inn Express,"Decent chain hotel, very good breakfast options, clean room with desk, good shower, easy check in and out. The staff booked me a taxi on their App to get to the airport. All in all a decent place and value for money.",8.0,September 2023,"October 13, 2023",1 Queen Standard Air Purifier,3,Solo traveler,8.8,1,0,0,1,1,0,1,0,0,0,0.0019398659458173685
The Hotel is really nice and their staff very kind and helpful.,The WiFi was quite slow during the evening.,Breakfast was delicious. The staff was very kind and helpful. The room was super clean.,9.0,November 2023,"November 24, 2023",1 Queen Standard Air Purifier,5,Solo traveler,8.8,1,0,0,1,1,0,1,0,0,0,0.0019398659458173678
"Excellent location, great free breakfast, and a clean, no-frills room.","The beds were a little springy and made my back stiff, but I have a sensitive back.","The included breakfast was great and varied, the buffet included boiled, fried, and scrambled eggs, bacon, various types of sausages, noodles, porridges, steamed buns, various rotating western and Chinese dishes, cereal, yogurt, and more.

The front desk was helpful and attentive.

Four water bottles were given to us each day after housekeeping, and we could always ask for more at the front desk - always nice to have especially since we can’t drink the tap water.

The location was great, walking distance from the train stations and Sanlitun, which has luxury shopping areas and bars.",8.0,March 2024,"March 14, 2024",Standard Twin Room,3,Couple,8.8,0,1,1,0,1,0,1,0,1,0,0.0019377590725616941
Great value,nothing to complain about :).,"We like location, close by restaurants, pubs and bars, so as closer sightseeing. Subway station is about 15 min of nice walk. Receptionist were kind and really helpful with any kind of trouble.",10.0,June 2023,"July 4, 2023",1 Queen Standard Air Purifier,6,Couple,8.8,0,0,1,0,1,0,1,0,1,0,0.0019266282092466366
Exceptional,,"Location is close to the embassies we wanted to visit. I needed WiFi for my work, so theirs work very decently. Breakfast was buffet style, also has western food. But almost the same good served everyday. Left luggage service is available for free after we needed to check out but still want to explore Beijing. SIM cards available at the front desk.",10.0,November 2023,"November 27, 2023",1 Queen Standard Air Purifier,3,Couple,8.8,0,0,1,0,1,0,1,0,1,0,0.0019266282092466366
Pleasant stay,Nothing,"Nice facilities and staff. Amazing breakfast.
Very well located, I saw some reviews regarding the distance to the metro station but I don't think is that far.
Very close also to the bus station to catch the bus for the great wall or the train for the international airport.",9.0,October 2023,"October 30, 2023",Queen Room - Accessible,2,Solo traveler,8.8,0,0,1,0,1,0,1,0,1,0,0.0019266282092466366
Exceptional,reception wouldn't charge the room using my virtual credit card on file at booking.com. They wanted a physical credit card when they could have just used the card on file as what the other hotel in Shanghai did but I guess the receptionist didn't want to go the extra mile for this and just wanted to do things the easy way for her.,"""breakfast"", ""location"", and ""room"" lobby and garden were all exceptional",10.0,October 2023,"November 24, 2023",Standard Twin Room,2,Group,8.8,1,1,1,0,0,0,1,0,1,0,0.0019102169099417647
Very Good,"When you check in along with the checkin card, you are given toothbrush and paste. The rooms doesn't have brush, comb, vanity care or anything, need to go to reception to get even the first set of any items. Soft drinks, also given in reception, when you checkin, it is too bad to collect this from the reception and come to the room along with your luggage. This is the first time experience. For everything need to go to reception. For Laundry use they wanted to charge me RMB 40, but when I said it is free in other IHG hotels, they didnot charge. Over all apart from this extraordinary rule of issuing even the first set of utilities  from reception (my first experince), the stay was quite good.","The staffs are cordial and helpful... the breakfast is good... hotel is good, location is great.",8.0,August 2023,"August 3, 2023",1 Queen Standard Air Purifier,2,Family,8.8,0,1,0,0,1,0,1,1,1,0,0.0019086278109576933
2KM walking distance to Sanlitun with a nice breakfast,"The lobby is quite new, but the bedroom looks old. The bed itself is hard :( When people say it is near Sanlitun. It still about 2KM walking. Still in walking distance, but the -5 cold weather made it hard.","The breakfast is a plus. Welcome sodas are also good. They also provide tea & coffee in the lobby. The staff was very responsive (through this app's chat) & when i asked for a sofa bed for free, and it's already available in the room when I came.",8.0,December 2023,"January 12, 2024",Standard Twin Room,2,Family,8.8,1,1,1,1,1,0,1,0,0,0,0.0019014299238404187
Generally good,Noisy advertising video in the elevator,"Breakfast, location, staff",8.0,July 2023,"August 12, 2023",Standard Twin Room,3,Group,8.8,0,0,0,1,1,0,1,0,1,0,0.0018987467053494058
Wonderful,Could do with more wardrobe space,"Location, breakfast, staff",9.0,October 2023,"November 2, 2023",Standard Twin Room with Air Purifier,6,Family,8.8,0,0,0,1,1,0,1,0,1,0,0.0018987467053494056
Beijing visit,Lobby small.,"Location, food, services",9.0,August 2024,"August 6, 2024",Standard Queen Room,2,Solo traveler,8.8,0,0,0,1,1,0,1,0,1,0,0.0018987467053494056
Very Good,"Time for breakfast till 9:30, to short, missed it twice.
For the size of the hotel, you would expect a bar.","Well, it's a holiday Inn,  you can't do something wrong.
Liked the staff , room and breakfast.
Coffee in the lobby",8.0,June 2023,"July 2, 2023",1 Queen Standard Air Purifier,3,Solo traveler,8.8,1,1,1,0,1,0,1,1,0,0,0.0018976044255198938
i expected more,"1. Rooms are too small
2. shower interior is quite old, but functional.
3. i called reception from my room to order taxi for me so i will not wait downstairs, they refused and asked to come to reception order from there and wait until taxi comes. 
4. google maps locations shows wrong location",breakfast was good. location is also. beds are clean. hot water is available,7.0,November 2023,"December 4, 2023",Standard Twin Room,1,Couple,8.8,1,1,0,0,0,0,1,0,1,1,0.0018960482728096883
cozy stay close to nice spots,,"super-convenient location with many nice restaurants, breweries, bars within 5min walking range....also about 10min to Sanlitun.
the room design is efficient yet cozy",9.0,August 2022,"October 4, 2022",1 Queen Standard Air Purifier,1,Group,8.8,1,0,1,0,0,0,1,0,1,0,0.0018958365646723383
I'd recommend this hotel. Price is good too.,"the fact that hotel doesnt have metro station in its surrounding makes you walk a bit. If you dont have DiDi app, commuting becomes little tricky. Download Alipay and connect your card, and download Didi, the it shouldnt be a problem.","breakfast is superb. Location is also convenient. Short wak to Sanlitun and Gongti area. coffee machine at the lobby is a plus plus. makes great coffee. I stayed here everytime i come to Beijing and the hotel never disappointed me. Rooms are clean and bathrooms are clean too. However, hotel is somehow far from metro station. but if you are taking DiDi, trip becomes easy and smooth.",10.0,May 2024,"June 27, 2024",Standard Queen Room,1,Couple,8.8,1,0,1,0,0,0,1,0,1,0,0.0018958365646723379
Excellent choice to visit Beijing,We have no negative comments about the hotel.,"The room was comfortable, clean, and spacious with a nice-sized bathroom. The breakfast was exceptional, with a great variety of freshly cooked options (ranging from Chinese dumplings and soups to cappuccino and biscuits). The location was also spot on - 15 walk to a very central and well-connected metro station and close to many of the touristic attractions. Also, near the hotel, there are plenty of small family-run restaurants with great food.",10.0,August 2023,"September 9, 2023",1 Queen Standard Air Purifier,4,Couple,8.8,1,0,1,0,0,0,1,0,1,0,0.0018958365646723379
A brief stop,"Buffet - limited choices
Cold food","Ambiance
Neat
Good value for money
Location not too bad
Helpful staff
Good selective choice for breakfast",8.0,April 2024,"April 16, 2024",Standard Twin Room with Air Purifier,1,Couple,8.8,0,0,0,0,1,0,1,1,1,0,0.0018940618791579722
Ok,"The wall between the room and the bathroom is made of glass so you can not use the bathroom without disturbing the people sleeping in the room, because of light and noise. Not many stores near the hotel.","Happy with the personal and breakfast. The room was clean and big, the bed on the smaller size. Quiet location",9.0,April 2024,"April 4, 2024",Standard Queen Room,5,Family,8.8,1,1,0,1,0,0,1,0,1,0,0.0018852758321744004
"Great location, clean and spacious room and plenty of options for breakfast",The room entertainment (TV channels) and gym facilities could've been better and would've improved the experience.,"The location was amazing, the room was clean, and there were plenty of food options to keep us well-fed for breakfast.",8.0,May 2024,"May 6, 2024",1 Queen Standard Air Purifier,8,Couple,8.8,1,1,0,1,0,0,1,0,1,0,0.0018852758321744004
Safe and comfortable choice for short stays,"Staff has some difficulty to communicate in English, but are extremely kind and do their best to help","Great breakfast, rooms are super clean and hotel is a 15-min walk from metro station. Many buses also serve the area making super easy to go to main tourist attractions",9.0,April 2024,"April 25, 2024",Standard Queen Room,2,Solo traveler,8.8,1,0,0,0,0,1,1,0,1,0,0.0018839604300945713
Wonderful,Staff English level could improve,"Location, WI-FI connection, cleanliness, decor, laundry, breakfast.",9.0,April 2023,"April 4, 2023",1 Queen Standard Air Purifier,4,Couple,8.8,1,0,0,0,0,1,1,0,1,0,0.0018839604300945713
A decent hotel to stay in Beijing City...,"Front desk staff needs to be more patient, customer oriented, energetic and polite to welcome tiring overseas travelers.","Location is fairly OK for business and vacation travelers.
The room is comfortable and clean.
Breakfast is fairly ok.",8.0,September 2023,"September 17, 2023",1 Queen Standard Air Purifier,5,Solo traveler,8.8,1,0,0,0,0,1,1,0,1,0,0.0018839604300945713
Staff speak Zero English,Staff speaks 0 English. This is an international hotel chain and I booked it especially for that reason - thinking that in China (where majority does not speak English) at least these international chain hotels will hire people that can speak English. That was definitely not the case. And especially when there is a problem that would help to deal with any possible issues. Reception staff need to speak fair English as the minimum.,"Location of hotel is good enough and close to the tourist attractions by metro. 
Clean, quite, non-smoking rooms, comfy and with all amenities provided
Amazing Peking duck restaurant across the street",4.0,July 2023,"July 9, 2023",1 Queen Standard Air Purifier,7,Solo traveler,8.8,1,0,0,0,0,1,1,0,1,0,0.0018839604300945713
"Good location, good rooms, not friendly staff","Had to go three times in two days to the reception because my card keys stopped working. 

When checking out they asked me to pay some extra fee, then 2 minutes later told me it was a mistake and asked me if I wanted to be reimbursed in cash. It was slightly confusing.

The staff at the reception just never smiled and I felt as if I was bothering them.","The location was good, close enough to transportation and central enough. The breakfast was great too. The room was comfy enough and clean.",7.0,April 2024,"April 9, 2024",Standard Twin Room,3,Family,8.8,1,0,0,0,0,1,1,0,1,0,0.0018839604300945713
perfect,probably not the best location for sightseeing,the best value for money. very clean. breakfast was good. self service laundry room available. and free flow coffee and tea at the lobby,10.0,February 2023,"February 12, 2023",Standard Queen Room,4,Couple,8.8,1,0,1,0,1,0,1,0,0,1,0.001881582425468753
Enjoyable stay!,Repetitive breakfast menu after a week!,"comfortable bed, good service, and cozy interior design
Comfort furniture and facilities
International food and breakfast menu
Polite employees
Everyday cleaning and charging of the room essentials",9.0,December 2023,"December 5, 2023",Standard Twin Room,6,Solo traveler,8.8,1,0,1,0,1,0,1,1,0,0,0.0018666203207884124
"Super hotel, greatly enjoyed our stays, will always stay here when in Beijing.","Our only negativity about this hotel is the fact that, over our various stays totaling 7 days, all the food in the bain maries was lukewarm or cold. Why? Because the bain maries heat source was not turned on: like never! Notwithstanding the obvious implications in terms of food safety, it detracts from the hotels dining experience. It's strange to encounter an issue like this in such a professional and slick operation.","This was the best hotel we stayed in during our 4 week stay in China. Very safe, quiet, super clean, free parking, nice garden. The very popular buffet breakfast is excellent. The restaurant attendants are most helpful and hard working. A great selection of fresh fruit is always available. The reception team are very proactive, professional, helpful and arranged courier delivery of some items for us, organised taxis and stored our surplus luggage while we flew to Vietnam. They have a very cute robot scooting around making deliveries to rooms.",10.0,January 2024,"February 3, 2024",Queen Room - Accessible,1,Couple,8.8,1,0,1,0,1,0,1,1,0,0,0.0018666203207884124
Great place to stay in Beijing,It would be nicer if the breakfast time started earlier because we had very early activities due to the Chinese holiday time.,"Very clean, they speak English, good location, free coffee, very good breakfast.",10.0,May 2024,"May 17, 2024",Standard Queen Room,3,Couple,8.8,1,0,0,0,0,0,1,1,1,0,0.0018632689919519795
Perfect score except the location,The location is quite far from the subway (if youre not into long walking). Also the noise from the next room can be heard thru the main door.,"Value for money, staff are very friendly and helpful, cleanliness of the room, breakfast buffet and the coffee bar. I would love to stay here again.",9.0,August 2023,"August 8, 2023",Queen Room - Accessible,2,Solo traveler,8.8,1,1,1,1,1,0,1,0,0,1,0.001859520961656253
Lovely modern hotel.,"We were very happy with almost everything during our 6 night stay.
Two things that could help enhance the hotel would be an improvement in the evening buffet, to include a dessert option and possibly a time tabled shuttle service to the metro station.
Otherwise lovely hotel with exceptional staff.","Nice clean hotel, courteous and friendly staff upon check in.
An appreciated welcome drink on arrival.
Room was nice and clean with great amenities supplied in the bathroom along with 4 daily bottles of water.
Breakfast was excellent with plenty choice to suit all needs.
Finally the free coffee machine at reception was also a nice touch.",8.0,August 2024,"August 14, 2024",1 Queen Standard Air Purifier,6,Family,8.8,1,0,0,0,1,1,1,1,0,0,0.0018559962468157835
Exceptional,Location is average. 15min from subway station. Restaurants nearby are for tourists and were too empty.,"Clean, good breakfast, non smoking rooms, free water at reception. Staff speak some English.",10.0,July 2024,"July 31, 2024",1 Queen Standard Air Purifier,5,Solo traveler,8.8,1,0,0,0,1,0,1,1,0,1,0.0018524516070976972
Exceptional,It is a bit far from subway station.,"Delicious breakfast, staff can speak English.",10.0,June 2023,"June 4, 2023",1 Queen Standard Air Purifier,4,Family,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Exceptional,,Loved the breakfast. The staff were so nice and sent me a bottle of wine for my birthday,10.0,May 2024,"May 12, 2024",Standard Queen Room,3,Group,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Exceptional,,"The staff was super nice and helpful. I arrived early in the morning, and they provided early check-in swiftly and offered to join the breakfast while waiting.",10.0,July 2023,"July 29, 2023",1 Queen Standard Air Purifier,2,Solo traveler,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Value for money,Subway station was 20 min walking.,"Everything! Staff was nice, helpful and polite. Breakfast was very nice. They allowed me to check in a bit early without any issue. Price is very good for the quality of the hotel.",10.0,June 2023,"June 15, 2023",1 Queen Standard Air Purifier,3,Family,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Wonderful,,"One of the lady staff went out of her way and even help me order food.

She was very helpful.",9.0,February 2024,"February 27, 2024",Standard Twin Room,2,Family,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Exceptional,Everything is good.,"The breakfast is superb! Bonus point and compliments to reception staff - my friend and I reached at 4.30am due to our our train arrival at 3.30am. We were supposed to check in at 2pm, but the staff gave us early check in and free breakfast for us. It's really made our day after all the tiring travelling. We manage to take a nap before we kicked start our itinerary of the day.",10.0,October 2023,"October 25, 2023",Standard Twin Room,3,Group,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Exceptional,Nothing,IThe place and the breakfast also the personal are helpful maybe they don't speak English very well,10.0,May 2023,"May 6, 2023",Standard Twin Room,1,Family,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Good standard hotel in Beijing,,Friendly and helpful staff as always. Like the breakfast choices. Robot food delivery is fun!,9.0,August 2024,"August 11, 2024",Standard Queen Room,2,Family,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Very Good,,Breakfast was great staff was great.,8.0,March 2024,"April 18, 2024",Standard Queen Room,2,Couple,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Quiet location just off a main road.,Nothing in particular.,"Helpful receptionist, on booking museum entrance.
Airy and bright restaurant. Good breakfast coffee, buffet. Attentive staff refilling buffet and clear tables promptly.
The 20 minutes stroll to the subway station is along a tree lined pavement, under the shade all the way.",10.0,May 2024,"May 23, 2024",Standard Queen Room,4,Solo traveler,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Exceptional,We enjoyed our stay in this hotel,"The staff was really helpful, they helped us booked the ticket for the forbidden city. The breakfast was good too",10.0,September 2023,"September 28, 2023",1 Queen Standard Air Purifier,4,Couple,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Very Good,,"- Good variety at breakfast
- Staff helpful at booking tickets via wechat
- Some good restruants within 2 min walk, hotel approx 15 min walk from metro station",8.0,June 2024,"June 12, 2024",Standard Queen Room,3,Couple,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
Amazing,,"The personnel, the hygiene level, the service and the food. Everything was perfect",10.0,March 2024,"March 30, 2024",1 Queen Standard Air Purifier,2,Solo traveler,8.8,0,0,0,0,1,0,1,0,0,0,0.0018495093071661064
