Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Wonderful,"open washstand, toilet and shower quite noisy at night","Nice atmosphere around hostel, clean facility and welcoming staff",9.0,June 2023,"June 13, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,9,1,1,1,0,1,0,0,0,0,0,0.0007281870194548969
Laid back cool place,"In the morning and at night the bedrooms can bit v warm, it is law that windows cant be open after a certain time so itd not their fault.","The atmosphere and overall feel was laid back, friendly and comfortable. Great facilities- large kitchen, large hang out area and a pool and bar at the top of the building. Very clean and staff all really helpful anf welcoming. Good amount of storage in bedroom. Highly recommend!",8.0,September 2022,"September 15, 2022",Bed in 6-Bed Female Dormitory Room,1,Solo traveler,9,1,1,1,0,1,0,0,0,0,0,0.0007281870194548969
Wonderful,"Room window cannot be opened during the night which can lead to the lack of fresh air in the room.
Cleaning lady opens window for a few hours during the day.","Hostel staff was really helpfull.
It has a kitchen that you can use, there also a lounge area where you can relax with tv, large bed, lazy bags, etc.
Room was clean, beds were comfy, there is an ac in the room.",9.0,May 2023,"May 22, 2023",Bed in 4-Bed Mixed Dormitory Room,3,Group,9,1,1,1,0,1,0,0,0,0,0,0.0007281870194548969
Absolutely amazing,Just the location was a bit far away from the areas I wanted to go ( the beach and el gothic) so I took the train but I prefer to walk as the metro was too hot for me!,The staff were amazing and so friendly. The terrace was so cool as well with amazing views. My mattress was so comfy too so I slept very well. The whole hostel looks amazing to be honest. The air conditioning was good too as I’ve been in hostels where it was loud when on. The dinner with the hostel was great to make friends and the pub crawl. The staff definitely made the trip because they seemed to really enjoy what they were doing and made every single person feel welcome. It was also really clean. I would only stay here if ever I came back to Barcelona! Graciasss,10.0,July 2022,"July 30, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,1,0,1,0,1,0,1,1,0.0007275890040371391
"Conventient, clean, modern and friendly, but best if you like to party, go out, etc.","The hostel is a bit further from Barcelonas best places, like restaurants, etc. but this can also be seen as a plus. Keep in mind that shared bedrooms can be noisy and busy. The aircondition was very cold and made the air dry everywhere, but it can be switched off in the rooms. If you are not there to party, you might not like the vibe, music, etc., but overall it is very comfortable and relaxed.","Very clean and friendly hostel with party vibes all day. Nice public spaces to relax or work. Rooms were clean, modern and functional. Using the elevator was very convenient when traveling with luggage. The location is not directly in the tourist area.",9.0,August 2023,"September 24, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,9,1,1,1,0,1,0,0,1,1,0,0.0007240548290832718
Good,"Unfortunately, we saw and had to kill at least two cockroaches in the bathroom. Meaning there might be more that we haven't seen. 

The breakfast was just 5 euros per person, so the food quality was rather average: diluted or powder-made juices and coffee, stale pastry, etc.","It's a good hostel, nicely decorated and reasonably priced. The area around felt safe and it's not loud during the night. We stayed in a room with 4 beds and it was nice having a private bathroom. The staff was helpful. If you need to park your car - the underground parking is 10 euros per day, which seems very reasonable for such a central location.",7.0,February 2022,"February 10, 2022",Quadruple Room with Bathroom,3,Group,9,1,1,1,0,1,0,0,1,1,0,0.0007240548290832718
My home in Barcelona,I think breakfast is a bit expensive for its worth & would be great if they added a shower carpet because it gets very messy.,"Is my second time staying here. The atmosphere, with the staff & the other travellers is incredible. You have a kitchen at your disposal, the activities that they offer + common areas make it super easy to know new people, the room is cleaned every single day & you have public transport & all facilities super close.",10.0,January 2023,"February 16, 2023",Bed in 4-Bed Female Dormitory Room,7,Solo traveler,9,1,1,1,0,1,0,0,1,1,0,0.0007240548290832717
Good,The upper deck of double deck bed is to low. The location is a bit far away from city center if you usually walk.,The Bathroom in side the room is quite convenient and bar service is good.,7.0,December 2021,"January 2, 2022",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,9,1,1,1,0,1,0,0,0,1,1,0.000721133181847063
Nice place with nice stuff well looked after.,"* The whole dormitory has one bathroom - toilette - sink. It means when someone is using it
the rest of people need to wait in the queue. The whole floor is build like this so you need to wait
and wait...... 
* Loud music at the dinner time .... but nobody is forcing you to go there and eat it :-)
If you are extrovert - party person - you will like it. Introverts, please, stay away ;-)","* The hostel is few minutes walk from metro station
* The whole place is very well looked after - the dining room, lobby, bathroom - everything looks nice
* The stuff is helpful
* The paid breakfast is good, they also offer evening meal
* The airconditioner worked in the whole place
* The bed was comfortable",9.0,July 2023,"July 24, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,9,1,1,1,0,1,0,1,1,0,0,0.0007207817551831252
Good,There is only one elevator and it took long time to wait always.,"The location is excellent with all kinds of services nearby, only 700 meters to the nearest metro station. There are also plenty of restaurants and a few 24h open stores close by. The room is clean and the roommates I met have good respect of each others routine.",7.0,June 2022,"July 1, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,1,1,0,1,0,1,0,0.0007145202314582594
Exceptional,.,"Good location, nice staff, good bed",10.0,November 2022,"November 15, 2022",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"All of the staff are extremely friendly and welcoming. 
The walking tour was full of information and knowledge.
The location is great.
Extremely comfortable and clean
Would recommend for a solo traveller.",10.0,May 2024,"May 25, 2024",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Staff there made my day!,nothing,"helpful and friendly staff! excellent location, clean room and common areas!",10.0,November 2022,"November 22, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
I had an overall good experience staying here.,The AC could have been better.,I liked that it was in a good location. The place was clean and I felt safe. The staff was friendly and helpful.,10.0,July 2024,"July 15, 2024",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Perfect for a solo traveling girl,,"Very good location, clean, very nice staff, nice interior",10.0,September 2022,"September 15, 2022",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
More than enough,-,Kind staff. Location is great. Clean,10.0,April 2024,"April 10, 2024",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Thumbs up for Yeah Hostel,There wasn't much I didn't love about this hostel!,"Great hostel, everyone was very friendly and welcoming. Comfortable rooms with great storage for your things. They are cleaned daily and functional. Also it's in a great location, very close to metro stations.",9.0,August 2022,"August 19, 2022",Bed in 4-Bed Female Dormitory Room,5,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Excellent,,"Friendly staff, clean, awesome location.",10.0,November 2023,"November 16, 2023",Bed in 6-Bed Mixed Dormitory Room,6,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
diversión y muchos nuevos amigos,all was good,"was very clean, the staff was very kind, the location is near to the center, and it’s close to the metro station and bus station",10.0,July 2022,"July 29, 2022",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,Great location and friendly staff. Room was very clean aswell which was great!,10.0,July 2022,"July 22, 2022",Quadruple Bedbunks Room with Bathroom,4,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"Everything was perfect: location, the personnel, it was really clean in the hostel, quiet, and friendly ☺️",10.0,April 2024,"April 19, 2024",Bed in 6-Bed Female Dormitory Room,3,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
"I reccomend this hostel to every young traveller looking for a clean, comfortable and friendly stay.",I,"Very friendly staff, very clean and modern facilites. I felt very safe in the area and it had great connections to the rest of the city! Amazing location and amazing experience all together.",10.0,July 2022,"July 18, 2022",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Wonderful,,"Location, comfort, and it was very clean
Stuff were helpful",9.0,September 2023,"October 1, 2023",Bed in 4-Bed Mixed Dormitory Room,1,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
"Great value for money, not a party hostel",Nothing,"Location is perfect and staff are very nice.
The bedrooms were comfortable, bottom bunks have a curtain giving you lots of privacy, there is blackout curtains and its very quiet. There s two lockers, locks are required. Reception is open 24hs",10.0,November 2023,"November 6, 2023",Bed in 6-Bed Female Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"The hostel has the best staff. İt's so clean, comfortable and has amazing location. You can go to everywhere by foot",10.0,January 2022,"January 17, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Best hostel!,I was unfortunately that there was a very loud snorer above me throughout my stay so didn’t get much sleep,"Location is perfect! Close to the metro station and walking distance to a lot of attractions
Room is well designed, nice and comfy 
Staff is friendly, lots of activities you can sign up for",9.0,April 2024,"April 12, 2024",Bed in 4-Bed Mixed Dormitory Room,4,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
nice and comfy,,"clean rooms, comfortable beds with curtains, shower in the room, terrace with a view, nice location, friendly staff",9.0,October 2023,"October 20, 2023",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Great place!!,Nothing! Stay here when you get to Barcelona 😁,"Super clean, friendliest staff, comfortable beds and shower. The female 4bed room is great!! Very safe, convenient (3min walk from Verdaguer metro stop) and lots of cafes around. Lovely common area to rest before check in/after check out. Great vibes all around!",10.0,February 2022,"February 5, 2022",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Great hostel,Nothing.,"Neat & clean 4 bed dorm with ensuite shower & toilet. Convenient location, close to metro. Friendly staff.",9.0,September 2023,"September 28, 2023",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
very satisfying,,"Very central location, clean environment and friendly staff! really enjoy the rooftop, watched a sunset with friends there💗",10.0,March 2023,"March 9, 2023",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Fantastic hostel - one of the best!,,"The hostel was clean, modern with great and friendly staff.  City tour was also great and guide shared a wealth of knowledge of the city's history.   Location was great as it was walking distance from metro stops and key sights like Sagrada Familia.",10.0,June 2022,"June 30, 2022",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
"Located in a very central area, clean and staff very helpful",,Everything! I loved the location. The place was clean and the staff were friendly,10.0,September 2023,"September 22, 2023",Quadruple Bedbunks Room with Bathroom,1,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,Great location and people working there so friendly. Very clean place.,10.0,October 2022,"October 30, 2022",Bed in 4-Bed Mixed Dormitory Room,6,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Great experience,,"Very clean, nice and fun hostel. Good location, 10 min from Sagrada famillia. Stuff very friendly.",10.0,May 2023,"May 20, 2023",Bed in 4-Bed Mixed Dormitory Room,4,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"Staff are really friendly, location is good and it was clean. The hostel is a cozy place and in the centre. I really enjoyed it, you can feel at home there. I wish I can go there again.",10.0,December 2023,"December 19, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"Convenient location, comfortable beds, and friendly staff.",10.0,April 2023,"April 20, 2023",Bed in 4-Bed Female Dormitory Room,4,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,perfect location!!! you’re only minutes away from the metro and some sights of the city. the staff is friendly and the place is very clean and modern. they even have a pool on the rooftop! will definitely come back :-),10.0,January 2022,"February 7, 2022",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Wonderful,,"Wonderful stay, supper comfortable bed, clean and well equipped.
The stuff were really helpful and good location.",9.0,March 2024,"March 23, 2024",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"Staff are really friendly, location is good and it was clean. The hostel is a cozy place and in the centre. I really enjoyed it, you can feel at home there. I wish I can go there again.",10.0,December 2023,"December 19, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"Very friendly staff, clean room, nice location",10.0,February 2024,"February 17, 2024",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
wonderful,everything,"Great location,super friendly staff, this place is nice and clean very modern highly recommended",10.0,March 2022,"March 9, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Staff and activities are amazing!  Rooms comfortable and clean!  Great location and accommodation!,,Staff and activities are amazing!  Rooms comfortable and clean!  Loved the Sangria on tap!  Great location and accommodation!,9.0,July 2023,"July 24, 2023",Bed in 4-Bed Female Dormitory Room,3,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
"Great location, great place!",Only thing was using their laundry it washed well then I went to use the drying machine. Didn't actually fully dry my clothes. 3 euros per use fyi,Beds were great and comfy. Staff were always friendly. Location is really good and close to Verdageur metro station. Bus stops are very close.,9.0,August 2023,"August 2, 2023",Bed in 4-Bed Mixed Dormitory Room,5,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,Nothing,"Location, clean rooms , helpful staff",10.0,July 2024,"July 16, 2024",Bed in 4-Bed Mixed Dormitory Room,4,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
perfect stay as always over the last years,nothing,"Perfect location between Eixample & Vila de Graçia
Super nice and attentive staff, always an ear if you’re in need of something 
Super clean & comfy…",10.0,April 2022,"April 6, 2022",Bed in 4-Bed Mixed Dormitory Room,5,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"probably the best one I have ever stayed, staff are super friendly, lots of activities to join, will never feel alone as a solo traveller. rooms are clean, location is great.",10.0,January 2023,"January 27, 2023",Bed in 4-Bed Mixed Dormitory Room,5,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
10/10,,"The property is located centrally, you can walk pretty much anywhere and if you want yo take public transport it is close to the subway. The rooms are clean, the staff is amazing. Do not forget to attend to the tours by Yeah Hostel you can get a good city tour in 2 days! Huge shoutout to Pablo!",10.0,May 2023,"May 27, 2023",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
the perfect place for your stay in Barcelona,,"clean, organised, friendly, perfect location, value for money, loads of activities for solo travellers to meet people, excellent",10.0,February 2023,"February 13, 2023",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
I’m satisfied with every minute I spent there,Note that on Friday night it could be noisy outside ),"Amazing staff , perfect location , newly renovated rooms. Bonus points for rooftop",9.0,April 2022,"April 3, 2022",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
"we were only here for 24 hours, but the place was awesome.",,loved the location and the available amenities. loved that the staff spoke English and the check in process was seamless.  The room was perfect for my husband and I and our two kids. it was roomier than I thought based on the photos!,10.0,March 2022,"March 25, 2022",Quadruple Bedbunks Room with Bathroom,1,Family,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Excellent stay,My only nitpick is that the bar on the rooftop could open longer hours,Clean room and bathroom. Very comfy bed. Great location. Friendly staff. Good planned activities day and night well suited to single travellers.,10.0,June 2023,"June 18, 2023",Double Room,3,Couple,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,,"Very friendly staff, clean room, nice location",10.0,February 2024,"February 17, 2024",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
perfect hostel,nothing everything was good,we stayed in 4 beds room and it was amazing. super big room with big beds. very comfortable and very clean. worth the money. friendly people. good location. will stay there again for sure.,9.0,November 2022,"December 9, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
the best hostel in Barcelona!,,amazing location and super friendly staff. It was clean and the common area was just fantastic. Met lots of like minded people from across the globe!,10.0,September 2022,"September 2, 2022",Bed in 6-Bed Female Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Wonderful,,"location, staff, vibe, atmosphere, looks, rooms",9.0,March 2022,"March 23, 2022",Quadruple Room with Bathroom,4,Group,9,1,0,0,0,1,0,0,0,1,0,0.000714219476165423
Exceptional,"Only one small elevator for the entire hostel. It was super slow and annoying. Breakfast was just meh, but it's also only 7 euros.","Overall, super good location. 5-10 min walking from the nearest metro station, Verdaguer. Lots of restaurants and coffee shops around. Beds were comfortable with adequate privacy. Each had a personal light and outlet. Staff was friendly and helpful! I did one of the walking tours provided by a staff member and it was very good. Pub Crawl was fun overall. Luggage storage provided. Big lounge area/easy to meet people. Laundry available for 6 euros - super reasonable!",10.0,September 2023,"September 19, 2023",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,1,1,1,0,1,1,1,0,0.0007121215246375423
Wonderful,Absolutely nothing,The room who are spotlessly clean. The staff who was friendly and efficient. The huge and clean kitchen and the morning breakfast.,9.0,September 2021,"October 1, 2021",Bed in 6-Bed Mixed Dormitory Room,5,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,,"Very nice hostel if you travel alone! So easy to meet new people at the dinners, which are organized every evening. The rooms are clean and the staff is really nice!",10.0,August 2021,"August 25, 2021",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Best Hostel in Barcelona,,"The staff. It seems that they love their job.
Perfect living area. Perfect and cousy rooms. Kitchen is fully equiped. Food and drink, and atmosphere are just perfect.
 Staff and guests are very polite and friendly. I would recomend this hostel to everyone.",10.0,April 2023,"April 11, 2023",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,Nothing,"The beds were super soft, rooms overall are great, the staff is very friendly, I really enjoyed the walking tour and dinners, it was so much fun",10.0,January 2023,"January 20, 2023",Bed in 6-Bed Female Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,,"Very nice and helpful staff, room well organized and clean with bathromm and shower for each room, available breakfast and dinner",10.0,April 2022,"April 11, 2022",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Super hostel with a very warm welcome!,Nothing,Everything - the staff were welcoming and friendly. There were lots of communal areas to socialise in or just to take time out. The organised dinners in the evening almost felt like a big family coming together for a meal and the food was great. Breakfast was good value for money with lots of choice. The bed room was clean and bright and the bed super comfortable.,10.0,April 2022,"April 26, 2022",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,,"The room and common areas are modern and exceptional, as is the decor. 
Friendly staff.
They do guided tours in the morning (by donation) and night outings for drinks, after the good dinner that the Hostel offers.
Super well located.
Price-quality ratio.",10.0,January 2023,"January 23, 2023",Bed in 4-Bed Mixed Dormitory Room,5,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
It was my first solo travel experience and first time in a hostel. It couldnt have been better!,,"Friendly and welcoming staff, hostel dinners and cleanliness",10.0,August 2021,"August 30, 2021",Bed in 4-Bed Mixed Dormitory Room,7,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Wonderful,,"Did not make it to breakfast but would definitely recommend paying for dinner at least 1 night during your stay, good chance to meet people and the hosts are super nice! Big lockers to fit your stuff in, friendly and accommodating reception.",9.0,September 2022,"September 9, 2022",Bed in 6-Bed Female Dormitory Room,1,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
The best Hostel I have ever been to,Honestly nothing to say. I loved the place!!,"The place is AMAZING 👏 Staff is great and outgoing, beds are comfortable and the place is super clean. Kitchen is big and comfortable. Their breakfasts are yummy and u can even cook your own pancakes !!!
Guys always organize some activities and if u want to meet new people and have outing this hostel is what you are looking for.  
However if u prefer to stay inside the place has amazing living area with huge TV so it is 10 out of 10 for me!",10.0,September 2022,"October 1, 2022",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Definitely made the best decision to stay at yeah hostel for my first week in Barcelona,More adequate lighting on the rooftop terrace as it would have been a nice place to hangout after dark,I liked the communal atmosphere and the daily dinners and pub crawl that the staff provided. It was a great way to meet new people and make new friends. The staff were very friendly and the tidiness and cleanliness of the hostel made for a pleasant stay.,10.0,January 2023,"February 1, 2023",Bed in 6-Bed Mixed Dormitory Room,7,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,,"Superb staff.. Nice breakfast for €7
Clean and hygienic bunk beds.. Highly recommended",10.0,January 2023,"January 6, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,Wish there was a place to hang out later at night e.g around 3am so you can carry on talking to the people you meet.,"The property was clean and really modern, all the staff were lovely and super helpful. Rooms were cleaned daily and toilet paper provided. Food and drinks on premise was amazing. Really enjoyed the rooftop area.",10.0,February 2023,"February 6, 2023",Bed in 6-Bed Mixed Dormitory Room,4,Group,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptionnel,Nothing,"Everything was perfect  thank you 
the staff 🥇
The cook 🥇
Reception 🥇 pablo and the others 🥇
Rooms🥇
Le staff du restaurant 🥇",10.0,November 2023,"November 22, 2023",Bed in 4-Bed Mixed Dormitory Room,4,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
"All was amazing, would absolutely come back",,"Everything was amazing, very clean, food was really good and the staff was all really friendly and helpful. The morning tours were really fun and interesting, Pablo was incredible! Recommend this place if you’re looking to socialize and meet new people",10.0,July 2022,"July 27, 2022",Bed in 4-Bed Female Dormitory Room,7,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Beyond my expectations,,"Staff was amazing, witty, always helpfull. Felt like I'm a part of their family.
Rooms are clean, matching with the photos.
Shout out for rooftop pool and breakfasts for 5 euros are also great.

It was my pleasure to stay there, thank you Yeah hostel!",10.0,September 2021,"September 29, 2021",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,,"Completely surpassed my expectations! Such a great place to stay and by far the best hostel I've ever stayed in.
It was so clean, modern and the staff were amazing.
The night tour and the dinner were such great value for money and were so fun.",10.0,March 2022,"March 11, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Couple,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
"The stay exceeded our expectations it was great value for money, clean room, amazing staff!",the fact that you couldn't open the windows at night.,"The room was in perfect condition, the stuff was flexible, friendly and helpful. Even though I travelled with friends the stay was a great opportunity to meet people because the hostel organised amazing dinners (very tasty and cheap)
and fun social events!",9.0,August 2022,"August 7, 2022",Bed in 6-Bed Mixed Dormitory Room,5,Group,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Great base to explore Barcelona!,,"Nice ambience, friendly staff, comfy bed, delicious breakfast",9.0,February 2022,"February 28, 2022",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,,"Every hostel shoul be like Yeah.
The staff is amazing. Soraia, Pablo, David, Lucia, Leo, just to name a few. 
I have bene bere in the past and I will definitely come back again.
Breakfast is amazing. Rooms are very confortable.
If you are in doubt on which hostel choose among the many, pick this one. You will never go to any other hostel.",10.0,August 2022,"August 12, 2022",Bed in 6-Bed Mixed Dormitory Room,10,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
"Perfectly located, amazing people and super clean, a dream for solo travelers",,"The hostel was exceptionally clean and well-located and staff organized events such as dinner and walking tours, making it a perfect place for solo travelers. I had so much fun going to a reggaeton club during the pub crawl with Pablo and Henry’s paella is amazing!",10.0,December 2022,"December 28, 2022",Bed in 6-Bed Female Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
"Perfect, especially to meet new people",,"I loved this hostel, very clean, comfortable beds, super friendly staff and the food is amazing, dinner also makes it easier to meet new people as you will be sitting all together. 
I will definitely return here.",10.0,November 2022,"December 18, 2022",Bed in 4-Bed Mixed Dormitory Room,4,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Best hostel I've ever stayed in,Nothing to dislike,"Best staff, best dinner, best beds, best tours and best pub crawls.",10.0,February 2022,"March 13, 2022",Bed in 4-Bed Female Dormitory Room,4,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
"Really Funny and Cozy, was amazing!!",,"The staffs are very helpful and polite, the hostel is a very well located, in a good street and close to the subway station. The breakfast is really good, comfortable rooms and there is a funny Happy Hour with cheap drinks! I love it!",10.0,May 2022,"May 11, 2022",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Must stay!,"The only thing 'bad' I have to tell about Yeah hostel is the fact that you can't control the A/C in the dorms. It never was uncomfortable, but I would have liked to be able turn it on or off, or higher or lower.","The staff was the best! Very friendly and one by one crazy in a good way. Rooms were clean and beds were comfortable. The best part of my stay(s) here we're the dinners, for only €12,-, you can get a 3-course dinner made by a chef. Besides good food, you are not the only one enjoying the dinner, this makes it the best way and place to talk to people from all over the world and share experience's.",9.0,October 2021,"November 2, 2021",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Exceptional,No complaints.,The staff was incredibly welcoming. Very friendly and helpful with suggestions for restaurants and they hosted several group activities everyday. the rooms were cleaned every day. Big breakfast in the morning.,10.0,November 2022,"November 18, 2022",Bed in 4-Bed Mixed Dormitory Room,7,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
Would recommend,,"Excellent clean rooms, amazing shower! the staff were so helpful and the organised walking tours and group dinners were a great way to meet people.",10.0,October 2022,"October 29, 2022",Bed in 6-Bed Mixed Dormitory Room,4,Solo traveler,9,1,0,0,0,1,0,1,0,0,0,0.0007095907206151141
