Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Wonderful,Das Frühstück war kein Buffet. Es wurde ein italienisches Früstück serviert. Man hatte also keine Wahl. Das ist sehr schade.,"Super Lage. Gut für Shopping und zwar egal ob für kleines oder grosses Budget (Gucci, Louis Vuitton, etc). Das Hotel war sehr sauber und hat einen guten Service geboten. Das Hotel ist  sehr modern und stilvoll eingerichtet",9.0,December 2023,"December 10, 2023",Standard Double - Omiki,6,Couple,8.5,0,0,0,0,1,0,0,1,1,0,0.0013589798641061594
Good,"our room was facing highway / train tracks, so quite noisy",location,7.0,February 2024,"February 12, 2024",Standard Double - Prosecco,7,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.001357337044550865
"The stay was great, would definitely recommend to others!",The rooms are a little bit compact especially for a few of the longer stays.,"The property was very close to the Ginza shopping district and, was a short walk to 2 JR stations making it convenient for day travel.",7.0,May 2024,"May 24, 2024",Standard Hollywood Twin - Prosecco,8,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.001357337044550865
"Great location, good vibes.",Room was perhaps a little small. But manageable,Great location,10.0,December 2023,"December 21, 2023",Standard Double - Omiki,5,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.001357337044550865
Good,The room was a bit dark. Just one small window but it wasn’t enough clear during the day. The chrome cast didn’t work,The location and the projector was cool.,7.0,September 2023,"September 25, 2023",Standard King - Prosecco,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.001357337044550865
Pretty good overall.,Beds are very low to the ground.,Location is very convenient.,8.0,November 2023,"December 13, 2023",Standard King - Prosecco,7,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Very impressed 👍🏻,Wish there is television in the room,"Good location, reasonable price",10.0,February 2023,"February 2, 2023",Special Offer - Moderate King - Prosecco,6,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Very Good,The room is a bit small and the surroundings are very loud during weekends.,"The location is good, walking distance to shopping area.",8.0,December 2023,"January 21, 2024",Standard Double - Prosecco,4,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Very Good,"Size of the room 
Sounds of the train",Location,8.0,February 2024,"March 1, 2024",Moderate King - Omiki,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Wonderful,No iron board or iron in room,"Excellent location given it was during period of Tokyo Marathon
Excellent value
Walking distance to mall",10.0,March 2023,"March 10, 2023",Standard Hollywood Twin - Omiki,4,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
rooms too small. noisy. service needs inprovement.,noisy rooms as it my room was located beside the train tracks despite having previously emailed weeks ahead for a quiet room.,location,4.0,January 2023,"January 27, 2023",Moderate King - Prosecco,4,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Very Good,"Personal opinion, it might be different from other people judgement; the bed is little bit too hard for me, and the pillow is just not-my-type",the location is perfect for shopping-spree,8.0,March 2023,"March 12, 2023",Special Offer - Moderate King - Prosecco,8,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Good value,Room a bit small,Location,9.0,April 2023,"April 20, 2023",Standard Twin - Prosecco,4,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
hotel features not useful for a family,bed configurations and front desk,Location,8.0,April 2023,"April 16, 2023",Standard Double - Prosecco,2,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
good location but need to check the correct address first since they have a lot of chain hotels,no TV in the room. actually I think I paid the hotel fee so I can enjoy more.,the location is quite near Ginza plaza. there is a 711 convenient store nearby. we can take the train to skytree from the hotel. everything is fine and save time.,8.0,December 2022,"December 19, 2022",Special Offer - Standard Double - Omiki,1,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Good,Beds and furniture is very low.  Difficult for taller or older people.,location,7.0,April 2023,"April 3, 2023",Special Offer - Standard Hollywood Twin - Omiki,5,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
"Nice hotel,good location,room abit small but I guess it’s Tokyo style.","I came for work and I want to iron my clothes before meeting, there is only one iron at the hotel in level 4 so it’s was abit complicated to go every morning to iron the clothes in level 4 and than back to the room",Location,9.0,June 2023,"June 28, 2023",Moderate King - Prosecco,7,Solo traveler,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Luckily only staying for 2 nights. Price on a high side.,"No television. The bathroom should be complete; ie. washing, showering and toilet bowl together.",Location,7.0,June 2023,"July 12, 2023",Standard Double - Prosecco,2,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Pleasant,The room is a bit small but i guess this is normal in Tokyo.,Location is great.,6.0,January 2024,"January 21, 2024",Standard King - Prosecco,3,Couple,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Annoyed,"Had 2 rooms for 5 nights at beginning of trip, plus 2 nights at end of trip. Annoyed that I was not contacted regarding items left in room after first stay. Even more annoyed that manager did not follow up with me.",Location,6.0,May 2023,"August 1, 2023",Moderate King - Prosecco,5,Family,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
Pleasant,The room is too small,Location,6.0,January 2024,"March 17, 2024",Standard Double - Prosecco,2,Group,8.5,0,1,0,0,0,0,0,0,1,0,0.0013573370445508649
"Sadly I would not recommend, esp for families with children.","Breakfast did not meet expectations. While it was an Italian breakfast it tasted like “last night’s dinner”. Rolls were few and stale. Breakfast room not open as scheduled. In addition, to check in guests have to walk through an active bar area . During the day this isn’t a problem, but later in evening it’s not an atmosphere to walk your child through.","Clean room
Comfortable bed 
Friendly staff",7.0,May 2024,"May 30, 2024",Standard Double - Prosecco,1,Couple,8.5,1,1,0,0,1,0,0,1,0,0,0.0013544855911656224
Incredible!,The bed was to hard,"The Room!! The room was so spacious, amazing amenities and accommodation was very updated.",9.0,March 2023,"March 19, 2023",Special Offer - Standard Double - Omiki,2,Solo traveler,8.5,1,1,1,0,0,0,0,0,0,0,0.001353259308130016
"Cool hotel, nice location, but uncomfortable bed","The bed was too harsh to sleep in, my back hurts. It was very uncomfortable",The room was spacious and there’s a screen projector on the wall and a speaker in the shower! amazing,7.0,February 2024,"February 28, 2024",Standard Double - Prosecco,5,Couple,8.5,1,1,1,0,0,0,0,0,0,0,0.001353259308130016
Location could be better depending on your needs,"Located at the side of Ginza and between yurakcho Station and shimbashi Station, the hotel is not the most accessible if travelling on foot with large suitcases. 

The projector in room are also not the easiest to pair and use due to the number of steps needed.","Checkin lobby at level 2 is very nicely decorated, and room is spacious.

Located very near to Michelin chicken paitan ramen Ginza Kagari Ramen.",9.0,January 2024,"January 20, 2024",Standard Double - Prosecco,3,Couple,8.5,1,1,1,0,0,0,0,0,0,0,0.001353259308130016
its the best among the rest ! worth every penny,"the reception becomes part of the bar , so if your a kind of quite person this might affect your stay .","its very near to everything, its the center of the center everywhere is walkable . everything you need is here.",9.0,March 2023,"March 15, 2023",Moderate King - Prosecco,9,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Wonderful!!,,Great location and wonderful stay,9.0,March 2023,"March 25, 2023",Moderate King - Omiki,3,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
good stay!,no,"location is good, very happening places, very modern hotel, soundproof very good!",10.0,March 2023,"March 23, 2023",Standard Double - Omiki,3,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Very Good,,good location,8.0,February 2024,"February 17, 2024",Standard Hollywood Twin - Omiki,2,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
nice stay at tokyo,nothing,location is prime and easy access,9.0,March 2023,"March 10, 2023",Special Offer - Standard Hollywood Twin - Omiki,1,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Exceptional,,excellent location for shopping and Dinning,10.0,March 2023,"March 6, 2023",Superior King - Prosecco,6,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Exceptional,,"Free tea, location, price",10.0,March 2023,"March 6, 2023",Special Offer - Standard Double - Prosecco,2,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Lovely Experience,,Great location! Lovely people,10.0,October 2023,"October 2, 2023",Deluxe Twin - Canvas,4,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Very Good,,Great Location,8.0,December 2023,"December 29, 2023",Standard Double - Prosecco,5,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Great location and it gives you a party hotel vibe !,-,Location,8.0,August 2023,"September 25, 2023",Standard Twin - Prosecco,1,Group,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Pleasant,Check out was too early at 11am,Location was good,8.0,July 2023,"July 3, 2023",Standard Double - Prosecco,1,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Wonderful,No TV,Location,9.0,May 2023,"June 8, 2023",Special Offer - Moderate King - Prosecco,1,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
nice n interesting hotel .   the room is spacious n nice .  however the reception staff could be more helpful when we re,reception is very noisy when we check in on sat night,good location,7.0,April 2023,"April 11, 2023",Special Offer - Standard Double - Omiki,3,Group,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Good,,location,7.0,December 2022,"January 9, 2023",Moderate King - Prosecco,4,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Wonderful,,"bellissima, pulitissima, centralissima.",9.0,March 2023,"March 29, 2023",Special Offer - Deluxe Twin - Canvas,3,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Hôtel parfait pour un séjour à Tokyo,,"Nous avons tout aimé, la localisation très centrale, la beauté de l’hôtel et des chambres, la qualité de la literie, la gentillesse du personnel.",10.0,March 2024,"March 21, 2024",Moderate King - Prosecco,5,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Very convenient,,Location,10.0,March 2023,"April 9, 2023",Moderate King - Prosecco,5,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
高かった,TVがなかった,"location
music",5.0,April 2023,"April 9, 2023",Standard Double - Prosecco,3,Solo traveler,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Exceptional,,Location was great,10.0,May 2023,"May 20, 2023",Suite - Canvas,5,Group,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Wonderful,No TV,Location,9.0,May 2023,"May 27, 2023",Special Offer - Standard Hollywood Twin - Omiki,9,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Great location close to subway and shopping,,Great location close to everything,8.0,August 2023,"August 10, 2023",Standard Double - Prosecco,3,Group,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
we had a great stay and would stay again,,great vibe and in a fantastic location,9.0,April 2023,"April 25, 2023",Standard Double - Prosecco,2,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Wonderful,,Location,9.0,June 2023,"June 21, 2023",Standard Double - Prosecco,5,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
"Location, great value",It's perfect,"Location is great
Besides train noise, almost very quiet whole time
Great value
People are nice",10.0,June 2023,"June 13, 2023",Standard Double - Omiki,3,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Wonderful,,Amazing location,9.0,May 2023,"May 21, 2023",Special Offer - Moderate King - Omiki,4,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
"Excellent location , a bit noisey and not cheap , but very clean.","They initially made a mistake with my bill and wanted to charge 2x what was agreed with booking.com . It might have been a genuine error , but it certainly caused me stress",The location was excellent,9.0,April 2023,"April 14, 2023",Special Offer - Moderate King - Omiki,2,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830815
Wonderful,The outside of hotel is quite noisy on the weekends,Hotel has a good location.,9.0,November 2023,"November 27, 2023",Standard Double - Prosecco,3,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Good,"First was the reception, as it is inside a disco bar and it was uncomfortable to see drunk dancing people while being with a family, so I do not recommend someone coming with a conservative  family to reserve in this hotel, the second thing which I disliked being in that  hotel was the music that came from disco, in one night at 10 pm I was unable to sleep due to the loud disco music, I did not from where did it came but it was annoying",Its location is near to the well-known shopping district in Tokyo Ginza and also to many sightseeing places which made transportation easy and affordable.,7.0,January 2023,"February 14, 2023",Moderate King - Omiki,4,Family,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Good for couples but may not be family friendly,Bar is right next to the reception counter which was noisy on weekends,convenient to everything,9.0,February 2023,"February 10, 2023",Standard Double - Omiki,4,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
"Perfect location, esp if you like shopping",,Great location in a beautiful area.,9.0,January 2024,"January 4, 2024",Moderate King - Omiki,3,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Wonderful,,location awesome,9.0,December 2023,"January 26, 2024",Moderate King - Prosecco,3,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Very Good,There is two similar hotel so easy to be confused!,Like the location,8.0,January 2024,"January 30, 2024",Standard Double - Prosecco,1,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Excellent stay,,Comfortable location,10.0,February 2024,"February 16, 2024",Standard King - Prosecco,1,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
"Good location, clean rooms, comfortable beds and healthy breakfast.","On the night I stayed, the bar on the 2nd floor played music very loudly. Until midnight. It's terrible because It was the night I had just arrived and wanted to rest.",The hotel is in a very good location. Close to shopping centers and able to travel to important places easily.,9.0,December 2023,"December 9, 2023",Moderate King - Prosecco,3,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Very Good,A little bit noisy at night,Location,8.0,March 2024,"March 27, 2024",Standard Double - Prosecco,4,Solo traveler,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Fun exciting place to stay room was very comfortable,,Great central location,10.0,December 2023,"December 18, 2023",Standard Double - Prosecco,3,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
pleasant,small,location and new,8.0,February 2023,"February 22, 2023",Special Offer - Standard Double - Prosecco,1,Solo traveler,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Very Good,Price,Location,8.0,March 2024,"April 8, 2024",Standard Hollywood Twin - Omiki,6,Solo traveler,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
"Loved staying at the Royal Park Canvas Ginza Corridor. Fantastic breakfast, great location for shopping dining and trans",,Great vibe compared to the usual business hotel. Great location,9.0,January 2024,"January 22, 2024",Standard Twin - Prosecco,2,Group,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
It was perfect i would stay again.,Nothing everything was good.,Everything ginza location is perfect for first time visitors. It was fancy and walkable everywhere close to metro.,10.0,April 2024,"April 13, 2024",Standard Double - Prosecco,4,Group,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Good,Too small for a stay over 2 nights,"Location, design, attention to detail",7.0,June 2024,"July 10, 2024",Standard Double - Prosecco,5,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Very Good,,Location is good,8.0,May 2024,"May 13, 2024",Moderate King - Prosecco,3,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
Exceptional,,Great location !,10.0,May 2024,"May 21, 2024",Standard Double - Omiki,4,Couple,8.5,0,0,0,0,0,0,0,0,1,0,0.0013484524958830813
"overall is a good hotel, recommended to stay","breakfast is normal 
provide toiletries , but need to self service to get from reception counter 
provide hair curly, Board game and etc , but need to self service to get from rental room 
feel a little bit noisy because next to train station rail","cozy and comfortable 
bathroom able to play music 
room provide Bluetooth speaker , and the sound system was great 
room provided projector and google tv device to play in the room instead of flat tv screen 
the room size consider big compare standard size in Japan 
few minute walking distance to train station 
the hotel is not far from the major mall in ginza 
2 minutes walk to bistro that serve variety of Japanese food and open 24 hours , the bistro under railway , pretty unique and price is reasonable",9.0,May 2023,"May 9, 2023",Moderate King - Omiki,3,Couple,8.5,1,1,0,0,0,1,1,1,0,0,0.0013452650804364934
"Poorly soundproofed, loud music",Very noisy - the music starts about 6pm and continues to the morning hours. We had to move rooms from 3rd to 11th floor and could still hear the music and the trains outside. Very poor soundproofing. Would not stay again,"Clean, welcome drink",4.0,February 2024,"February 18, 2024",Moderate King - Prosecco,2,Couple,8.5,1,1,0,0,0,0,1,0,0,0,0.00133512821767154
Will come back for sure,,"The staff is amazing, English friendly. You can have access to the bar as well. 
The rooms are quite big with space. Well situated in Ginza.",10.0,June 2023,"June 15, 2023",Standard Double - Prosecco,1,Group,8.5,1,0,1,0,1,0,0,0,0,0,0.0013337231121944041
"Wonderful, would stay again",Nothing!,Room was just like the pictures shown on website. Appreciated the good amount of space for us to put suitcases and duffles! Staff were really friendly and let us check in early into the room as it was already available. Everything was seamless and efficient.,10.0,September 2023,"October 5, 2023",Standard Twin - Prosecco,1,Family,8.5,1,0,1,0,1,0,0,0,0,0,0.0013337231121944041
Exceptional,,"Music details everywhere, even in the showers. With Tecnichs sound. A chill out Bar with great service specially form Nambu, that closes 3am",10.0,May 2023,"May 10, 2023",Standard Double - Prosecco,3,Solo traveler,8.5,1,0,1,0,1,0,0,0,0,0,0.0013337231121944041
Exceptional,,"the room was pretty spacious and it was located in really good area with seven eleven, starbucks just across the hotel. also very near to the station. the hospitality was exceptional, and all the staffs were really helpful. we did booked for the 2nd stay there but it was mistaken that we booked at another royal park chamber hotel. we hope we can stay at canvas corridor again! thankyouu!",10.0,January 2023,"January 29, 2023",Special Offer - Standard Double - Omiki,2,Couple,8.5,1,0,1,0,1,0,0,0,0,0,0.0013337231121944041
Exceptional,,"the facilities in the room was great, we used all of them. the staff was really respectful and nice. we had some issues and they helped us alot",10.0,October 2023,"November 2, 2023",Standard Double - Prosecco,5,Couple,8.5,1,0,1,0,1,0,0,0,0,0,0.0013337231121944041
"Rooms are comfortable, clean and the staff are very helpful",Nothing,Small but very convenient. The staff are extremely friendly and helpful. The staff will go above and beyond to help you out,9.0,June 2023,"June 21, 2023",Standard Double - Omiki,2,Group,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
An excellent stay in a central location for a first time visitor to Tokyo,"Nothing, it was an excellent stay",Location and staff,10.0,June 2024,"June 9, 2024",Standard Double - Prosecco,5,Solo traveler,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
Good for short stays,"Unfortunately, we stayed right above the bar and the music was too loud",Nice location and staff was very friendly,7.0,March 2024,"April 14, 2024",Standard Double - Prosecco,2,Couple,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
Great location and staff are always friendly and helpful,,"Location, friendly staff",10.0,September 2023,"September 21, 2023",Standard Twin - Prosecco,6,Family,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
We had a great stay would recommend,The music on Friday and Saturday is loud and difficult to sit in the bar,Great location and staff super helpful,9.0,September 2023,"September 29, 2023",Standard Double - Prosecco,6,Couple,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
Amazing hotel in the heart of Ginza,Slightly pricy,"Location, staff and amenities were excellent!",10.0,February 2024,"March 24, 2024",Standard Double - Prosecco,7,Solo traveler,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
Location is great & staff are helpful & kind. The hotel is clean & looks great. 100% recommend,,The staff are so kind and the place is amazing! Interior is very nice and location is close to stations & shops.,10.0,July 2023,"August 3, 2023",Moderate King - Omiki,3,Family,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
Very Good,,Great location - right next to the train station in the Ginza... and walking distance to everything. Great staff.,8.0,July 2023,"July 17, 2023",Standard Double - Prosecco,3,Solo traveler,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
Exceptional,,"Staff was very friendly. 
Hotel was located in a very good and central region.",10.0,October 2023,"October 26, 2023",Standard Double - Prosecco,3,Couple,8.5,0,0,0,0,1,0,0,0,1,0,0.0013334126339457257
Good,"Our bedroom was too close to the railways and the noise of trains was constant and annoying.
It didn't prevent us from sleeping, for the two nights we spent there, but was a big inconvenience.","Excellent hotel, with classy reception desk, rooms are well arranged and equipped. Beds are very confortable. Decoration is nice too. In Ginza, near restaurants, shops and metro station.",7.0,November 2023,"November 6, 2023",Moderate King - Omiki,2,Family,8.5,1,1,0,1,0,0,1,0,0,0,0.0013332205867864994
"Room was clean and spacious, but location is not exactly family friendly","This is more a personal preference, but the mood of the hotel would appeal more to those who enjoy drinking and the loud music (i.e. it is not exactly family friendly.) The check-in counter is right next to the open bar, and you have to pass by the bar (which includes the hotel lounge/lobby area) to get to the elevators to your room. On Friday night and the weekend the bar was very crowded and I had to get past many people to get to the elevator. The location of the hotel is along Ginza Corridor which is known have many izakayas and bars, and is a famous spot for party-goers especially on the weekends. Female solo travellers might want to take note in the area at night.","Room was very clean, and spacious for a Tokyo hotel. Layout of the two twin beds helped to save space. Most essential amenities like shampoo, conditioner, shower gel were provided in the room, but others like comb, vanity kit etc can be taken from the front desk (this is part of their sustainability policy). The hotel is a 5 min walk to Hibiya station and Ginza station, and 10-15 min walk to Higashi-Ginza station (which has a direct line to Narita airport).",7.0,December 2022,"December 16, 2022",Special Offer - Standard Twin - Prosecco,2,Solo traveler,8.5,1,1,1,1,0,1,0,1,0,1,0.0013303412262939227
Good,"No TV, and I borrowed the TV box, and not convenient to use.  My room could hear the rail track almost eery 3-5 min, and there is a bar at 2F, and my room was in low floor, and get rather noisy.",Convenient location with many restaurants nearby.  Metro stations are in walking distance.,7.0,May 2024,"June 26, 2024",Standard Twin - Prosecco,1,Family,8.5,0,1,0,0,0,0,1,0,1,1,0.0013254396693209865
Extremely disappointing.,Noise. It is a nightclub with booming base that badly impacts sleep til early hours of morning. Also very close to train line that also impacts sleep. We were there 3 nights and moved rooms 3 times trying to find a quieter room. Very disappointing stay for the money we paid.,Convenient walk to trains and buses,1.0,October 2023,"October 30, 2023",Standard Double - Prosecco,3,Couple,8.5,0,1,0,1,0,0,0,0,1,0,0.0013182539618981127
Very Good,"Noisy on weekend, esp rooms on lower floors and close to elevator bc play loud music in lobby bar and inside elevators",Good location,8.0,May 2023,"July 28, 2023",Standard Hollywood Twin - Prosecco,2,Family,8.5,0,1,0,1,0,0,0,0,1,0,0.0013182539618981125
Wonderful,"The hotel is close to the train line; while well-insulated, some people may not like the noise of trains passing by.

The room layout may look funny.","Great location in the middle of shopping district Ginza, close to Tokyo Station (20 mins walk) and other metro stations.",9.0,June 2024,"June 14, 2024",Standard Double - Prosecco,5,Family,8.5,0,1,0,1,0,0,0,0,1,0,0.0013182539618981125
Wonderful,Room was facing the train tracks. There's noise insulation so you can faintly hear trains go by almost every other minute. If you're a deep sleeper it shouldn't be an issue though.,"Very convenient. 7-11 is just opposite the hotel. It's a stone throw away from Michelin star Soba shop, and very short walk to Ginza train station.",9.0,December 2023,"December 11, 2023",Moderate King - Prosecco,4,Family,8.5,0,1,0,1,0,0,0,0,1,0,0.0013182539618981125
Disappointed,"When you book 4 star hotel, you have experience that you having, room service, laundry service etc. In this hotel there was none. I don’t know how they pass 4 stars. Even in breakfast you have to eat what is given, no choices no food allergies is considered. For child there is nothing to eat, except bread, because the breakfast is so weird. I’m sorry I don’t eat Italian pasta in breakfast and some weird salads etc. 
Ps. Air conditioner did not work in our room, and when we left 2 days before planned check out, nobody did ask for reasons.",Location,5.0,April 2024,"April 25, 2024",Deluxe Twin - Canvas,9,Family,8.5,0,1,0,0,0,1,0,1,1,0,0.0013155948498559935
Never going back to this hotel. Staff terrible.,"The staff were rude, breakfast was terrible. Room was small, you can hear the trains all day and night",Location was ok.,1.0,July 2023,"August 4, 2023",Moderate King - Omiki,4,Family,8.5,0,1,0,0,0,1,0,1,1,0,0.0013155948498559935
Exceptional,,Really nice hotel. Rooms are very clean and had great amenities. The staff were super helpful. The hotel is close to a lot of restaurants and train stations,10.0,December 2023,"December 25, 2023",Standard Double - Prosecco,6,Solo traveler,8.5,1,0,0,0,1,0,1,0,0,0,0.0013155912043802918
"Great, modern hotel!",The breakfast could have some options instead of one set menu.,"Very well located, new and modern hotel. The room had everything I needed. Good bed, great shower, spacious.",9.0,April 2023,"April 19, 2023",Standard Double - Prosecco,2,Solo traveler,8.5,1,0,1,0,0,0,0,1,0,0,0.0013046834868024005
awesome!,if we can have Japanese style buffet breakfast,The lounge has two bars which is awesome! room is big and clean and tidy,9.0,June 2023,"June 12, 2023",Standard Double - Prosecco,3,Couple,8.5,1,0,1,0,0,0,0,1,0,0,0.0013046834868024005
"Beautiful, clean, centrally placed. The staff were just amazing and went out of their way to help us.",The beds were a little hard but not uncomfortable - probably just because we were at the end of our travels and were tired.,"Clean, modern and not too small. A short walk to every different train entrance. Staff were amazing.",9.0,May 2024,"June 16, 2024",Moderate King - Prosecco,4,Couple,8.5,1,1,0,0,1,0,0,0,0,0,0.0012994173588871223
Great stay overall!,Hoping there would be a small pantry where we can heat up items. The room refrigerator was way too small.,Good sized rooms for the area and staff was super helpful,9.0,April 2023,"April 7, 2023",Standard Hollywood Twin - Prosecco,8,Family,8.5,1,1,0,0,1,0,0,0,0,0,0.0012994173588871223
Walking distance to metro and markets,The smell in the lobby area was not  pleasant and the general sound was a bit loud.,The Location was great and the staff were very helpful.,8.0,July 2024,"July 4, 2024",Standard Double - Prosecco,2,Family,8.5,0,0,0,1,1,0,0,0,1,0,0.0012987151579090224
"Taxis, Strong Zero and Projectors.","Breakfast is big and tasty.  But, it may be too large for small eaters.",We loved the projectors and the hotels fantastic location.,10.0,September 2023,"September 13, 2023",Standard Hollywood Twin - Prosecco,5,Family,8.5,0,0,0,0,0,0,0,1,1,0,0.0012978517687760492
staff were friendly and helpful. English as limited in Japan as it was 40 years ago when we were here last.,"breakfast is a set platter , which can be changed on request, but given limited language skills in Japan I’d difficult. this seems to result in a lot of food wastage.  I never finished all of mine. maybe they could achieve similar convenience, but provide a tick list for people to choose the options they would like for the next day.","Great location for access to Ginza shopping, imperial Palace, trains and subway.",9.0,June 2023,"June 4, 2023",Moderate King - Prosecco,4,Group,8.5,0,0,0,0,0,0,0,1,1,0,0.0012978517687760492
"location, location, location",no breakfast included,ample location,10.0,March 2023,"March 8, 2023",Standard Double - Omiki,4,Solo traveler,8.5,0,0,0,0,0,0,0,1,1,0,0.0012978517687760492
Very Good,Breakfast is not assorted and expensive,Location,8.0,June 2024,"July 16, 2024",Standard Double - Prosecco,6,Couple,8.5,0,0,0,0,0,0,0,1,1,0,0.0012978517687760487
Wonderful,breakfast,great location,9.0,April 2023,"May 1, 2023",Moderate King - Prosecco,5,Family,8.5,0,0,0,0,0,0,0,1,1,0,0.0012978517687760487
Don’t waste your money. I think there would be far nicer friendlier hotels for a similar price.,"Where do I start!
Disappointing stay. 
We had booked this for a special celebration and held such high hopes that this would be a boutique hotel with a nice vibe, but sadly this was not the case. 
It was overpriced and did not deliver. The staff were indifferent. The rooms were ok but nothing special.","To be honest, not a lot! 
It looks quite cool with the reception located on the 2nd floor with a bar. 
Well located to boutique bars and eateries. 
The projector in the room was a novel idea.",5.0,March 2024,"March 29, 2024",Moderate King - Omiki,3,Couple,8.5,1,1,1,0,0,1,0,0,0,0,0.0012937200903492079
