Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Exceptional,,"Staff are very helpful, especially Asil/اصيل at front desk who was professional & kindly facilitated extending our stay. Breakfast includes a wide variety & is of excellent quality.  Location allows for easy access to city centre & main attractions.  Would highly recommend & return to Steigenberger Hotel/El Tahrir on future visits to Cairo.",10.0,December 2023,"December 1, 2023",Superior City View Room,2,Couple,9.2,0,0,0,0,1,0,1,0,1,0,0.00044906589330722605
Exceptional,Non,"Staff
Restaurant
Location",10.0,March 2022,"March 21, 2022",Superior City View Room,5,Couple,9.2,0,0,0,0,1,0,1,0,1,0,0.00044906589330722605
Awesome!,,"The location of the hotel was great. It was right next to Cairo Museum and Tahrir square. We could walk to the Qasr-Nile bridge and enjoy the riverside. 
The best thing about the hotel was its staff. The restaurant staff was outstanding. The breakfast buffet had a good variety of local and international cuisine. Car rental service was also good (though a bit expensive) and the drivers were no less than your guides. 

The best thing in the stay was the Guest Relations Supervisor Ms. Riham Khaled. We had a late evening flight and were worried about the checkout time which is generally before lunch. Riham was so forthcoming and helpful she arranged for us a late checkout (at 5pm - can you believe it?). 
The whole staff made us feel comfortable and welcome throughout our stay. 
We would definitely recommend this hotel!",9.0,February 2024,"February 9, 2024",Superior Pool View Room,4,Couple,9.2,0,0,0,0,1,0,1,0,1,0,0.00044906589330722605
You will be just comfortable and happy regarding your stay!,,"Good location, good price and excellent comfort. The hotel has perfect delicious restaurant. Staff were really kind and helpful. We had a perfect family holiday with kids. Mr Mahmoud Hamza was very supportive.",10.0,April 2023,"April 15, 2023",Superior City View Room,2,Family,9.2,0,0,0,0,1,0,1,0,1,0,0.00044906589330722605
Exceptional,nothing to mentione,"staff all if them were grate team. 
location.
food.
everything was great.",10.0,March 2023,"March 18, 2023",Superior City View Room,4,Solo traveler,9.2,0,0,0,0,1,0,1,0,1,0,0.00044906589330722605
Excellent,,"Great location, friendly staff!
The food was delicious",10.0,July 2024,"July 2, 2024",Superior City View Room,3,Couple,9.2,0,0,0,0,1,0,1,0,1,0,0.00044906589330722605
Exceptional,Location service and cleanliness,"Location  and service . 

The hotel seems to be a bit old however it was every clean. 
The staff are very awesome. 
Room service and food are great.",10.0,January 2023,"January 27, 2023",Superior City View Room,2,Group,9.2,1,1,0,0,1,1,1,0,1,1,0.0004479201076370134
Excellent customer service,Some of the facilitiea in the room and selection of the room close to very noisy area with no soundproof on windows. Had difficult time sleeping during my stay.,"Staff were very friendly and customer service is excellent. Location is very convenient and close to nearby attractions. Manager was very helpful in finding satisfying solutions due to the inconvenience and I give credit to the efforts to gain customer trust again. The restaurant staff and food are excellent. One of the best experiences with very helpful staff focused on exceeding customer satisfaction. I enjoyed the food very much for breakfast, lunch and dinner. Portion and presentation is very good especially the omelette station.",9.0,June 2022,"June 7, 2022",Superior City View Room,3,Solo traveler,9.2,0,1,0,0,1,0,1,0,1,0,0.000447256302674137
Great location. Comfortable. Friendly. Safe.,Pool was nice just quite noisy so wasn't the most relaxing experience!Noisy in the room with all the horns but no matter where you stay in Cairo I'm assuming it will be the same!,Really good location. Security extremely thorough making us feel really safe. Food lovely staff very nice also.,8.0,July 2023,"July 6, 2023",Superior City View Room,2,Couple,9.2,0,1,0,0,1,0,1,0,1,0,0.000447256302674137
Great experience overall,Room was a bit noisy due to traffic and other guests.,"Great location, staff very friendly and food was excellent.",9.0,July 2024,"July 16, 2024",Superior City View Room,3,Solo traveler,9.2,0,1,0,0,1,0,1,0,1,0,0.000447256302674137
Had an amazing stay,Room size could have been bigger.,"Great location, good security, good food. Helpful staff.",9.0,June 2022,"June 20, 2022",Superior Pool View Room,2,Group,9.2,0,1,0,0,1,0,1,0,1,0,0.000447256302674137
Location and breakfast the best.,Hotel little bit tired. Need renovation. Very small pool area and around 12 sun-beds for all hotel guests.,Perfect Location.  Hotel accepted late takeout without extra payment. Very friendly staff. Very tasty breakfast.,9.0,May 2024,"June 3, 2024",Superior City View Room,3,Family,9.2,0,1,0,0,1,0,1,0,1,0,0.000447256302674137
Breakfast and location!,"Rooms are nice, but for this price (we paid 560 USD for 3 nights) i would expect the room to be a little bit more fancy.","Excellent breakfast, great location, the staff is very helpful and friendly. If you like a good breakfast in the morning, then this is the place to go.",8.0,September 2022,"September 7, 2022",Superior City View Room,3,Couple,9.2,0,1,0,0,1,0,1,0,1,0,0.0004472563026741369
Wonderful,No heated air-conditioned room but we had an external heater that did the job.,"Excellent location, friendly staff, breakfast is excellent with alot of variety.",9.0,November 2021,"November 20, 2021",Superior City View Room,1,Couple,9.2,0,1,0,0,1,0,1,0,1,0,0.0004472563026741369
Very nice hotel,"Rooms are a bit smaller but still adequate.

Pool area isn't the best but still works for a dip.","Staff are wonderful. Breakfast very nice and a good location.

We had two nice stays here over a two week period.",9.0,April 2024,"April 6, 2024",Deluxe Side Nile View Room,2,Couple,9.2,0,1,0,0,1,0,1,0,1,0,0.0004472563026741369
"Outstanding Security, Exceptional Food and Great Location!",The beds/mattress are extremely uncomfortable. The mattress on my room was broken and they moved us to another  room. I conveyed my concern to management.,"The location was excellent and the security was extraordinary. Breakfast was amazing, I am saying it because I have a picky eater and she loved it. Abdul at the reception had always been friendly, and willing to assist us with dinner reservations. The staff, in general, is very accommodating and professional.",8.0,August 2023,"September 3, 2023",Superior City View Room,5,Family,9.2,0,1,0,0,1,0,1,0,1,0,0.0004472563026741369
Sadly overall a bad 1st time experience at a Steigenberger Hotel,Hotel was very busy and it is positioned near a very busy intersection which is super noisy with the horns so much so i had to move rooms further away. Needed a bit of an upgrade. I travel monthly to to Cairo so i have had enough experience by now.,"Friendly staff, nice food and very central",4.0,November 2023,"January 25, 2024",Superior City View Room,4,Couple,9.2,0,1,0,0,1,0,1,0,1,0,0.0004472563026741369
very good stay.,a bit dated. I need rooms could do with an upgrade.,location ! breakfast! overall service was fantastic ! very happy !,9.0,May 2023,"May 14, 2023",Junior Suite,3,Couple,9.2,0,1,0,0,1,0,1,0,1,0,0.0004472563026741369
Pleasant,rooms extremely loud due to the traffic on the streets and the continue car honking. the windows are really bad insulated. even at the last floor it’s really noisy. rooms a little bit outdated,central location. staff really nice and willing to help. amazing breakfast. nice common areas,6.0,March 2022,"March 10, 2022",Superior City View Room,4,Solo traveler,9.2,0,1,0,0,1,0,1,0,1,0,0.0004472563026741369
Over all it is good but over rated moneywise.,The bed mattress and sheets are used up which make you uncomfortable.,The location and breakfast was good. The staff were very helpfull.,8.0,March 2024,"March 12, 2024",Superior City View Room,7,Group,9.2,0,1,0,0,1,0,1,0,1,0,0.0004472563026741369
Lovely spot of calm in the madness of central Cairo!,Whilst it was great to have a pool it is a bit on the small side and always a bit short on towels (although staff happy to get additional ones) - other than that it was all good.,"Lovely hotel in very central Cairo location. Very safe and secure.  Great breakfast and restaurant also good for evening meal buffet or al a carte (we tried both!)
Rooms very clean and comfortable, fairly standard size.  Staff very attentive and helpful.  Would definitely recommend staying here.",9.0,April 2023,"April 7, 2023",Superior City View Room,3,Family,9.2,1,0,0,1,1,1,1,0,1,0,0.00044723654236261115
Across the road from Cairo Museum. Walking distance from Nile. Walking distance from downtown.,Noises + in room service Food was expesive and not good,Location + Staff + clean + 24hrs food availability,8.0,July 2023,"July 21, 2023",Superior Pool View Room,3,Solo traveler,9.2,1,1,0,1,1,1,1,1,1,0,0.0004464369668106516
Wonderful,"The cleaning staff sometimes was trying too much to get our attention and start a conversation with us like many men outside the hotel (we were two women travelling alone). The beverage orders at the Oxygen Bar take some time to arrive and I ordered hot milk at breakfast for the coffee that never arrived. The suitcases are stored outside the hotel in the closed parking, there is no separate luggage room - security wise okay but warm outside so this could be mentioned in case people have anything in their luggage that may be sensitive to heat. Finally, the room was overall clean - we were told they are running a project to renew the carpet floors which is indeed needed but otherwise fine. It could be useful to have another plug in the bathroom for other devices such as hair straighteners. One security guard at the hotel door accepted ""tips"" by a driver to speed up the checks on the ID cards and license.",The breakfast offers a very large variety of things to try. The service staff was welcoming and polite. The location is very good and the beds are comfortable. Overall very good value for money.,9.0,October 2023,"October 27, 2023",Superior City View Room,3,Group,9.2,1,1,0,1,1,1,1,1,1,0,0.0004464369668106516
Great location for Exploring Cairo,"The food (except the breakfast) could use a little
love. We dined twice in the restaurant and we’re disappointed both times. The value for the food was not worth it and the meals that we had were a let down.","The location, the staff and the room was all fantastic in this hotel. The beds were super comfy and I especially loved how safe it felt. We stayed a total of 3 days and had a great time. The walking distance from the hotel to the museum was our main point of attraction and it did not disappoint, it was super close! We loved that the restaurants were open very late so you were able to have dinner after 10pm. The breakfast spread was one of the best we’ve had in Egypt. The facility to catch Uber and go over to Zamalek or really anywhere is also great! Everything is close. This hotel chain never does me wrong :)",9.0,April 2023,"May 15, 2023",Superior City View Room,2,Family,9.2,1,0,1,0,1,0,1,1,1,0,0.00044589963332009535
Very Good,Breakfast could be better.,"Central location, literally just a couple minutes on foot from the egyptian museum.
Clean and spacious rooms.
Friendly staff.
Quick and helpful room service.",8.0,April 2024,"April 9, 2024",Superior City View Room,3,Couple,9.2,1,0,1,0,1,0,1,1,1,0,0.00044589963332009535
Generally OK for business travellers ...,"- Room size was OK but can be little bit bigger.
- Breakfast options can be more for open buffet.
- Sometimes staff is very communicative more than it should be.
- You may receive a call to your room at 9:00 pm at night from reception to ask "" how is your stay ? "" It should be asked in more logic timings.
- Laundry service is OK but prices can be better.
- Food service prices in the hotel restaurant are high, can be at more logic level.","+ The breakfast is OK with open buffet and timings are for long period ( 6:30 - 10:30 ).
+ Location is in Cairo center very near to Tahrir Square.
+ Staff is generally helpful and smiling.
+ Room facilities are generally enough.
+ Cleaning of room is good and daily.
+ WiFi is working good.
+ Air condition was working properly.",8.0,July 2024,"August 18, 2024",Superior City View Room,1,Solo traveler,9.2,1,1,1,0,1,1,1,1,1,0,0.00044569518200719986
Generally good choice for business travellers ....,"- Room size was OK but can be little bit bigger.
- Breakfast options can be more for open buffet.
- Sometimes staff is very communicative more than it should be.
- You may receive a call to your room at 9:00 pm at night from reception to ask "" how is your stay ? "" It should be asked in more logic timings.
- Laundry service is OK but prices can be better.
- Food service prices in the hotel restaurant are high, can be at more logic level.","+ The breakfast is OK with open buffet and timings are for long period ( 6:30 - 10:30 ).
+ Location is in Cairo center very near to Tahrir Square.
+ Staff is generally helpful and smiling.
+ Room facilities are generally enough.
+ Cleaning of room is good and daily.
+ WiFi is working good.
+ Air condition was working properly.",8.0,July 2024,"August 18, 2024",Superior City View Room,5,Solo traveler,9.2,1,1,1,0,1,1,1,1,1,0,0.00044569518200719986
Good choice but little bit overestimated,"Cleaning of the room was not good: we found dust at many surfaces of the furniture and carpet, not critical but not acceptable for 4-stars hotel. Water was leaking under the glass wall of the shower cabin. Staff in the breakfast restaurant was able to manage all needs of guests only if the load was very low, when one day the restaurant was loaded up to about 70% everything failed: no coffee, no cleaning, no napkins.","The hotel is perfectly located nearby Tahrir, the central square of Cairo. Metro station Sadat is 100 m away, the Egyptian Museum is 5 min walk. A lot of local and international restaurants and cafes could be reached in a few minutes. Very fast check-in and check-out with excellent reception staff. The room is very silent and spaced enough for two people. Breakfast is good and very various, a lot of local food, special coffee options like cappuccino or espresso are available without additional fee. Swimming pool is heated (very heated!!!) and pool-bar is opened up to the sunset.",8.0,November 2021,"November 25, 2021",Superior City View Room,5,Couple,9.2,1,1,1,0,1,1,1,1,1,0,0.00044569518200719986
Exceptional,"The water, while running, kept switching from very hot to ice cold both when showering and when simply using the bathroom sink. It’s strange that I encountered the same issue at Steigenberger Nile Palace Luxor - Convention Center. 

The street noise level in the rooms - we all know Cairo is loud, the constant car honking and buzz etc., however, for a hotel in the 4 star league, and with such a reputation and price tag, to not have good soundproofing, is a fairly big no-no.  
One can barely sleep 3-4 hours per night because of this. (I live in a noisy city that never sleeps, thus I’m not super sensitive.)","The location is perfect. The staff is very professional, accommodating and do their best to make sure you have a great stay. 

I cannot comment on the breakfast, bar, restaurant facilities because I didn’t get a chance to try them. They have a spa, I absolutely recommend getting a massage, especially if it’s before taking your flight home. 

The wifi is so and so…same problem all over Egypt. 

The room service is good and fairly fast. A suggestion to the room service team - please allow an hour after food has been delivered before calling for feedback. It’s a great idea and highly appreciated, just need a bit of extra time so that we can actually taste the food before giving feedback.",10.0,May 2022,"June 1, 2022",Superior City View Room,2,Solo traveler,9.2,1,1,1,1,1,0,1,0,1,1,0.0004449212930966353
Wonderful,"Not really the fault of the hotel, all dependent on your neighbors I guess, but every noise in the room adjacent could be heard. Was a problem at 4am when guests started banging and attempting to get into our room. Phoned reception and they resolved the problem immediately. Also, because of the location, you will hear either dogs or street traffic at certain points during the day/ night. With earplugs, not a problem.","Location was ideal; staff were very helpful and friendly; we either ordered room service or ate at the restaurant our entire stay and every meal we tried was phenomenal; food was great value for money; beds were comfy; sauna and pool were well maintained and relaxing; gym was small but had enough equipment in to have a solid workout; breakfast also had enough choice in the morning for a solid breakfast; WiFi was relatively smooth. Also, our first room was small and had a discomforting smell but they immediately upgraded us when I phoned down.",9.0,January 2023,"January 12, 2023",Superior City View Room,4,Couple,9.2,1,1,1,1,1,0,1,0,1,1,0.0004449212930966353
Comfortable stay in the heart of Cairo.,"It was clear that one of the mattress needed to be replaced. Staff could be friendlier. Although good, breakfast was a bit repetitive",It was clean. Staff were adequately friendly. Rooms were comfortable. Location was in city center. Breakfast was good.,8.0,April 2024,"April 4, 2024",Superior Pool View Room,3,Family,9.2,1,0,0,0,1,1,1,1,1,0,0.0004426880580299973
First time with Steingenberger,"There are room for improvement to power up your hotel standard. People said that the rooms are small which is understandable for downtown location. Our thoughts are that you can play with the use of the room, such as larger the side of bedside shelves. We like to put book, glasses, phone and glass of water next to our bed. 2-seater sofa instead of one, so 2 guests can sit together, watching TV or having snack together. The hotel might originally be for a business stay for 1 person but look around at breakfast, there are a lot of couples. Anything in the room that will be good for 2 people or business purpose (larger working table) will be good.","Location, safety and breakfast are 3 best things of these hotel. It's in downtown Cairo, just opposite the Egyptian Museum. There's a barrier, scanner and a sniffy dog for all cars those will enter hotel parking area. Also, people and bag scanners which made us feel safe. However, walking outside at night to downtown area is also safe and hassle free. Breakfast is cheerful and generous. The breakfast manager is really nice, sorry we forgot his name. 

We were upgraded to VIP, which mean we can have free soft-drink in room minibar, welcome snacks, fruits (apples) and 3 laundry items. These help our stay more relaxing, thank you.",8.0,May 2023,"May 22, 2023",Deluxe Side Nile View Room,3,Couple,9.2,1,1,1,0,1,0,1,1,1,1,0.00044098216656792224
Convenient Location for Tourists in Cairo,"Rooms are a bit small, especially for the price. Fitness center is also small with not much equipment (for a 4-star hotel), and you have an attendant watching you the whole time. Dinner options are not the best, and there are few restaurants you can walk to.","Staff is incredibly friendly. Hotel is safe and secure. The rooms and bathrooms are clean. The bed is very comfortable. A/C works fine. Curtains are decent, although light still comes in around the edges. WiFi is okay. Decent location for Egypt, but there are very few restaurants around. Breakfast is decent.",8.0,April 2024,"April 15, 2024",Superior City View Room,4,Solo traveler,9.2,1,1,1,0,1,0,1,1,1,1,0.00044098216656792224
Wonderful,"Although we were in 10th floor, we could still hear the street. 
Also there were constantly noises from outside of the room. Different rooms were checking in and out and very loud. Maybe the walls were not sound proof at all !",The location was really good just next to Tahrir. The room was nice and clean and the staff were very helpful.,9.0,February 2022,"February 25, 2022",Superior City View Room,3,Couple,9.2,1,1,0,1,1,0,0,0,1,0,0.00043907454311997436
Wonderful,Upper floor rooms can get much of the traffic noise.,"Staff, location, cleanliness",9.0,September 2022,"September 29, 2022",Superior Pool View Room,3,Family,9.2,1,1,0,1,1,0,0,0,1,0,0.00043907454311997436
Highly recommended!,The wifi was a bit weak from my room,"Clean, great staff, amazing atmosphere and PERFECT location",9.0,January 2024,"January 27, 2024",Superior City View Room,4,Solo traveler,9.2,1,1,0,1,1,0,0,0,1,0,0.00043907454311997436
the best thing was the staff thank you for all of them,room size is very small and the lobby is very small,location and clean and the staff were very friendly and helpful and very nice,5.0,January 2023,"January 31, 2023",Superior Pool View Room,4,Group,9.2,1,1,0,1,1,0,0,0,1,0,0.0004390745431199743
Good value luxury in the heart of Cairo,Problems with the hotel room cards that kept having to be replaced because they stopped working in the lifts and rooms.,Excellent location. Clean and well maintained. Staff were excellent. Good range of alcoholic and non alcoholic cocktails in the bar,8.0,July 2023,"August 2, 2023",Superior City View Room,3,Family,9.2,1,1,1,0,1,0,0,0,1,0,0.0004381362484979733
Great hotel. Will definitely come back.,"Not a complain, but I stayed there during my birthday, I was secretly hoping the hotel would decorate my room differently or send a card (prior experience with Hilton). Extra attention to detail would have been even more amazing.","Amazing location, 3 mins walk from Egyptian museum, and close to everything. Staff were all friendly and helpful. Room is clean, and has great view. Hotel is well equipped with a pool and a gym,",10.0,January 2022,"February 2, 2022",Superior City View Room,3,Couple,9.2,1,1,1,0,1,0,0,0,1,0,0.0004381362484979733
"Comfortable, clean and wonderful",Could have had more menu choice on in room dining and more eggs station as only one during bfast,"Super location, friendly staff, clean facilities",9.0,May 2024,"May 20, 2024",Superior City View Room,4,Solo traveler,9.2,1,1,1,0,1,0,0,0,1,0,0.0004381362484979733
Central location but not worth the premium over other options,"It was not special for the price and was crowded with noisy bus tours.  We paid for the upgraded Nile view room, which may have been worth it to get the higher floor (assuming lower floors were nosier), but was not worth it for the ""fruit basket"" (three apples) or the view (city view with some Nile, but not particularly worth looking at).  We've stayed in central downtown hotels around the world that offered a more spectacular experience and were somewhat disappointed overall.  The room was noisy because the area around the hotel is very busy, and we were able to sleep with the white noise machines on our phones. The pool is on the 2nd floor and is so loud with all the honking from the traffic that we found it unpleasant.  The food in the restaurant was tasty but the service at breakfast (service at dinner was fine) managed to be both annoyingly obsequious and inattentive at the same time. [Pro tip: if you are tired of waiting for a breakfast server to fill your coffee cup, just try to go to the coffee station and fill it yourself--you'll be chastised, but they'll bring you coffee.  Also, ask for espresso, cappuccino or latte instead of a ""coffee""--their plain coffee is awful.]  Overall, we will not be returning.  We found our earlier accommodations at a smaller hotel in Giza with a spectacular breakfast and pyramid views to be more to our tastes.","Service was friendly.  If you need to be near Tahrir Square the location cannot be beat.  Central location (both a plus and a minus), mostly comfortable room (bed was slightly more firm than we would have liked), decent restaurant, lots of choices for breakfast.  The location is right next to the Egyptian Museum and lots of shopping and cultural sites.  The bathroom has a nice shower.",7.0,March 2024,"March 12, 2024",Deluxe Side Nile View Room,3,Couple,9.2,1,1,0,1,1,1,1,1,1,1,0.00043476700849087567
"well run, great place to stay in central cairo","the interior is somewhat germanic functional, very loud in the breakfast room as there are no carpets.","very clean, extremely well mannered, friendly and helpful staff, great location, comfortable beds with very good pillows (definitely not a given in egypt). overall a very well managed property.",10.0,April 2023,"April 7, 2023",Superior City View Room,1,Solo traveler,9.2,1,1,0,0,1,0,0,1,1,0,0.00043409192004495954
Brilliant. We will stay here when we return to Cairo.,There is some traffic noise but it was low level on 10th floor and didn’t disturb us.,"Good central location, clean, friendly, efficient. Beds super comfortable. Great to have the pool in the centre of Cairo. You can see the Egyptian museum from outside the hotel.",9.0,May 2024,"May 11, 2024",Superior City View Room,4,Couple,9.2,1,0,0,1,1,0,0,0,1,0,0.00043339786704537503
"A good place to stay, will go again","1) Noise, not traffic but some constant low frequency sound, as from machinery somewhere (it was not the minibar).Quite annoying
2) The bartender by the pool never had any change money. Not stylish for a place like this...
3) Your coffee is horrible. Too thin. Make someone else do it.","Good location, clean and good service",7.0,August 2023,"August 8, 2023",Superior City View Room,3,Solo traveler,9.2,1,0,0,1,1,0,0,0,1,0,0.00043339786704537503
"I was highly impressed with everyone at the property, exceeded my expectations.",Street noise in pool area,"Fantastic service, great room, great security, great value, great location",10.0,September 2023,"September 27, 2023",Superior City View Room,3,Couple,9.2,1,0,0,1,1,0,0,0,1,0,0.00043339786704537503
"excellent stay, would definitely recommend",the noise from the road was loud even on the high levels,"clean, friendly staff, location was close to many attractions",10.0,January 2022,"January 20, 2022",Superior City View Room,5,Solo traveler,9.2,1,0,0,1,1,0,0,0,1,0,0.00043339786704537503
Wonderful.,Would be nice and worth replacing the lobby carpet; it is too dark and down grades the look and feel. Consider this.,"just everything is fabulous; clean, price, great great location, and outstanding staff who enjoyed assisting at all times. My appreciation is extended to all staff; Mohamed Makhlouf just made sure to extend my stay free of charge for 3 hours. Definitely this hotel is a must whenever you visit Cairo.",10.0,May 2022,"May 8, 2022",Superior City View Room,4,Solo traveler,9.2,1,0,0,1,1,0,0,0,1,0,0.00043339786704537503
Very good option for short visit to cairo,"Price 
Parking","Central location, Luxurious rooms, friendly staff",9.0,April 2022,"May 23, 2022",Superior City View Room,2,Family,9.2,1,0,0,1,1,0,0,0,1,0,0.00043339786704537503
Exceptional place to stay,- As the hotel is in the center of Cairo its a bit noisy especially in the night and the hotel should work on improving the windows to reduce the noise,"- The services at the lobby was very pleasant and I would like to thank Mr. Mohamed Makhlouf for his kindness and professionalism.
- The cleanness was exceptional and very fast room service 
- Location was in the center of Cairo close to the national Museum of Egypt",10.0,August 2022,"August 31, 2022",Superior City View Room,1,Family,9.2,1,0,1,1,1,0,1,0,1,1,0.0004332507600335885
3 nights in El Tahrir hotel - museums-citadel,"We were only on the second floor, so the view was blocked, and the street noise more prominent.  The traffic does calm down around 9-10pm TYVM.  Cairo traffic, can wear on you, but don't blame the hotel.","The staff were all great.  Omar at the front desk was especially personable.  He recommended two really great restaurants to us, that were both within walking distance from the hotel. The location of the hotel is great. The antiquities museum is just across the road. Use the one light and crosswalk that puts you near the ticket booth to cross, be quick and careful.  Shopping is just down the next block.  Breakfast is massive, you will find something for you on that buffet.  The room was spacious, had a separate seating area.  Water pressure was good.",9.0,March 2023,"March 7, 2023",Superior City View Room,3,Family,9.2,1,0,1,1,1,0,1,0,1,1,0.0004332507600335885
"This hotel is an excellent choice in downtown Cairo. It is situated near the old Egyptian Museum, El Tahrir, Talaat Harb",I enjoyed my stay at the hotel overall and Thank you for your hospitality 😊,"The property was also in a great location within close proximity of old Egyptian Museum, El Tahrir, Talaat Harb Square and Nile.
The amenities at the hotel is excellent, staffs at Reception and guest relations are amazing specially Abdelrahman, Farida with round the clock instant services, I really liked the spacious living room and the cozy and modern.",10.0,January 2024,"January 1, 2024",Superior Pool View Room,9,Couple,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
Excellent,,"Amazing stay. The hotel is located at the heart of Cairo and it is near to all facilities and main attractions. 
The rooms are super clean and the staff is so friendly and caring.
You almost feel like home. 
Definitely, I will return to the same hotel every time I will visit Egypt",9.0,August 2022,"August 9, 2022",Superior City View Room,4,Group,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
"Comfortable short stay in a modern, friendly hotel",Pool wasn't in the sun much if at all. No other negatives to speak about.,"Only stayed 1 night before our flight back - but wished we booked this place for a few nights when we arrived!
Great location - just off the main square and only a 5-10 min walk to downtown.
Lovely modern decor, feel and facilities. Staff were incredibly friendly and helpful (without angling for tips). As we checked in late (about 1:45am) we were bumped up to a suite and given a 1:30pm checkout which was an unexpected bonus.
Shower hot and powerful. Bed was incredibly comfortable. Room was clean and spacious.
WIFI was strong in all areas
Pool area quiet and serene - depsite only being a few feet away from a main road.
If you want a modern, clean and comfortable stay in Cairo - you surely can't do much better than this.",10.0,April 2022,"April 24, 2022",Superior City View Room,1,Couple,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
Would definitely use this hotel again in the future,There wasn’t anything that we disliked!,"Everything was perfect! Great location, very clean, nice swimming pool and gym. Staff very friendly and always ready to go that extra mile to make their customers happy and comfortable’",10.0,June 2022,"July 13, 2022",Superior Pool View Room,2,Couple,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
I have few trips to Cairo in the next coming months. Will ONLY stay at Steigenberger!!!,"Nothing Nothing Nothing
I didn't like leaving Steigenberger!!!","Everything was greatttt, from lobby, to elevators, all the way to the room... everything was amazing
Staff is very polite and helpful and they keep asking if they met our expectations. my reply was: you are over my expectation. Location is also very good, and their Limousine service reliable and affordable.
Will ONLY stay there when in Cairo",10.0,December 2021,"December 17, 2021",Superior City View Room,2,Family,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
Classy rooms featuring elegant decor!,,"The Room provided was just perfect. Spacious with a good view. It was good to find a fully stocked snack bar after so long (This is the first hotel, post the Covid chaos, that had a snack bar).

Loved the environment-friendly gestures like non-plastic tableware, fixed & big sized toiletries instead of miniature bottles and auto on/off corridor lights. 

It was good to find complementary fruits and fresh chocolates when I came back to my room in the evening.",10.0,February 2023,"February 28, 2023",Superior City View Room,1,Solo traveler,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
Great Hotel!,,The hotel was a breath of fresh air during our wonderful trip to Cairo. The facilities are great and the staff are really accommodating. The air conditioning is lovely too! Fantastic location for a quick trip to the most incredible museum across the road!! Basma at reception was especially helpful throughout our entire stay and she helped us in amending our check out time to suit our schedule which we really appreciated. Highly recommend!,10.0,September 2022,"September 19, 2022",Superior City View Room,2,Couple,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
this hotel is incorrectly labeled as 4 stars hotel. it is definitely a 5 stars hotel,I like everything.,"Everything was perfect: location, facilities, staff, room, etc…",10.0,March 2023,"March 16, 2023",Superior City View Room,2,Couple,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
Best hotel to see the sites from the Pyramids to the Bazaar!,Nothing,Staff cleanliness pool deck gym were all fantastic. Location is perfect right in the heart of the city!,10.0,March 2024,"March 20, 2024",Deluxe Side Nile View Room,3,Couple,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
"Comfortable, calm and central",There are two metal detectors and a bag scanner on the way in. I appreciate this is likely due to security requirements but it did feel a little over the top.,"Unbeatable location right on Tahrir Square. The staff were extremely helpful and attentive. I was really pleased that the room was soundproofed - it was great to have a space to escape the chaos for a little bit. Room was comfortable, well designed and peaceful. I would highly recommend this place.",10.0,April 2024,"May 2, 2024",Superior City View Room,2,Solo traveler,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
Very happy! Would book again,,"Location, staff very helpful and friendly, cleanliness and facilities",10.0,March 2024,"March 13, 2024",Superior City View Room,2,Couple,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
Very Good,,"Very nice hotel in an amazing location. The staff is very friendly and helpful. Especially, the cleaning staff on the 4th floor and the staff in the swimming pool area. 
The rooms were clean, and the beds were comfortable.",8.0,October 2023,"January 14, 2024",Superior City View Room,5,Family,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
A refreshing one night stay,Nothing,"The service client is great, room is spacious and comfortable, the placement is also good and centered.",9.0,June 2024,"June 4, 2024",Superior City View Room,1,Couple,9.2,1,0,1,0,1,0,0,0,1,0,0.00043234882418909706
HORRIBLE. Will never go back,,"location is great. service and staff was disappointing. don’t go by the pictures on line, the facility is old and dirty. stains in carpets and linen and rooms are dusty. Checkin was a hassle, the man at front very rude and not helpful. The Security was the nicest and most helpful. Manager not helpful either, her only concern was for me to not write a bad review 🙄 Ghis place is not worth the price, should be under $60 a night based on service and up keep of hotel.",1.0,October 2022,"October 22, 2022",Superior City View Room,2,Solo traveler,9.2,1,0,1,0,1,0,0,0,1,0,0.000432348824189097
Great stay,-,"Very good location, great service, spacious rooms with very comfortable beds and large shower.",9.0,November 2023,"December 3, 2023",Deluxe Side Nile View Room,6,Solo traveler,9.2,1,0,1,0,1,0,0,0,1,0,0.000432348824189097
