Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Exceptional,front counter staff is hit or miss,breakfast staff very nice and polite,10,March 2023,"March 17, 2023",King Room,1,Solo traveler,8.8
Exceptional,,Perfect location for us plenty to see and do just at the hotel itself,10,January 2023,"March 15, 2023",Queen Room with Two Queen Beds,5,Couple,8.8
Exceptional,,cosy and warm,10,December 2022,"March 15, 2023",Queen Room with Two Queen Beds,7,Family,8.8
Wonderful,"Our room was dated but in a cool vintage way, so not a big deal for us.","Excellent location.  Short stay for us but would come back.  Northern Lights visible, cool ice sculptures, warming house, lovely artwork everywhere.  Close to airport, great free shuttle.",9.0,February 2023,"March 13, 2023",Queen Room with Two Queen Beds,1,Couple,8.8
Excellent!,,"Great staff, all around. Especially the buffet staff.",10,February 2023,"March 12, 2023",Queen Room with Two Queen Beds,5,Family,8.8
Super grateful,Our room didn’t get cleaned the entire time we were there (4 nights) and we had to ask for extra towels and TP and throw out our trash.   Not a huge deal but once would have been nice.  I personally don’t like my room cleaned daily.  We also didn’t report it bc it wasn’t anything important to either of us and we had no problem getting extra towels or TP.,"Breakfast was amazing and daily coffee and the staff 🫶🏼
That we could open the windows, air out the room and feel the fresh crisp air from time to time",9.0,February 2023,"March 11, 2023",Queen Room with Two Queen Beds,4,Group,8.8
BEYOND anything I ever imagined!!! A home away from home--with a rich relative we all wished we had!,,"The hot breakfast was amazing! We appreciated that they served it until 9am every day. The free shuttle from the airport and the wakeup call for the Northern Lighs was an extra bonus. We found the gift shop to be very reasonably priced and the $1 ice cream at night and the smores around the campfire were super special. I was also intrigued by the various offerings onsite there--- the WONDERFUL ART display, the vast book collection and games for use---- the theater room, pool table and pet walking areas. Having the snow sled area down to the river and the full restaurant next door were special perks, as well!  I would definitely go back to PIKE'S!!!",10,March 2023,"March 8, 2023",Queen Room with Two Queen Beds,8,Group,8.8
Great property convenient for all activities,"Breakfast was the same every morning. Although there were plenty of choices, allowing one to eat something different each day, it would have been nice if the hot selection varied from eggs, potatoes, and hash. Try some meat (bacon, sausage)!","Very convenient to the Fairbanks airport, Pike's Waterfront Lodge also offers an array of services and activities that will please most travelers. Don't miss the ""Love Alaska"" sign across the Chena River (walkable in winter) or the Aurora film in the little log-cabin theater or the all-glass ""Aurorium"" (too bad they don't keep the glass roof clear of ice!).
Attendants Mandi, Rix, and Kat at breakfast were all a joy – thanks, ladies! – and Christian was a helpful source of tips and service.
Our room was right above an outside door, with lots of early use, so we were given a complimentary upgrade to one of the cabins, which was just delightful.",9.0,March 2023,"March 8, 2023",King Room,6,Group,8.8
Exceptional,n/a,👍,10,March 2023,"March 7, 2023",Queen Room with Two Queen Beds,1,Solo traveler,8.8
the staff shortage didn’t really affect our visit. our room was clean and comfortable and those who were working seemed,short on staff. seems pretty typical everywhere these days.,"convenient. great amenities, northern lights",10,February 2023,"March 2, 2023",Queen Room with Two Queen Beds,1,Couple,8.8
pretty,"they didn’t clean our room or change the towels when we asked for, they just put the garbage out!",the staff were so kind and nice and the breakfast was so yummy,10,February 2023,"February 24, 2023",Queen Room with Two Queen Beds,3,Group,8.8
Exceptional,I honestly can't think of anything.  This place was truly awesome.,"Everything, the cabins are beautiful.  The property had so much to offer.  The restaurant was great.",10,February 2023,"February 22, 2023",King Room,6,Couple,8.8
okd lodge feel with lots of great amenities. perfect location on the river. shuttle to airport is quick,everything was great,loved the old lodge feel,10,February 2023,"February 21, 2023",Queen Room with Two Queen Beds,1,Group,8.8
Exceptional,nothing,felt like we were in Alaska,10,February 2023,"February 20, 2023",King Room,2,Couple,8.8
Exceptional,There was nothing that I did not like about this hotel.,"This hotel is in a great location, convenient to everything. 
The hotel staff is fantastic. Willing to help out any way they can. 
The decorations of the hotel were quirky and I really loved it. 
The free breakfast every morning was delicious.",10,February 2023,"February 16, 2023",Queen Room with Two Queen Beds,4,Group,8.8
my favorite place to stay in Fairbanks,,"everything. a very nice Lodge. lots of local flavor and history. very nice and helpful staff. clean, great breakfast and restaurant next door. lots of fun activities for my family while I was at a conference for work. enjoyed greatly.",10,February 2023,"February 15, 2023",King Room,2,Family,8.8
Excellence!,I can’t think of a single legitimate complaint.,"Our visit got off to a rough start. We were unpacking when it occurred to me that our room didn’t meet the description of the one I’d booked, no balcony, no outside door, no river view. I stepped down to the desk and advised the clerk that I’d been assigned the wrong lodging. I showed her my contract from Booking.com. She said to move me to the correct room would require an upgrade which could only be granted by a manager. She summoned a manager. The manager advised me that my Booking.com contract was meaningless as Booking.com doesn’t guarantee a specific type of room. I pointed out that my current room assignment had no balcony and no view other than the parking lot. She moved me from the third floor to the second and assigned me a room that perfectly matched the description on my contract. It was all sunshine and roses after the tense mixup. As unhappy as the manager seemed I expected she’d find me a room right next door to a noisy garbage bin, but I believe she might’ve given me the room I would’ve selected if given a choice of the entire property. The property is definitely where you want to stay in Fairbanks. We’ve driven hundreds of miles while here site-seeing and searching for the Northern Lights, and I’ve yet to see a comparable property. The hotel is located right along the Chena River, which would be a real plus during warm weather. The hotel doesn’t provide maid service, but there always seems to be workers in the hallway who are friendly and willing to change out towels, which is really all that we require as we’re accustomed to policing up after ourselves and making our bed. The breakfast provided with the room is way above average. The workers there keep everything stocked and moving. Scrambled eggs, English muffins, potatoes with onions and corned beef hash are on the menu every morning along with cereal, yogurt, hot cakes and a slow cooker with oatmeal. Parking is plentiful and electrical outlets with each spot are provided. The sauna is a nice.",10,February 2023,"February 14, 2023",King Room,3,Couple,8.8
Love Alaska!,None.,"Overall, the service has been consistent  from the person who picks you up at the airport, the front desk are friendly and accommodating, especially the lady in charge during the breakfast . The breakfast was excellent too! 
The place and room  is clean, hotel location is perfect and we enjoyed their facilities. 
Alaska is cold but Pike’s Waterfront Lodge Staff brings warmth to our stay.",10,February 2023,"February 13, 2023",Queen Room with Two Queen Beds,2,Group,8.8
Exceptional,,Privacy was very respected.,10,February 2023,"February 11, 2023",King Room,1,Solo traveler,8.8
Will go there again :),,Great cute place. awesome staff and location.,10,February 2023,"February 9, 2023",King Room,6,Couple,8.8
Nice place,"I’m a genius level 3 
1. I send so many messages but did not get any reply to any of my emails  before going there. .
2.  I came to hotel early around 11am I was suppose to go around 1 pm on a tour to Arctic circle for  over night stay . They refused to give me a room until 4 pm at least have wash. Then when I come back from Arctic circle around next day morning 3am I just went in to my room for only 30 minutes and went to airport.
They could have given me a room to have a wash.in the future they should consider this situation and help visitors.",near to the airport,10,February 2023,"February 8, 2023",Queen Room with Two Queen Beds,1,Solo traveler,8.8
Wonderful,,Location was great as being just a few minutes from the airport.,9.0,January 2023,"February 5, 2023",Queen Room with Two Queen Beds,1,Family,8.8
it was an exceptionally enjoyable stay and will definitely be back,cant think of anything,the welcome home feeling!,10,February 2023,"February 5, 2023",Queen Room with Two Queen Beds,1,Couple,8.8
Exceptional,Nothing. Only thing was we would have liked to be in the main building but no big deal.,Location. It is right on the river.  They are pet friendly. They have a glass enclosed heated building to watch for the aurora borealis. Free full breakfast.,10,January 2023,"January 28, 2023",Queen Room with Two Queen Beds,4,Couple,8.8
Exceptional,Maybe just i can say breakfast,Everything was awesome,10,January 2023,"January 24, 2023",Queen Room with Two Queen Beds,5,Couple,8.8
An Exceptional Experience.,We Loved EVERYTHING about this property!,"This property is artistically amazing and locally owned. The customer service agents are exceptional, especially Dawn, an Alaska woman with incredible standards and advisements, who helped us beyond belief. Thank you Pikes Waterfront Lodge, you have always been a family favorite for years, and always will be!! We’re so grateful for your kind consideration and care. God Bless you ALL🙏💖",10,January 2023,"January 22, 2023",Queen Room with Two Queen Beds,3,Couple,8.8
wish there were more hotels like this in the lower 48,,so quaint with great staff,10,January 2023,"January 21, 2023",King Room,1,Couple,8.8
"other than the delayed check in everything else was comfortable and enjoyable. it is a great location, great artwork, fu","a particular room had been reserved for us (not by request). check in time was 4pm. we had arrived early and asked if we could check in early (it was about noon. we offered to pay extra if needed) the clerk was a bit sharp with me and said check in time is 4pm and they couldn’t check us in sooner. several other guests arrived and were allowed to go to their rooms, but we were made to wait til after 4. at 4 pm the room they saved for us was still not vacated. when we asked why we couldn’t go to our room when others were being checked in someone found a room for us. I am not sure if this is because of being a Booking.com guest and only certain rooms were blocked off, or why they were particular about the room. but we had waited quite a while and we have been frequent guests there as well. it was just disappointing.","good location, comfortable rooms, quiet, friendly",10,January 2023,"January 17, 2023",Queen Room with Two Queen Beds,1,Couple,8.8
Very happy with our stay.,Only one dining option within walking distance.,They call your room when the Aurora is active. Great breakfast in the morning.,9.0,January 2023,"January 12, 2023",Queen Room with Two Queen Beds,5,Couple,8.8
I absolutely will be staying there again,nothing,everything! staff was amazing,10,January 2023,"January 12, 2023",Queen Room with Two Queen Beds,1,Solo traveler,8.8
I would stay here again. still my first pick in fairbanks,short staff. but that has become typical everywhere. the staff on did all they could to take care of our needs,location and price,10,January 2023,"January 10, 2023",Queen Room with Two Queen Beds,2,Couple,8.8
Was pleasantly surprised!,,"Booked the room at the last minute bec our flight got delayed.  Pike's was fun, modern, clean. People were friendly and accomodating. They even gave free ice cream which was a treat! Also had a shuttle to the airport so really hassle-free.",9.0,December 2022,"January 9, 2023",King Room,1,Group,8.8
Magic,they did not call when the auroras appeared.,"location, staff and breakfast.",10,January 2023,"January 8, 2023",Queen Room with Two Queen Beds,8,Solo traveler,8.8
I always enjoy staying at Pike Lodge being that it is convenient to the airport and other eateries.,"I was placed in a room near the exit and people were coming in and out of the building throughout the night, whereas I was not able to sleep comfortably.",The comfort of the room.,10,January 2023,"January 6, 2023",Queen Room with Two Queen Beds,1,Family,8.8
Our stay at Pikes rates as one of the best holiday experiences we have had throughout the world.,,"The setting is quintessential Alaska with traditional furnishings, artwork and roaring fire places. Perfectly collocated with Pikes Landing where the food was excellent, Pikes contained everything for the perfect stay, including a team of super friendly and helpful staff.",10,January 2023,"January 5, 2023",King Room,3,Couple,8.8
Good value,"Hard to respond. 
If anything, the restaurant prices do no match the web advertising. (twice as expensive)
We almost missed diner. (Again web advertises closing at 11:00 PM when in reality the kitchen closes at 8:30 PM)","Decorations and style reminds you of the grand hotels of early 1900's
Many areas to relax, from public to secluded.
Comfortable rooms.
Nice breakfast.
Very good value!",10,January 2023,"January 5, 2023",Queen Room with Two Queen Beds,1,Family,8.8
Very Good,,"Good location! Close to airport but no noise in room. Friendly staff, shuttle service excellent.",8.0,December 2022,"December 27, 2022",Queen Room with Two Queen Beds,4,Couple,8.8
A lovely place,Nothing,The style,10,November 2022,"December 22, 2022",Queen Room with Two Queen Beds,3,Couple,8.8
Wonderful,we we’re running late for checkout and I went and spoke to the front desk to see if it would be possible to pay for a late check out. I was told we can’t give you a late checkout but just tell housekeeping that you will be leaving shortly. Housekeeping was knocking on the door every five minutes as we tried to finish getting ready to leave and ended charging me a fee for checking out late. why couldn’t I of just paid this fee and had a few hassle free minutes to finish getting ready.,,9.0,December 2022,"December 22, 2022",King Room,1,Couple,8.8
Loveee,,Very good place. Free shuttle service to airport. Staff were friendly. Everyone is very pet friendly here. Love the free breakfast. Love Alaska,10,November 2022,"December 21, 2022",Queen Room with Two Queen Beds,3,Solo traveler,8.8
the breakfast was very good,smell of smoking inside of the facility,"the property was clean, rooms clean",9.0,December 2022,"December 19, 2022",Queen Room with Two Queen Beds,1,Family,8.8
moment of peace,,"The continental breakfast is nice, no breakfast sandwiches like before, ice cream starts at 6 pm, and a nice gift shop with other needs if you forgot anything for your stay.  Next door is a restaurant with a bar and big screens to watch the games if any are available at the time, A small library on second floor if you’re interested in health and body, the art work is phenomenal, there’s a fire pit outside on the deck that’s a perfect place to hang out, turns off at a certain time, and a lighted tunnel to take pics if you’re camera setting is turned up. I loved that I was on the back side with a balcony but it was overcast so no northern lights this time.",10,December 2022,"December 15, 2022",Queen Room with Two Queen Beds,2,Solo traveler,8.8
Very Good,Tv issues but enjoying the town,Great location,8.0,November 2022,"December 13, 2022",Queen Room with Two Queen Beds,3,Family,8.8
Cozy and good price!,We could clearly hear the people passing through the hallway right outside our room. Earplugs were a must at night.,"Cozy, great location, breakfast was very good, staff is very nice!",9.0,December 2022,"December 13, 2022",King Room,2,Couple,8.8
Exceptional,,Lots of comfortable seating areas to relax,10,November 2022,"December 12, 2022",King Room,4,Couple,8.8
"Very comfortable stay, would definitely recommend it!",Front desk staff (one person) was in a hurry and didn’t answer questions.,"Location, room, facilities, Aurora wake up call service!",10,December 2022,"December 10, 2022",Queen Room with Two Queen Beds,1,Solo traveler,8.8
Wonderful,That I couldn't afford another night.  I feel like I can work here.,I loved the breakfast.   The staff went out of their way to help me check on.,9.0,December 2022,"December 10, 2022",Queen Room with Two Queen Beds,1,Family,8.8
Wonderful,,"I always like to stay here. Usually, hotels near airports are very basic and beige.  Pike’s is not. 
The staff is always friendly, my little dog is treated well, and I just like it there.",9.0,November 2022,"December 8, 2022",Queen Room with Two Queen Beds,1,Solo traveler,8.8
The best place in Fairbanks friendly environment,NA,comfortable bed nice room great breakfast,10,November 2022,"December 8, 2022",King Room,5,Couple,8.8
Overall I’m happy with our stay. It’s so convenient being closed to the airport and not worry about,At least some more option the next day.,Breakfast is okey.,9.0,December 2022,"December 6, 2022",Queen Room with Two Queen Beds,2,Group,8.8
Definitely recommend,,Great breakfast and very friendly staff!,9.0,December 2022,"December 4, 2022",Queen Room with Two Queen Beds,1,Couple,8.8
Wonderful,,breakfast was very good,9.0,November 2022,"December 1, 2022",Queen Room with Two Queen Beds,1,Family,8.8
"I really enjoyed to effort by Pike's staff to treat us really, really well.",I wish I had more time to stay there. Pike's is a wonderful place to relax.,"The breakfast was wholesome, fresh food. Hot coffee was 24/7. The staff tending the breakfast bar kept everything well-stocked.",10,November 2022,"December 1, 2022",King Room,1,Couple,8.8
This was our favorite of the 3 hotels we stayed in Alaska!,Rooms could be updated; small for 3 people & a bit dark.  just changing the bedding would make a big difference.,Location!!  Atmosphere!,9.0,November 2022,"November 29, 2022",Queen Room with Two Queen Beds,3,Family,8.8
beautiful place and confortable room,"desk employees,  not friendly  or helpful at all,
more training in costumer services will help.","location, shuttle from airport, decor, breakfast",10,November 2022,"November 29, 2022",Queen Room with Two Queen Beds,3,Family,8.8
wonderful,nothing,"everything!!!! the place is amazing, don’t think twice before booking it. it’s like a cabin/hotel, exactly what I was looking for to my Alaska trip. the breakfast was great, the room was clean and big. They also have pike’s landing restaurant which was really really good (the sirloin and the creme brûlée was unbelievable). The woman at the front desk was really nice and they had a dog there too, which you can take pics with him depending on the day of the week. so cute",10,November 2022,"November 28, 2022",King Room,1,Couple,8.8
I love Pike's quality and history for inexpensive price.,,Breakfast was superb. Fresh and wholesome food.,10,November 2022,"November 27, 2022",King Room,2,Couple,8.8
Amazing,booking.com,It was lovely and super comfy. I’d definitely come back,10,November 2022,"November 25, 2022",Queen Room with Two Queen Beds,3,Group,8.8
Highly recommend,Nothing would have been better,The variety of breakfast choices was nice. The view from the room was great. The staff was very accommodating.,8.0,October 2022,"November 23, 2022",Queen Room with Two Queen Beds,1,Couple,8.8
Exceptional,,the friendly staff,10,November 2022,"November 22, 2022",King Room,1,Couple,8.8
My favorite place in Fairbanks,Nothing,"We loved the sauna and steam room, also the aurora wake up calls, breakfast was fabulous, staff were very pleasant and kind, room was clean and cozy, food and drink on-site is so convenient, lots to do, I love the eclectic Alaskan decor as well",10,November 2022,"November 22, 2022",Queen Room with Two Queen Beds,3,Family,8.8
"it was comfortable, enjoyable, entertaining and complete!",there was a sauna but no pool.,"the location was great! I love to watch the planes, though it may not be everyone’s cup of tea. the river was pretty, even in the winter. there was lots to do, a great restaurant on site, and the room even had a balcony. though the northern lights were hidden in the clouds during our stay, I am sure we will be taking advantage of this great opera unity to view them in the future!",10,November 2022,"November 22, 2022",Queen Room with Two Queen Beds,1,Couple,8.8
Comfortable and accommodating.,Not a thing.,Everything was great!,10,October 2022,"November 21, 2022",Queen Room with Two Queen Beds,1,Group,8.8
"A very comfortable stay with nice rooms, great restaurant next door and attentive service by the sta",Not applicable.  We had nice stay,"The location is great, near the airport.  The facility has a number of comfortable seating areas in the lobby.  A nice gift shop and coffee was available.",10,November 2022,"November 21, 2022",Queen Room with Two Queen Beds,1,Couple,8.8
Exceptional,Nothing,Pet friendly,10,November 2022,"November 20, 2022",King Room,1,Couple,8.8
Wonderful,"Double bed room is too small.  Once the luggage is open, there not much room to walk.  I travel alone, so imagine 2 people with 2 big cases in that room.  Also, wifi signal is very poor in my room on 3rd floor.  I have to use data all the time.","Breakfast is excellent!  Location is a little far from town, so I have to pay extra for cab.  And the road condition in winter is not so good for self driving.  However, river front is a big con for the location tho.  The whole facility is very pretty, and totally worth of money.  Compare to the regular hotels in town, Pike's is really close to nature.  And isn't that what we go to Alaska for?",9.0,November 2022,"November 15, 2022",King Room,4,Solo traveler,8.8
Wonderful,,"Friendly staff, nice hotel",9.0,November 2022,"November 15, 2022",Queen Room with Two Queen Beds,1,Family,8.8
Exceptional,Nothing.,"Everything.  The Pike Waterfront Lodge is one of the best places my family and I have stayed. The atmosphere, the staff, the breakfast, and the area it is located in were just perfect. We are already planning another trip to Fairbanks next year and Pukea Waterfront Lodge is where we are already planning on staying.",10,November 2022,"November 10, 2022",King Room,6,Couple,8.8
"pleasant, relaxing and great value for money",can’t think of any,"great location, amazing staff, exceptional services and fantastic amenities",10,November 2022,"November 10, 2022",Queen Room with Two Queen Beds,5,Solo traveler,8.8
"Great price, great staff and great hotel!",No complaints!,Friendly staff and very welcoming towards dogs,9.0,October 2022,"November 9, 2022",King Room,2,Couple,8.8
"great time, loved the sauna and steam room",,"great location and clean, with great breakfast bar",10,October 2022,"October 31, 2022",King Room,1,Couple,8.8
it was a nice experience.,a lot of foot traffic by the rear door.,the management treated their employees well.,8.0,October 2022,"October 30, 2022",Queen Room with Two Queen Beds,5,Group,8.8
My Alaska Trip,Only that I couldn't stay longer,Loved the location to the airport. The room was quiet. You didn't here the people next door,10,October 2022,"October 28, 2022",King Room,3,Family,8.8
Exceptional,,"The staffing was awesome. Breakfast very good.  Nice location,  very clean and smell good.  I'll be back here soon.",10,October 2022,"October 28, 2022",Queen Room with Two Queen Beds,7,Family,8.8
Exceptional,,I booked for one night and loved it so much that I stayed a second night. From the moment you walk through the front doors of Pikes Waterfront Lodge it is so warm and inviting. I throughly enjoyed wandering through the main lobby and halls taking in all of the artwork. The the wildlife mounts also captivated my Service Dog Atlas. And we haven't even gotten to the room yet. My room was 101 right next to the lobby. I loved the decor in the room as well. My bed was a welcome pleasure as Well. Very comfortable and so were my pillows. I had a cute little balcony over looking the firepit area off of the banquet room. Sadly the Aurora Experience was under construction. But that just means I have to return in February.,10,September 2022,"October 25, 2022",Queen Room with Two Queen Beds,1,Solo traveler,8.8
First time stay. Loved it so much we decided to cancel a stay at another location to book at Pike’s again.,Scent of the room. Would prefer less scent.,Cute property with amenities to enjoy the Aurora. soundproofing!!,9.0,October 2022,"October 24, 2022",King Room,1,Family,8.8
Exceptional,,Great deal!!!!,10,October 2022,"October 22, 2022",King Room,3,Group,8.8
great stay - would recommend,the treadmill in the fitness centre wasn’t working properly,"Great location with good facilities, breakfast great too",8.0,October 2022,"October 21, 2022",Queen Room with Two Queen Beds,2,Couple,8.8
great stay and I’m sure we’ll be back again 😊,everything was good but I found someone else’s hair in the bathroom,convenient location to the airport,9.0,October 2022,"October 21, 2022",Queen Room with Two Queen Beds,1,Couple,8.8
Very nice quick stay,,"This was a very quick stay. Our plane was late so the shuttle picked us up at 3 am and we left at 10 again by shuttle to the airport. So hurrah for a welcoming staff, an easy, available shuttle and a very good breakfast",9.0,September 2022,"October 20, 2022",Queen Room with Two Queen Beds,1,Couple,8.8
Exceptional,Fitness center deficiente… todo el resto impecable,,10,October 2022,"October 20, 2022",King Room,4,Family,8.8
A comfortable stay with a great breakfast and convenient location!,The bathroom in my room had a small shower which might not work well for others.  The biggest complaint about the room was the temperature being way too warm.  The heat was off but I couldn't open the sliding door to help cool it down.  The pillows were pretty firm which made it uncomfortable for me but others might like that feature.,The facilities are great and staff is very accommodating.  The breakfast has many options and everything is kept refilled and hot.  The owner is often sitting by the fireplace in the morning and always willing to talk to guests!  The lobby area bar is convenient after a day working in Fairbanks and stayed open later than Pike's restaurant located next door.,9.0,October 2022,"October 17, 2022",Queen Room with Two Queen Beds,2,Group,8.8
like a “home away from home”.,,rustic Alaskan decor but with modern amenities. excellent location with airport shuttle service. very nice breakfast and very courteous staff. very happy and satisfied. will stay again in future.,9.0,October 2022,"October 17, 2022",King Room,5,Couple,8.8
Very comfortable hotel. I would definitely stay here again,"Hotel temperature is kept extremely warm and I would suggest changing up the hot breakfast instead of the exact same thing every single day. 
Would suggest a map of property in the room and list of hotel features in the room as well",Staff  great and very responsive.  the hotel is very comfortable,8.0,October 2022,"October 16, 2022",Queen Room with Two Queen Beds,5,Family,8.8
Great Location with character,needs some updates,location! close to the airport with shuttle service and free breakfast!,10,October 2022,"October 15, 2022",King Room,4,Couple,8.8
Exceptional,Staying in the Aurora building. Felt weary as I was traveling alone and a women. No staff in building and it was a bit unnerving.,Friendly front desk staff.,10,October 2022,"October 13, 2022",Queen Room with Two Queen Beds,1,Solo traveler,8.8
Excellent location close to airport yet scenic on the river.,The lights in the back at night were pretty bright.,Breakfast was basic but good.,10,October 2022,"October 13, 2022",Queen Room with Two Queen Beds,3,Couple,8.8
The facilities were lovely.,"I would have liked some options for gluten and egg intolerant folks besides oatmeal and canned peaches.  I am used to having limited options for travel, but I would have appreciated some gluten free bread options.  The catered events closing off part of the dining area made for crowding at morning, especially around the coffee area.  As a baseball fan, I was disappointed the tv coverage in the rooms and lobby did not offer channels covering baseball.","I liked the lobbies in both the main and annex buildings . I appreciated that they  were always open so that we could sit with friends, play cards, watch television. We had to check out at 11:00 am but our flight did not leave until 1am the following morning. The open and comfortable lobbies gave us a place to hangout that night until it was time to head to the airport. Staff throughout the facility were very courteous. The bed was comfortable and the room clean.  Housekeeping staff checked daily to ask if we needed anything.I enjoyed the buildings (solarium, movie theater/library) throughout the property, as well as the signage giving information and history of the property. The bar and the ice cream in the evenings were a treat.",9.0,October 2022,"October 11, 2022",King Room,7,Group,8.8
Excellent,,"everything, all staff really nice, we could see the aurora from the hotel. would recommend it.",10,October 2022,"October 10, 2022",Queen Room with Two Queen Beds,6,Family,8.8
Great location friendly staff nice rooms,perhaps I needed more parking,The facilities were great the location where we convenient and the staff was very friendly and helpful,10,September 2022,"October 9, 2022",Queen Room with Two Queen Beds,3,Family,8.8
Wonderful place. I will definitely return.,I have nothing to add in this section.,"The room was wonderful. The extras really set Pikes above the rest. The restaurant was wonderful and had great food and friendly staff. We loved the steam room, the every night fire pit, ice cream for a dollar a scoop in the evenings, the view of the river. A phone call when the aurora was visible, the auroratorium was so neat…library and movie house. This place has something for everyone.",10,October 2022,"October 9, 2022",King Room,3,Couple,8.8
Dreams came true,,Saw the Northern Lights,10,October 2022,"October 7, 2022",Queen Room with Two Queen Beds,3,Couple,8.8
"Comfortable, clean, freindly",,Love Pike’s we stay there at least 3 times a year. They have very comfortable beds! Great coffee and breakfast! it’s always clean staff is always friendly they go out of there way to take care of your needs. it’s the best place in Fairbanks.,10,October 2022,"October 7, 2022",King Room,3,Couple,8.8
My Aurora Borealis birthday Trip,There was nothing to not like,"The esthetics was very cute,  it's right on Chena River and the Patio is waterfront not to mention breakfast was awesome.",10,October 2022,"October 6, 2022",Queen Room with Two Queen Beds,1,Family,8.8
Northern lights,"We were there for 7 days and the breakfast was getting old, same thing everyday.","The staff was friendly, the fact I got to see the northern lights was a bucket list comeplete.",10,September 2022,"October 4, 2022",Queen Room with Two Queen Beds,7,Family,8.8
Wonderful,the behavior of two of the employees at the reception was very typical and not at all helpful and humane.,"Everything, except...",9.0,September 2022,"October 4, 2022",Queen Room with Two Queen Beds,1,Group,8.8
Lovely local hotel and good value.,"The bedding is a bit dated but clean, updated  bathrooms.","Very good complimentary breakfast.  Staff managing breakfast, in particular, Jody, were always so efficient, attentive and welcoming!
Excellent and friendly airport shuttle driver.
Reception staff was a bit mixed.  Most were genuinely helpful, cheerful and friendly; a couple others, while not
sub standard in service, just were not as warm and welcoming.
Housekeeping, although limited in daily service, was excellent, too.
Loved the complimentary coffee/tea at the lobby.",8.0,October 2022,"October 4, 2022",Queen Room with Two Queen Beds,4,Solo traveler,8.8
Wonderful,,"Location, quality and value were great",9.0,October 2022,"October 3, 2022",Queen Room with Two Queen Beds,1,Couple,8.8
Exceptional,,everything,10,September 2022,"October 3, 2022",Queen Room with Two Queen Beds,4,Couple,8.8
Great stay,,"I love how many activities they have on site. You really don't have to leave the hotel at all. Pool table, heated aurora viewing room (with a xylophone), nightly saloon and ice cream social...and much more!!",10,September 2022,"October 2, 2022",Queen Room with Two Queen Beds,6,Solo traveler,8.8
Exceptional,,The breakfast is good the room is comfort and clean,10,July 2022,"October 2, 2022",Queen Room with Two Queen Beds,1,Family,8.8
"comfortable,convenient and priced right.",,"very clean.  nice touches, artwork, Tiffany lamps, curtains, heat laps and fire pits.  very friendly helpful staff.",10,September 2022,"October 1, 2022",King Room,1,Couple,8.8
comfortable; will be my go to lodging whenever I'm in Fairbanks.,Very close to the airport. road construction going on at the time of my stay; entrances blocked. not the hotels fault.,"Very close to the airport. Adjacent to the river. Has a sister restaurant next door. Complimentary, tasty breakfast. Individual cabins available that are very comfortable. You can see the northern lights from the property.",9.0,September 2022,"October 1, 2022",King Room,1,Solo traveler,8.8
Exceptional,"The Front Desk staff on Tuesday, 9/27/22, left a lot to be desired.  They never smiled.  It felt as tho the girls didn't want to be there.  They did their job and nothing else.",We loved everything!  Our room was perfect!  It was immaculate and beautiful.  Breakfast each morning was yummy and the wait staff attentive. And the views...location was awesome and there was so much to do and see.,10,September 2022,"September 29, 2022",Queen Room with Two Queen Beds,3,Group,8.8
Beautiful lobby. Alaska💕,difficult to find parking. very popular place. Road construction also used some of the parking spaces.,"Beautiful decor, amazing staff, great location!",10,September 2022,"September 28, 2022",Queen Room with Two Queen Beds,2,Group,8.8
Wonderful,,shuttle to airport and train station 24 hours available,9.0,September 2022,"September 28, 2022",Queen Room with Two Queen Beds,5,Family,8.8
It was a pleasant stay with the exception of booking.com.,"We could not cancel our reservation, but our reservation included transportation into town, a service which the hotel decided to cancel. It was a a 30 minute walk one way to the closest supermarket which we did have to make. So we cannot cancel our part of the contract but they can cancel their obligations! We were already a later check-in and when we checked in they told us our room wasn’t ready. We asked if we could set our bags aside and go next-door to have some thing to eat and we were told it would only be a couple of minutes. 25 minutes later we went back to the person who told us to wait for our room and she told us that she was going off duty and we had to talk to somebody else. As it turns out there was a place we could’ve put our luggage to wait only feet away from where we waited; we were hungry and only wanted to go next door to get something to eat. Meanwhile nobody else had to wait for a room when they were checking in. I will never use booking.com again, especially with the stipulations that we cannot cancel but they can.",The view of the river,8.0,September 2022,"September 28, 2022",Queen Room with Two Queen Beds,2,Couple,8.8
"Glorious internal environment, conveniently located near airport with beautiful outlook to river.",A small thing but too much single use plastic at breakfast.,"Pikes Waterfront Lodge represents a living history of the area and a vibrant depiction of a specific way of life. I loved our stay here, the common areas, the outdoor patios, the excellent gym and steam room, the comfy bed all added to our adventures in Fairbanks Alaska.  The food at the adjacent restaurant was also great!",9.0,September 2022,"September 28, 2022",Queen Room with Two Queen Beds,2,Couple,8.8
Very Good,Staff friendliness,"The site itself is great, next to the river with a restaurant nearby. Loved that there were activities available. My friend and I took full advantage of the sauna and it was amazing after a long day of hiking. Front staff could've been friendlier although they were busy at times which I understood. The gift shop also had cool stuff with fair prices.",8.0,September 2022,"September 27, 2022",Queen Room with Two Queen Beds,3,Solo traveler,8.8
