Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Exceptional,"They are extremely strict about early check-in. The hotel was not full but the manager still insisted on charging me the full room rate. I flew for 12 hours from Brazil, was very tired, but wasnt prepared to pay over $200 for few hours.","The property is clean, the rooms are equipped with the smart home technology, small but extremely functional and well thought of functionality.",10,February 2024,"February 11, 2024",King Room,2,Solo traveler,8.9
Best Location and friendly staff.,"The bench in the room was almost breaking so I couldn't really sit to tie my shoes :).

Also the soap was basically empty both in the shower and the sink. I had my own toiletries so it wasn't a big deal but a slight detail miss.","I loved the bed as it is very comfortable and the view if you are on the stadium side.

Breakfast is good.

Location is the best.",9.0,February 2024,"February 10, 2024",King Room - Bay View,3,Solo traveler,8.9
Love how modern and comfortable  it is,The check in was pretty impersonal.  Could hace a small coffee machine in the room,"Room is super comfortable,  learnt it doesn't have to be big to be comfortable. It has a fantastic location,  the metromover makes everything so easy.",9.0,February 2024,"February 9, 2024",King Room - Bay View,3,Family,8.9
Will come back if works requires to be at Miami,"Internet was slowly than expected for work.
Parcels policy was not friendly comunicated","Design, Hospitality, cleanless",8.0,February 2024,"February 9, 2024",King Room,4,Solo traveler,8.9
Exceptional,Very cold in the room - no possibility to make the room warmer.,"Very good location, nice stuff and very clean.",10,January 2024,"February 9, 2024",King Room,4,Solo traveler,8.9
Great hotel located for cruise travel,Check in was a struggle as I had a lot of luggage to get to my room but I was helped after I asked.,Cool and modern. Very easy to use.,9.0,January 2024,"February 8, 2024",King Room,2,Family,8.9
Exceptional,,"Great location, next to the Metromover and 15 walk to Metrorail and Brightline train stations. Small but very hi-tech rooms. Awesome lobby with trendy decoration, good atmosphere, nice bar, and many cool places to work. Walking distance to Bayfront, Kaseya Center, Bayside Mall, bars, restaurants, and clubs.",10,November 2023,"February 8, 2024",King Room,3,Family,8.9
Everything amazing. Small room.,The room was very small. The bathroom was very small too.,"Everything was perfect. The staff was very kind and helpful. The room was clean and neat.
The breakfast was awesome.
After check out, I asked if they can keep me luggage while I was for some shopping and the did.
The location is incredible. I went to Miami for a concert and it was in front of the hotel.
The area is very safe and walkable.
I would go back for sure.",10,February 2024,"February 7, 2024",King Room,4,Family,8.9
This was best experience for me in hotels in US. Definitely gonna book them every time I am in Miami,Everything was perfect,"Pool was great, staff is very friendly and helpful, food was delicious. Great location, great design. 10/10",10,February 2024,"February 7, 2024",King Room,3,Couple,8.9
Really nice energy place in the heart of miami,We really enjoyed all...,"The property is gorgeous, the rooftop is so beautiful. Rooms are small but very fancy and modern. We really enjoyed the vibe of this place, location, staff, really worth the money. Let us hope we come back one day.",10,February 2024,"February 6, 2024",King Room,3,Couple,8.9
Great place to stay for both business and vacations purposes.,It'd be nice to have complimentary coffee.,"The location was excellent, easy access to Miami Beach, Southpointe, Wynwood and Brickell. Great monorail/tram and trolley buses available for free, as well as easy access to Metro train and buses. The pool was also very warm!",9.0,February 2024,"February 5, 2024",King Room,3,Group,8.9
"Great hotel, great location, modern rooms.",Housekeepers need to understand basic English. Room was not made up unless requested on the ipad.,Great Staff. Helpful and the baggage storage is a real bonus. The housekeepers however cannot speak a word of English and struggle to understand basic requests. Overall a great hotel.,8.0,January 2024,"February 5, 2024",King Room,2,Couple,8.9
We will be back,,"Close to port, clean, staff was great",10,January 2024,"January 26, 2024",King Room,1,Couple,8.9
Great place to stay in convenient location!,-,Clean and stylish,10,December 2023,"January 25, 2024",King Room,5,Couple,8.9
Worth every penny and great location to port,Don’t have any complaints,We ate breakfast off site but location is great for Bayfront Park.,10,January 2024,"January 24, 2024",King Room,2,Couple,8.9
Exceptional,,"Great location downtown. All tours are starting exactly outside the hotel. 
Very clean.",10,January 2024,"January 22, 2024",King Room - Bay View,6,Solo traveler,8.9
Nice pool area & great breakfast,,Very good breakfast,8.0,January 2024,"January 21, 2024",King Room,5,Solo traveler,8.9
Wonderful,Small room,"Clean room
Price",9.0,December 2023,"January 17, 2024",King Room,1,Couple,8.9
"Great modern facilities, friendly staff and a great location!",The room was comfy and modern however it is on the small side and you can exit the bed from only one side. The bathroom is not really in a separate room as only a frosted glass divides the room and bathroom which is not ideal.,"The hotel itself is very modern with all the amentities that you'd want; nice sitting area, great rooftop bar / pool, good gym and rooms. The check in was quick and easy and all the staff were very friendly. Location wise, there is a monorail station just outside and downtown is on your doorstep. My personal favourite part was the mini pad that you could control all the rooms lights, blinds and tv.",10,January 2024,"January 15, 2024",King Room,2,Couple,8.9
Very Good,Curtain was broken,,8.0,December 2023,"January 15, 2024",King Room,3,Family,8.9
Exceptional,,"Very nice and modern hotel, good location, good vibes....",10,January 2024,"January 14, 2024",King Room - Bay View,6,Family,8.9
Never had such a relaxing interesting stay.,,"Breakfast options great, fresh, delicious. Loved the room decor and lighting. Easy using iPad to control lights, curtains. Loved the proximity to the restaurants, park and museums. Loved having the used books in the lobby..",10,January 2024,"January 14, 2024",King Room,1,Couple,8.9
Exceptional,,"Location was amazing and you can use the parking lot next to the hotel and was cheap only 10$ per night. Lobby was beautiful,, also the rooftop area worth every penny. They offer Iron station that was a plus. Overall I will consider this hotel again for sure.",10,January 2024,"January 13, 2024",King Room,2,Couple,8.9
Very nice hotel,Breakfast - there is room for improvement,"Staff is very nice, comfortable room, amenities excellent, bed was very comfortable. Location of the hotel - near public transport, restaurants, pharmacy.",8.0,January 2024,"January 11, 2024",King Room,2,Solo traveler,8.9
Exceptional,,"Great location, new hotel. Paid parking across the street",10,January 2024,"January 11, 2024",King Room - Bay View,1,Family,8.9
"Perfect, relaxed stay for cruisers","Was recommended a front location room however it was metro level and very loud as a result, one member of staff quite but the others were all above exceptional and so helpful!","Great location if cruising! Can jump on the 100 bus if you want to head to south beach (about 20 minutes), also next to the metro mover! Really cool stylish hotel and the staff are wonderful! Also loved the pool area!",8.0,January 2024,"January 11, 2024",King Room,2,Group,8.9
The best hotel ever!!!,Everything about this hotel is unique. There is nothing you will not like.,"Rooms are comfy, modern, view on Kaseya center is great. Every single part of the hotel was so detailed orientated and unique. I love this hotel and I will definitely come back.",10,January 2024,"January 10, 2024",King Room,2,Couple,8.9
Best hotel I've stayed at. Amazing staff,I genuinely cannot complain about anything. It was the best service from the instant that I walked in. Nothing was an issue. Amazing.,It was the nicest hotel I have ever stayed at. The staff were beyond incredible. I genuinely cannot wait to go back. Amazing location for anyone going to the Kaseya Centre,10,December 2023,"January 9, 2024",King Room,6,Family,8.9
Exceptional,,The view from the room,10,January 2024,"January 9, 2024",King Room - Bay View,1,Family,8.9
Exceptional,Everything was perfect.,"The hotel was great. It has a very good location, across the street from the Caseya Center and not far from good restaurant and supermarkets. The staff was very helpful and the room was perfect. Small, but perfectly designed and optimized for a relaxing stay.",10,November 2023,"January 8, 2024",King Room - Bay View,2,Couple,8.9
"Nice hotel, friendly staff and perfect location.",The concept of the room is too small but still comfy por one person.,"The location, the topic of the hotel and design. I love it! There is a metromover a few meters away.",10,December 2023,"January 5, 2024",King Room,2,Solo traveler,8.9
Exceptional,,Convenient to restaurants & shopping,10,December 2023,"January 5, 2024",King Room,1,Couple,8.9
Will definitely stay here again,The room temp was a bit high and we couldn't lower it.,Great friendly staff and location,10,January 2024,"January 3, 2024",King Room - Bay View,4,Couple,8.9
"Great deal , great experience",,Self check in,10,December 2023,"January 2, 2024",King Room - Bay View,1,Solo traveler,8.9
Great! Will be back again!,,Blackout curtains! Lol,9.0,December 2023,"December 31, 2023",King Room,3,Solo traveler,8.9
"Amazing service, amazing rooms, amazing staff",Nothing it was great,"The common areas, the vibe",10,November 2023,"December 30, 2023",King Room - Bay View,2,Couple,8.9
Excellent,,"Location. 
Design.",10,December 2023,"December 29, 2023",King Room - Bay View,1,Couple,8.9
Excellent,N/A,Very modern and hippie!!,10,December 2023,"December 29, 2023",King Room,1,Couple,8.9
"worth every penny. amazing breakfast, beautiful view, rooftop pool, location,",nothing really. rooms are small as advertised/expected but nothing to complain.,"beautiful view of the bay. free early check in at 8am, beautiful rooftop pool and bar with amazing views.  omg this place worth every penny.",10,December 2023,"December 28, 2023",King Room,3,Family,8.9
Excellent stay in Miami,,"Great value for money, excellent location and breakfast!",9.0,December 2023,"December 28, 2023",King Room,1,Solo traveler,8.9
Amazing!,Nothing!,"I have to say this hotel absolutely did exceed our expectations! We spent cca 5 nights alltogether there and we will definitely choose it again in the future. The staff was absolutely amazing and so friendly and helpful, plus I cant stress enough how much I appreciate the ability to leave your luggages there before checkin/After checkout when needed, because I know that’s not possible in many places. Also breakfast was really good and Oh my god - the rooms and all the high tech and possibility to choose room and to change colour lightning in your room and the rooftop pool and the view of the area and all that stuff? Loved it. Totally recommend!",10,December 2023,"December 28, 2023",King Room,2,Couple,8.9
Cute stay in the heart of Miami :),Nothing! Maybe the gym hours!  You could be open from 10am-10pm,"Everything! Excellent location, good price, friendly staff, perfect amenities",10,December 2023,"December 27, 2023",King Room,3,Couple,8.9
"Overall, I'd give our stay a 9.","Size of room could've been a but bigger, but we managed.",Location was great!! So much to do within a 10-15 minute drive or walk in any direction. Staff were very polite and helpful. Cleanliness of hotel was a huge bonus. Can't wait to stay again.,10,December 2023,"December 27, 2023",King Room,5,Couple,8.9
Exceptional,,"Nice room
, not big but cool.",10,December 2023,"December 26, 2023",King Room,3,Couple,8.9
Wonderful,We had to leave one day early because our trip schedule changed.,"Very nice hotel room, modern and clean.
The lobby is open with many possibilities to sit and spend time or work. Nice bar with some good food.
It was a stormy day when we arrived and we spent most of the day in the lobby and felt really good.",9.0,December 2023,"December 24, 2023",King Room,3,Family,8.9
"Great modern, pristine clean place for a short stay.","The food in the restaurant while not bad, can be better","Modern decoration, room is small, but the bed is SUPER comfortable. Great for a short stay.",9.0,December 2023,"December 24, 2023",King Room,1,Solo traveler,8.9
Exceptional,,"Great customer service, cute lobby, super clean, modern and cozy rooms (great book choices), and great location near the airport.",10,December 2023,"December 24, 2023",King Room,3,Solo traveler,8.9
Excellent,"I didn’t know they had no parking, so I drove around looking forever for it.",Everything was phenomenal!,10,December 2023,"December 24, 2023",King Room - Bay View,1,Family,8.9
Very Good,,"Great location, new & clean facilities, easy to check-in/out. Modern & friendly atmosphere",8.0,December 2023,"December 23, 2023",King Room,2,Couple,8.9
I just want to say. I will make a reservation with them again.,Everything were good,Everything I loved it.,10,December 2023,"December 23, 2023",King Room,4,Group,8.9
Wonderful,,Beautiful hotel with great location!,9.0,December 2023,"December 22, 2023",King Room,1,Family,8.9
Wonderful,I was confused at first by the self check in and highly automated process for everything,"Wonderful space age facility, but I wasn't prepared for a self check-in process.",9.0,December 2023,"December 22, 2023",King Room,1,Family,8.9
Perfect stay,,"Convenient, modern, good rates, pristine design, and clean!",10,December 2023,"December 21, 2023",King Room,1,Couple,8.9
Great hotel for a quick stay in downtown Miami,No complaints,"Small but very well designed room, comfy bed, nice shower. Breakfast was awesome, and totally saved me from jet lagged starvation. Check in and out were quick and easy. Close to the Brightline.",9.0,December 2023,"December 21, 2023",King Room,1,Solo traveler,8.9
Very Good,Elevator did not work the one night and we all had to take the stairs. Doors were locked to each individual floor and that seemed like a fire hazard. Staff unlocked doors but i was on the 9th..,,8.0,December 2023,"December 20, 2023",King Room,1,Solo traveler,8.9
"Modern. Excellent hotel, very central, encourage tourists to stay in this hotel",not much,not applicable,10,December 2023,"December 19, 2023",King Room,1,Couple,8.9
"modern, convenient and excellent location",Not much,Not applicable,10,December 2023,"December 19, 2023",King Room,3,Couple,8.9
I have a wonderful stay,Nothing,The property was top notch all around.,10,December 2023,"December 19, 2023",King Room,1,Family,8.9
Fantastic experience,"The temperature control is fine when the weather is hot. I would have liked to turn off the air conditioning because even at the minimum setting, it was too cold.","I had a fantastic experience at citizenM hotel. From the moment I entered, the artistic ambiance captivated me. The hotel itself is beautiful, adorned with intriguing artwork and thought-provoking phrases. The room is exceptionally cozy, and the iPad controls add a fantastic touch. The playful lighting allowed for some captivating photos, enhancing my appreciation as an artist. I value being in places that fuel my creativity.

The attention to detail, including the selection of books and the CitizenM doll, added a unique charm. The service was excellent, and the breakfast was comprehensive. The hotel's common areas were inviting, especially the lobby, encouraging relaxation.

Despite the chilly weather during my stay, I briefly enjoyed the pool, appreciating its great view. The only minor drawback was the inability to completely turn off the air conditioning, leaving the room colder than desired in the cool weather outside. Nevertheless, it was a memorable stay overall.",10,December 2023,"December 18, 2023",King Room,1,Couple,8.9
Staff was very helpful and nice. Good coffee and breakfast. And the most thing we liked is that we could leave our lugga,,"Small, comfortable, modern, cozy rooms with nice view.",10,December 2023,"December 18, 2023",King Room - Bay View,2,Group,8.9
"Good, easy going and relaxing.",it was good nothing bad.,"good location, very cool and unique.",10,December 2023,"December 17, 2023",King Room,2,Couple,8.9
Miami Heat game trip,N/a,I loved the view of the Kaseya center. The stadium was very close to the hotel.  The location was perfect for food and shopping.,10,November 2023,"December 14, 2023",King Room - Bay View,2,Couple,8.9
"It is a great location for price! So modern, you can have fun in your room with the IPAD","Parking (paid and could not find at first) garage. Once we found it, it was easy to walk to hotel with one bag","Price, location, and the modern uses",10,September 2023,"December 13, 2023",King Room,1,Group,8.9
Nice and awesome stay!!,"We need to change rooms because of the air conditioning that wasn't working properly even though the maintenance guys went to check and ""repair it"".
The other room that we went the changing lights of the bathroom didn't work","Location is awesome,
The hotel vibe spectacular
The breakfast was good
We loved the light changing in the bathroom
The appeal of the room very very nice
The terrace amazing!!! Didn't get the chance to get in the pool but seems to have a good time hanging out in there",9.0,November 2023,"December 12, 2023",King Room,2,Couple,8.9
Nice place,,Perfect short stay in the city.,10,November 2023,"December 11, 2023",King Room,2,Family,8.9
Great,Room is little bit smaller,Very friendly staff always ready to help,9.0,December 2023,"December 10, 2023",King Room,1,Couple,8.9
Wonderful,Everything was great,"Clean rooms and perfect location if you go to the consert or game. Metrorail steps away.
Breakfast was nice suprise. (Extra pay, but worth it) Definitely will stay here again. Plenty of parking garages near by.",9.0,November 2023,"December 9, 2023",King Room,1,Group,8.9
Fabulous hotel in a great location,n/a,Great hotel with lovely rooftop pool and bar. Staff were friendly and helpful. Rooms were very comfortable and we liked being able to use the tablet provided for lights/tv/requesting room cleaning etc.,9.0,October 2023,"December 9, 2023",King Room,3,Couple,8.9
Good,,"Very good hostility. . Only bad thing on 4 th dec night  .  
Bartender need to be more friendly  l asked for water and ice  . He seems  that  he doing fover …",10,December 2023,"December 8, 2023",King Room,2,Couple,8.9
Great value for the price,The technology in the rooms,Location! Stadium is across the street! It was perfect location for us!,10,September 2023,"December 6, 2023",King Room,1,Group,8.9
Wonderful,"Room was alil cold,fridge didnt even have a water and alil odor like cat in hallway and shower area,room is good size for only two, but overall i will come again","Everything was awesome love the rooftop floor,love that bar  and pool floor was open late enough,lobby and outside look awesome 9rarin from me ill be back soon",9.0,December 2023,"December 5, 2023",King Room,2,Family,8.9
Outstanding service!,N/A,I loved ❤️ the smart hotel 🏨. I will return.,10,December 2023,"December 5, 2023",King Room,1,Family,8.9
Modern hotel with rooftop pool and comfy beds,"The room was a little small but was just fine for two people. There wasn't a coffee machine or instant coffee in the room, and no free coffee downstairs. For some people I'm sure this isn't an issue but I think at least one cup of coffee should be included in any hotel stay.","The location is a little strange, as in, there isn't so much to do that is within walking distance. However, it was close to the port which is what we needed. It's also really close to the free public transit train thing. Everything else was great - it was a bit more modern than I was expecting, but the rooftop pool was great, the bed was comfy.",9.0,October 2023,"December 4, 2023",King Room - Bay View,3,Group,8.9
Perfect!,,Everything!,10,December 2023,"December 2, 2023",King Room,2,Solo traveler,8.9
Comfortable stay at a hotel located in what I thought was a great place.,"Realistically, I didn’t not have anything that stuck out to me as being particularly disliked. In regards to the king sized bed, it is not a king sized room, if that makes sense lol. However, the rooms are accurately advertised on the website and through booking.com. What you see is pretty much exactly what you get. It worked for me, anyone expecting any more will be disappointed.","The hotel has a very modern vibe; every room has a king sized bed, is ipad controlled, and honestly decorated in a nice modern minimalistic look. You pay for what you get, however, so they do not clean the rooms every day. That being said, you can pay extra for cleaning to come. It was a great stay for a solo traveler such as myself, or those looking for ample accommodations on work-related travels. Also, the entire place was very clean, staff was friendly, and the breakfast and food options were good!",9.0,November 2023,"December 1, 2023",King Room,2,Solo traveler,8.9
Exceptional,Rooms a bit small,Perfect location in Miami downtown. Very clean an modern hotel with a nice rooftop pool,10,November 2023,"November 30, 2023",King Room,2,Group,8.9
"''2023, My Own Nicely Experienced Personal Odyssey''","I should have nothing to mention in that sense. So, in other words, may the staff and management here keep up the good work. Thank you very much.","The breakfast was excellent every time, inasmuch as it had, if I may say so, a great deal of proteinic value about it. As for the location, well, I could not possibly have hoped for anything better, either, as it would prove to be in a most convenient spot for much - if not most - of the business about which I had set out to go here, in Miami, Florida. In a word, that was fantastic!",10,November 2023,"November 29, 2023",King Room,5,Solo traveler,8.9
Excellent will def book again,Bathroom space could've been a little bigger,Everything from the clean and updated rooms. The technology is the best experience i have ever had.,10,November 2023,"November 29, 2023",King Room - Bay View,1,Family,8.9
Perfect,There is nothing i didnt like,"Everything. The location is top, near the bay, metro station, stafium, restaurants.",10,November 2023,"November 27, 2023",King Room,4,Couple,8.9
Perfect location! Great Vibe! Good Food! Small rooms.,"I was expecting a small room but not smaller like this. It was perfect for me and my husband taking in consideration that we booked just for a weekend, however if I coming for a whole week or from another country with big or lot of luggage, I won’t be happy with the size of the room. Is Not in my knowledge is they offer bigger rooms. This is the only reason I took away 1 point from 10. Everything else it was perfect.","Since you put your feet at the front door you can feel a great welcoming vibe that I really liked. The staff was amazing, helpful and very approachable. The hotel offers the option to hold your luggage ‘till your check-in time and also offers to hold your luggage after check-out. That was perfect for me and my husband because we could spent more time in the city. The hotel/rooms operated in smart-tech way. Very modern. The pool area is so beautiful, with different areas to stay and the view is great! Is a bar there too but it wasn’t open early during the day. Something else we LOVED, it was the breakfast. Even when is not included, worth it. The quality and well served of the food impressed me. Finally, the location. Is In front to the arena, next to the metromover, and just a few steps from the Bayside area and the bus stops if you’re interested to go to Miami Beach.",9.0,November 2023,"November 27, 2023",King Room,1,Couple,8.9
Great stay..would recommend to a couple..not a family..,"Very small rooms.. felt like a cruise ship room..if you a ""plus"" sized person..not much room to move around.. only 2 people per room..not good for family to share room",Excellent overall stay! Loved the downtown location! Close to Bayside and AAA Miami Heat stadium! Excellent price for 2 night holiday weekend stay... beautiful pool- clean room...great service... beautiful view of Miami Freedom Tower!!,9.0,September 2023,"November 27, 2023",King Room,2,Couple,8.9
Very modern hotel located in heart of Miami.,The room was a little small.,It was unique.  Different from the normal room.,9.0,November 2023,"November 26, 2023",King Room,2,Couple,8.9
Exceptional,,Great staff,10,October 2023,"November 26, 2023",King Room,1,Couple,8.9
Wonderful experience,"The room was very nice with almost everything you need, but it definitely was a little small especially the bathroom.","The location was great, the vibrant decor inside was very unique and exciting. Lots of seating areas and options to just relax and enjoy. The rooftop pool and balcony was great.The staff was very friendly and helpful. Everything was clean. The iPad to control the lights, blinds, temp etc in the room was very helpful",9.0,November 2023,"November 26, 2023",King Room,2,Family,8.9
Excellent!,"Maybe to have option to turn off the AC, as low level it is still cold😅",Spectacular! Excelent location with easy access to everything. Highly recommend!,10,November 2023,"November 26, 2023",King Room,7,Solo traveler,8.9
Exceptional,Nothing,"Everything. Location, facilities, staff, pool, atmosphere, all the tech in the rooms",10,November 2023,"November 25, 2023",King Room,1,Family,8.9
Exceptional,,Comfortable bed. Perfect location for the Kaseya Center.,10,October 2023,"November 25, 2023",King Room,3,Couple,8.9
Incredible experience,NA,The general design of the room and the living room was amazing,10,November 2023,"November 24, 2023",King Room,4,Solo traveler,8.9
Everyone is so nice !!!!,,Very convenient location,10,November 2023,"November 24, 2023",King Room - Bay View,1,Couple,8.9
Exceptional,,Treatment,10,November 2023,"November 24, 2023",King Room,4,Family,8.9
Just needed better food and room service 🙏🏿,"The food selection was minimal..the breakfast sparse..I had an experience with and order of Margarita Pizza that looked and taste horrible.. My empanadas were 1 empanada cut in half...No you'll need a better food vendor in your hotel... Hopefully, my business can do your hotel some variety...Let's talk.  Green Dog-Mobile,LLC  thegreendogmobile@gmail.com",I like the location and cleanliness of the property.,9.0,November 2023,"November 21, 2023",King Room - Bay View,6,Solo traveler,8.9
A very good hotel to stay and relax,They could begin serving dinner instead of just pizzas or bites. This will make it more convenient for travellers.,"The hotel has everything one would need. Their breakfast was awesome with scrambled eggs and various types of bread. The staff are always helpful and friendly. When I needed to travel to Panama, they stored my luggage until I returned.",10,October 2023,"November 21, 2023",King Room,6,Solo traveler,8.9
Exceptional,Nothing,No,10,October 2023,"November 20, 2023",King Room,1,Family,8.9
Very nice place in the heart of Miami downtown.,,"Location, interior design, breakfast, roof top terrace, bar, snacks, shower, room",10,November 2023,"November 19, 2023",King Room - Bay View,2,Couple,8.9
"Good value, modern hotel in a great location.",Nothing,Great location. Rooms are clean and well designed.,10,November 2023,"November 16, 2023",King Room,2,Couple,8.9
"Perfect stay, has everything you need for a nice stay!","Location is perfect, but can be noisy with events.","Hotel has everything you need. Room is not big, but very efficient and has everything you need! Gym is super and roof terrace with pool is super as well..",8.0,November 2023,"November 16, 2023",King Room,4,Solo traveler,8.9
Trendy and convenient,"The room was very small but well laid out 
The staff members were very pleasant and helpful but the bar/breakfast/reception areas were all woefully understaffed",The location was excellent,8.0,November 2023,"November 16, 2023",King Room,3,Couple,8.9
Exceptional,,Great rooms with comfy beds and nice staff,10,November 2023,"November 15, 2023",King Room,1,Couple,8.9
Exceptional,The view!,The location and the newness. The overall look was very impressive.,10,October 2023,"November 15, 2023",King Room,1,Family,8.9
We enjoyed to stay here very much as a couple very pleasant,All the coffees we order were cold not even warm very disappointing,"Modern hotel / room , fast check in & check out,  friendly staff, very clean, awesome lighting system, great breakfast for the price , excellent location close to everything walking distance we highly recommend this hotel",10,November 2023,"November 15, 2023",King Room - Bay View,1,Couple,8.9
I really had a great stay. Their breakfast is very good.,Nothing,I have stayed in this chain of hotels twice: First in California and the in Miami. The rooms are small but very nice indeed. Security is good and the technology in the rooms is exceptional.,10,October 2023,"November 15, 2023",King Room,1,Solo traveler,8.9
Exceptional,I liked everything,Design,10,November 2023,"November 15, 2023",King Room,2,Couple,8.9
Super small but perfect,One thing I did not  like was that they would sell everything like it’s IKEA. They do need a better option of Food. To much vegetarian food. Food was decent.,I never stay in a hotel like this and I loved it. Everything was convenient and safe. it was very professional and how we had to use our room key to go up the elevator.,10,November 2023,"November 14, 2023",King Room,2,Group,8.9
Exceptional,,Fabulous hotel.,10,October 2023,"November 14, 2023",King Room,1,Group,8.9
"Great stay, love to comeback!","It was amazing, nothing bad to say at all.","High tech was awesome, once we figured it out.",10,November 2023,"November 14, 2023",King Room,1,Couple,8.9
Very good place !,,"All! The hotel are very clean and very comfortable.
We are on the city center of Miami.",10,November 2023,"November 14, 2023",King Room,3,Couple,8.9
Relaxed,Better if the pool was open in the morning,Both mornings ran out of coffee,8.0,November 2023,"November 13, 2023",King Room,4,Solo traveler,8.9
Wonderful,,"Location of the establishment very convenient for what we had planned.
Very easy check-in and check-out.
Very comfortable room.",9.0,November 2023,"November 13, 2023",King Room,3,Group,8.9
It was the best overall,,The fact that it was so close to Port Miami. I would book again and again,10,November 2023,"November 13, 2023",King Room,1,Couple,8.9
Wonderful,The room was a bit small for it to be for 2 people. We had to dance around each other to get ready.,"As soon as we  walked in, we noticed the beautiful decor in the lobby. Check-in was a breeze. So quick, so easy, so convenient. The workers were polite, and the bars were beautiful, and the shower was so cool.  I enjoyed my stay.",9.0,October 2023,"November 13, 2023",King Room - Bay View,3,Group,8.9
The staff was awesome and the pool area had great views!,No parking at the hotel,It was very clean!,10,November 2023,"November 12, 2023",King Room - Bay View,1,Couple,8.9
Wonderful,Chevk out was a bear....moreso baggage storage...too few people to help too many people checking out all at once,Modern. Breakfast was super. Ber upstairs by pool excellent...Chris was terrific.,9.0,November 2023,"November 11, 2023",King Room,1,Family,8.9
Wonderful,,"The facility, the room with view of Kaseya Center",9.0,November 2023,"November 11, 2023",King Room,1,Family,8.9
Incredible!,I like everything,"The location, room",10,November 2023,"November 11, 2023",King Room - Bay View,1,Couple,8.9
Great hotel.,Need a kettle in the room. That's it. Nothing negative,Location spot on. Right next to the brightline station and bayside. Rooms are full of technology and very clean.,10,November 2023,"November 10, 2023",King Room - Bay View,2,Solo traveler,8.9
Good,"Super small room, I had to crawl over my sister to get out of the bed. They did not keep up with cleaning after the breakfast crowd. No parking.",The hotel is very hip and in a good location. They have good convenient amenities,8.0,November 2023,"November 9, 2023",King Room,1,Family,8.9
Exceptional,Nothing,Location,10,November 2023,"November 9, 2023",King Room,1,Family,8.9
We will be back.,Nothing,Very convenient check in. The staff was very friendly and helpful.,10,October 2023,"November 9, 2023",King Room,1,Couple,8.9
Great value hotel with lot to offer,Windows in the room couldn't be opened - beach towels and wet clothes couldn't become dry.,Modern and tidy hotel with cool details.,9.0,October 2023,"November 8, 2023",King Room,3,Couple,8.9
Exceptional,,"I was traveling for a cruise, location was great. Close to Bayside marketplace for shopping and food, quick cheap Uber ride to Port. Rooftop pool and bar was great! Love all the things I could control with the iPad. I know some complain about room size, but I had no issue with it. Granted I was traveling solo, but I had 2 large suitcases and was still very comfortable.",10,October 2023,"November 8, 2023",King Room - Bay View,2,Solo traveler,8.9
Basketball game made up for anything,"Cleaner never came , didn’t change towels",Very artistic,8.0,November 2023,"November 8, 2023",King Room,2,Family,8.9
overall great stay my permeant place when I'm in Miami.,Food menu items,"great staff perfect location my wife and I cruised, with Virgin Voyage. I like the idea of the Iron room. I thought the breakfast was a little too pricey for the options. The room was very comfortable.",10,November 2023,"November 8, 2023",King Room,1,Couple,8.9
Looking forward to coming back again.,"Maybe a bit pity the pool is not for swimming and the sink in the room would also be more comfortable to have it inside the bathroom part of the room. Also, we waited a lot to get our food in the hotel canteen.","There’s basically nothing to say except we’ll be glad to come by soon again - amazing location, great logistics and facilities in and around the hotel, everything worked swell. We got checked in earlier than expected and could check out smoothly by ourselves as well. No waiting time. Loved the fitness area as well as the rooftop bar. Great bed and the view from it!!",10,November 2023,"November 8, 2023",King Room,2,Couple,8.9
It was an amazing experience.,,"The space was minimal but outstanding, I was traveling solo so the space was wonderful for me . 
Everything was literally a reach away , the iPad allowed you to be comfortable in bed and able to adjust everything to you liking without getting up . The sheets were clean towels were clean",10,October 2023,"November 7, 2023",King Room,7,Solo traveler,8.9
Best budget friendly nice place I’ve ever been to.,N/A,Loved the style and art displayed throughout the hotel. I was very comfortable and the staff was friendly and inviting.,10,October 2023,"November 6, 2023",King Room,2,Couple,8.9
Exceptional,,"Everything was Perfect, cleanliness, comfortable beds, nice Staff, swimming pool on the rooftop",10,November 2023,"November 5, 2023",King Room,3,Couple,8.9
Very Good,"- Some of the staff seem unmotivated or not trained. 
- I Complained about a safe that was not working after check-in and nothing happened for the whole 4 days  eventhough they promised to have it fixed the following morning
- Eventhough they provide you with gluten free bread during breakfast, they provide it frozen and suggest you just heat it in the toaster that is used by all guests with normal non gf bread (?!).. After explaning that it will contaminate the gf bread, they prepare it themselfs but I have no idea how as there is clearly a lack of training and understanding..","- small but nice roof top pool
- small, clean and modern room
- nice view towards the arena of the Miami Heat
- ok breakfast
- good location near Downtown and south beach (uber, bus)",8.0,November 2023,"November 5, 2023",King Room - Bay View,4,Couple,8.9
Exceptional,"Not fond of room size, however it suits its purpose. Wasn't sure of where to park. But ended up right in the parking garage next to or in front of the hotel. It cost 10.00/24 hours.","Cool room! Everything operated by iPad. Very mood based. Love it! Black out curtains/blinds, you couldn't even tell what time it was. Good sleep! We will be back to enjoy more of the hotel itself.",10,October 2023,"November 4, 2023",King Room,1,Couple,8.9
The stay was wonderful.  We really enjoy de time.,Very comfortable,Good locations,9.0,September 2023,"November 2, 2023",King Room,4,Family,8.9
