Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Exceptional,TV,"Very nice design, perfect friendly staff. Clean rooms, no Netflix in TV - only one minus. In general everything was perfect.",10,June 2023,"July 12, 2023",King Room,2,Couple,9
Great!,,"Great location, very close to Jalan Alor. Massive double bed and so comfy. Really helpful and friendly staff. Liked the Ipad to control things in the room.",10,June 2023,"July 10, 2023",King Room,2,Couple,9
Exceptional,,"Very modern (room features manageable by an Ipad or your phone)
Perfectly clean
So central and still quiet to sleep
worth the price
very friendly staff
great breakfast

wonderful!",10,July 2023,"July 9, 2023",King Room,2,Solo traveler,9
Modern clean apartment in KL,N/a - overall pretty satisfied,"(1) Very clean rooms with a large beds and super comfy pillows 
(2) Reception was very accommodating in terms of checkin times 
(3) Nice breakout area",8.0,July 2023,"July 9, 2023",King Room,2,Couple,9
Very Good,,Clean and good use of technology,8.0,July 2023,"July 6, 2023",King Room,2,Solo traveler,9
A hotel to remember,Nothing,Clean and Professional,10,June 2023,"July 4, 2023",King Room,1,Family,9
Exceptional,,"Nice, clean, tiny room but very very good!!!",10,July 2023,"July 2, 2023",King Room,2,Solo traveler,9
Exceptional,No swimming pool and gym,"Very comfortable and exquisite hotel, with artworks and beautiful chairs placed in every corner, even if you don’t go out, you can have a good rest here for a day. The bed in the room is big and comfortable, the lights, TV, and curtains are also controlled by ipad and handphone app.  The free parking lot provided by the hotel is very convenient.  The breakfast is delicious, and I am very satisfied with the hotel",10,May 2023,"June 30, 2023",King Room,1,Family,9
best place to stay in KL,,great stay large comfortable bed excellent breakfast,10,June 2023,"June 30, 2023",King Room,2,Couple,9
Friendly staff and clean room.,,"The location was great with the night markets very close by. The staff were very friendly. The room and hotel was spotlessly clean. I would highly recommend. I loved that they had barista made coffee included in the breakfast (rather than a push button machine).They also had an oat milk option for coffee, for those that can't drink dairy.",10,June 2023,"June 30, 2023",King Room,3,Solo traveler,9
good service. recommend,,friendly staff. nice and modern rooms,10,June 2023,"June 28, 2023",King Room,3,Group,9
Exceptional,None .,"Everything perfect, all the staff are very friendly and helpful. Very easy check in / out process. 
Great location, very centre . Easy access to public transport too . 
Rooms & their technology 10/10.
They served delicious breakfast. 
Thank you for giving excellent customer care .
I’ll definitely come back.",10,June 2023,"June 27, 2023",King Room,1,Solo traveler,9
"very good hotel, clean, fully automated controls in my room. Staffs were helpful too. good value $$","maybe just location wise, as I feel not safe in the surroundings, its dark in the alley and i don't noticed that there's a security etc..","the room are well cleaned, smell good and all controls were automated, very nicely design.
Maybe from outside you don't see much too think it's just opposite with higher/costly hotel Swiss Garden but then im impress will definitely be back...but for leisurely stays..",9.0,June 2023,"June 26, 2023",King Room,1,Solo traveler,9
It’s marvellous and well-located. The staff is top notch,Anything,Extremely cute,10,June 2023,"June 24, 2023",King Room,4,Couple,9
Exceptional,None .,Excellent customer care .. friendly staff and very helpful. Delicious breakfast and nice atmosphere.,10,June 2023,"June 21, 2023",King Room,2,Solo traveler,9
Perfect gateway with BFF!,Erm maybe price. Lol. Always want things cheaper,Everythingggg,10,June 2023,"June 21, 2023",King Room,1,Group,9
Very Good,Nope,Everything very nice,8.0,June 2023,"June 20, 2023",King Room,1,Family,9
"If I travel solo again, I would be happy staying here. Check room sizes if you are not alone.","The room ( Stayed in Room 501) was small. (May be because I was a solo traveler, they would have allotted this room to me.  ). However, it was very clean and nice.",Very artistically maintained. Nice creative décor. Excellent location - especially if you are in Malaysia for business.  Places like food street Jalan Amor and Pavilion shopping mall are at a walkable distance. Very clean and nice rooms. All the controls inside are through iPad placed near the bed.,9.0,June 2023,"June 19, 2023",King Room,2,Solo traveler,9
Wonderful,Prob location. You could use grab but it was kind of scary to walk alone around the hotel as a female solo.,"Atmosphere. The ""nice cafe"" vibes were there. I liked it very much.",9.0,June 2023,"June 17, 2023",King Room,2,Solo traveler,9
Exceptional,Nothing,The atmosphere is cool.,10,June 2023,"June 16, 2023",King Room,1,Family,9
the room was nice and clean and the staff made me feel ver comfortable.,nothing,"I like the location, the Wi-Fi, the clean room and comfortable bed.  And of course the friendly staff.",10,June 2023,"June 15, 2023",King Room,4,Solo traveler,9
Wonderful,The toilet is too small😅,The room is very clean. With a lot of towel,9.0,June 2023,"June 13, 2023",King Room,1,Family,9
"its was very pleasing, i slept like a baby and the breakfast is great!","1. electric water boiler (to boil your water in case we want to make hot tea) is needed
2. room service (cleaning room)","bed, shower, vanity (mirror lights), tv, all of it",10,June 2023,"June 13, 2023",King Room,2,Solo traveler,9
Best place to stay in KL,"nothing, it was a perfect stay!","beautiful hotel, friendly and helpful staff, extremely well designed room with an amazingly comfortable bed, great location, fantastic breakfast with plenty of choice",10,June 2023,"June 12, 2023",King Room,2,Couple,9
Exceptional,,"Very friendly staff! Good located in the heart of Kuala Lumpur, very close to Bukit Bintang!",10,June 2023,"June 12, 2023",King Room,3,Couple,9
Good value,Small room,"Good value, lights and AC are controlled by an iPad which is very convenient",8.0,May 2023,"June 11, 2023",King Room,1,Couple,9
COMFORTABLE ROOMS,None,"friendly staffs, feeling like home, loves the environment.. fantastic living room",10,June 2023,"June 11, 2023",King Room,2,Family,9
I’ll be back!,None,"Smart room concept really worked for me well, in fact I’m designing my own room with your spec😀",10,June 2023,"June 9, 2023",King Room,2,Couple,9
Comfortable and easy access to heart of the city,,Location near Jalan Alor street food.,10,June 2023,"June 9, 2023",King Room,1,Couple,9
good stay will come back,"avoid walk out at midnight, that loc many riders with bike waiting outside. staff is nice n friendly","clean, comfortable,",10,June 2023,"June 9, 2023",King Room,1,Couple,9
Found my go-to hotel in KL!,There's nothing that I didn't like.,"Comfiest bed ever! Loved the whole vibe of the interior, There's also a refill station for water at the lobby. Will be booking this over and over again whenever I'm in Kuala Lumpur! Love CitizenM!",10,June 2023,"June 8, 2023",King Room,1,Family,9
Very Good,,The staff are really friendly and nice 👍👍.. the room is clean and comfortable. I really enjoyed my stay here,8.0,June 2023,"June 7, 2023",King Room,1,Group,9
Very Clean modern good location & affordable,Bathroom a little tight,"Good water pressure great shower, good mattress very modern and serve the purpose well for good night rest and accommodation at a decent price",8.0,June 2023,"June 6, 2023",King Room,2,Family,9
Excellent location and very comfortable rooms,"The breakfast isn't great. For the price, I would expect an option for fresh eggs at your choice.","The beds are extremely comfortable, which is probably the most important thing to me! The rooms are small and the bathrooms a bit weird, but even for a pretty demanding American, I liked everything. The staff is really exceptional though - insanely helpful and very friendly. I would stay again just because I liked them so much.",9.0,May 2023,"June 6, 2023",King Room,5,Group,9
Excellent.,A bit pricey.,Everything. Breakfast was good. Parking is easy and free. Room very clean. Wifi was good. Staff very friendly and helpful. Thank you.,10,June 2023,"June 5, 2023",King Room,2,Couple,9
Great use of technology,,"Friendly staff, cool and cozy lobby, check in and check out was smooth",10,June 2023,"June 4, 2023",King Room,1,Couple,9
Exceptional,Nil,Very comfy to stay there .rppm are very clean .highly recommend,10,June 2023,"June 3, 2023",King Room,1,Family,9
Wonderful,,"Room very neat, friendly staff, and great location",9.0,June 2023,"June 2, 2023",King Room,2,Couple,9
Becoming a Citizen is so worth it!,Not having enough time to stay here for longer!,"The staff where absolutely amazing. Every single one that we had an encounter with was incredibly friendly and very helpful. The room was small, but very well designed and it felt spacious.  The bed was one of the most comfortable I've ever slept on and the city view was nice. The blackout curtains worked fantastic to get the rest we needed and the ipad just rounded off the whole experience to make it an unforgettable stay.",10,May 2023,"May 29, 2023",King Room,1,Couple,9
Wonderful,Don't have indoor slipper.,"Friendly staff, very comfortable bed & pillow. Good location.",9.0,May 2023,"May 29, 2023",King Room,1,Family,9
Exceptional,nothing,All 👍,10,March 2023,"May 27, 2023",King Room,1,Group,9
purely nice,everything,everything top,10,May 2023,"May 25, 2023",King Room,1,Couple,9
Exceptional,The hotel location a bit far from city center.,"My room was at high floor, clean, quiet and very comfortable mattress. Stuff very helpful and professional.",10,April 2023,"May 24, 2023",King Room,8,Solo traveler,9
I wish I found out about citizenM earlier because my 17 nights of stay at a previous hotel nearby did leave me with an u,This is the first time I have no dislikes or bad comments for a hotel. You guys deserve a praise for bringing citizenM to a 4/5 star service and accomodation!,"Everything! I can’t seem to find anything to be picked on from my stay at citizenM such as very friendly staff (and even cleaners are friendly), very beautifully designed room (check it out yourself) to very clean room. 

Something worth thanking the staff: I got an early check in around 12pm as I was moving from another hotel and the staff kindly assisted me to find an available room for early check in without any surcharge. I also got my late checkout extended from 2pm to 3pm without surcharge as I was in a hurry back to the hotel from a haircut.",10,May 2023,"May 22, 2023",King Room,1,Solo traveler,9
amazing!,n/a,"very comfy bed, super friendly staff and very clean and trendy environment",10,May 2023,"May 20, 2023",King Room,4,Solo traveler,9
really enjoyed it,the fact you have to climb over each other to get into bed,"great place to stay, close to everything",10,May 2023,"May 19, 2023",King Room,1,Couple,9
Don't hesitate to book here. It is well worth it.,N/A,"The hotel has a welcoming vibe from the get go,  decor is superb - tastefully done! Plenty of areas that can be used for productivity. Even the furniture is well thought out in terms of comfort and design. The facilities are clean and modern, complete with smart features in each room, and most importantly the staff is extremely pleasant and helpful 
with any concern. Definitely looking forward to my next stay here!",10,May 2023,"May 18, 2023",King Room,2,Family,9
Exceptional,"The washroom is quiet small but I can understand that it allows more space for the changing area. One thing though, because the toilet is right attached to the bathroom, if you are in the toilet, you can't open the door to shower. It's not very bad to us since we are couple of for those who travel solo, but may be inconvenient for friends","Love the artistic design and smart clever working space! Staff are super cool and the hotel is conveniently located next to a 7-11 plus just 3-5min walking distance to a famous night market for street food, which is awesome 👍🏻
The room is smartly designed with curtains, colorful lightening and TV that can be adjusted by the iPad in the room 
Will definitely visit again",10,April 2023,"May 16, 2023",King Room,2,Couple,9
Exceptional,Need to have more space to keep luggage inside the room,"It was great decision living at citizenm, i had very different experience from other 4 and 5 star hotel i lived in during my stay in malaysia.

Excellent  customer service

Like layout of hotel room and lobby

Excellent staff

Like the lighting and smart tv option",10,May 2023,"May 16, 2023",King Room,1,Couple,9
definitely will stay here again.,,"nice staff
clean room
great size for solo traveler",10,May 2023,"May 15, 2023",King Room,1,Solo traveler,9
Perfection,Nothing,"Everything was perfect, from checkin to checkout. Breakfast, bar, everything was super clean, and the staff was the most perfect and amiable.",10,May 2023,"May 15, 2023",King Room,9,Family,9
"Well located hotel in walking distance to  night markets and Chinatown, PETRONAS Towers.",One elevator was broken which was inconvenient.,Food was fabulous. The staff was amazing and the beds were SO comfortable.  I love the mood lighting in the room. The room is tiny but very efficiently laid out.,9.0,February 2023,"May 12, 2023",King Room,3,Solo traveler,9
Very Good,,"Excellent position and rich breakfast, staff was super friendly and caring. At the centre of all the interesting spots in kl",8.0,May 2023,"May 9, 2023",King Room,5,Solo traveler,9
"Great, fun, stylish, super-comfortable, wonderful staff. Highly recommend.",Nothing we didn’t like.,"Great, fun, stylish, super-comfortable, wonderful staff. Highly recommend.",9.0,May 2023,"May 9, 2023",King Room,1,Couple,9
We had an amazing experience in this hotel,Everything was perfect in the hotel,The hotel staff were very helpful and friendly and the room was so clean and modern with high tech( everything operated with touch and location is so close to Jalan Alor ( Food street ) and all the attractions area.,9.0,May 2023,"May 7, 2023",King Room,6,Couple,9
Exceptional,Can't think of any,"The modern design, simplicity is just amazing",10,May 2023,"May 5, 2023",King Room,2,Family,9
Exceptional,,"Everyone is very friendly and helpful! Everything went fine and also the location is good, next to the night market!
The room is maybe a little bit small but good for short stays!",10,April 2023,"May 2, 2023",King Room,3,Family,9
Exceptional,,Everything was very nice at citizenM. The only minor thing that I would change is the shower cabin. The shower door needs to keep the water inside the shower. Other than that everything was perfect.,10,April 2023,"April 30, 2023",King Room,2,Couple,9
Super,"The only remark I can give is that some of the bread at breakfast must have been recycled from the day before as it was rock hard. A beauty flaw, easy to correct.",Super nice staff and great spirit. Like the room set up and the comfy bed.,10,April 2023,"April 29, 2023",King Room,2,Solo traveler,9
Great place to stay and we'll definitely stay here again,Beer could have been cheaper - MYR$30/pint,"Great location
Modern features, tablet control for room functions, e.g lights, climate control, day/night blinds 
Great shower
Very fast wifi
You can choose available rooms on any floor, with either City or Jln Alor views
King sized bed. Best pillows ever. 
Friendly staff
Complimentary car park
10 min walk to/from Imbi Monorail Station and Singapore bound buses.",9.0,April 2023,"April 28, 2023",King Room,3,Couple,9
Exceptional,,"Perfect. Everything works, super confortable",10,April 2023,"April 24, 2023",King Room,4,Solo traveler,9
So far excellent job well done everyone but the air conditioning needs to be on even though you categorise as 4Stars Hot,the air conditioning needs to be on,bed and blind curtain,9.0,April 2023,"April 23, 2023",King Room,1,Solo traveler,9
Highly recommend,,"very near from city center and food street, the room control by Ipad, the shower was awesome, the large window just beside the bed was interesting, and staff were helpful.",10,April 2023,"April 21, 2023",King Room,2,Couple,9
Exceptional,nope. I really like this place.,"I highly recommend their staff and service and the very comfortable bed.
Room is not big but comfy.",10,April 2023,"April 21, 2023",King Room,1,Couple,9
Awesome stay,None,"Great location, stylish interiors and exceptional statfs.",10,April 2023,"April 18, 2023",King Room,2,Solo traveler,9
Overall it was a nice experience,"Had an issue with check-in because I was under the impression that it was pre-paid as it was a condition when the room was booked, but it wasn't hence I wasn't able to check-in immediately. There was some time wasted calling Booking.com to check about the prepayment and if there were any deductions made from my credit card. Time wasted.","Everything was good. The room was very clean and comfortable, and the location was excellent.",9.0,April 2023,"April 14, 2023",King Room,5,Solo traveler,9
Exceptional,,"The stay was phenomenal.  The staff....Mary, Sam, Azi, Haziq and others were attentive and ensured you were comfortable and no question went unanswered.  They helped with quite a bit of my travel planning.  Even contacted me on my way to Thailand to make sure I was safe and finding my way ok.  The hospitality blew me away!  I loved it so much I stayed again after my journey to Thailand.  If you don't stay st CitizenM your missing a really amazing experience with genuine people!",10,April 2023,"April 14, 2023",King Room,2,Family,9
so cosy and clean and comfortable to stay,many grab driver got confused about location,so hi tech,10,April 2023,"April 14, 2023",King Room,4,Couple,9
"At a great place, great equipment.",Null,Everything are all great,10,April 2023,"April 14, 2023",King Room,3,Solo traveler,9
Exceptional,,"Extremely comfy bed, good location, very helpful staff.  Room is small but really well appointed.  A minute away from Jln Alor for street food, 15-30 min walk away from Chinatown and KLCC.  Will return here when we come back to KL.",10,April 2023,"April 9, 2023",King Room,2,Couple,9
"Affordable and trendy accommodation, great location, and helpful staff",,"We had a great 3 night stay at citizenM as the final leg of our travels in Malaysia. The staff were wonderful and very helpful from check-in until check-out. The styling and room amenities are great (can control everything through the iPad in the room as well as stream stuff from your phone to TV). Location is also fantastic to explore lots of things in KL on foot - right near the Jalan alor night markets, bars, chinatown and shopping. 

Would recommend checking out helipad rooftop bar for sunset views of the city, if you’re staying her. It is about a 10 minute walk away.",10,April 2023,"April 9, 2023",King Room,3,Group,9
Exceptional,,"Amazing Design , best bed ever",10,April 2023,"April 9, 2023",King Room,3,Family,9
best budget hotel!,-,"very modern, bed was so comfortable",10,April 2023,"April 8, 2023",King Room,1,Couple,9
"Great place to stay at as a couple, really good value for the price",,"Great interior design, really friendly crew, practical and clean rooms, close to city center, really nice breakfast.",10,April 2023,"April 8, 2023",King Room,2,Couple,9
Exceptional,Rooms are a little bit small,"Awesome place to stay in KL. The staff was great, special thanks to Sam. All nice and helpful. The hotel is near all main sites, so you can walk. Or you can try a grab, really cheap.",10,April 2023,"April 6, 2023",King Room,3,Couple,9
"Staff were excellent, Hotel was clean and very up to date.",,"Value for money, ease of booking and the Staff couldn`t do enough for you.",10,April 2023,"April 5, 2023",King Room,3,Group,9
I will stay again its one of the amazing hotel i stay,Nothing everything is perfect,Everything its a amazing hotel,10,April 2023,"April 4, 2023",King Room,3,Couple,9
Beautiful hotel in a great location.,"Great for a solo traveler, but the room I had would be a bit tight for a couple.","Friendly staff, very clean and beautifully decorated. Hi tech features of the room were great. Bed was huge.",8.0,April 2023,"April 4, 2023",King Room,4,Solo traveler,9
Exceptional,,"Very clean, amazing design. Loved to be able to control everything with an iPad. Comfy bed, slept really well!",10,March 2023,"April 3, 2023",King Room,2,Solo traveler,9
Exceptional,,Excellent hotel! Everything was great! Very stylish.,10,January 2023,"April 3, 2023",King Room,2,Couple,9
Enjoyable and friendly hotel.,The hotel is located close to great street food but seems otherwise a little more out of the way from the city center then I expected or wanted.   The room was clean and high quality but small.,"The staff are very friendly.  Comfortable and quiet ambience.  Excellent, new looking facilities.  Great value for the money.  Located 2-3 minutes walking distance from major street food area. I like the coffee bar in the lobby and all the different sitting spaces in the lobby.",8.0,March 2023,"March 29, 2023",King Room,1,Solo traveler,9
Love the location next to Jalan Alor and Chinatown is a short taxi ride away.,,Super cool tablet app to control the room.,10,February 2023,"March 24, 2023",King Room,3,Couple,9
Exceptional,,Very clean and excellent location,10,February 2023,"March 23, 2023",King Room,2,Group,9
Exceptional,soundproof,"Fantastic service, clean room, good location",10,February 2023,"March 22, 2023",King Room,3,Solo traveler,9
Very Good,,"super friendly and helpful staff, great location",8.0,March 2023,"March 21, 2023",King Room,3,Couple,9
Love the stay and will stay again when I’m back in KL!!!,The below the bed can be made wider to accomodate bigger luggage,"I love how avant- grade the hotel is. Love the concept of automation and central control. All is awesome. Love the ipad control, love the total darkness in a touch of a button. Love the writings on the items. Location is great.",10,February 2023,"March 20, 2023",King Room,2,Couple,9
exactly what I wanted and more,nothing,everything about the hotel exceeded my expectations. But the thing that surprised me was the chrome cast on the tv and the iPad that controls the room,10,March 2023,"March 19, 2023",King Room,2,Solo traveler,9
Very Good,,Overall good,8.0,March 2023,"March 17, 2023",King Room,1,Family,9
The staff was amazing Mary the manager was mind bowling person.. She is soo Nice and professionnel a,Nothing,"The staff was amazing Mary the manager was mind bowling person..
She is soo Nice and professionnel and she work so hard..
I loved the other staff also they are verry friendly
Like Sam he is ✨ brillant
So happy to be at home far from home 🏡",10,March 2023,"March 15, 2023",King Room,6,Solo traveler,9
"Great hotel, would stay again",apart from the huge bed the room is very small… kind of pod like but that’s the design so it was fine really… could have done with more hangers and tea and coffee facilities squeezed in though,"very quirky modern hotel, great location and the most comfortable bed I’ve ever slept it!",9.0,March 2023,"March 11, 2023",King Room,3,Group,9
Exceptional,,Breakfast was awesome! Location was strategic.,10,March 2023,"March 8, 2023",King Room,1,Group,9
Very satisfied,Nothing,Everything was good,10,March 2023,"March 8, 2023",King Room,2,Family,9
Definitely will come again when holidays. This is the true hi-tech hotel. With much parking space.,Actually... No. Haha..,The environment and cleanliness,10,March 2023,"March 5, 2023",King Room,1,Family,9
Exceptional,,thank you citizenM team for a wonderful stay :),10,March 2023,"March 5, 2023",King Room,3,Couple,9
Great hotel for a short stay in KL,N/A,Great hotel in a good location for a short stop-over en KL,9.0,March 2023,"March 5, 2023",King Room,2,Couple,9
Friendly staff and good location,Breakfast need to improve on that everyday same breakfast no variety,Friendly staff lovely location comfortable beds,9.0,February 2023,"February 28, 2023",King Room,8,Couple,9
best place in bukit bintang,none,"staff care, room cleanness, amazing lobby",10,February 2023,"February 28, 2023",King Room,1,Solo traveler,9
Exceptional,,Great staff. Very efficient. Definite recommend!,10,February 2023,"February 26, 2023",King Room,2,Solo traveler,9
"Functional, excellent location, great value for you money","Breakfast is basic, have breakfast somewhere else","location is excellent, 10 min walk to the pavilion
clean and comfortable stay
Good Internet for work",8.0,February 2023,"February 25, 2023",King Room,3,Couple,9
"Really good hotel, with outstanding staff.","The quirky signage is really overdone. There’s not enough space in the room for clothes etc. And the room is very small. our room had a city view, but many have only an internal view.","The staff are amazing, really friendly and helpful. the breakfast is really good. and the room, once you get over the initial shock of the ‘capsule’ design, is very comfortable and functional.",8.0,February 2023,"February 24, 2023",King Room,2,Couple,9
Perfect for 1-night!,,"Perfect for 1 night! We found this place to be really good value for money. The room was clean, comfortable and had a nice view of the street outside. If we're back to KL, we will definitely consider this place again!",9.0,February 2023,"February 23, 2023",King Room,1,Couple,9
Above expectation,Boiled eggs not cooked enough,Good breakfast.,10,February 2023,"February 18, 2023",King Room,4,Couple,9
the hotel I would recommend,"a bit noisy area, the sound of traffic at night disturbs but not that much. also there was a mistake upon arrival when the staff charged me extra money but they charged it back","I loved staying at this hotel. location is perfect, room is clean and well designed. quite good breakfasts. the bed and lining are super good - comfortable long sleep included",10,February 2023,"February 15, 2023",King Room,2,Solo traveler,9
Good place to stay in KL,Rooms were small and it was bit strange that the bathroom sink was inside the room and not in the bathroom.,"Hotel was nice surprise. It had really cool design, atmosphere was nice and the people working in reception and in bar were really helpful and served us well. Rooms were clean and breakfast was good.",10,January 2023,"February 14, 2023",King Room,1,Group,9
two things about this property first is a location which is Allison. What is the best place you could stay in Kuala lump,I have nothing to fault about this property,"from the manager, Mary down to all of the staff, everyone was so friendly and helpful it made or stay extra special",10,February 2023,"February 13, 2023",King Room,2,Couple,9
"Amazing stay, can’t recommend enough!",Nothing to note.,"Loved it. Good location for shopping, eating and seeing attractions. Great vibe, lovely room, very cool iPad controls for lights and temp.",10,February 2023,"February 12, 2023",King Room,2,Couple,9
Restful and Private,Space of bathroom and no hot water during the day and that was extended for another day. Something was wrong with hot water,"Staff were great very attentive, humble helpful. 

Toilet was small but smart system was fabulous. Tv too.",8.0,February 2023,"February 11, 2023",King Room,2,Couple,9
"The hotel was perfect for my short stay.  Clean, compact room.  Great common areas, good breakfast.",The neighborhood can be a little dangerous at night.  I had a bad encounter with some unsavory people by the hotel.  Be cautious when traveling alone.,"Room.  Smart systems, i.e blinds, Netflix, mood lighting.",10,December 2022,"February 11, 2023",King Room,3,Solo traveler,9
great for a short stay in KL,"the room had a view on part of the hallway floor

not very good for intimacy.","perfect location in city center. easy access to malls and food market. yet very quiet rooms. 
staff is very helpful and nice. 
good breakfast. great wifi.",9.0,February 2023,"February 11, 2023",King Room,3,Solo traveler,9
Wonderful,,"Room was clean. Check-In quick. Breakfast was great.

Plenty of food places can be reached in a few minutes. 5 minutes away there is great Indian place with good and cheap food.

The location is great. You can stroll in 10-15 minutes to the big malls. In 10-15 more minutes through a walkway (only foot traffic) you can reach the Petronas Towers

Good value for money",9.0,November 2022,"February 7, 2023",King Room,4,Solo traveler,9
Wonderful,"There was a dying cockroach when I just entered my room. 
Most of the things are clean, but if you touch the higher shelves, they're dusty.","Friendly and helpful staff. 
Cozy and artistic lobby.
Big bed.
Good and convenient location.
Right next to 2 convenient stores.
Water dispenser for hot/ cold water.",9.0,January 2023,"February 3, 2023",King Room,5,Couple,9
"a delightful stay, small but cozy room",no kettle in the room but it was sent to the room after request,"perfect location right in the heart of KL
helpful staff
simple breakfast with not much choices. but good enough considering the price.",9.0,January 2023,"February 2, 2023",King Room,1,Solo traveler,9
3-Week Tour of Singapore and Malaysia,"- Location was on a busy main road
- Small rooms
- Bathroom frequently flooded","- Clean Room
- Attentive/friendly Staff
- Modern
- Close to main shops",8.0,January 2023,"February 1, 2023",King Room,3,Couple,9
Exceptional,,"Smartness, comfortableness and leisure of the room and public area. The hotel design is full of artistic colors and atmosphere. We enjoyed very much staying at CitizenM. We even extended our stay on ourblast day!",10,January 2023,"February 1, 2023",King Room,3,Couple,9
Wonderful,Room is small,Smart facilities,9.0,January 2023,"January 28, 2023",King Room,2,Family,9
the best modern hotel in the area with great staff,they definitely need to improve breakfast,"it is a modernized design and very clean. walking distance to food night market around the corner. also, you can walk to other popular places, malls restaurants.",10,January 2023,"January 27, 2023",King Room,5,Couple,9
Wonderful,,"nice location, not a big room but with everything you’ll need, friendly staff",9.0,January 2023,"January 25, 2023",King Room,2,Solo traveler,9
Perfect!,The system was down when i was trying to make my payment while check-in but the staffs were so helpful and responsible to solve the problems for us.,This is my sec stay at here. Everything is just perfect.,10,January 2023,"January 24, 2023",King Room,1,Group,9
Exceptional,,"Blackout blinds were great, very clean and modern, breakfast was fantastic!",10,December 2022,"January 23, 2023",King Room,2,Couple,9
Exceptional,,The app based functions and modern furniture was the highlight of our stay.,10,January 2023,"January 22, 2023",King Room,2,Family,9
We’ll recommend it,Air con hard to adjust,Very welcoming and helpful staff; comfortable bed; quiet room,9.0,January 2023,"January 20, 2023",King Room,1,Couple,9
"Great hotel, you should stay.",,"Super cool hotel, comfortable bed, very friendly staff, so much on the doorstep yet still quiet in my room even though it overlooked the road.",10,January 2023,"January 20, 2023",King Room,3,Solo traveler,9
Worth to return,A bathroom section is a little tired,"High-tech, fun, affordable price, a very good breakfast, friendly staff",8.0,January 2023,"January 18, 2023",King Room,1,Solo traveler,9
we love it.,a little smell in the room. (not toilet smell)  nothing to worry about. there is No Windows you Can open thats why.,"all. the rooms are nice and comfy, the bed was amazing. the rooms set up and all iPad controls. very modern.",10,January 2023,"January 16, 2023",King Room,3,Couple,9
Would stay again 100%,Nothing,"We just loved it! Cosy, modern, great facilities. Location good and staff really helpful. Just the place we needed with jet lag! Location great for Jalan Alor market and bukit bintang.",10,January 2023,"January 12, 2023",King Room,3,Couple,9
"Great location, comfortable room, modern youthful design. Convenient breakfast.","Although the breakfast is very convenient, we do not feel like the standard matches the price. It's a shame since the coffee and tea served is great and the chef's abilities are evidently not lacking. A slightly bigger selection of foods, fruits, or a larger focus on a continental breakfast rather than a split between continental and asian dishes on an already small selection would make the breakfast better in our opinion.

For future guests, I can't recommend many local breakfast options as the restaurants generally open mid-day and the closest cafés that serve a breakfast are found in the malls, which aren't close enough for a convenient breakfast trip.

One extremely nit-picky thing we noticed is that the hinges on the glass bathroom doors were starting to fail, which made closing the bathroom doors fully impossible. As the room itself is small, it makes for a slightly uncomfortable ""number 2"" when someone else is in the room.","The location of CitizenM Kuala Lumpur is great and is probably the main reason for its price point. Great access to Bukit Bintang. Even locations such as the Petronas Towers are within walking distance on a fully pedestrian accessible route if you're up for the few kilometre journey.

Comfort was beyond expectation. Although the room is small, the bed and other amenities were of high standard. The iPad system to control the lights and connect other devices to the TV were simple to use. The fact that we could connect our own Netflix and YouTube accounts to the TV securely made our nights much more enjoyable. Double layered curtains made a sleep-in very possible, or gave us confidence in privacy from the neighbouring buildings and main road.

The location felt safe. We walked back from the centre of Bukit Bintang on many late nights and did not notice anything strange or of concern. The front area of the hotel is generally quiet at night, yet there is security in the lobby and the main entrance requires a keycard during late hours.

The staff were very helpful and did much more than expected, including ordering Grab Taxis for us and recommending local tourist attractions.",8.0,November 2022,"January 5, 2023",King Room,3,Couple,9
Wonderful,The wash basin was a bit small... The toilet too,The ambience... The breakfast... Fast wifi.... Comfortable bed.... Location.... Cleanliness....,9.0,January 2023,"January 2, 2023",King Room,5,Family,9
Exceptional,,very well located. very cool accommodations and super clean. breakfast is also super good.,10,January 2023,"January 2, 2023",King Room,2,Group,9
excellent,none,using d iPad to control lightings etc,10,December 2022,"January 1, 2023",King Room,2,Family,9
Amazing for a short stay,Because the rooms are small there is no way to open windows - so it gets stuffy but again it was not a big deal as we were there for one night only.,"We booked the hotel super last minute not knowing what to expect - everything was so modern and convenient. We found the room fascinating and super cozy. 

We found it cool that you can operate the whole room with a controller - you could even change lights!

Its perfect if you come for short stay or business trips.",10,December 2022,"December 31, 2022",King Room,1,Couple,9
Exceptional,N/A,"Good location, staff very helpful and friendly.",10,December 2022,"December 29, 2022",King Room,3,Couple,9
Great Place To Stay,The room is quite small and the way the toilets are designed is uncomfortable even though there are big toilets in down floors.,"This hotel is in perfect location and it has a wonderful staff who are so friendly and helpful. 

Parking is free and super easy. They have even gave us 5 more free hours after our check out.",10,December 2022,"December 28, 2022",King Room,10,Couple,9
Exceptional,,"Ipad controller, Nice View, Clean and Dry",10,December 2022,"December 27, 2022",King Room,1,Family,9
The Best Ever Hotel,,"All facilities...Easy check in and out...Good and friendly staff...Clean room and with easy ipad...Keep up the good service Citizen M...😊
Will be my forever hotel that i will stay during my holiday at KL...",10,December 2022,"December 26, 2022",King Room,4,Couple,9
"Awesome Experience from Staff, Facilities and Room ambiance and cleanliness…",None at all…,Amazing…,10,December 2022,"December 26, 2022",King Room,1,Couple,9
