Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Good,The hotel layout is rather confusing and the elevator up button didn't work on the 3rd floor.,I liked all the hotel amenities and the very kind staff. Bam at reception was super kind and helpful. Everyone made me feel welcome.,7.0,April 2022,"April 7, 2022","Guest room, 1 Queen",3,Solo traveler,7.2
Would stay again just for the pool.,"The hotel needs some updates. One of our sheets was ripped. The carpet has seen better days. Everything could use a deep clean but for the price, it was good.","The pool was fantastic. It was a very family friendly atmosphere. Tons of kids for my child to play with, lots of space to relax around the pool and the area was clean.",8.0,April 2022,"April 5, 2022","Guest room, 2 Queen",2,Family,7.2
"overall worked for the one night we stayed there, but probably would go with another hotel next time or request a better","noisy, bad layout, lack of food options","location, amenities",7.0,March 2022,"March 28, 2022","Guest room, 1 Queen",1,Family,7.2
Good,"The restaurant/bar was ok. We spent 150$ on dinner and it was ok tasting, kinda bland and luke warm.. Our telephone in the room didn’t work and we let them know twice. Also the tv would loose service half way through a movie so we had spotting tv service. We let them know and they said they knew it was an issue. Overall was ok but it would have been nice to actually watch tv while on vacation. I had to ask 3 times for extra blankets and it took 3 hours before I could find any so that was kinda an inconvenience for the price that’s paid.",I liked the pool.,7.0,March 2022,"March 28, 2022","Guest room, 2 Queen",1,Family,7.2
the hotel was adequate for an overnight stay. I was there less that 5 hours.,"there were no water glasses in the room, and no hair dryer. the light switch inside the door did not work.",bed was comfortable. room was large. check in receptionist was helpful. I was there because I missed my flight home.,6.0,March 2022,"March 21, 2022","Guest room, 1 Queen",1,Solo traveler,7.2
Need a solution from parking to room,Parking is awful. All the walking to get to the room after parking was awful.,View,8.0,January 2022,"March 19, 2022","Guest Room, 1 King",2,Family,7.2
Good,"My room didn't get cleaned the first 2 days I was there.  The power outlet were not working at desk areas of the room.  The ourself was not well maintained.  There make up the lamp shade., the beside table was broken and the safe was broken.",The pool and garden steer amazing.  The staff was very friendly and courteous.,7.0,March 2022,"March 17, 2022","Guest room, 2 Double",4,Family,7.2
Pleasant,I could hear everything that was going on outside my room.,"Room was nice. Facility was very cool, with bar and study areas.",6.0,January 2022,"March 16, 2022","Guest room, 1 Queen",1,Solo traveler,7.2
Pleasant,The toilet was clogged and it’s a cold breeze on the poolside door,Staff was very nice and they cleaned the hallways often .,6.0,March 2022,"March 15, 2022","Guest room, 2 Double, Poolside",3,Group,7.2
Pleasant,Elevators kept getting stuck and terrible walk from parking to hotel.,They cleaned the room daily!,6.0,March 2022,"March 14, 2022","Guest room, 2 Double",2,Family,7.2
Very Good,"The location is a bit away from where all the actions are in Atlanta if you don't have a car, but otherwise I can't complain. I also think the gym could be a bit better equipped.",Really great service in general.,8.0,February 2022,"March 13, 2022","Guest room, 1 Queen",2,Solo traveler,7.2
basic but good 👍,"the room service wasn’t available, there was no drinking water in the room and the bar is not open until late.",The mattress is comfortable and the position it’s also very good plus they have Starbucks on property which is a great plus 👍,8.0,March 2022,"March 8, 2022","Guest room, 1 Queen",1,Solo traveler,7.2
Very Good,getting to the room required a lot of walking,good food,8.0,February 2022,"March 7, 2022","Guest room, 2 Double",1,Couple,7.2
Very Good,,Location was decent,8.0,March 2022,"March 6, 2022","Guest room, 1 Queen",2,Group,7.2
I paid for 2 rooms and only got 1 room,"I booked 2 rooms, got to the hotel only to find out they only had 1 room yet I've been charged for 2 rooms. HOW DOES THIS GET RESOLVED? The hotel said the mistake was made on Booking.com's end. I need someone to get back to me ASAP",,6.0,February 2022,"March 4, 2022","Guest room, 1 Queen",1,Group,7.2
Good,"The garage area smelled of marijuana daily and no one patrols the area, especially at night.",,7.0,February 2022,"February 24, 2022","Traditional, Guest room, 1 King",6,Couple,7.2
In the hotel district but slightly faded,"It is located 300 metres from a homeless shelter so you get hustled by pan handlers going to and from the MARTA station.
The decor is very brown and beige and is just starting to look faded. For £150 ppn I expected something a little more upscale.
At breakfast they didn’t check that I had already paid for it and were going to charge me again.","It’s a very large hotel, there is a gym and swimming pool
There are some eating options a five minute walk away",8.0,February 2022,"February 23, 2022","Guest room, 1 Queen",1,Couple,7.2
overall it was good but the price was too high,price,location,7.0,February 2022,"February 21, 2022","Traditional, Guest room, 1 King",2,Couple,7.2
Jacuzzi closed would of stayed somewhere else.,Jacuzzi closed. Main reason we chose this hotel. There were others with open jacuzzis. We will definitely ask before booking here again. Deceived.,Cleanliness,7.0,January 2022,"February 6, 2022","Guest room, 2 Double",4,Family,7.2
Very Good,The hallways look outdated and the room decor could be a little bit more modern.,The ambience in the enclosed patio was very nice. I really enjoyed relaxing with my door open getting some of the cool breeze.,8.0,January 2022,"January 29, 2022","Guest room, 2 Double",1,Solo traveler,7.2
Very Good,,"Very good location, walking distance from many nice places",8.0,November 2021,"January 22, 2022","Guest room, 1 Queen",1,Solo traveler,7.2
It was ok,The price kept going up from day of arriving. It went up first by 80 something then when up again before checking out ! Plus room service kept just coming in while we was sleeping,The place was nice,7.0,January 2022,"January 11, 2022","Guest room, 2 Queen",3,Group,7.2
Staff was excellent,"Depending on your room location, you could have a VERY long walk to the elevator.",Location,8.0,January 2022,"January 11, 2022","Guest Room, 1 King",2,Couple,7.2
It was ok.,Had to hunt down Valet everytime.,Price,7.0,January 2022,"January 5, 2022","Guest room, 1 Queen",1,Group,7.2
Very Good,"I wish the pool was warmer, it was cold",The staff was super helpful. By using text message we could ask for what needed and they quickly respond.,8.0,November 2021,"December 24, 2021","Guest room, 1 Queen",1,Group,7.2
Very Good,Needs less carpeting and better lighting where the ballrooms are located.,,8.0,December 2021,"December 19, 2021","Guest Room, 1 King",3,Couple,7.2
Awesome,everything,everything,8.0,September 2021,"December 16, 2021","Guest room, 2 Double",2,Couple,7.2
Old hotel but comfortable.,The elevator does not work every other time and the price is a bit high considering the age of the hotel and the style.,"The room is spacious, clean and the bed is very comfortable.",7.0,November 2021,"December 15, 2021","Guest room, 1 Queen",3,Solo traveler,7.2
Would stay again but they need to fix those things,The bed sheets wasn’t clean and I had to put new ones on myself because it all the maids left for the day. the bathroom sink would leak every time I used it,Pool was great and nice location the parking was ok,6.0,November 2021,"December 10, 2021","Guest room, 1 Queen",2,Solo traveler,7.2
Otherwise Service and staff was great!,We have come in the past. The room was different and the couch had rips in it . The bed was not that comfortable.,,6.0,November 2021,"December 9, 2021","Guest room, 2 Double",1,Family,7.2
Very Good,The breakfast was terrible! Also it take to long to return your $250.00 Deposit.,"Clean, staff was helpful, and probably have places where you and your spouse can enjoy each other.",8.0,December 2021,"December 6, 2021","Guest room, 1 Queen",3,Couple,7.2
"I was sad there was no room service, that was 80% of the entire reason I chose this hotel but it’s whatever. the pool is","it was scary to go outside the hotel, felt unsafe",I liked the big window and the fact that they gave us a room on the first floor because I mentioned it was our honeymoon,8.0,November 2021,"December 1, 2021","Guest room, 1 Queen",2,Couple,7.2
I would stay over again,nothing,"We were just passing by but everything was formidable. We loved the are, the place, and the staff.",8.0,November 2021,"November 26, 2021","Guest room, 2 Double",1,Family,7.2
Downtown Atlanta,The hot tub was closed and the restaurant/bar was closed. Had to call for toiletries that were not stocked prior to arrival.,"Location was ideal to Marta and the downtown attractions. The bed was comfy and the hotel was clean overall. Front desk staff was helpful at check in. Overall, nice hotel for the price.",8.0,November 2021,"November 22, 2021","Guest room, 1 Queen",3,Couple,7.2
"Location was good, but too expensive for a week day",$30 parking. No breakfast included in price.,Food prices were high in bar. Paid $14 for a mixed drink in the barand it was watered down.,7.0,November 2021,"November 22, 2021","Guest room, 1 Queen",1,Family,7.2
Ok,Small and dated rooms,"Location 
Staff",7.0,November 2021,"November 20, 2021","Guest room, 1 Queen",1,Couple,7.2
Great hotel,Everything was ok.,The staff was really nice.,8.0,November 2021,"November 16, 2021","Guest room, 1 Queen",1,Family,7.2
Very Good,We had to use the service elevator. 2 elevator in the south tower. One never worked. Alot of traffic should have elevator working.,Location was good walked to most attractions.   Price was good. Helpful friendly staff.  Bar was good.,8.0,November 2021,"November 14, 2021","Guest room, 1 Queen",2,Group,7.2
"Great stay overall, but poor experience with communication between Booking.com and the hotel.","Changing my reservation to add an additional day was challenging because my initial booking was with a third party supplier, and the hotel reservation staff did not my request to make changes, causing some frustration and several hours of phone tag.  in the future I will",,8.0,November 2021,"November 13, 2021","Guest room, 1 Queen",2,Solo traveler,7.2
non hassle oasis in the middle of Atlanta always enjoy my stay,it’s still under construction,location and the pool,8.0,September 2021,"November 8, 2021","1 Bedroom Suite, 1 King, Corner room",1,Solo traveler,7.2
Pleasant,No room service. everything looked kinda meh. not sure who awards things like 4-star to a hotel but this wasn't it chief,,6.0,November 2021,"November 6, 2021","Guest room, 1 Queen",2,Solo traveler,7.2
Good,the distance from garage back to hotel travel and the parking deck daily fee is excessive.,it was clean and had a decent flowing system. all employees were nice and attentive.,7.0,November 2021,"November 2, 2021","Guest room, 1 Queen",1,Solo traveler,7.2
"Nice location, clean hotel, comfortable bed and great value for solo traveler.",my shower was not great it was either scalding hot or ice cold no in between.  the tub was also a slow drain so water remained in the tub.  I also came when the TV/internet was not working properly so I could not watch live TV and did not realize this until I called one hour before I left so I had no Chanel’s to watch tv my entire stay. I did speak with the manager Michael who was Great and helpful as well as understanding.  this is my 2nd stay and I would come back.,"Very Clean, nice room loved my city view and great value for the area.",8.0,November 2021,"November 1, 2021","Guest room, 1 Queen",1,Solo traveler,7.2
overall nice except for parking.,it was nice but we had no soap in our room and the door lock didn’t work well. no lock on bathroom. no microwave.  what I liked the least was the parking. no real handicap spots in way up in the deck and not easy to get back down to hotel. price of parking was high also.,it was clean and smelled good.,7.0,October 2021,"October 30, 2021","Guest Room, 1 King",1,Family,7.2
Pleasant,"No ventilation in room, air had odor trapped",,6.0,October 2021,"October 29, 2021","Guest room, 2 Double",3,Group,7.2
Pleasant,The bathroom wasn't cleaned correctly but I had my own cleaning stuff so I cleaned it my first day there,It's a beautiful hotel relaxing I had no problems other then a bathroom!!!,6.0,September 2021,"October 25, 2021","Guest room, 2 Double",5,Couple,7.2
"Not perfect, but worth the stay","The room was very comfortable and spacious, great open view of the city, courteous valet attendants, location is swesome","No complimentary bottled water, gift shop bottled water, and everything else, all marked up at a ridiculous rate. Just be prepared with all necessities and don't buy anything there.",8.0,October 2021,"October 25, 2021","Guest room, 1 Queen",2,Solo traveler,7.2
Very Good,The room felt perpetually humid. We had to call maintenance a couple times to cool the room down to reduce the humidity. But everything just felt damp.,"Security, staff were above and beyond friendly.",8.0,October 2021,"October 25, 2021","Guest room, 2 Double",2,Group,7.2
Good,Nice room and comfortable service,Never received holding fee for stay,7.0,September 2021,"October 24, 2021","Guest Room, 1 King",4,Family,7.2
Great location.  Great staff.,Property was a little dated.,,8.0,October 2021,"October 24, 2021","Guest room, 1 Queen",1,Couple,7.2
Pleasant,Charge too much for parking,,6.0,October 2021,"October 22, 2021","Guest room, 1 Queen",1,Solo traveler,7.2
Very Good,"The parking, was alittle crazy. The average person is bond to get lost/ confused. Additional $250 hold for damage instead of additional $100",Nice hotel for a good price in the city. Room was clean and nice.,8.0,October 2021,"October 20, 2021","Guest room, 1 Queen",1,Couple,7.2
Very Good,you can tell it's a older hotel.,Michael (Big Mike) at the counter checking in was very nice and helpful and had great customer service and a positive attitude! Thank you,8.0,October 2021,"October 20, 2021","Guest room, 2 Double",1,Group,7.2
Very Good,NA,Great location.,8.0,October 2021,"October 17, 2021","Guest room, 2 Double",4,Solo traveler,7.2
Very Good,we were originally downgraded and had to go up to them to get it fixed,The pool was so beautiful and we were able to be upgraded since our room wasn't ready and they accommodated us,8.0,October 2021,"October 16, 2021","Guest Room, 1 King",2,Couple,7.2
Very Good,The staff in the counter was scarce,,8.0,October 2021,"October 5, 2021","Guest room, 1 Queen",3,Solo traveler,7.2
Good,The price,The customer service,7.0,October 2021,"October 4, 2021","Guest room, 2 Double",2,Group,7.2
Very Good,,Location,8.0,October 2021,"October 4, 2021","Guest Room, 1 King",2,Couple,7.2
Pleasant,"we have been traveling for the past week and have stayed at a few different hotels. Not only was this one the most expensive, but also the smallest- my children also found an empty box of condoms underneath their bed.",Staff was very nice and helpful.,6.0,October 2021,"October 2, 2021","Guest room, 2 Double",1,Family,7.2
Good but expensive,Room 901 it just outside the elevator and therefore the noise is pretty bad.,"The location and pool were great. Unfortunately no maps of the city at reception.

My room was just next to the elevator so the noise was pretty loud.",8.0,September 2021,"September 23, 2021","Guest room, 2 Double",3,Family,7.2
"Nice evening/morning in room; had to avoid guests without masks/COVID, parking was meh.","Parking is a maze. Especially if you are a solo traveler, you have to do a dance to leave- there is a card swipe in and out of the lot. I had to ask multiple guards to figure out I could just hand cards to valet-- leaving parking took over 30 minutes. Packed/small parking lot to get around as well. For the extra parking charge and room hold, even at a discount it felt like too much.","Comfortable room, nice tv, very clean bathroom",6.0,August 2021,"September 18, 2021","Guest room, 1 Queen",1,Solo traveler,7.2
"It was very awesome, but pricey",The parking garage was a disaster. You could barely fit a small car through it. The elevators were very sketch,It was very nice and the rooms were comfortable. Very nice,7.0,August 2021,"August 29, 2021","Guest room, 2 Double",1,Group,7.2
"The Sheraton hotel is quite lovely, enjoy my stay, recommend to anyone in town",Bit of a pest problem with ants in the room in was in,"The decor and feel of the hotel, and it's close by to a couple of great restaurants in the area..",8.0,August 2021,"August 28, 2021","Guest room, 1 Queen",1,Group,7.2
Okay but ehh,Had to subscribe for wifi. The hotel was big and empty and we were far on the south tower far from everything,,7.0,August 2021,"August 27, 2021","Guest room, 1 Queen",3,Couple,7.2
Pleasant,The ice maker didn’t work on the floor I stayed on. Also the bed frame was tore up so it was basically like sleeping on the floor. There was not any trash bags for trash can and there were spots all over one of the chairs.,The location was perfect. I also loved the swimming pool area.,6.0,August 2021,"August 26, 2021","Guest room, 2 Queen",1,Family,7.2
Good,The room was dark and a bit outdated. But it was comfortable.,The service was excellent and all of the employees were very helpful.,7.0,August 2021,"August 24, 2021","Guest Room, 1 King",1,Family,7.2
Quick stop in ATL,Smell of marijuana,Queen single room was tiny but good enough for overnight. Staff was super friendly too.,8.0,August 2021,"August 24, 2021","Guest room, 1 Queen",1,Family,7.2
There were some good things but also bad things,"The room was smaller than I thought, too small for a couple so next time I know not to get that room. My first room had an ant issue. We came in one night and found them crawling all over. One day I asked for my sheets to be changed but nobody ever came to do that. The room we were moved to because of the ants was much nicer. The TVs in both could not get signal on most of the channels",The staff was nice and helpful. When I had a major issue they were ready to help,8.0,August 2021,"August 24, 2021","Guest room, 1 Queen",3,Couple,7.2
Very Good,The view,"The rooms, was very clean",8.0,July 2021,"August 21, 2021","Guest room, 1 Queen",1,Solo traveler,7.2
It was pleasant,The TV did not work and the pool was not that clean.  For all the bodies that used it seemed it needed more chlorine.  Other than that it was a pleasant experience,,6.0,August 2021,"August 20, 2021","Guest room, 2 Double",3,Family,7.2
Good,The construction and the walk to your car can be a bummer,"The staff. I forgot the employees name, a well traveled white guy. Extremely nice fellow",7.0,June 2021,"August 20, 2021","Traditional, Guest room, 1 King",1,Family,7.2
Pleasant,The air conditioning was ice cold or hot so I couldn’t adjust it properly and I slept with a jacket on each night. The WiFi was not an option because it was too slow. My room wasn’t cleaned just the towels were changed and my bed was made one day.,The employees were helpful and nice. It was enough room for me to feel comfortable.,6.0,August 2021,"August 20, 2021","Guest Room, 1 King",3,Group,7.2
Poor,The Roaches in the bathroom. Down button to elevator wasn't there to push down. Had to push up in order to get the elevator to come or open up,Staff was nice,3.0,August 2024,"August 20, 2024",Queen Room - Non-Smoking,2,Family,7.2
Fair,"I did a reservation through booking and it was already paid but when I wanted to check in to my room, the hotel  didn't let me stay because I didn't have a debit card with USD on it for eventual incidentals. I had USD in Cash but they wouldn't accept it. This policy is wrong because if a tourist comes to the hotel and they have paid the resevration in advance they should stay at the hotel. Not every tourist who comes to the US and who already paid his reservation has a credit card with USD. A tourist could have the money in cash.",,5.0,July 2024,"August 20, 2024",Double Room with Two Double Beds - Non-Smoking,1,Solo traveler,7.2
Very Poor,"The tub/shower was dirty. There were dogs barking in the room above us (I believe), the pool was closed the day and time we planned to go and paying $45 for valet a night to me is insane, when they just pulled the cars to the rear of the hotel, it should have been an option or cheaper for guest staying a certain period of time. There were people in the halls gambling and shooting dice. When we left, a group of men were outside the hotel, heckling and insulting everyone that came in or out ( police should have been involved to remove them). The price for the hotel was decent, but with the parking and how things are allowed at the hotel, it should be cheaper. I will not stay again, unfortunately.",The front desk checking us in were nice and professional.,2.0,August 2024,"August 19, 2024",Double Room with Two Double Beds - Non-Smoking,3,Family,7.2
Wonderful,,Room was big and bed super comfy.,9.0,July 2024,"August 19, 2024",Deluxe King Room - Non-Smoking,1,Solo traveler,7.2
Refund PLEASE…worst experience in 38 years,"They rent out the pool which connects to most rooms, my room definitely, for loud, screaming DJ parties from 6-10. Guests could not valet park…took 50 minutes, guests could not use the pool, and I could not rest, read or even watch TV with the TV turned up to 28-30 because the noise echoed as if I was in a club. I ended up with pounding headache and crying.
It ruined my experience of coming to Atlanta for a work seminar. I lost rest, sleep etc. I would love a FULL refund. 
Worst hotel experience I have WVER had in 38 years of traveling for business. 

Tracy Anderson",Not much,2.0,August 2024,"August 19, 2024",Double Room with Two Double Beds - Non-Smoking,2,Solo traveler,7.2
I will  never return,"Their phones were ""not working"" so I was unable to call ahead for an early check-in which was crucial for my stay. I booked this hotel specifically because of the pool. This was a girl's trip birthday present for my best friend. I was sent a notice 2 hours before my check-in that the pool was closed for a private event. The staff was unapologetic about this. I asked about ""self-parking"" upon check-in in which was listed as an option and the staff did not know a single thing about it when I asked how it worked. I understand they do not own or run the garage but as a hospitality worker, they should have been able to provide me with basic information like cost. The parking garage was across the street but it was the sketchiest place I have ever been. It looked and smelled like homeless people had been living in there. I tried to call the front desk when I was in need of extra supplies and it rang and rang and rang and no one picked up. Safe in the room was locked and not useable which was an issue for me.",Hotel was clean,1.0,August 2024,"August 19, 2024",Double Room with Two Double Beds - Non-Smoking,1,Group,7.2
Disappointing,breakfast and valet parking,the pool,4.0,August 2024,"August 19, 2024",King Room - Non-Smoking,2,Couple,7.2
Don’t forgot to add up another 30$ for a night. The total price is the price on booking.com + the 30$ destination fee!,"1. A lot of hidden fee (destination fee). Please add up another 30$/night for the total ‼️Breakfast is expensive! They gave 10$ coupon/ person, but me and my friend spent 50$ for breakfast!
No water bottles were given! They charge us an extra 200$ for the destination fee‼️after looking at the fee, We told we dont see the any water bottles in our room. My friend asked 2 water bottles for 200$ and they said yes 🙃 Obviously this is how they treat you after your payment 🙂
2. We stayed there for 7 nights and the room got to clean a night. We plan to have it clean twice but the second time, no one come to clean! The fridge doesn’t work properly, ice cream was melted.",,1.0,August 2024,"August 18, 2024",Double Room with Two Double Beds - Non-Smoking,7,Couple,7.2
Wonderful,"Starbucks was closed too early, and the valet needs better organization and procedure/safety standards, also pricey as well.",Loved the location and cleanliness overall. The pool area was beautiful. Many options for food and the liquor store/convenience store was right across the street.,9.0,August 2024,"August 18, 2024",Double Room with Two Double Beds - Non-Smoking,1,Family,7.2
Exceptional,I don’t have any complaints,"Very comfy, the view, the service of all employees including the valet parking.",10,August 2024,"August 18, 2024",Queen Room - Non-Smoking,1,Couple,7.2
nice pool but really poorly run facility.,"the TV in the room did not work, the front desk did not answer the phone all night (and could not leave our toddler alone in a strange hotel room), breakfast was a big disappointment for our child when the waffle iron was broken and staff was super rude when asked about all of this.",the pool is nice.,2.0,August 2024,"August 18, 2024",Double Room with Two Double Beds - Non-Smoking,1,Family,7.2
Over-rated,"The staff was rude. Service in hotel restaurants was atrocious, and we were also charged for items we didn't order, and they required cash payment, not cards. It took almost 2 hours to get our car back from the valet and was left standing in the rain waiting because there was no room to wait inside the lobby with all the other people and their luggage also waiting. We were charged the incident hold fee twice when checking in, and they refused to release the funds until after our stay, even though it was them who double charged. The beds were so uncomfortable that we had to locate a chiropractor to help with back before we could travel home.",The pool was awesome.,5.0,July 2024,"August 17, 2024",Double Room with Two Double Beds and Pool View - Non-Smoking,1,Family,7.2
It was okay at best.,We stayed two nights and sent out our towels and requested fresh. Later that evening I asked because it had been 8 plus hours. They informed me they didn’t have anymore clean towels available. I had to have towels delivered by door dash because my cat was in valet.,The pool was nice and staff was friendly,2.0,July 2024,"August 17, 2024",Deluxe Queen Room with Two Queen Beds - Non-Smoking,2,Family,7.2
We were going to a concert walking distance.,Nothing really,It was clean and in a good location for us.,10,August 2024,"August 16, 2024",Double Room with Two Double Beds - Non-Smoking,1,Couple,7.2
I'd never stay here again.,The food and drinks.,The buffet food didn't look good and you couldn't order to go. They did have a store with items but it wasn't worth it. The hotel gives a $10 food credit so I guess that's a benefit. The bar took about 2 hours to give me my wings and about an hour for my appetizer which was only cornbread. The food wasn't good.,5.0,August 2024,"August 16, 2024",Double Room with Two Double Beds and Pool View - Non-Smoking,3,Solo traveler,7.2
Enjoyed my stay,Needs more valet parking,Clean & convenient,10,August 2024,"August 13, 2024",Deluxe Queen Room with Two Queen Beds - Non-Smoking,2,Family,7.2
It was overall an OK stay,"The heavy traffic flow past 12am, gets extremely crowded outside. Security didn't seem to care all too much. And no microwaves in the rooms, just 2 downstairs next to the restaurant which was an inconvenience since I was on the 11th floor on the Northside tower.",My room was great and I appreciated the abundance of towels and wash cloths considering my visitation time.,5.0,August 2024,"August 13, 2024",Deluxe King Room - Non-Smoking,1,Couple,7.2
Poor,SO many hidden fees. Starbucks on 3rd floor has very limited menu.,Close to downtown to walk to events,3.0,August 2024,"August 12, 2024","Corner Queen Suite, Non-Smoking",2,Family,7.2
Overall we had a great stay and will definitely stay here again!,The vending machine on our floor was not working so we had to go down to the store outside of the lobby to get drinks and they were a little overpriced.,The property is so close to local attractions which made it easy to walk rather than drive in Atlanta traffic. We had dinner at Fandangles located on the 3rd floor and the food and service were both fabulous!,10,August 2024,"August 12, 2024",Double Room with Two Double Beds - Non-Smoking,2,Family,7.2
Second time staying there. A go location when in Atlanta,Parking was touchy at times,Value was excellent. Room was comfortable.,10,July 2024,"August 12, 2024",King Room - Non-Smoking,2,Couple,7.2
Wonderful,Parking charges are crazy high,"nice bed and pillows, good shower, not new but quite well maintained overall, lots of good eateries within and also nearby hotel, 10 min walk to GWCC, near Peachtree Marta station. TV and wifi are very good. Durrell at Reception looked fierce initially but is really nice. Rae at Concierge Services was very helpful too",9.0,August 2024,"August 12, 2024",Deluxe King Room - Non-Smoking,4,Solo traveler,7.2
Exceptional,,"I loved eating at the hotel bar, my bartender was so personable and kind, everyone I talked to while I was there was so kind. 
I’ll definitely be back !",10,August 2024,"August 12, 2024",Deluxe King Room - Non-Smoking,2,Solo traveler,7.2
Poor,There isn’t any noise control after hours inside of the hotel,,3.0,August 2024,"August 11, 2024",King Room - Non-Smoking,1,Couple,7.2
Awful hotel.,"Room had cuckroaches, there was heavy drinking and smoking at the pool, staff did not help, had to check out early and moved to another hotel. I called customer service  many times to ask for a refund and they don’t respond. Awful hotel.","Nothing, awful",2.0,August 2024,"August 11, 2024",Deluxe Queen Room with Two Queen Beds - Non-Smoking,9,Family,7.2
Easy and wonderful experience.,The only issue was the vending machine not working or being out of certain things. Not a big deal. Still enjoyed my stay.,The staff was absolutely wonderful. Adrian was so helpful and kind. Hopefully next time we come he will be there. Thank you for a wonderful stay. The valet employees were also extremely helpful and kind.,10,August 2024,"August 11, 2024",Deluxe King Room - Non-Smoking,1,Couple,7.2
"It was alright, we are glad it was just for one night.","Air condition not good, the check in was easy but the customer service at the desk not so good. Our room had no good view! Compared to the pictures we views on line.",Convenience,5.0,August 2024,"August 11, 2024",Double Room with Two Double Beds - Non-Smoking,1,Couple,7.2
Not worth $509! For 1 night!,"It was awful the bed sheets were so dirty with actual dirt and black markings, the table and walls had severe water damage and it had an awful mildew smell!",,1.0,July 2024,"August 9, 2024",Deluxe Queen Room with Two Queen Beds - Non-Smoking,1,Couple,7.2
Had a great time,,Clean,10,August 2024,"August 9, 2024","Corner King Suite, Non-Smoking",1,Couple,7.2
Trash,The hotel is filthy and old and needs to be updated. Also need to make sure there aren’t roaches in the hotel as we had one in our room and the hotel did nothing to assist. The floor was filthy and had old carpet. We never walked barefoot.,How easy it was to get to places from the hotel,1.0,August 2024,"August 8, 2024",Double Room with Two Double Beds - Non-Smoking,3,Family,7.2
Exceptional,Pay the breakfast,Perfect,10,July 2024,"August 8, 2024",Double Room with Two Double Beds - Non-Smoking,1,Couple,7.2
Bad,"The staff were rude, the smell of human fluids and marijuana was not too appealing.",The location was very convenient.,1.0,August 2024,"August 6, 2024",King Room - Non-Smoking,2,Couple,7.2
Fun,,Everything,10,August 2024,"August 6, 2024",Queen Room - Non-Smoking,2,Couple,7.2
Horrible,The room was filthy. There were bodily fluids on the bathroom door. The vents were caked with dust. It smelled like mildew. The carpet was stained. We didn't even take our shoes off. We checked out the next morning even though we were booked to stay for six nights.,The staff were nice.,3.0,August 2024,"August 6, 2024",Double Room with Two Double Beds - Non-Smoking,6,Family,7.2
Wonderful,,Breakfast should be hotter for the price each guest has to pay and more options.,9.0,August 2024,"August 5, 2024",Deluxe King Room - Non-Smoking,2,Couple,7.2
Suck… mold in room ! When anyone book though third party u will get the worse room,Every thing,Breakfast sucks (none) crowded always busy not enough workers,3.0,August 2024,"August 5, 2024",Queen Room - Non-Smoking,1,Couple,7.2
Disappointing,"The fact that I was in town for a convention and was placed in the farthest end of the hotel (south building) was horrible. I had to maneuver my materials and luggage through tight doorways and small elevators. The rooms were supposed to be cleaned on the third day of my stay yet no one came to the room until the day I left. They never put enough washclothes to match the amount of bath towels, and the AC unit was struggling. To top it off, the hotel is surrounded by buildings under construction and one lone liquor store across the street. There's no self parking on the property, and valet was a joke. Never again.","Honestly, the lady that checked me in and Imani, the bartender were the highlight of the entire hotel experience.",4.0,August 2024,"August 5, 2024",Queen Room - Non-Smoking,3,Solo traveler,7.2
Exceptional,Check in employee was kind of rude.  Other than that everything was great,I like the property,10,August 2024,"August 5, 2024",Deluxe King Room - Non-Smoking,1,Couple,7.2
Will never book here again.,"The hotel authorized my card for an extra $320 for “incidentals” plus charged us destination fees twice, the bed sheets were not clean and there were empty liquor bottles left all over our room. When we notified the staff about the sheets the staff went into the closet and came out with new linens and expected us to change them. We refused and we were not offered any compensation for the inconvenience. Beware- swat is always on the property since there is a club in front of the hotel which is open until at least 6am, and which when we checked out there were two men being arrested. 

Overall not a good experience.","The lobby was nice, some of the staff was ok.. one of the representatives when told about an issue which was dirty sheets and empty liquor bottles left in the room, the employee went into the back and tried handing us the sheets to replace.",1.0,August 2024,"August 5, 2024",Deluxe King Room - Non-Smoking,2,Couple,7.2
AMAZING!!!,,"It was absolutely beautiful, the staff was very nice. Everything was so amazing and beautiful. Would most definitely go back…",10,August 2024,"August 5, 2024",Deluxe King Room - Non-Smoking,2,Couple,7.2
Fair,"Unfortunately, the location of the hotel requires you to pay an asinine amount of money to just park your car. Even with parking a couple blocks away and walking we spent nearly $200 on parking. The hotel you can tell was nice at one point it’s kind of gone down hill. We were there to just sleep and recoup between attractions. The pool is very cool unfortunately doesn’t seem well kept up with. We watched a teenage boy pull his appendage out and pee on the wall of the pool in front of tons of families and small children. It’s a shame that it’s not better kept up with and attracts people with 0 class. It served its purpose but I wouldn’t have stayed there if I would’ve known.",It was close to the attractions we were visiting. They had a nice restaurant inside as well as a pool,5.0,August 2024,"August 4, 2024",Deluxe King Room - Non-Smoking,3,Family,7.2
Fair,Not very clean. Hotel was worn out. Pictures did not match what it actuallly looked like,Most of the staff was friendly. Good location.,5.0,August 2024,"August 4, 2024",Deluxe Queen Room with Two Queen Beds - Non-Smoking,1,Family,7.2
Will book again,,Everything,10,August 2024,"August 4, 2024",Deluxe King Room - Non-Smoking,2,Couple,7.2
