Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Very Good,We had an incident with the toilet overflowing resulting in an inch of water on our bathroom floor. However this was resolved promptly by hotel staff.,"I had stayed at the Handlery about 10 years ago and returned recently because I loved the location. My daughter and I were travelling together and our room was perfect for us, with lots of space. Very comfortable beds, friendly staff and you can't beat the location in Union Square. We were also very appreciative of the hotel allowing us to check in very early when we arrived after a long flight.",8.0,April 2023,"May 21, 2023",Double Room with Two Double Beds,7,Family,8.1
Very Good,Noise from baby next door and bathroom was a bit old and tired.,Location was great. Staff were friendly and room was cleaned every day which was nice.,8.0,May 2023,"May 19, 2023",Premier King Room,3,Couple,8.1
I would chose this hotel again.,"Having pre-paid for our stay, it was a little disconcerting to arrive and be told that we had to pay.  Fortunately, one of the staff was able to sort this problem out fairly quickly but it was stressful after an 11 hour plane flight.","Location: close to shops, restaurants, and cable car. Also close to the Amtrak stop on Mission Street. Easy access to the airport using BART.  Having secure baggage store.",8.0,May 2023,"May 18, 2023",Double Room with Two Double Beds,1,Group,8.1
Very Good,"Though it was technically very well located, it borders the Tenderloin district which can make you feel uneasy.",Super friendly staff and very comfortable room,8.0,May 2023,"May 14, 2023",Petite Double Room,3,Couple,8.1
Wonderful,,Lovely hotel in a great location! The staff were all so lovely and helpful and accomodating. They even made sure we didn’t get a ticket on our car while we checked in and dropped of our bags!,9.0,May 2023,"May 14, 2023",Queen Room,2,Group,8.1
Very convenient,View/light,Noisy shaft outside window,8.0,May 2023,"May 13, 2023",Queen Room,2,Couple,8.1
Cozy Hotel right on Union Square !,,"Location : Right on the Union Square, perfect !
The elderly gentleman at the Concierge Desk was superb. He explained about the where abouts of the city with lots of patience and passion.",9.0,May 2023,"May 13, 2023",Queen Room,3,Couple,8.1
"Great location, clean rooms with lovely staff but slightly dated.",showers were too weak and no extractor fan. Beds were comfy but a bit firm our liking. A shame the pool wasn't working,clean spacious room with a city view. great location to everything,8.0,May 2023,"May 10, 2023",Double Room with Two Double Beds,3,Family,8.1
Wonderful,,Great location,9.0,May 2023,"May 10, 2023",Queen Room,4,Couple,8.1
Very Good,"It’s an older building, and there is some noise leakage from the street especially because my bathroom window wasn’t able to shut fully. The central heating also doesn’t work well, but front desk staff were really friendly and promptly sent up two extra blankets and a portable electric heater which warmed the room up.","Fantastic location, right in the heart of Union Square. Staff came out in the rain & wind to help take my luggage from my Uber. They have a nice foyer that is warm & welcoming.",8.0,May 2023,"May 7, 2023",Queen Room,2,Solo traveler,8.1
Very Good,"Room had a plastic-y smell. Sound isolation not very good, you could hear people walking in the hallway.","The hotel is pretty central, located near the Union Square. Design is pretty dated, but it is clean. Room was small, but okay for two people to get around. Toiletries were provided. TV with loads of channels. The bed was a little too soft for my liking, but that’s just personal preference.",8.0,April 2023,"May 5, 2023",Petite Double Room,1,Couple,8.1
"Lovely staff, great location!",Room was a bit small,"Great location, lovely pool",7.0,April 2023,"May 5, 2023",Petite Double Room,2,Family,8.1
Wonderful,,"Great location. Very clean and charming elderly hotel. We got an upgrade to a king-size bed without asking for it, which was really nice. We can recommend this hotel.",9.0,April 2023,"April 26, 2023",Queen Room,2,Couple,8.1
Good value for money,"No heater; it was cold the 1st night, then the hotel had us a thin blanket and a tiny heater.
the pool and sauna were not in use :(","Very spacious room, comfortable bed
Very central even if the Union Square area is not so attractive anymore in this post covid area.
The staff was efficient.",8.0,April 2023,"April 25, 2023",Double Room with Two Double Beds,4,Family,8.1
great location ok value but could do with a little refresh,no snacks or food available. little tired but met our needs,great location,7.0,April 2023,"April 25, 2023",Double Room with Two Double Beds,2,Group,8.1
"Great location, but small dated bathrooms let it down.",the bathroom was very tired & needs an upgrade. Shower tiles/grout weren’t clean & ceiling above shower had mould & signs of Water damage in the ceiling.,"great location, friendly staff",7.0,April 2023,"April 25, 2023",Premier Queen Room with Two Queen Beds,4,Family,8.1
Very Good,,Great location to discover San Francisco.,8.0,February 2023,"April 24, 2023",Queen Room,2,Solo traveler,8.1
Great base for city stay,"The heaters are so outdated they don’t work and we required blankets and portable heater.
Hotel looks tired, pictures online are a little deceptive.",Location to cable car & Union square,7.0,April 2023,"April 23, 2023",Premier Queen Room with Two Queen Beds,4,Family,8.1
Very Good,,Staff were lovely and the rooms were nice and clean although a bit dated. Good location for shopping!,8.0,April 2023,"April 22, 2023",Queen Room,3,Couple,8.1
Great spot,n/a,"location, friendly staff, clean & comfortable",8.0,April 2023,"April 21, 2023",Premier King Room,6,Couple,8.1
Good,"It was a little outdated, could do with a bit of modernisation. The shower took a long time to heat up, and the TV signal was really spotty. Not a huge deal as we were out most of the day. Cleaners also kept trying to come in to clean at 8:30/9am, which felt a little early!","The location was great, right by Union Square, and close to public transport. Plenty of bars and restaurants nearby, and within walking distance to Chinatown. Staff were really attentive and helpful.",7.0,April 2023,"April 20, 2023",Queen Room,4,Couple,8.1
Will definitely stay at Handlery Union Square again the next time we are in San Francisco.,We booked in the Historic Tower and the room was pretty small although the bed was super comfortable and the room was clean.  Next time we book I will make sure to book in the Premier Tower.,"Amazing location in Union Square.  Staff was also amazing.  Front Desk, Bellman and Housekeeping were great!
And there are NO Resort Fees which is awesome!",9.0,April 2023,"April 19, 2023",Queen Room,4,Couple,8.1
good price,rooms too small,location,8.0,April 2023,"April 18, 2023",Queen Room,1,Couple,8.1
Great location and staff,bathroom very old and very little hot water,location,8.0,April 2023,"April 16, 2023",Queen Room,2,Couple,8.1
great location,very basic facilities- what you would expect for a heritage building,location,8.0,April 2023,"April 16, 2023",Double Room with Two Double Beds,4,Family,8.1
Wonderful,,spotlessly clean - very comfortable- excellent location,9.0,April 2023,"April 16, 2023",Queen Room,5,Couple,8.1
Good place for location.,There is no breakfast available.,Location is very good. Staff was helpful.,8.0,April 2023,"April 16, 2023",Petite Double Room,6,Solo traveler,8.1
ok but could do better,Apart from the coffee machine and a couple of sachets of coffee each day there were no other facilities in the hotel. Other hotels in the area with comparable prices have more to offer,Decent sized room that was clean. very good location.,8.0,March 2023,"April 15, 2023",Queen Room,4,Couple,8.1
Great location and hotel was good centre point for the city.,Hotel was slightly old fashioned,Room was exactly what was expected. Location was great to travel around San Fransisco,8.0,March 2023,"April 15, 2023",Petite Double Room,4,Couple,8.1
Very Good,i think it is slightly on the expensive side for what you pay,"location is great, friendly staff and clean",8.0,March 2023,"April 14, 2023",Petite Double Room,2,Couple,8.1
Good,,"Fantastic location.
Great heated pool.
Very close to Pinecrest Diner which is good for unfussy breakfast, lunch and dinner.",7.0,April 2023,"April 14, 2023",Premier Queen Room with Two Queen Beds,4,Family,8.1
"Good value, reasonable standard at great location","hotel in multiple buildings without any shops, bar or restaurants, breakfast through arrangements with nearby restaurants.","location great, room large, modern and very comfortable",8.0,April 2023,"April 13, 2023",Premier King Room,2,Group,8.1
Great location.,"Room had a strange musty smell. Room needed a repaint. 
Tiny double bed in one room. Single beds in the lounge area. Beds needed to be swapped","Staff were lovely. Room upgrade was nice for extra space. Next time would stay in the other wing over the heritage wing.

Maintenance issue fixed immediately.",7.0,April 2023,"April 11, 2023",Double Room with Two Double Beds,3,Family,8.1
I would definitely stay here again if I wanted to stay in downtown San Francisco,"No restaurant on premises, no free breakfast.","Great place to stay if you choose to be in Downtown San Francisco.   Great facilities, clean rooms, friendly staff and lots to do nearby.",8.0,April 2023,"April 10, 2023",Queen Room,3,Family,8.1
Very Good,A bit bad odor in the room,Location,8.0,April 2023,"April 10, 2023",Queen Room,3,Couple,8.1
"Comfy stay, good location",,"Friendly service at the front desk, very helpful and smooth check in and check out process. Room was clean and comfy.",9.0,March 2023,"April 7, 2023",Queen Room,1,Couple,8.1
Really enjoyed this stay - thank you!,Bathroom was quite small but nothing major.,"Great location and friendly, helpful staff.",8.0,April 2023,"April 4, 2023",Queen Room,4,Couple,8.1
Good hotel with great location,The room was a bit too chilly for me but the staff was really helpful and provided extra blankets.,The facilities were great and clean. The location was really good and the breakfast at the suggested cafe was tasty. The staff was really helpful and available. I requested a silent room which was taken into consideration well.,8.0,March 2023,"April 2, 2023",Queen Room,2,Solo traveler,8.1
Couple from Ireland,No bar or restaurant,The bed was very comfortable,8.0,March 2023,"March 30, 2023",Petite Double Room,5,Couple,8.1
Cozy convenient hotel with some OK amenities,"I didn’t realize the room would be “interior” - there was a glazed window that let light in, but looked into a roof and into other rooms. Also, the sauna was very difficult to find, but I ended up getting there in the end!","The bed was cozy, and the sauna and gym were a nice plus.",7.0,March 2023,"March 29, 2023",Petite Double Room,4,Solo traveler,8.1
Very Good,pillows are old and flat,"Superb location, nice hotel and room",8.0,March 2023,"March 29, 2023",Premier Queen Room with Two Queen Beds,3,Group,8.1
Good,"swimming pool was more like pond, but maybe it was just my missexpectation. There was a wall next to my window. Staff was not unpolite, but not very nice either.","Perfect and safe location, no noise from streets or other rooms. Clean and tidy room and surroundings. Coffee machine and fridge was nice at the room.",7.0,March 2023,"March 28, 2023",Petite Double Room,6,Solo traveler,8.1
Good,,central to transport options,7.0,March 2023,"March 25, 2023",Queen Room,4,Couple,8.1
Wonderful,,"location,located in the city center, strategically, close to everywhere just enough to walk",9.0,February 2023,"March 24, 2023",Queen Room,3,Group,8.1
"Stylish, comfortable and conveniently located",,"Stylish, comfortable and conveniently located",8.0,February 2023,"March 22, 2023",Queen Room,2,Couple,8.1
"good stay, very nice staff","very dated bathrooms, the shower in particular",location and pool,8.0,February 2023,"March 21, 2023",Premier Queen Room with Two Queen Beds,2,Family,8.1
Wonderful,,Good location,9.0,February 2023,"March 21, 2023",Petite Double Room,1,Solo traveler,8.1
Very Good,"Musty smell in room, restaurant/food  not in service",,8.0,March 2023,"March 20, 2023",Queen Room,1,Couple,8.1
"very central, staff welcoming, clean and tidy",Blocked Toilet,Very central to everything,8.0,March 2023,"March 19, 2023",Queen Room,8,Couple,8.1
Very Good,Room was at the back and noisy.,"The position was great.
Close to Powell St BART station.
Great for the cable cars.",8.0,March 2023,"March 19, 2023",Queen Room,5,Couple,8.1
Overall a very nice experience; friendly staff; great and convenient location!,"Room was chilly - couldn’t get it warm enough even with heat on 89 degrees.
I thought I read that we were supposed to have robes and a fridge in the premier rooms?  We did not so I could be wrong?","Room service
Concierge was helpful
Shower in our bathroom
Comfortable beds
Quiet",8.0,March 2023,"March 17, 2023",Premier Queen Room with Two Queen Beds,4,Family,8.1
Good,Room smelt funny and AC made the smell worse.,great location and room including bed was comfortable,7.0,March 2023,"March 16, 2023",Double Room with Two Double Beds,2,Solo traveler,8.1
"Great location, excellent staff",Was disappointed that there was no food or bar service in the hotel.,,8.0,March 2023,"March 16, 2023",Premier Queen Room with Two Queen Beds,2,Family,8.1
Stay in Union Square,Homeless people and druggies. Very dated.  No food options for breakfast. How long it took for the shower to run hot.,Close to Union Square and the Cable Car stops. Staff were very helpful. 20% discount at nearby breakfast diner.,8.0,March 2023,"March 15, 2023",Queen Room,3,Couple,8.1
Nice Hotel and Very central,"The fact that there is no restaurant for breakfast. you get 20% discount coupon to the Mason Cafe which is 5 mins walk from there. Would be nice to have that option at the hotel itself. The extra $100 charged to the card at the time of check in is also a negative. As i type this after 4 days of checking out, I am waiting for it to reflect in my account. 

Also watch out for the homeless people around and be safe by staying indoors after dark! Better safe than sorry!","The property is very central and is easily accessible from the SFO airport. The train from the airport to the Powell station takes 25 mins and then there is a short walk from there. The check in process is seamless. Even though the hotel is old, it’s clean and very comfortable to stay in. The room was super spacious and I definitely enjoyed my stay here.",8.0,March 2023,"March 15, 2023",Petite Double Room,2,Solo traveler,8.1
Pleasant Stay in San Francisco City,"Check out at 10 AM - found it to be a bit too early.

If someone is near your room door and speaks, you hear that quite easily. My partner being a light sleeper woke up quite early by some voices in the corridor.","It is a lovely historic building, very close to the cable car first stop and the union square. The immediate area around the hotel is quite nice.

The hotel is overall a bit old, but it is normal given that it is a historical building and the hotel has been there for a while. Overall it is refurbished enough so that everything looks nice and functions really well. Overall, I found the building really charming and I was happy with the refurbishment quality. 

It looked and was very clean. The king bed was very comfortable.",7.0,March 2023,"March 14, 2023",Queen Room,3,Couple,8.1
Long weekend in San Francisco,-,"nice location, historic building, family owned business, all very clean and a nice heated outdoor pool!",9.0,March 2023,"March 13, 2023",Double Room with Two Double Beds,3,Family,8.1
Good,,close to the center of city,7.0,February 2023,"March 11, 2023",Queen Room,2,Group,8.1
Very Good,The room was a tad bit too hot and we could not control the temperature in the room. Thankfully we were able to open the window to make it more comfortable.,The valet service is very nice to have and the location is great. Staff is very friendly and the bed was comfortable as well.,8.0,March 2023,"March 6, 2023",Queen Room,5,Couple,8.1
We had a very nice and comfortable stay.,I don't think anything needed to be improved on.,The room was lovely with plenty of space .,9.0,March 2023,"March 5, 2023",Queen Room,3,Couple,8.1
Pleasant stay with spacious rooms,Elevator to get around a little quirky,Did not have breakfast,7.0,March 2023,"March 2, 2023",Queen Room,1,Couple,8.1
Good,Coffee in the lobby.,Great location.,7.0,February 2023,"February 28, 2023",Premier Queen Room with Two Queen Beds,2,Group,8.1
Very Good,old and the fitness room has no equipment,nice room and nice pool,8.0,February 2023,"February 21, 2023",Queen Room,1,Couple,8.1
Very Good,"Cold room and cold shower. The neighbour was very noisy one night. Both me and a different neihbour complained, but the security guard appeared to be deaf but eventually was convinced to talk them to be quiet","Good location and good size rooms, early check in was amazing",8.0,February 2023,"February 20, 2023",Queen Room,2,Couple,8.1
Very Good,Hot water in the shower was a little touch and go.,Great location. Clean. Helpful staff. Had everything we needed.,8.0,February 2023,"February 19, 2023",Double Room with Two Double Beds,2,Family,8.1
"Stayed in the room for 2 days due to illness during the trip, got a good rest as the room was comfortable.  I would lik",,"1）The location is very convenient.
2）The room is comfortable",9.0,January 2023,"February 17, 2023",Queen Room,3,Solo traveler,8.1
"Convenient, clean and accomodating.","The check in attendant was not very friendly. He didn't give any information about what the hotel offers, no map or directions and said, ""Seeya later,"" to almost everything I said or asked.  Everyone else was super helpful and went out of their way to make my stay nice.","The room was clean and spacious and the staff was friendly and helpful, except for the original check in attendant.  I also liked swimming in the heated pool! What a treat on a cold february day.",7.0,February 2023,"February 17, 2023",Double Room with Two Double Beds,1,Group,8.1
perfectly located for the time we were there close to the cable cars and Westfield,,location was perfect,8.0,February 2023,"February 16, 2023",Petite Double Room,3,Couple,8.1
Very Good,"The warmer didn’t work well. My room became little bit cold but the blanket was really helpful. 
Water pressure too low. Couldn’t enjoy my bath time.",The location was perfect.,8.0,February 2023,"February 15, 2023",Queen Room,3,Solo traveler,8.1
Very Good,,"Friendly and helpful staff
Great position",8.0,February 2023,"February 13, 2023",Petite Double Room,2,Couple,8.1
Wonderful,Rm 466 had very slow sink drainage,size and view,9.0,February 2023,"February 12, 2023",Premier King Room,1,Couple,8.1
very enjoyable stay,towels could have been bigger and information could be more comprehensive,"very good central location with helpful staff, good facilities and comfy bed",8.0,February 2023,"February 12, 2023",Queen Room,4,Couple,8.1
"great location, good staff, poor quality of the room.","The rooms are out dated by like 5-15 years, the quality of the bathroom was really outdated but was pretty decent, everything worked it just seemed for the amount I paid and the location I expected it to be more modern, but was still an okay stay.","The staff was really professional and nice, the location of the hotel is really convenient and the lobby is nice.",7.0,February 2023,"February 11, 2023",Queen Room,1,Couple,8.1
Good spot for a short stay in the city.,Dark room,Central location,7.0,February 2023,"February 10, 2023",Petite Double Room,2,Couple,8.1
Good,Terrible pillows & fridge too warm,"Lemon water in reception, polite & friendly staff, updated look",7.0,February 2023,"February 7, 2023",Double Room with Two Double Beds,1,Family,8.1
Good value and great location!,"We stayed in the ""new"" building and had to go through a maze to get to our room.","The room was really big (premier king), the bed was comfortable. Good speed wi-fi. Good value so close to Union Square.",8.0,February 2023,"February 6, 2023",Premier King Room,1,Couple,8.1
economic stay for business but don’t expect too much,"room facility is very old. During a 6 night stay, one fire alarm and one water leak (in my colleague’s room)",great location.,7.0,February 2023,"February 3, 2023",Petite Double Room,6,Solo traveler,8.1
Very Good,,Bed comfort,8.0,February 2023,"February 2, 2023",Petite Double Room,2,Solo traveler,8.1
Good,concierge was not very helpful,"location, rooms were very nice and parking facilities very convenient",7.0,January 2023,"January 31, 2023",Petite Double Room,1,Family,8.1
Very Good,Hotel is a bit outdated,Check in an parking were good. Location is perfect close to powel (cable car) and market and Union Square.,8.0,January 2023,"January 30, 2023",Double Room with Two Double Beds,2,Family,8.1
Very Good,The toilet was a little problematic to flush but someone checked it afterwards.,Location and staff. Excellent area. Staff were very friendly. Clean.,8.0,January 2023,"January 26, 2023",Queen Room,5,Couple,8.1
great for a short break in the heart of San Fran,all good,location was great,9.0,January 2023,"January 24, 2023",Queen Room,2,Couple,8.1
Very Good,We had very noisy neighbours till about 2am.,"The hotel was in a good location for us, easy to get to transport for the airport and just generally around the city.  The room was nice and spacious and clean.",8.0,December 2022,"January 23, 2023",Queen Room,2,Couple,8.1
1-night stay for an event at USF,carpet,clean & great location,8.0,January 2023,"January 22, 2023",Premier Queen Room with Two Queen Beds,1,Family,8.1
Very Good,"The beds weren’t that comfortable. Housekeeping came at 9am while we were getting ready for the day, it seemed so early. The walls don’t block out a lot of sound, you can hear other visitors and the noise on the street.","Good location, close to public transportation and walkable to shopping and dining.",8.0,January 2023,"January 18, 2023",Premier Queen Room with Two Queen Beds,3,Group,8.1
Very Good,,Location 50 meters from union square,8.0,January 2023,"January 12, 2023",Double Room with Two Double Beds,2,Family,8.1
The location of the hotel is great to get around the city.,There was a bit of a strange smell to the hotel. Not sure if it’s just the age of the building.,The location of this hotel is very good for buses/cable cars also union square has lots of places to eat/drink.,8.0,January 2023,"January 12, 2023",Queen Room,3,Couple,8.1
"clean, excellent location, English pub adjacent",can’t park out front unless you’re lucky a space is free,"location, pub next door, clean simple rooms",9.0,December 2022,"January 7, 2023",Double Room with Two Double Beds,3,Family,8.1
Would definitely recommend staying here. Easy access to everything. Cable car stop just down the St,Restaurant wasn't open at the hotel while we stayed there. It would have been nice to have the option of dining in the hotel.,"Very central location, friendly and helpful staff at reception. Outdoor swimming pool was a nice bonus. Room was big and modern and beds were very soft and comfy. Free WiFi worked great. Mini fridge in room is handy.",9.0,January 2023,"January 6, 2023",Premier Queen Room with Two Queen Beds,5,Family,8.1
Very Good,"Elevator was not working, staff didn’t advice an easy way for taking the luggage to rooms, so have to carry thro stairs.","Quite room in this busy area, you get a good rest of night.",8.0,December 2022,"January 4, 2023",Premier Queen Room with Two Queen Beds,3,Group,8.1
Good Hotel,,"Good hotel in a cracking location with easy access to most things, shops, restaurants, pubs etc. We stayed for 2 nights and would certainly recommend as a good base/stop over to explore the main tourist attractions",8.0,November 2022,"January 4, 2023",Double Room with Two Double Beds,2,Family,8.1
Good,,Safe street. Opening windows.,7.0,January 2023,"January 3, 2023",Petite Double Room,5,Solo traveler,8.1
Fantastic stay,"The beds were very firm and I found them uncomfortable but each to their own - if you prefer a firm mattress you might love it. The shower is quite low so if you're tall you'll have to bend a lot, I'm 6 ft and my partner is 6'4"" for context.
Something else to be aware of is that some rooms aren't attached to the main building directly and you need to climb a flight of stairs before getting to the elevator. This wasn't an issue for us and there's a lift for people living with a disability to access but it would be worth mentioning when you book if this would be a difficulty for you.","The location of the be Handlery Union Square Hotel is fantastic. This is the first time I have visited San Francisco before and the prime location made getting around the city so much easier. Upon arrival in the morning, our room was ready and they happily accommodated us by letting us check in well before check in time.
The staff were helpful and friendly, we were lucky enough to get a room upgrade and a goodie bag to make our stay even more special as we were celebrating our anniversary. Overall a great trip and I would stay here again.",9.0,December 2022,"January 2, 2023",Queen Room,5,Couple,8.1
A good stay,,Very well located place,8.0,December 2022,"January 2, 2023",Queen Room,1,Solo traveler,8.1
Very Good,Temp in the room-very hard to control. Way too warm.,"Location, staff, comfy beds",8.0,December 2022,"December 30, 2022",Queen Room,1,Group,8.1
Wonderful,N/A,"Location. 
Affordable.",9.0,December 2022,"December 30, 2022",Queen Room,3,Solo traveler,8.1
Wonderful,we definitely did not get a room as pictured on booking.  How are people selected to get the nice room?,close to union square,9.0,December 2022,"December 28, 2022",Queen Room,1,Family,8.1
Good hotel in central location,N/A,I like the location and the room size.,8.0,December 2022,"December 28, 2022",Queen Room,1,Solo traveler,8.1
excellent location and comfortable,we ask to fix something in the bathroom and did it the next day,"location, room size, parking",8.0,December 2022,"December 24, 2022",Queen Room,2,Couple,8.1
great accomodation would stay there again,bathrooms could do with an update,"great location
nice large room
well equiped room with everything you would expect to find",8.0,December 2022,"December 22, 2022",Queen Room,3,Couple,8.1
"A good, central home base that’s affordable and not too fancy.","You get what you pay for. This was reasonably priced for the location and perfect for us as we were just looking for a place to sleep. The walls are paper thin, we could hear someone coughing all night in the room next door. The rooms are small and bathrooms are tight. If you are going to be out and about all day and just looking for an affordable place to sleep at night this is a great option, if you want something fancy then pay for it.","If you want to explore the city on foot this is the place to stay, very central and close to a bunch of amazing breakfast/lunch spots.",7.0,November 2022,"December 18, 2022",Double Room with Two Double Beds,4,Group,8.1
Wonderful,"the shower was a little
bit dirty",it was a nice room,9.0,December 2022,"December 13, 2022",Petite Double Room,4,Solo traveler,8.1
Handlery 2022.,"No restaurant or room service, which was disappointing. Room was very clean, but aged. Bed was very hard.",The location was great! Very close to many amenities.,8.0,December 2022,"December 13, 2022",Premier Queen Room with Two Queen Beds,4,Family,8.1
good,the air conditioner does not working properly,location,8.0,December 2022,"December 13, 2022",Queen Room,3,Family,8.1
"Nice Location , Tiny room ,very close to the Trolley stop","I do understand that in such a prime location in SF, no decent accommodation would be any cheap, but I felt it was a little on the higher size for the room sizes. Not the price itself I am referring to ,but the tiny rooms/spaces the rooms offer for the price we paid, it seemed a bit pricey. Nonetheless,  it is not a deal breaker, and if we are back there, we would certainly consider staying in here again",Very nicely located in the heart of the Union Square. Really liked the hotel decor and the architecture,8.0,November 2022,"December 13, 2022",Petite Double Room,1,Couple,8.1
Good Place with Expensive infrastructure,Difficult to move and price of Parking,Location and Comfort of the apartment,8.0,November 2022,"December 12, 2022",Premier Queen Room with Two Queen Beds,5,Family,8.1
Great location - thin walls,"The walls are pretty thin. I could hear the people next me and in the hall pretty clearly. Fortunately, the windows were better so no outside noise.
Also, plumbing may be a little old bc I had issues w my toilet when I first checked in but I figured out you have to hold the handle down for a full flush. I heard someone else reported toilet issues (thin walls = no secrets.","Great location if you are taking BART from the airport - the Powell St station is about a 5 minute walk. If you are unfamiliar with SF, Union Square is where all the major shopping is located so this is a great location if you want to be in the heart of the city. 
The staff were very friendly. I advised them in advance that I would be arriving before check in and they were able to have a room ready for me early (they couldn’t guarantee it but it worked out). If you need an umbrella, go to the concierge early (even if you won’t be going out for a bit) because they run out quickly.",7.0,December 2022,"December 12, 2022",Premier King Room,2,Solo traveler,8.1
pleasant with nice staff,"long haul to room from lobby.  no bathroom fan for smells. no breakfast, only 1 coffee in room only. no cable tv",location,8.0,December 2022,"December 11, 2022",Premier King Room,2,Couple,8.1
good place to stay in the shopping area,outdated,very central,8.0,December 2022,"December 6, 2022",Petite Double Room,3,Couple,8.1
"A beautiful historical hotel, centrally located so that you have everything you need, close to shops, restaurants and tr","we had a wall for. room view, that’s the only downside, everything else we were happy with.","The location is perfect, Central to everything you need",8.0,November 2022,"December 5, 2022",Queen Room,3,Couple,8.1
Best location for a short stay in SF,"bell boys offer to help disappeared once we said we’d run out of money!
We had to ask for heating to be mended in room.",great location! lovely big bed.,8.0,December 2022,"December 5, 2022",Queen Room,3,Couple,8.1
We would book here again.,There is no functioning restaurant or bar. For a hotel of this size and quality that is unfortunate. If I understand correctly those facilities were shut down during Covid and have not been resumed. The hotel has an arrangement with a nearby restaurant for discounted breakfast which is quite good.,"The hotel is 1/2 block from Powell cable cars which was very useful during our stay. It is also on Union Square, central to SF activities. The hotel is very quiet and the staff are friendly and helpful. Our room with king bed was roomy, with sofa and easy chair as well as large desk with good computer accessories.",8.0,December 2022,"December 4, 2022",Premier King Room,4,Couple,8.1
overall good,weird smell,great location,8.0,November 2022,"December 3, 2022",Petite Double Room,3,Couple,8.1
Good,Old building so the floors are very creaky.,,7.0,November 2022,"December 1, 2022",Queen Room,1,Couple,8.1
so so... just okay!,"bathroom sink was outside the toilet room-- it was in the bedroom -- then when you use it the carpet gets wet.
it is an old renovated hotel; no view from our room
i can smell the carpets ( smells old)
the room and the hotel -- looks old actually with their paintings and furnitures that they have used","for the price.. it was a good deal to get a room in the center of union square
luugage storage - -yes you can store your luggage if you arrive way to early or in our case our flight is midnight so we checked out early and left our luggage until 9pm
room-- spacious 
king size bed",7.0,November 2022,"November 29, 2022",Queen Room,2,Couple,8.1
good value and convenient location,"The bathrooms could have been cleaner, there were some stains on the toilet and the bathtub.","The location was great, it was near restaurants and stores.",9.0,November 2022,"November 29, 2022",Premier King Room,2,Couple,8.1
Very Good,Parking at the facility was expensive.,"The location was excellent, union square was right around the corner.",8.0,November 2022,"November 28, 2022",Premier King Room,1,Couple,8.1
Good,"A little run down; paint chipped, carpet faded, that sort of thing. Unfortunately I had the room next to the elevator so I had a lot of noise at night. Also the mini bar was a standard compressor fridge that would sometimes switch on at night.",Good value in the area. Lovely staff. Good amenities.,7.0,November 2022,"November 26, 2022",Queen Room,2,Solo traveler,8.1
it’s better if there no carpet,carpet,near union square,8.0,November 2022,"November 25, 2022",Queen Room,6,Couple,8.1
"It was clean and with the valet parking, I didn’t have to worry about my vehicle.","The room had a very loud low humming noise which made it hard to fall asleep. Also, the other doors to the rooms opening and closing were very loud. I paid for a premium room on a higher floor with the view of the city but I was placed on the 3rd floor with a courtroom view so and I couldn’t open the curtains because it was a sliding glass door/window that people walked by.",Loved the parking. The staff were very nice and helpful. The room was very clean.,7.0,November 2022,"November 21, 2022",Premier Queen Room with Two Queen Beds,1,Family,8.1
Comfortable stay,No food facility,"Helpful staff, comfortable room",8.0,November 2022,"November 21, 2022",Double Room with Two Double Beds,5,Couple,8.1
"We used hotel as a base for travelling out from, we left and returned to the hotel 3 times while they stored our large c",The area itself has become very dirty since my last visit 15 years ago and unfortunately the whole centre of SFO suffers from a serious “ homeless “ problem.,very convenient to all transport and tourist attractions.,7.0,September 2022,"November 14, 2022",Petite Double Room,3,Couple,8.1
well placed hotel to facilitate us doing the things that we had set out to do,nothing in particular,it was central to what we wanted. it was clean. staff good and friendly.,7.0,November 2022,"November 13, 2022",Queen Room,4,Couple,8.1
Central location,"There is small pool in the hotel, but its quality is rather poor.  Hotel lacks breakfast options.","we travelled as family of 4 (two kids) and stayed at Handlery Union Sqauare for 3 nights as our first stay at West Coast. Hotel is centrally located, close to tram and Little China. Thanks to its location we could walk to all major tourists spots in SF. Room with two queen beds was ok but nothing fancy. It had all necessary ammenties and was clean.",8.0,August 2022,"November 11, 2022",Premier Queen Room with Two Queen Beds,3,Family,8.1
Great localization,the price of the parking is too expensive per night.,the localization of the hotel is great. you are in the center of the town and you are close to the main road of SF. the staff was nice,8.0,August 2022,"November 9, 2022",Queen Room,2,Couple,8.1
Very Good,"Only a couple of blocks up is a dangerous area, be careful.",Easily accessible for getting about.,8.0,October 2022,"November 9, 2022",Queen Room,3,Couple,8.1
Very Good,No onsite restaurant,"Good room, great location, café Mason was excellent,",8.0,October 2022,"November 6, 2022",Queen Room,3,Couple,8.1
Good,I didn’t have parking,The room was very clean!,7.0,October 2022,"November 4, 2022",Double Room with Two Double Beds,1,Family,8.1
fantastic location,"my room had the most uncomfortable bed, felt like a double ‘roll away’","location, facilities, pool!",9.0,October 2022,"November 1, 2022",Queen Room,3,Solo traveler,8.1
Great stay,Rooms were a bit dated and quite a bit of noise leakage.,Great service and friendly staff.,9.0,October 2022,"October 31, 2022",Petite Double Room,3,Group,8.1
Very Good,none,good location and excellent parking,8.0,October 2022,"October 30, 2022",Double Room with Two Double Beds,1,Couple,8.1
