Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Value for money,"On arrival the staff were friendly, but didn't appear to be so during the stay. A little noisy at night from typical city noises. However didn't distract from our stay, so would still recommend.","The room was excellent as described,  very comfy bed, breakfast was included, so excellent value for money, kitchen facilities were good so could cook meals and make coffeee or tea for free. easy access to all local attractions,  20 mins walk to train station. Good value for money, would recommend.",9.0,May 2023,"May 7, 2023",Deluxe Queen Room,4,Couple,7.7
Very Good,Nothing,Position,8.0,April 2023,"May 2, 2023",Queen Room,1,Solo traveler,7.7
Wonderful,,Very friendly staff.,9.0,April 2023,"May 2, 2023",Bed in 6-Bed Male Dormitory Room,1,Solo traveler,7.7
Good for a stop off,Beds were rather uncomfy.,"Great location, and a nice place. Appreciated the privacy curtains on individual beds.",8.0,April 2023,"May 2, 2023",Bed in 8-Bed Female Dormitory Room,1,Solo traveler,7.7
Spontaneous trip to toronto,"not all beds have power outlets, my room was in a separate building, breakfast was a bit poor","This hostel has probably the best price. Amazing location, rooms were big and the sheets were all freshly cleaned",8.0,April 2023,"April 29, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,7.7
"Nice, relaxed and restful.",Nothing really.,"Very, very nice and relaxed atmosphere at this location. Sort of like the younger sibling to One King West. This is what Toronto is about; relaxed and friendly.
Well done!",9.0,April 2023,"April 29, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Very Good,,Excellent location,8.0,April 2023,"April 29, 2023",Bed in 4-Bed Female Dormitory Room,6,Solo traveler,7.7
Very Good,"Being picky but the fridge in the room was pretty noisy and could do with some aesthetic maintenance but being a hostel style hotel, it was better than expected so overall very happy.","We wanted somewhere just for a night before heading to Niagara Falls and this was ideal. It had all the essentials for the night and it was clean. Big comfy bed with a TV & Tevo, decent bathroom and short walk to the CN Tower and Union Station.",8.0,April 2023,"April 27, 2023",Deluxe Queen Room,1,Couple,7.7
Wonderful,The lockers are a bit small. It’s generally safe just putting stuff outside tho. People are friendly.,"Perfect view right beside a square. Sitting downtown Toronto easy traffic. Friendly staff. Room with decent space. Affordable price. As my first time living Hostel, it’s totally beyond my expectations.",9.0,April 2023,"April 27, 2023",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Good,"-I was not aware about the late $15 check-in fee until I called to say I was coming in late. So make sure to come before 9pm to avoid that. 

-The room was not soundproof so wear earplugs if you’re a light sleeper.","- Walking distance to the main attractions and transit

-Kitchen space and free breakfast",7.0,April 2023,"April 25, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Very Good,Tiles in shower were broken so I had to be careful when showering so not to cut feet. Bath mat not very clean.,"Staff member who checked us in was lovely , great location and comfy bed.",8.0,April 2023,"April 23, 2023",Deluxe Queen Room,1,Family,7.7
Great,,"Walking distance from downtown, CN tower, Union station etc.",9.0,April 2023,"April 22, 2023",Bed in 6-Bed Mixed Dormitory Room,5,Solo traveler,7.7
"brilliant location, friendly staff",the kitchen was slightly dirty and the front door was sometimes open in the evening,"it it located extremely central, the rooms are v clean and big. it is very quiet during the night. nice big breakfast.",8.0,April 2023,"April 22, 2023",Bed in 4-Bed Female Dormitory Room,4,Solo traveler,7.7
"great value for money, great facilities and staff and a great location, highly recommended",n/a,"great staff, very helpful, and very quick check in process. amazing facilities, TV, Netflix, computers, kitchen etc, especially for the price, and given the amazing central location",8.0,April 2023,"April 17, 2023",Bed in 6-Bed Male Dormitory Room,1,Solo traveler,7.7
"Great location, worth the money","On the first night I was in a mixed room, but basically I ended up being the only girl with 5 guys, which made me a little bit uncomfortable. 
Shower gel/shampoo is not provided by the hostel.
Some staff members were not that friendly, but they always helped when I had some questions.","Excellent location, the bed was very comfortable! 
I stayed in this hostel for 2 nights (2 different check-in dates). The 2nd time I got a free upgrade from 6 bedroom to 4 bedroom, which was such a nice move from the hostel! I would return anytime to this hostel.",8.0,April 2023,"April 16, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Wonderful,For the price it's a good place to be,"The location is great, the staff is awesome, there's a chance to keep your luggage safe in the office / lockers for smaller things, just bring your own lock or buy it at reception for 6CAD. Toast, butter/jam, fresh bananas, tea, freshly brewed coffee for breakfast, you can cook, and keep your food in the fridge. The room is very comfortable even for 8 females, the idea with individual curtains for each bed is genius. You feel like you are in the heart of Toronto with this location.",9.0,April 2023,"April 15, 2023",Bed in 8-Bed Female Dormitory Room,1,Solo traveler,7.7
Wonderful,The power outlet did not reach the top bed,"Location is perfect, close to main attractions. Breakfast was included with some toasts, coffee and fruits. Bathroom and the room were clean.",9.0,April 2023,"April 13, 2023",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,7.7
Very Good,,"It is a beautiful place, the location is perfect, and the people are friendly, and Mario speck Spanish that exelent in some case",8.0,April 2023,"April 13, 2023",Bed in 6-Bed Male Dormitory Room,6,Solo traveler,7.7
Very close to Union station and CN tower,,"Location. It's 10 min walk from CN tower and union station. And when you want a budget stay and if you are ready to share the room like a dormitory this is the best. And we had complementary breakfast too. Breads were fresh. There were couple of toasters. Banana, oats, milk, fruit bowl packets, wheat bread were available.",8.0,April 2023,"April 10, 2023",Bed in 6-Bed Male Dormitory Room,1,Solo traveler,7.7
"Great location, facilities, management.","On the first night I had an 8 bed which was pretty cramped, but the small capacity rooms on the other nights were wonderful.","Breakfast served, clean facilities and linens always as you’re opening a new packet of towels, sheets, etc., once you check in. 
Missed my flight and the manager (I think) was wonderful, as she provided a great room last minute when I believe they may have been full.",8.0,April 2023,"April 9, 2023",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Awesome place,Actually I don't have any bad comments,"The location is pretty awesome, you can see CN Tower almost in front of you.
Also staff is very nice and kind.
Breaksfast is pretty good, you can have coffee, cereal, milk, banana and is already included.",9.0,April 2023,"April 6, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,7.7
"Amazing location and you still get a bed, a computer to use, and breakfast! Thanks!","I would say actually ease up on the cleaning. I could really smell the chemicals that had been used. I don't believe the ""germ theory"". I am into ""Terrain Theory"" and even recommend ""Terrain - The Film"".","The breakfast was good, but I drink only plant-based milk, and the whole wheat bread and bananas disappeared pretty quickly. Also, if I did not know any better, I would say the bed next to me might have had two guys in it. Not that they went out of their way to make that known - but it did not give me the best feeling. I would much prefer if each guy stuck to his own bed.",8.0,April 2023,"April 5, 2023",Bed in 6-Bed Male Dormitory Room,4,Solo traveler,7.7
Wonderful,I ain't been through this time but last time a bar on the 1st floor was so loud on weekend I guess (I don't remember when exactly cuz it was 1 year ago but I think it was Saturday or Sunday) that I couldn't sleep until 1-2am. But the other days were fine.,I've visited here 2 times already. You can watch Netflix at the living room. Dormitories are also very spatial and you can even cook in your own room.,9.0,February 2023,"April 4, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Good hostel,in general very Good,yes! is very Good,9.0,April 2023,"April 3, 2023",Bed in 6-Bed Mixed Dormitory Room,4,Solo traveler,7.7
Very Good,"Walls and baseboards were missed when cleaning, heater had a layer of dust as well.
Heavily scented diffuser and laundry detergent used are too strong for people with scent sensitivities.","The location and price were awesome. I like that I could park on site and it didn't cost too much. The room was clean but attention to detail is lacking a bit. Floors and surfaces looked clean but the walls and baseboards were neglected. You can see drips and splatter on the walls from goodness only knows what. There was a scent diffuser plugged in when I arrived. The smell was so overpowering, I had to remove it and try to air  the room out. Overall I was very pleased with my stay.",8.0,April 2023,"April 1, 2023",Deluxe Queen Room,1,Solo traveler,7.7
Wonderful,No complaints from me. Everything was perfect for my stay,"The surroundings. Everything his right up close to a lot of the activities you have in Toronto. 
The inside is well managed. A very friendly staff. Perfect. I've recommand this place to anybody going to Toronto 🫶👌👍",9.0,March 2023,"March 31, 2023",Double Room with Bunk Bed,2,Couple,7.7
"Affordable & Neat Facility, would recommend.",Noisy at night - could hear cars and people talking/yelling on the streets.,"Affordable accommodation, very practical. 
Facility was clean and looked well maintained. 
Location was very central, close to everything and in the heart of downtown.",8.0,March 2023,"March 28, 2023",Bed in 8-Bed Female Dormitory Room,1,Solo traveler,7.7
Wonderful,"The building is old, so it shows that some love is needed. But it's totally understandable. It didn't take away from our  stay","The room was great, and the bed was comfortable. It was nice to have an ensuite bathroom and towels and linens provided.",9.0,March 2023,"March 27, 2023",Deluxe Queen Room,2,Couple,7.7
Accommodating staff!,,I had to check in a little late and the staff was super accommodating. 10/10,9.0,February 2023,"March 26, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Very Good,,I have no complain. My stay there was good. I had my own room. Good location as well.,8.0,February 2023,"March 26, 2023",Deluxe Queen Room,2,Solo traveler,7.7
BEST hostel in Toronto,They really should use waterproof bed covers before the mattress. Slight smell..,"Good price, very good location. Free breakfast is good, People were super friendly and staff is very nice!",9.0,March 2023,"March 25, 2023",Bed in 4-Bed Female Dormitory Room,2,Group,7.7
Just like a poutine… pretty damn brilliant !!!,,"Very clean, the loveliest of staff, and a super. location right by the CN tower. A strong communal energy to the place, and overall a flawless experience!!!!!",9.0,March 2023,"March 20, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,7.7
nice place to visit Toronto,didn’t have outlets near the top bed of the bunk bed,great location and very good value,9.0,March 2023,"March 19, 2023",Bed in 6-Bed Male Dormitory Room,2,Solo traveler,7.7
👍🏻 good,"uncomfortable mattress 
shower water pressure","location, service, staff",8.0,March 2023,"March 19, 2023",Bed in 4-Bed Mixed Dormitory Room,11,Solo traveler,7.7
Very Good,It’s cold in the bedrooms and the wifi is not always fast,Very clean and breakfast is good,8.0,March 2023,"March 19, 2023",Bed in 6-Bed Mixed Dormitory Room,4,Solo traveler,7.7
Very Good,,"I really like the room, the view is amazing, I can see the CN tower from my room, I like how clean and fragrant the room is! And of course the staff is friendly!",8.0,March 2023,"March 16, 2023",Deluxe Queen Room,1,Solo traveler,7.7
Good,TV in room didn't work. Not a major problem.,A comfortable and nice and clean (bedroom & kitchen) budget hotel.,7.0,March 2023,"March 16, 2023",Double Room with Bunk Bed,4,Solo traveler,7.7
Wonderful,The heater is not controllable.,"The location is good that tourist attractions in the downtown area are accessible. The security is better than my expectations. Also, there's a small locker in the room to put your valuable things.",9.0,March 2023,"March 15, 2023",Bed in 4-Bed Female Dormitory Room,4,Solo traveler,7.7
Spacious room. Good location,"Old bed. Old facilities. Make sure you check in between 3-9pm, there is a 15CAD extra fee if you’re late! I didn’t know about it until after I arrived…","Super clean place. Always see staff around and cleaning especially in the evening. 
Great location for walking to Chinatown/Downtown/UP station. I stayed here in March and the rooms were spacious and warm",8.0,March 2023,"March 15, 2023",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,7.7
Very Good,mice noise in the ceiling,"breakfast, confort, calm",8.0,March 2023,"March 14, 2023",Double Room with Bunk Bed,3,Couple,7.7
Perfect,The room was really hot.,"The staff are really friendly and professional. 
There is a coffee machine and a good kitchen. 
I stayed in the 4 bed female dorm which felt really safe and has comfortable beds as well as a good amount of space. 
There are lots of places to sit and work or relax. 
It's less than 20 mins walk to Union station, super convenient.",8.0,March 2023,"March 10, 2023",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,7.7
Wonderful,"Walls were a little thin, so heard a lot of noise from the other rooms and hallway.",Great location and fabulous employees who are super friendly.,9.0,March 2023,"March 9, 2023",Bed in 4-Bed Female Dormitory Room,5,Solo traveler,7.7
It was good for the money and location,It needs to take care more about cleaning in apartments.,Great location.,8.0,March 2023,"March 9, 2023",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,7.7
,,,8.0,March 2023,"March 9, 2023",Deluxe Queen Room,1,Couple,7.7
Very Good,Locks on door not very secure. not the nicest place to spend time but ideal for coming and going.,Great location easy access. Good size bathroom. great for coming and going in the middle of the city.,8.0,March 2023,"March 7, 2023",Queen Room,7,Solo traveler,7.7
Fair,"The first night my room had no heating and it was freezing. However, the staff were good and did move me at my request. 

In the 3 nights I was there, my room and bathroom were not cleaned once. This meant the bathroom was dirty and so were the floors.",Location is great. Bed was comfy and my room was very quiet :).,7.0,March 2023,"March 7, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,7.7
Good,"The night manager was extremely rude n when I went there yesterday evening (through the storm) he said there was no availability n clearly stated that even if there was a room, he would not give it to me!! I told him not to be rude n I wasn't subservient to anyone - basically he didn't want to answer my questions. So my suggestion is, you look into this because this guy Steven thinks he's God's gift on earth lol. The other residents are probably foreigners n keep to themselves!!",Everything was excellent!,7.0,March 2023,"March 4, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Very Good,,"good place for single traveler, convenient location, famous CN tower nearby",8.0,March 2023,"March 4, 2023",Bed in 8-Bed Female Dormitory Room,1,Solo traveler,7.7
Great location,"Given that the private en-suite room is in another building (2 doors down) than the main hostel building where the kitchen is, it would have been nice to have a hot water kettle and a couple of cups in the room for coffee/tea.  As it is, to make a cup of tea, you have to get dressed and go outside round to the main building (not a fun thing to do in February!).","Excellent location, in older building with lots of character, facing a small park. The private double room is quite spacious and even has a little balcony (no view though).  Clean and comfortable.",8.0,February 2023,"March 3, 2023",Deluxe Queen Room,4,Solo traveler,7.7
Good,,I was able to get a room on very short notice - my flight got cancelled and I was stranded in Toronto.,7.0,February 2023,"March 2, 2023",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,7.7
Good,I didn't sleep well because the room wasn't soundproof at all.,The location is great and the staff is very friendly,7.0,February 2023,"February 25, 2023",Queen Room,1,Solo traveler,7.7
Quiet & Clean Stay,,"It was walking distance to restaurants, bars, and attractions. Very quiet , the dorm rooms were clean and spacious. The staff was helpful . I enjoyed my stay and would stay again if I’m ever in Toronto.",8.0,February 2023,"February 24, 2023",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,7.7
Good,The staffs were unfriendly compared to others hostel that I had stayed.,"The room is quite comfortable, warm and clean.",7.0,February 2023,"February 23, 2023",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,7.7
"Good value for money but keep in mind this is a HOSTEL not a hotel, expect a hostel enviroment","The fact that on Booking.com doesnt clearly mention that is a hostel. I was worried and I arrived and met a Hostel enviroment and huge stairs , so I was praying for my room to not be upstair as upon arrival, altough staff was smooking outside, he didnt offer to help me to carry my luggage over few steps when I was clearly struggling.
Also breakfast that is says included, there´s no set up table and is actually in the same room as the backpackers, so pretty much cereal and milk and not explanation on what to get it or not,,... So I spent 1 minute inside and left
Also, as I was on ground floor, it was super loud, first night I assumed dryer turner on the whole night as well as people comening downstairs dragginng luggage down, so I could hear every single stairs they were walking too as well as weed smell","Definately the cost given location, The room was clean and location very good to be around. Internet also worked well as well as TV with Netflix was a plus",7.0,February 2023,"February 19, 2023",Deluxe Queen Room,2,Solo traveler,7.7
Nice place to stay in downtown Toronto and meet people from all over,"The bathrooms.
Thats all, its a hostel so cant expect too much.","Staff was very nice and helpful.
Free breakfast included.
Nice people all around.",7.0,February 2023,"February 16, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
"Friendly staff, great location, worked well for my needs as a traveller.","A laundry facility would have been appreciated, however I understand that space is limited. Be sure to bring earplugs for loud snorers.","I appreciated the free breakfast and the cleanliness of the bathrooms. Enjoyed the flavoured water on tap in the lobby as well. Superb location, 10 minute walk from the aquarium and tower.",7.0,November 2022,"February 14, 2023",Bed in 6-Bed Mixed Dormitory Room,14,Solo traveler,7.7
Great location,Little dirty in the cracks and crevasses of the hostel,Location was great!,9.0,February 2023,"February 11, 2023",Bed in 6-Bed Mixed Dormitory Room,7,Solo traveler,7.7
Incredible staff and perfect location for a reasonably affordable stay!,"While the room was clean there were signs of deterioration. A sign kept falling off the wall every time we walked by it (we left it down after the 3rd or 4th time). Also, the bathroom had a bunch of cracked/loose tiles in the shower floor. I'm not sure if the facility had thin walls or there was just REALLY loud music playing but we could make out other visitors activities in the dead of night.",The staff were incredibly friendly and helpful! Checking in and checking out was a breeze and having access to parking was great! The room itself was clean and I had no fears of bedbugs. The location was in the heart of the city and within walking distance to just about every location we intended to visit.,7.0,February 2023,"February 9, 2023",Deluxe Queen Room,1,Couple,7.7
Good,It was very noisy and I didn’t always feel comfortable with the people I was staying with,I liked the location of the property,7.0,February 2023,"February 7, 2023",Bed in 6-Bed Mixed Dormitory Room,4,Solo traveler,7.7
Very Good,it was all ok,location,8.0,February 2023,"February 6, 2023",Double Room with Bunk Bed,1,Couple,7.7
"People r very friendly, location is grt,it's clean n neet",Break always  late,Location,7.0,January 2023,"February 4, 2023",Bed in 4-Bed Mixed Dormitory Room,10,Solo traveler,7.7
Very Good,"Locker too small: impossible to put a computer inside.
Kitchen was not clean on Friday night.","The location next to CN tower and Union station.
Be accompanied to my room.
Bathroom in the bedroom.",8.0,January 2023,"February 4, 2023",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,7.7
Great place to stay for a few nights in downtown Toronto.,"We were right by the front doors, so there was some sound overnight from people going in and out.","Fantastic location, surprisingly quiet street given that it was right downtown. Easy to get to. Staff were friendly and accommodating - we checked in after regular hours and had to pay a $15 fee, which was quite reasonable. The free breakfast was simple but plentiful and the bed was very comfortable.",9.0,January 2023,"January 31, 2023",Deluxe Queen Room,2,Couple,7.7
it was great and super convenient,temperature in the room was a bit too hot/too cold,"location, breakfast, staff and facilities. also could leave my bag for storage as I had a late flight",9.0,January 2023,"January 31, 2023",Bed in 8-Bed Female Dormitory Room,5,Solo traveler,7.7
Great location if you’re planning on staying in the city for a bit. didn’t take advantage of the breakfast.,"Cleanliness wasn’t the best, especially in the dorm bathrooms, despite seeing cleaners daily.",Great location,7.0,January 2023,"January 30, 2023",Bed in 6-Bed Male Dormitory Room,5,Solo traveler,7.7
Budget friendly and great location.,"Travelers are allowed to store and use the kitchen to cook. To do that each traveler had a container to store their food items however cos the food items had fruit and vegetables, some attracted tiny bugs.","Friendly and helpful staff. Polite and kind. Clean rooms, bathrooms, and common areas.",8.0,January 2023,"January 29, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,7.7
excellent location for a very cheap price,price/ location,location / price,7.0,January 2023,"January 29, 2023",Double Room with Bunk Bed,1,Solo traveler,7.7
Wonderful,There was a mouse one night in our room and the kitchen closed too early. There should also be a courtesy thing were people aren't allowed to turn the main lights in your room on until 9 or 8am atleast. My roommates turned the lights on at 6am one morning and I wasn't a happy camper.,"Central location, staff were pleasant and helpful",9.0,December 2022,"January 28, 2023",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,7.7
Location,"It was said there was a small breakfast everyday. But 2 of the days they did not have breakfast even though it was marked on their schedule as a breakfast day. People started arriving and questioning, but front desk simply replied that there was no breakfast. Everyone was disappointed.",Location,8.0,December 2022,"January 25, 2023",Queen Room,3,Couple,7.7
Good,"very unpleasant personal
no storage place for phone, glasses etc close to the bed",,7.0,January 2023,"January 24, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,7.7
It's really worth it!,I believe the attendants could be more sympathetic.,"As a good brazilian suspicious, I felt very comfortable during my stay. The bed has a curtain that maintains privacy even in the shared room. The bathroom is clean and the kitchen has all the utensils you need.  The location is great as well! From the bedroom window you have the view of a small (but beautiful) park. It is possible to walk to CN tower and Spadina avenue is awesome.",8.0,December 2022,"January 22, 2023",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,7.7
Good,The facilities were cheap made,The guy that attended me was very kind. Breakfast is also very good and cprised in the price. The heating system worked very well. Very good location!. Very clean aslo,7.0,January 2023,"January 18, 2023",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
"great hotel, perfect location and very friendly staff",decoration was a little tired,great location and kitchen facilities. the bed was lovely and comfy,7.0,January 2023,"January 17, 2023",Deluxe Queen Room,4,Couple,7.7
It’s ok for the price,"the staff wasn’t that kind and nice. The guy who opened the door for me was very rude (I was trying to get in with my luggage and he almost let the door hit my face…) Besides that I had to wait sometime for someone to be in the reception and help me out. When I asked about the Wi-Fi, they weren’t very helpful as well, had to get help from the guests in my room 
the lights on the bedroom weren’t working, we talked to the guy, who tried to fix mas didn’t work.
The bed of nice, but not very comfy.","the location is great, near the streetcar and you can walk to a lot of places from there. 
The breakfast was simple but very good. 
The room was nice, liked the lamp at the bed and the curtains.",7.0,January 2023,"January 17, 2023",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,7.7
Nice Hotel,We didn't like how it didn't have a mat for your shoes when you came into the room because then our salt and water got all over the ground so we had to use a towel instead. Also the room never heated up for us so it was really cold on our feet the whole night and it is winter outside.,We really enjoyed the bed and how comfy it was and the location was perfect! Also we liked how we got a nice view of the CN tower from our room!,7.0,January 2023,"January 15, 2023",Deluxe Queen Room,1,Couple,7.7
"Good location, OK service.","The check-in and check-out times (3 pm and 11 am) are a little inconvenient, especially the check-in time.
I get it, the staff needs to clean the rooms. But guests need a cozy bed, a shower, and to get changed to go explore the city.","Very conveniently located. At walking distance from main attractions and the PATH underground mall entrances.
I found out the rate includes breakfast, while the booking says it doesn't. 👍",7.0,January 2023,"January 12, 2023",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Good,Breakfast was included but there wasn’t much left despite waking up early,"Location was great, rooms were spacious and you had your privacy !",7.0,December 2022,"January 10, 2023",Bed in 8-Bed Female Dormitory Room,1,Group,7.7
It was okey.,"lack of elevator for luggage and the kitchen was not very clean, also I smelled cigarette smoke in my room","stuff, location",7.0,January 2023,"January 9, 2023",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,7.7
Good,,"The location was amazing, and the place was clean.",7.0,December 2022,"January 9, 2023",Bed in 6-Bed Male Dormitory Room,3,Solo traveler,7.7
Good,"It was not so clean. Dusty, and the restroom was not properly clean. To be a private room I was expecting more. 

The lights down the door enter to the room. If u are sensitive to the light while sleeping consider covering with some clothes as I did hehe.

You can listen all the noises from the other rooms. That was not good.","The location was great, the bed really comfortable.",7.0,January 2023,"January 8, 2023",Queen Room,2,Couple,7.7
"Very pleasant. Neat + clean, with excellent amenities. Great location!","Only minor bother, was the mid night noise of other residents coming and going, or speaking loudly as they entered. This room was adjacent to the entrance.","I had a single room with a private bathroom. It was much more than I expected, at this daily rate. Very neat, safe and clean.",9.0,December 2022,"January 8, 2023",Deluxe Queen Room,4,Solo traveler,7.7
Wonderful,The only detail was that the window in my room did not have good noise insulation and the cold came through it,"Mario at the front desk was very kind, even though he was very busy he always had a smile on his face, thank you for everything",9.0,January 2023,"January 4, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,7.7
Very Good,the staff was not friendly unfortunately,,8.0,October 2022,"January 3, 2023",Bed in 4-Bed Mixed Dormitory Room,3,Group,7.7
Wonderful,-,"Clean warm big room (I stayed in 4-bedroom), friendly stuff. Good location",9.0,December 2022,"January 1, 2023",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,7.7
Very Good,That it was a rather long walk to the Gay Village.,I like that it was close to downtown.,8.0,December 2022,"December 31, 2022",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,7.7
great location and clean.,staff,location,7.0,December 2022,"December 29, 2022",Bed in 6-Bed Male Dormitory Room,1,Solo traveler,7.7
Wonderful,"the bathroom could be bigger.
extend luggage storage facility
better breakfast","location, beds, drinking water facility",9.0,December 2022,"December 28, 2022",Bed in 8-Bed Female Dormitory Room,3,Solo traveler,7.7
Very Good,too cold，need air conditioner,most of all is pretty good,8.0,December 2022,"December 26, 2022",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,7.7
Gem in the heart of downtown!,Staff don't seem too interested in their guests. No milk at breakfast and they didn't care to replace it once reported. Really small towels for showers.,"Central location near the hub of downtown, only 6 stops on the street car until Union or a 10min walk to St Andrew's TTC. Private rooms are neat + spacious and we felt this was good value for money. Good security with access code entry. WiFi worked well.",8.0,December 2022,"December 26, 2022",Deluxe Queen Room,2,Couple,7.7
"Acceptable hotel, excellent location.","They offer free breakfast, although one morning there was no food available.","Excellent location.
Hotel is clean, room was in good condition. Nothing much. 
Staff was professional, not necessarily friendly or unfriendly. Helpful when needed.",8.0,December 2022,"December 26, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,7.7
Satisfied couple,The simple ones I didn't like are nothing compare to expensive hotels or BnB in the area.,"Helpful staff,cleanliness, straightforward practical needs for inside Downtown it caters. Love the place, will come back for sure",9.0,December 2022,"December 20, 2022",Double Room with Bunk Bed,1,Couple,7.7
Central and good for solo travelers,"The complimentary breakfast could improve a little, maybe some more protein and fresh fruits.","Location was great, staff was very friendly and welcoming, plus the other guests were very nice to talk too.",7.0,December 2022,"December 19, 2022",Bed in 6-Bed Mixed Dormitory Room,4,Solo traveler,7.7
Wonderful,,"Super great location, easy to walk to a lot of places. Kitchen is great and very clean.",9.0,December 2022,"December 15, 2022",Bed in 4-Bed Female Dormitory Room,4,Solo traveler,7.7
Delightfully surprised and would recommend this hostel,There are small safes in the rooms but not lockers. Had to leave luggage beside/on my bed the whole time,"Privacy curtains, hot showers, heating worked, considerate dormies, linen and towels provided, location is superb",8.0,December 2022,"December 12, 2022",Bed in 8-Bed Female Dormitory Room,2,Solo traveler,7.7
worth the price and I would stay here again,the bathroom could have been cleaner and came with soap,super close to the CN tower and street with lots of bars and shopping,9.0,November 2022,"December 7, 2022",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,7.7
Very well kept hostel,There was a little mouse going from room to room on my second night. Not totally unexpected for a Toronto hostel,"Everything was clean, it wasn't too crowded there, there was space to move around and even in the rooms too. Complimentary breakfast was nice.",9.0,December 2022,"December 5, 2022",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,7.7
Great place!!,"1 bathroom for 8 people can get tricky, that's the only comment I have, I loved the place.","Really cool place, very cozy, the staff is super helpful and it is well-located. They always have fresh beverages in the lobby, the breakfast is always there on time, I totally recommend this place.",9.0,November 2022,"December 3, 2022",Bed in 8-Bed Female Dormitory Room,2,Group,7.7
Good place to sleep,,"Staff is friendly, check out is automatic",9.0,November 2022,"December 3, 2022",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,7.7
Excellent private hostel room with great views and lovely staff.,"The WiFi dropped out for me which was inconvenient when I needed to rearrange travel plans.

There was an unexpected dog fee which seemed really high compared to the price of the room. Apparently it's advertised on Booking.com but I didn't see it and it came as a nasty surprise to me. I stay with my dog in all sorts of places and the fee was one of the largest I've had to pay. It probably would have played into whether I chose to book this accommodation in the first place, despite how pleased I was with the service when I arrived.","The staff and the location of the hostel absolutely made it. Everyone was very happy to help me when I had to arrive with a stupid number of heavy bags. They were incredibly welcoming to my dog and they helped me to make a call when my onward travel plans were curtailed.

The location of the hostel is convenient for exploring the city and I had great views from my room. There's a dog park right across the road. My room was private and quiet. The shared space was well looked after and I appreciated the light breakfast offered.

I can't express how welcoming the staff were.",8.0,November 2022,"November 23, 2022",Deluxe Queen Room,1,Solo traveler,7.7
"Good, affordable place for a Toronto Trip",,"Kitchen was very modern, free coffee and other beverages, loved the whole vibe of this place,very good location, bunks bed were very comfortable",9.0,November 2022,"November 22, 2022",Bed in 8-Bed Female Dormitory Room,1,Solo traveler,7.7
"great location, good value",I ended up being only female with 5 guys — it was a little uncomfortable (and might have been much more so for a younger person with less life experience),location was amazing and generally comfortable,8.0,November 2022,"November 22, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,7.7
